conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,global_rank,rating
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Denison,"Taute,Ada",0,G,11,26,26,140,298,20,81,94,53,353,10,60,89,746,62,110,172,53,0,47,0,0,0.47,0.25,0.56,13.58,6.62,3.42,2.31,0.38,1.8076923076923077,9.381017482392863,95,91
uaa,University Athletic Association (UAA),2025-26,wbb,Case Western Reserve,"Hartjes,Mya",0,G,20,25,25,144,341,55,134,54,46,389,1,30,99,826,33,131,164,43,0,69,0,0,0.42,0.41,0.85,15.56,6.56,3.96,1.2,0.04,2.76,9.33920612860098,96,91
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Chatham,"Laukus,Alyssa",0,F,15,26,26,130,229,1,2,101,71,332,42,54,81,764,55,92,147,60,0,54,0,0,0.57,0.5,0.7,12.77,5.65,3.12,2.08,1.62,2.076923076923077,9.327036201791437,97,91
skyline_conference,Skyline Conference,2025-26,wbb,Mount Saint Mary,"Guglielmo,Brianna",0,F,23,26,26,139,336,40,120,108,80,398,2,59,57,859,53,131,184,48,1,48,1,0,0.41,0.33,0.74,15.31,7.08,2.19,2.27,0.08,1.8461538461538465,9.320398426928318,98,91
arc,American Rivers Conference (ARC),2025-26,wbb,Coe,"Helmrichs,Audrie",0,F,33,26,26,176,263,0,3,82,63,415,8,21,29,769,84,119,203,67,0,53,1,0,0.67,0.0,0.77,15.96,7.81,1.12,0.81,0.31,2.0384615384615383,9.288179050400226,99,91
landmark_conference,Landmark Conference,2025-26,wbb,Susquehanna,"Roth,Julia",0,G,21,25,25,138,307,2,9,98,59,337,12,55,57,716,102,134,236,60,0,52,1,0,0.45,0.22,0.6,13.48,9.44,2.28,2.2,0.48,2.08,9.268707428317398,100,91
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wbb,Concordia Chicago,"Yonemura,Ai",0,G,12,24,24,152,396,43,142,74,55,402,9,55,93,745,15,59,74,68,0,81,1,0,0.38,0.3,0.74,16.75,3.08,3.88,2.29,0.38,3.375,9.261316083051923,101,91
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Carthage,"Green,Malia",0,G,10,27,27,164,351,51,157,56,35,414,24,53,73,962,52,69,121,59,1,59,1,0,0.47,0.32,0.63,15.33,4.48,2.7,1.96,0.89,2.185185185185185,9.254894926395568,102,91
uaa,University Athletic Association (UAA),2025-26,wbb,Case Western Reserve,"Plachta,Emily",0,G,2,25,25,127,329,41,124,142,98,393,32,29,32,823,53,122,175,41,0,43,0,0,0.39,0.33,0.69,15.72,7.0,1.28,1.16,1.28,1.72,9.253471558751665,103,91
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbb,UW-Oshkosh,"Seckar,Paige",0,F,22,27,27,131,265,11,25,124,93,366,35,44,59,820,40,154,194,39,0,43,0,0,0.49,0.44,0.75,13.56,7.19,2.19,1.63,1.3,1.5925925925925926,9.25303242193539,104,91
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Allegheny,"Santicola,Sarah",0,F,15,26,26,130,314,0,6,63,41,301,62,29,65,834,57,225,282,80,2,62,3,0,0.41,0.0,0.65,11.58,10.85,2.5,1.12,2.38,2.3846153846153846,9.24123381285042,105,91
lec,Little East Conference (LEC),2025-26,wbb,Southern Maine,Lucy Wiles,0,*,12,27,26,178,383,58,128,78,55,469,6,51,80,820,23,51,74,57,0,75,0,0,0.46,0.45,0.71,17.37,2.74,2.96,1.89,0.22,2.7777777777777777,9.18670999782751,106,91
pac,Presidents Athletic Conference (PAC),2025-26,wbb,W&J,"Kovalchick,Katie",0,C,14,28,28,165,314,22,49,93,75,427,31,32,51,779,58,96,154,60,0,46,2,0,0.53,0.45,0.81,15.25,5.5,1.82,1.14,1.11,1.6428571428571428,9.178477948914384,107,91
aec,Atlantic East Conference (AEC),2025-26,wbb,Saint Elizabeth University,"Cobb,Ahjionae",0,G,15,25,25,159,453,40,130,93,76,434,5,21,69,871,39,119,158,60,2,75,3,0,0.35,0.31,0.82,17.36,6.32,2.76,0.84,0.2,3.0,9.142387209073275,108,91
nac,North Atlantic Conference (NAC),2025-26,wbb,Thomas,"Kesse-Beda,Pryelle",0,C,30,26,25,163,369,0,2,100,71,397,47,32,25,728,38,162,200,66,0,64,1,0,0.44,0.0,0.71,15.27,7.69,0.96,1.23,1.81,2.4615384615384617,9.138421984181642,109,91
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Widener,Lindsay Kutz,0,*,3,27,27,146,329,25,74,76,46,363,16,57,83,878,73,150,223,73,0,68,2,0,0.44,0.34,0.61,13.44,8.26,3.07,2.11,0.59,2.5185185185185186,9.13491019500469,110,91
centennial_conference,Centennial Conference,2025-26,wbb,Franklin & Marshall,"Neville,Lizzie",0,G,11,25,25,124,354,20,76,151,119,387,6,65,75,833,49,105,154,50,0,74,0,0,0.35,0.26,0.79,15.48,6.16,3.0,2.6,0.24,2.96,9.125809057187055,111,91
skyline_conference,Skyline Conference,2025-26,wbb,St. Joseph's-Brooklyn,"Perez,Mercedes",0,G,2,25,25,156,399,84,227,73,53,449,7,48,80,815,20,109,129,60,3,120,1,0,0.39,0.37,0.73,17.96,5.16,3.2,1.92,0.28,4.8,9.120835867078997,112,91
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Wellesley,"Shane,Ava",0,F,33,24,23,143,339,2,20,154,100,388,7,38,38,767,39,155,194,64,0,63,1,0,0.42,0.1,0.65,16.17,8.08,1.58,1.58,0.29,2.625,9.114975733849723,113,91
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbb,Northwestern,"Schmitter,Lydia",0,G,1,10,8,59,119,3,16,39,28,149,12,25,15,274,23,42,65,19,0,28,0,0,0.5,0.19,0.72,14.9,6.5,1.5,2.5,1.2,2.8,9.107317819183017,114,91
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Calvin,"Fernandez,Anna",0,G,13,24,22,138,319,36,106,90,69,381,5,36,47,666,35,96,131,38,0,32,0,0,0.43,0.34,0.77,15.88,5.46,1.96,1.5,0.21,1.3333333333333333,9.053592051255055,115,91
pac,Presidents Athletic Conference (PAC),2025-26,wbb,W&J,"DeRubbo,Riley",0,G,5,28,28,137,354,58,167,115,98,430,12,43,76,891,27,154,181,61,0,65,2,0,0.39,0.35,0.85,15.36,6.46,2.71,1.54,0.43,2.3214285714285716,9.02809208457928,116,91
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wbb,Gustavus,"Peters,Ella",0,G,22,26,26,156,361,31,93,73,56,399,16,43,40,836,51,155,206,35,0,61,0,0,0.43,0.33,0.77,15.35,7.92,1.54,1.65,0.62,2.3461538461538463,9.026612901817025,117,91
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,Cedar Crest College,"Bincarosky,Ella",0,G,24,27,27,154,363,108,268,50,40,456,2,67,43,865,26,90,116,39,0,56,0,0,0.42,0.4,0.8,16.89,4.3,1.59,2.48,0.07,2.074074074074074,9.011743506809754,118,91
uaa,University Athletic Association (UAA),2025-26,wbb,New York,"Batchelor,Brooke",0,G,20,25,25,133,278,33,91,38,32,331,13,74,63,702,41,109,150,41,0,41,0,0,0.48,0.36,0.84,13.24,6.0,2.52,2.96,0.52,1.64,8.99424110727407,119,90
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Illinois Wesleyan,"White,Sawyer",0,G,2,27,27,138,337,46,138,53,43,365,20,99,119,938,20,81,101,46,0,91,0,0,0.41,0.33,0.81,13.52,3.74,4.41,3.67,0.74,3.3703703703703702,8.992938745255072,120,90
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbb,Claremont-Mudd-Scripps,"Edwards,Caleigh",0,G,10,33,33,151,370,36,91,147,113,451,4,88,79,1164,98,202,300,81,3,84,1,0,0.41,0.4,0.77,13.67,9.09,2.39,2.67,0.12,2.5454545454545454,8.949612455898706,121,90
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Franciscan,"Melnyk,Jazzlyn",0,G,24,25,25,118,334,33,113,90,40,309,12,53,64,899,79,207,286,43,0,62,0,0,0.35,0.29,0.44,12.36,11.44,2.56,2.12,0.48,2.48,8.850291650951958,122,90
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbb,UW-Platteville,"Mackiewicz,Ella",0,G,22,26,26,146,335,31,103,99,69,392,25,56,52,765,40,124,164,66,0,77,1,0,0.44,0.3,0.7,15.08,6.31,2.0,2.15,0.96,2.9615384615384617,8.849838043021885,123,90
lec,Little East Conference (LEC),2025-26,wbb,Eastern Connecticut,Marissa Nudd,0,*,5,26,26,191,426,25,90,88,69,476,2,21,40,960,84,101,185,36,0,102,0,0,0.45,0.28,0.78,18.31,7.12,1.54,0.81,0.08,3.923076923076923,8.830587459888928,124,90
landmark_conference,Landmark Conference,2025-26,wbb,Elizabethtown,"Mummert,Makenna",0,G,2,28,28,178,409,30,95,113,99,485,9,22,77,939,38,52,90,66,0,67,1,0,0.44,0.32,0.88,17.32,3.21,2.75,0.79,0.32,2.392857142857143,8.829997229036652,125,90
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Kemelgor,Sierra",0,G,12,28,28,147,343,46,155,121,91,431,1,58,78,892,54,80,134,36,0,61,1,0,0.43,0.3,0.75,15.39,4.79,2.79,2.07,0.04,2.1785714285714284,8.78173650685651,126,90
aec,Atlantic East Conference (AEC),2025-26,wbb,Pratt Institute,"Jakelic,Anabela",0,F,10,20,20,102,274,5,27,68,47,256,25,29,37,660,98,160,258,66,0,70,5,0,0.37,0.19,0.69,12.8,12.9,1.85,1.45,1.25,3.5,8.780133791796032,127,90
centennial_conference,Centennial Conference,2025-26,wbb,Ursinus,Ava Possenti,0,*,13,27,27,127,302,34,120,71,52,340,13,130,73,788,42,84,126,61,0,59,0,0,0.42,0.28,0.73,12.59,4.67,2.7,4.81,0.48,2.185185185185185,8.778798087617512,128,90
e8,Empire 8 (E8),2025-26,wbb,Hartwick,"Durkin,Macy",0,G,22,24,24,119,294,11,52,74,32,281,25,74,61,815,65,183,248,34,0,76,1,0,0.4,0.21,0.43,11.71,10.33,2.54,3.08,1.04,3.1666666666666665,8.775617333982021,129,90
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wbb,Bethel,"Schmitz,Elly",0,F,5,18,8,82,168,22,51,62,52,238,24,32,31,446,34,89,123,32,0,28,1,0,0.49,0.43,0.84,13.22,6.83,1.72,1.78,1.33,1.5555555555555556,8.773428508144026,130,90
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Flinn,Riley",0,G,4,24,23,99,241,56,156,78,61,315,12,52,54,697,35,137,172,34,1,29,1,0,0.41,0.36,0.78,13.13,7.17,2.25,2.17,0.5,1.2083333333333333,8.737216055563085,131,90
mwc,Midwest Conference (MWC),2025-26,wbb,Illinois Col.,"Patterson,Jayln",0,F,34,25,25,141,313,17,66,91,64,363,36,30,34,622,70,102,172,83,0,51,6,0,0.45,0.26,0.7,14.52,6.88,1.36,1.2,1.44,2.04,8.699546580099339,132,90
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,St. Mary's (Md.),Olivia Liszt,0,*,15,26,26,146,306,43,122,50,41,376,12,55,45,746,46,78,124,58,0,27,0,0,0.48,0.35,0.82,14.46,4.77,1.73,2.12,0.46,1.0384615384615383,8.69182765266994,133,90
landmark_conference,Landmark Conference,2025-26,wbb,Juniata,"Bodtorf,Bri",0,G,21,23,23,126,323,12,65,99,63,327,21,45,71,774,35,159,194,39,0,97,1,0,0.39,0.18,0.64,14.22,8.43,3.09,1.96,0.91,4.217391304347826,8.689162003301362,134,90
mwc,Midwest Conference (MWC),2025-26,wbb,Ripon,"Havlovitz,Laney",0,G,3,27,26,129,271,19,69,141,97,374,2,80,107,800,37,85,122,51,0,82,0,0,0.48,0.28,0.69,13.85,4.52,3.96,2.96,0.07,3.037037037037037,8.683304267029792,135,90
nac,North Atlantic Conference (NAC),2025-26,wbb,VTSU Johnson,"Zator,Kristie",0,F,40,23,23,132,316,47,171,86,64,375,5,28,37,867,75,120,195,51,0,77,0,0,0.42,0.27,0.74,16.3,8.48,1.61,1.22,0.22,3.347826086956522,8.68236131650508,136,90
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Bluffton,"Brown,Madison",0,G,3,23,23,121,338,8,32,136,109,359,1,28,56,757,54,151,205,49,0,75,1,0,0.36,0.25,0.8,15.61,8.91,2.43,1.22,0.04,3.260869565217391,8.677956041481862,137,90
e8,Empire 8 (E8),2025-26,wbb,Houghton,Tabitha DeVries,0,*,24,28,28,171,346,9,27,49,36,387,16,37,57,659,80,111,191,43,0,37,0,0,0.49,0.33,0.73,13.82,6.82,2.04,1.32,0.57,1.3214285714285714,8.670295616502946,138,90
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wbb,Colby,Kate Olenik,0,*,13,22,21,128,283,30,96,69,51,337,11,27,41,692,25,88,113,31,0,31,1,0,0.45,0.31,0.74,15.32,5.14,1.86,1.23,0.5,1.4090909090909092,8.65076108047385,139,90
e8,Empire 8 (E8),2025-26,wbb,Nazareth,"MacLachlan,Katie",0,G,4,27,27,136,306,40,128,60,40,352,14,54,91,774,42,131,173,50,0,58,1,0,0.44,0.31,0.67,13.04,6.41,3.37,2.0,0.52,2.1481481481481484,8.633031074449496,140,90
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,North Central,"Trotter,Jocelyn",0,G,15,25,25,129,229,10,31,51,36,304,15,66,44,837,58,129,187,31,0,34,0,0,0.56,0.32,0.71,12.16,7.48,1.76,2.64,0.6,1.36,8.624567162920249,141,90
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Hiram,"Joiner,Maya",0,F,0,25,25,100,194,0,0,67,39,239,41,53,54,879,73,196,269,49,0,39,0,0,0.52,0.0,0.58,9.56,10.76,2.16,2.12,1.64,1.56,8.61366652371138,142,90
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wbb,Wesleyan,"Quinn,Olivia",0,G,12,22,22,121,333,35,126,109,95,372,17,34,32,804,50,89,139,65,0,76,4,0,0.36,0.28,0.87,16.91,6.32,1.45,1.55,0.77,3.4545454545454546,8.607132289763738,143,90
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Babson,"Flynn,Emily",0,F,24,25,24,132,310,47,148,68,55,366,17,19,83,653,44,145,189,68,0,85,4,0,0.43,0.32,0.81,14.64,7.56,3.32,0.76,0.68,3.4,8.602948048890404,144,90
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Wellesley,"Barrow,Trinity",0,G,2,24,24,115,275,21,83,55,43,294,8,67,99,884,43,124,167,61,0,70,1,0,0.42,0.25,0.78,12.25,6.96,4.13,2.79,0.33,2.9166666666666665,8.60173866642681,145,90
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Oberlin,"Kumler,Angela",0,F,4,25,25,107,252,6,43,102,70,290,31,97,108,776,24,116,140,67,0,97,2,0,0.42,0.14,0.69,11.6,5.6,4.32,3.88,1.24,3.88,8.59834642298677,146,90
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Kalamazoo,"Vanderstelt,Lauren",0,F,22,26,25,97,275,21,80,84,63,278,109,11,29,922,38,239,277,47,0,60,1,0,0.35,0.26,0.75,10.69,10.65,1.12,0.42,4.19,2.3076923076923075,8.59783757917087,147,90
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Blackburn,"Allende Quinones,Eizaenirys",0,G,2,18,16,108,218,0,2,89,57,273,7,47,31,421,51,63,114,66,0,58,8,0,0.5,0.0,0.64,15.17,6.33,1.72,2.61,0.39,3.2222222222222223,8.590056200625755,148,89
ll,Liberty League (LL),2025-26,wbb,Union,"Perovic,Jelena",0,F,22,27,27,157,336,1,6,85,55,370,36,27,56,815,63,128,191,44,0,56,1,0,0.47,0.17,0.65,13.7,7.07,2.07,1.0,1.33,2.074074074074074,8.584714681856596,149,89
skyline_conference,Skyline Conference,2025-26,wbb,Manhattanville,"Ramos,Esther",0,F,12,27,27,173,351,22,56,60,43,411,4,46,47,888,56,123,179,49,0,62,0,0,0.49,0.39,0.72,15.22,6.63,1.74,1.7,0.15,2.2962962962962963,8.576678433662478,150,89
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Earlham,Berkley Shelton,0,*,21,25,25,136,333,0,2,66,32,304,36,29,44,819,42,247,289,55,0,65,0,0,0.41,0.0,0.48,12.16,11.56,1.76,1.16,1.44,2.6,8.557951422303233,151,89
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wbb,Aurora,"Fischbach,Kylie",0,F,15,27,27,141,282,23,75,74,65,370,7,57,81,695,65,81,146,93,0,58,7,0,0.5,0.31,0.88,13.7,5.41,3.0,2.11,0.26,2.1481481481481484,8.522270661868768,152,89
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Adrian,"Babb,Morgan",0,F,10,23,22,110,279,17,63,116,92,329,7,36,56,664,62,126,188,59,0,60,1,0,0.39,0.27,0.79,14.3,8.17,2.43,1.57,0.3,2.608695652173913,8.521047472133635,153,89
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,DePauw,"Mont,Riley",0,G,5,28,28,143,379,46,142,111,79,411,1,66,52,817,73,99,172,36,0,46,0,0,0.38,0.32,0.71,14.68,6.14,1.86,2.36,0.04,1.6428571428571428,8.512281905559503,154,89
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,Pfeiffer,"Hairston,Ava",0,G,24,25,24,126,336,18,76,127,97,367,8,81,70,724,46,74,120,49,1,78,0,0,0.38,0.24,0.76,14.68,4.8,2.8,3.24,0.32,3.12,8.51014725486709,155,89
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Carroll,"Wizner,Emilie",0,G,32,27,27,153,366,76,190,67,47,429,7,39,69,911,15,52,67,21,0,36,0,0,0.42,0.4,0.7,15.89,2.48,2.56,1.44,0.26,1.3333333333333333,8.50449688191633,156,89
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Emerson,"Silk,Jessie",0,G,30,23,22,101,262,44,105,104,76,322,3,25,62,730,27,184,211,39,0,58,0,0,0.39,0.42,0.73,14.0,9.17,2.7,1.09,0.13,2.5217391304347827,8.500166539356728,157,89
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Lyon,"Lopez,Savanna",0,C,45,26,26,103,233,1,7,20,17,224,99,37,51,785,37,217,254,95,0,46,10,0,0.44,0.14,0.85,8.62,9.77,1.96,1.42,3.81,1.7692307692307692,8.47617602855032,158,89
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wbb,St. Scholastica,"Lind,Kloey",0,F,14,26,26,136,256,0,4,124,77,349,18,23,60,692,68,137,205,69,0,54,2,0,0.53,0.0,0.62,13.42,7.88,2.31,0.88,0.69,2.076923076923077,8.472695394098174,159,89
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,Penn State Berks,"Miller,Hailey",0,G,45,26,26,139,398,18,66,116,79,375,17,58,54,787,71,156,227,33,0,93,1,0,0.35,0.27,0.68,14.42,8.73,2.08,2.23,0.65,3.576923076923077,8.468144474128227,160,89
lec,Little East Conference (LEC),2025-26,wbb,Western Connecticut,"Macary,Sara",0,C,21,25,25,150,311,2,6,100,85,387,10,27,43,849,57,135,192,54,0,75,0,0,0.48,0.33,0.85,15.48,7.68,1.72,1.08,0.4,3.0,8.460062639288298,161,89
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Wooster,"Riccitelli,Mackenzie",0,G,14,25,25,149,379,45,134,97,75,418,3,74,49,788,24,60,84,56,0,79,0,0,0.39,0.34,0.77,16.72,3.36,1.96,2.96,0.12,3.16,8.441032534504949,162,89
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Millikin,"Johnson,Nikkel",0,F,22,22,19,153,249,0,0,106,58,364,10,18,19,607,46,124,170,55,2,81,3,0,0.61,0.0,0.55,16.55,7.73,0.86,0.82,0.45,3.6818181818181817,8.439457983741717,163,89
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Kalamazoo,"Hogan,Ruby",0,G,20,24,23,117,282,10,42,124,81,325,13,41,109,833,64,110,174,71,0,105,2,0,0.41,0.24,0.65,13.54,7.25,4.54,1.71,0.54,4.375,8.420695058689313,164,89
arc,American Rivers Conference (ARC),2025-26,wbb,Wartburg,"Boulanger,Katie",0,G,8,27,27,157,320,61,129,100,85,460,10,35,20,738,62,73,135,45,0,64,1,0,0.49,0.47,0.85,17.04,5.0,0.74,1.3,0.37,2.3703703703703702,8.410952654142454,165,89
mwc,Midwest Conference (MWC),2025-26,wbb,Knox,"Nidez Acuña,Nayeli",0,F,0,26,26,142,277,4,20,99,72,360,25,51,44,822,43,136,179,72,0,70,0,0,0.51,0.2,0.73,13.85,6.88,1.69,1.96,0.96,2.6923076923076925,8.374581101521494,166,89
lec,Little East Conference (LEC),2025-26,wbb,VTSU Castleton,"Adams,Emily",0,G,11,25,24,154,377,5,18,98,66,379,4,32,51,873,70,115,185,52,0,64,0,0,0.41,0.28,0.67,15.16,7.4,2.04,1.28,0.16,2.56,8.373418135263194,167,89
uaa,University Athletic Association (UAA),2025-26,wbb,Carnegie Mellon,"Timko,Nicole",0,G,24,25,25,136,337,50,147,81,69,391,12,38,42,786,30,118,148,41,0,62,0,0,0.4,0.34,0.85,15.64,5.92,1.68,1.52,0.48,2.48,8.343958850366587,168,89
e8,Empire 8 (E8),2025-26,wbb,Geneseo,"Galgano,Grace",0,F,14,26,26,127,253,27,85,64,54,335,22,35,52,739,35,147,182,52,0,37,2,0,0.5,0.32,0.84,12.88,7.0,2.0,1.35,0.85,1.4230769230769231,8.343357389070762,169,89
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Guilford College,"Scott,Briahna",0,G,23,26,26,126,342,19,77,123,93,364,22,70,64,705,49,57,106,63,0,54,1,0,0.37,0.25,0.76,14.0,4.08,2.46,2.69,0.85,2.076923076923077,8.34148166775351,170,89
arc,American Rivers Conference (ARC),2025-26,wbb,Simpson,"DeVault,Maddax",0,G,10,26,26,170,409,50,159,68,60,450,1,54,75,814,9,46,55,46,0,93,0,0,0.42,0.31,0.88,17.31,2.12,2.88,2.08,0.04,3.576923076923077,8.314953596713718,171,89
centennial_conference,Centennial Conference,2025-26,wbb,McDaniel,"Lenz,Raegan",0,F,32,27,25,98,168,0,1,85,50,246,81,29,109,813,84,101,185,58,1,72,1,0,0.58,0.0,0.59,9.11,6.85,4.04,1.07,3.0,2.6666666666666665,8.306552462181145,172,89
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Wines,Alexis",0,G,21,26,26,139,385,52,173,99,80,410,5,73,92,905,16,87,103,72,0,112,0,0,0.36,0.3,0.81,15.77,3.96,3.54,2.81,0.19,4.3076923076923075,8.298079690834703,173,89
arc,American Rivers Conference (ARC),2025-26,wbb,Loras,"Wagner,Claire",0,F,12,25,25,157,296,1,12,69,52,367,8,29,18,655,67,122,189,50,0,39,1,0,0.53,0.08,0.75,14.68,7.56,0.72,1.16,0.32,1.56,8.28279476293863,174,89
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Hiram,"Caceres,Isabella",0,G,33,24,24,112,316,52,153,81,54,330,15,46,121,924,4,82,86,47,0,83,0,0,0.35,0.34,0.67,13.75,3.58,5.04,1.92,0.63,3.4583333333333335,8.261220120511082,175,89
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Wilmington,"Altstaetter,Stephanie",0,F,5,25,25,118,305,12,42,153,109,357,28,20,38,708,67,133,200,61,0,58,0,0,0.39,0.29,0.71,14.28,8.0,1.52,0.8,1.12,2.32,8.23497187360214,176,89
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Rose-Hulman,"Fennell,Katelyn",0,G,33,24,24,131,274,43,101,69,60,365,7,30,47,790,33,116,149,36,0,63,0,0,0.48,0.43,0.87,15.21,6.21,1.96,1.25,0.29,2.625,8.230942548499343,177,89
saa,Southern Athletic Association (SAA),2025-26,wbb,Southwestern,"Castillo,Neela",0,G,4,26,26,129,338,57,170,77,50,365,12,64,66,776,35,96,131,68,0,59,2,0,0.38,0.34,0.65,14.04,5.04,2.54,2.46,0.46,2.269230769230769,8.22894262508029,178,89
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Stevens,"Castro,Leyla",0,G,3,27,27,116,356,61,174,100,61,354,9,63,120,853,20,117,137,63,0,79,0,0,0.33,0.35,0.61,13.11,5.07,4.44,2.33,0.33,2.925925925925926,8.21458182187815,179,89
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wbb,Williams,Micah Walton,0,*,11,26,26,153,350,12,35,99,72,390,0,47,72,967,22,108,130,51,0,69,0,0,0.44,0.34,0.73,15.0,5.0,2.77,1.81,0.0,2.6538461538461537,8.202840643186873,180,89
nac,North Atlantic Conference (NAC),2025-26,wbb,VTSU Lyndon,"Mack,Kiara",0,F,34,26,26,122,247,0,1,130,72,316,53,17,38,569,59,160,219,64,1,50,1,0,0.49,0.0,0.55,12.15,8.42,1.46,0.65,2.04,1.9230769230769231,8.185372195967552,181,88
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Grove City,"Sherrerd,Meredith",0,F,24,24,24,136,263,4,13,83,61,337,14,18,43,602,46,116,162,40,0,42,1,0,0.52,0.31,0.73,14.04,6.75,1.79,0.75,0.58,1.75,8.172406535835556,182,88
arc,American Rivers Conference (ARC),2025-26,wbb,Loras,"Kelderman,Ashtyn",0,G,15,25,25,108,256,48,127,49,38,302,41,53,52,731,22,95,117,43,0,27,0,0,0.42,0.38,0.78,12.08,4.68,2.08,2.12,1.64,1.08,8.154292627130772,183,88
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,Pfeiffer,"Horton,Miya",0,G,14,17,5,95,210,0,3,73,46,236,2,70,45,460,28,47,75,47,1,59,0,0,0.45,0.0,0.63,13.88,4.41,2.65,4.12,0.12,3.4705882352941178,8.152786853012902,184,88
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbb,Occidental,"Yasukochi,Paige",0,G,35,24,24,139,310,18,63,50,42,338,24,29,53,800,34,97,131,46,0,53,1,0,0.45,0.29,0.84,14.08,5.46,2.21,1.21,1.0,2.2083333333333335,8.142679039798798,185,88
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Bridgewater College,"Garcia,Jay",0,F,22,27,27,116,297,18,61,121,91,341,28,27,62,853,42,216,258,43,0,70,0,0,0.39,0.3,0.75,12.63,9.56,2.3,1.0,1.04,2.592592592592593,8.138134718732593,186,88
nwc,Northwest Conference (NWC),2025-26,wbb,Whitworth,"Peterson,Ashlyn",0,G,12,25,25,152,427,51,165,79,63,418,4,38,69,873,28,83,111,49,1,94,1,0,0.36,0.31,0.8,16.72,4.44,2.76,1.52,0.16,3.76,8.122980645804,187,88
