conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,rank,rating,global_rank
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Brynn Charnesky,,,,27,22,58,17,14,12,2,1,1,5,0,1,8,2,2,0,4,0,0,0,0,0,0,0,0,0.313,21,68,2,1.0,0.241,0.362,17,38,4,0,0,0,0,0,0,59,0.932,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,17,19,"5,23",0.22,5,23,"11,39",0.28,11,39,"7,26",0.27,7,26,"0,1",0.0,0,1,0,0,0,0,"2,12","6,10","22,44",61,0.0,0,0,11,0,0,0,6,21,0,,,,,,,,,0.4624908925655184,67,67,1826
pac,Presidents Athletic Conference (PAC),2025-26,softball,Grove City,Emma Covert,,,,26,20,63,7,22,15,4,0,1,6,0,2,10,2,0,0,0,1,0,0,0,0,0,0,0,0.417,29,72,0,0.0,0.349,0.46,11,0,1,0,0,0,0,0,0,12,0.917,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,12,18,"8,29",0.28,8,29,"15,41",0.37,15,41,"12,24",0.5,12,24,"2,8",0.25,2,8,0,0,0,0,"4,12","4,6","22,43",37,0.0,0,0,24,0,0,0,7,20,0,,,,,,,,,0.4064490967414738,68,67,1900
pac,Presidents Athletic Conference (PAC),2025-26,softball,Franciscan,E. Davis,,,,30,29,87,13,25,14,5,0,0,7,0,0,11,2,4,0,0,2,0,0,0,0,0,0,0,0.333,30,96,4,1.0,0.287,0.345,58,1,3,0,0,0,0,1,0,62,0.952,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,27,24,"12,21",0.57,12,21,"15,39",0.38,15,39,"14,34",0.41,14,34,"1,2",0.5,1,2,0,0,0,0,"4,19","6,8","27,42",22,0.0,0,0,11,0,0,0,14,8,0,,,,,,,,,0.40254874752111014,69,66,1856
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Davis Natalie,,,,27,25,75,5,26,18,4,0,0,2,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0.372,30,80,0,0.0,0.347,0.4,2,13,0,0,0,7,4,1,0,15,1.0,11,0.636,97.0,1.0,16.0,10.0,4.0,0.0,9.0,0.0,0.0,0.0,90.0,33.0,23.0,17.0,38.0,15.0,3.0,2.0,1.79,349.0,382.0,1.0,2.0,0.0,3.0,11.0,0.0,0.0,11.0,0.278,5,1,28,13,"17,34",0.5,17,34,"13,43",0.3,13,43,"12,36",0.33,12,36,"3,9",0.33,3,9,0,0,0,0,"3,11","3,6","27,46",167,0.0,0,0,50,0,0,0,14,20,0,120.0,95.0,0.0,"2,4","2,7","1,3",0.0,"0,4",0.34076647601808324,70,66,1928
pac,Presidents Athletic Conference (PAC),2025-26,softball,Chatham,Victoria Mur,,,,40,39,99,19,25,15,6,0,0,17,0,0,18,8,1,0,0,1,0,0,0,0,0,0,0,0.359,31,117,1,1.0,0.253,0.313,43,54,7,0,0,30,3,3,0,104,0.933,33,0.909,107.0,1.0,20.0,7.0,11.0,0.0,9.0,0.0,0.0,0.0,97.1,82.0,64.0,57.0,93.0,23.0,7.0,4.0,4.6,393.0,469.0,15.0,10.0,0.0,4.0,5.0,0.0,0.0,30.0,0.272,3,4,33,22,"8,35",0.23,8,35,"18,60",0.3,18,60,"13,45",0.29,13,45,"1,5",0.2,1,5,0,0,0,0,"9,25","7,9","39,67",179,0.0,0,0,0,0,0,0,20,32,0,102.0,84.0,1.0,"1,3","2,9","0,1",0.0,"0,3",0.3244571891671399,71,66,1930
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,S. VanNess,,,,22,20,67,17,26,10,4,0,0,5,0,1,8,3,1,0,2,0,0,0,0,0,0,0,0,0.438,30,75,1,1.0,0.388,0.448,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,22,13,"7,22",0.32,7,22,"15,34",0.44,15,34,"7,20",0.35,7,20,"3,10",0.3,3,10,0,0,0,0,"6,13","5,5","22,37",46,0.0,0,0,3,0,0,0,10,17,0,,,,,,,,,0.2778111820351174,72,66,1961
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Cameron Long,,,,36,34,95,12,27,13,8,0,1,7,0,1,31,12,4,1,4,1,0,0,0,0,0,0,0,0.337,38,108,5,0.8,0.284,0.4,217,10,1,5,0,34,1,3,0,228,0.996,35,0.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,12,29,"8,32",0.25,8,32,"16,47",0.34,16,47,"9,30",0.3,9,30,"1,4",0.25,1,4,0,0,0,0,"7,28","3,4","25,55",0,0.0,0,0,11,0,0,0,5,22,0,,,,,,,,,0.2772904172496925,73,65,2002
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Shayna Perig,,,,33,28,76,16,21,10,3,0,0,6,0,1,5,2,2,0,2,0,0,0,0,0,0,3,0,0.337,24,85,2,1.0,0.276,0.316,15,3,1,0,0,0,0,0,0,19,0.947,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,16,33,"5,18",0.28,5,18,"15,47",0.32,15,47,"10,28",0.36,10,28,"4,7",0.57,4,7,0,0,0,0,"1,13","7,10","31,54",28,0.0,0,0,5,0,0,0,7,14,0,,,,,,,,,0.19737629036610763,74,65,2026
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Caitlin O'farrell,,,,36,35,102,13,27,11,3,1,0,3,0,1,15,5,4,0,2,0,0,0,0,1,0,2,0,0.292,32,108,4,1.0,0.265,0.314,58,34,8,0,0,0,0,5,0,100,0.92,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,28,31,"7,37",0.19,7,37,"16,59",0.27,16,59,"11,40",0.28,11,40,"4,15",0.27,4,15,0,0,0,0,"8,20","3,11","23,61",5,0.0,0,0,"0,1",0,0,1,5,27,0,,,,,,,,,0.19126459254688993,75,65,2039
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Isabela Skrlac,,,,34,26,60,21,19,7,1,0,0,6,0,0,12,2,6,1,2,0,0,0,0,0,0,0,0,0.379,20,68,7,0.857,0.317,0.333,66,12,3,14,0,28,4,0,0,81,0.963,32,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,12,14,"3,18",0.17,3,18,"12,34",0.35,12,34,"10,25",0.4,10,25,0,0.0,0,0,0,0,0,0,"7,16","4,6","20,38",99,0.0,0,0,0,0,0,0,6,15,0,,,,,,,,,0.14604934136410025,76,65,2073
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Abby Rottman,,,,36,35,108,14,33,6,3,0,0,13,0,0,12,8,2,0,2,0,0,0,0,0,0,0,0,0.38,36,123,2,1.0,0.306,0.333,37,45,9,0,0,0,0,3,0,91,0.901,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,21,41,"7,37",0.19,7,37,"15,49",0.31,15,49,"10,27",0.37,10,27,"2,9",0.22,2,9,0,0,0,0,"11,25","3,7","24,54",1,0.0,0,0,"0,1",0,0,1,5,24,0,,,,,,,,,0.1337696497842522,77,65,2107
pac,Presidents Athletic Conference (PAC),2025-26,softball,Grove City,Sydney Shay,,,,26,19,55,7,15,11,6,0,1,13,0,1,3,2,0,0,0,1,0,0,0,2,0,3,0,0.414,24,70,0,0.0,0.273,0.436,22,23,7,1,0,4,0,1,0,52,0.865,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15,22,"5,18",0.28,5,18,"8,35",0.23,8,35,"7,24",0.29,7,24,"2,5",0.4,2,5,0,0,0,0,"6,8","3,4","24,44",44,0.0,0,0,4,0,0,0,10,8,0,,,,,,,,,0.1181594995664687,78,64,2159
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Alaina Sharp,,,,36,33,96,16,26,10,9,0,0,4,0,1,15,4,2,1,5,2,0,0,0,1,0,2,0,0.301,35,108,3,0.667,0.271,0.365,47,26,5,0,0,0,0,3,0,78,0.936,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,20,38,"10,35",0.29,10,35,"13,49",0.27,13,49,"8,29",0.28,8,29,"1,5",0.2,1,5,0,0,0,0,"10,21","3,6","27,59",6,0.0,0,0,3,0,0,0,10,23,0,,,,,,,,,0.10068512809577246,79,64,2133
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Tori Foust,,,,23,15,44,12,14,15,7,1,0,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0.375,23,48,1,1.0,0.318,0.523,37,0,1,0,0,2,0,0,0,38,0.974,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,14,"5,11",0.45,5,11,"12,27",0.44,12,27,"12,26",0.46,12,26,0,0.0,0,0,0,0,0,0,"1,5","6,11","16,27",24,0.0,0,0,129,0,0,0,2,4,0,,,,,,,,,0.09388326365035196,80,64,2139
pac,Presidents Athletic Conference (PAC),2025-26,softball,Chatham,Chelsea Stab,,,,41,41,105,19,23,10,3,0,0,4,0,1,23,4,6,2,2,2,0,0,0,0,0,1,0,0.25,26,114,8,0.75,0.219,0.248,35,7,4,0,0,0,0,0,0,46,0.913,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,24,33,"3,25",0.12,3,25,"13,49",0.27,13,49,"9,32",0.28,9,32,"5,10",0.5,5,10,0,0,0,0,"6,36","7,8","23,55",5,0.0,0,0,0,0,0,0,8,25,0,,,,,,,,,0.08700372981081189,81,64,2134
pac,Presidents Athletic Conference (PAC),2025-26,softball,Chatham,Cloe Lopez,,,,39,35,106,7,25,18,4,0,0,6,0,1,20,3,2,0,0,1,0,0,0,0,1,1,0,0.281,29,114,2,1.0,0.236,0.274,41,2,2,0,0,0,0,0,0,45,0.956,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,27,26,"10,38",0.26,10,38,"16,61",0.26,16,61,"14,43",0.33,14,43,"1,7",0.14,1,7,0,0,0,0,"7,25","4,11","32,64",48,0.0,0,0,163,0,0,0,10,18,0,,,,,,,,,0.06565009585849618,82,63,2179
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Kaitlyn Jagielski,,,,32,28,83,9,20,13,4,0,0,4,0,2,11,1,2,0,1,2,0,0,0,0,0,0,0,0.286,24,92,2,1.0,0.241,0.289,116,20,2,2,0,13,0,2,0,138,0.986,13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,13,35,"4,24",0.17,4,24,"10,50",0.2,10,50,"8,37",0.22,8,37,"0,2",0.0,0,2,0,0,0,0,"5,17","8,11","24,55",57,0.0,0,0,2,0,0,0,8,23,0,,,,,,,,,-0.08161707499650651,83,63,2298
pac,Presidents Athletic Conference (PAC),2025-26,softball,Grove City,Annika Rinehart,,,,39,39,66,24,18,8,3,1,0,13,0,0,18,5,2,1,2,0,0,0,0,0,0,0,0,0.392,23,81,3,0.667,0.273,0.348,56,0,3,0,0,0,0,0,0,59,0.949,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,14,13,"6,21",0.29,6,21,"14,41",0.34,14,41,"9,26",0.35,9,26,"0,7",0.0,0,7,0,0,0,0,"5,13","0,3","24,44",15,0.0,0,0,5,0,0,0,6,16,0,,,,,,,,,-0.0994682849451542,84,63,2300
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Ava Gilmore,,,,35,31,91,11,22,9,3,0,0,7,0,1,11,3,3,0,3,3,0,0,0,0,0,1,0,0.294,25,105,3,1.0,0.242,0.275,24,1,2,0,0,0,0,0,0,27,0.926,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,24,35,"10,32",0.31,10,32,"14,55",0.25,14,55,"4,29",0.14,4,29,"3,8",0.38,3,8,0,0,0,0,"9,18","6,8","33,63",0,0.0,0,0,22,0,0,0,16,20,0,,,,,,,,,-0.11642138798103571,85,63,2324
pac,Presidents Athletic Conference (PAC),2025-26,softball,Chatham,Kayleen Garc,,,,41,41,98,3,25,17,2,0,0,6,0,0,18,5,1,1,8,2,0,0,0,0,0,1,0,0.292,27,114,2,0.5,0.255,0.276,144,26,10,0,0,0,0,2,0,180,0.944,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,41,19,"7,33",0.21,7,33,"18,54",0.33,18,54,"12,40",0.3,12,40,"2,8",0.25,2,8,0,0,0,0,"7,18","8,12","36,64",116,0.0,0,0,4,0,0,0,22,26,0,,,,,,,,,-0.1313986629705151,86,63,2352
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Graeson Grubbs,,,,24,20,67,10,20,11,3,1,0,3,0,0,10,1,2,0,0,3,0,0,0,0,0,0,0,0.315,25,73,2,1.0,0.299,0.373,19,25,3,0,0,0,0,0,0,47,0.936,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,16,21,"7,29",0.24,7,29,"10,38",0.26,10,38,"8,31",0.26,8,31,0,0.0,0,0,0,0,0,0,"5,11","6,11","21,43",23,0.0,0,0,6,0,0,0,6,23,0,,,,,,,,,-0.13336108515796505,87,62,2335
pac,Presidents Athletic Conference (PAC),2025-26,softball,Grove City,Alexis Jackson,,,,26,18,58,11,15,13,3,1,0,3,0,1,9,4,2,0,0,0,0,0,0,0,0,0,0,0.306,20,62,2,1.0,0.259,0.345,27,3,0,0,0,9,0,0,0,30,1.0,9,1.0,21.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,16.0,10.0,8.0,3.0,0.0,2.0,7.0,70.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,2,4,18,12,"7,18",0.39,7,18,"10,33",0.3,10,33,"9,23",0.39,9,23,"0,2",0.0,0,2,0,0,0,0,"3,13","2,5","19,35","0,1",0.0,0,1,8,0,0,0,4,6,0,12.0,26.0,0.0,0,0,"1,3",0.0,0,-0.13471840000672533,88,62,2334
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Alaina Fedder,,,,36,36,94,10,17,18,0,0,0,3,0,0,21,6,2,0,1,5,0,0,0,0,0,0,0,0.196,17,103,2,1.0,0.181,0.181,62,42,4,0,0,18,2,2,0,108,0.963,20,0.9,92.0,1.0,6.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,49.2,66.0,38.0,12.0,12.0,19.0,2.0,2.0,5.36,243.0,265.0,3.0,2.0,0.0,5.0,3.0,0.0,0.0,2.0,0.379,4,2,13,43,"6,33",0.18,6,33,"13,64",0.2,13,64,"10,39",0.26,10,39,"0,4",0.0,0,4,0,0,0,0,"5,12","13,16","29,70",28,0.0,0,0,1,0,0,0,17,33,0,61.0,70.0,0.0,"1,2","3,12","1,2",0.0,"0,3",-0.14255680228600764,89,62,2351
pac,Presidents Athletic Conference (PAC),2025-26,softball,Franciscan,E. Maxwell,,,,31,31,80,6,28,11,3,0,0,4,0,0,12,2,0,0,0,1,0,0,0,0,0,0,0,0.376,31,85,0,0.0,0.35,0.388,139,11,11,18,1,40,2,5,0,161,0.932,42,0.952,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,12.0,16.0,3.0,1.0,0.0,0.0,9.33,43.0,60.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.326,4,3,24,13,"9,24",0.38,9,24,"13,40",0.33,13,40,"9,22",0.41,9,22,0,0.0,0,0,0,0,0,0,"8,15","7,9","23,43",57,0.0,0,0,0,0,0,0,12,11,0,5.0,18.0,0.0,"1,2","2,6","1,3",0.0,"2,3",-0.1479127039799536,90,62,2363
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Alayzha Mccray,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"1,1",0,0.0,0,0,"0,1",0,0,1,0,0,0,,,,,,,,,-0.16122704655558137,91,62,2529
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Marsha Foreman,,,,1,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,4,0,0.0,0.25,0.5,5,0,0,1,0,1,0,0,0,5,1.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,"0,1",0.0,0,1,"1,2",0.5,1,2,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,1",0,"1,2",0,0.0,0,0,0,0,0,0,0,2,0,,,,,,,,,-0.1661499789327334,92,61,2566
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Kylie Thompson,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,4,0,0,0,0,0,0,,,,,,,,,-0.1669806362244509,93,61,2641
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Jasmine Demaske,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,-0.1669806362244509,94,61,2591
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,A. Reese,,,,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0.0,0,0,"0,2",0.0,0,2,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,0,"0,1","1,2",0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,-0.16974511676157508,95,61,2734
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,J. Barr,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"0,1",0,0.0,0,0,2,0,0,0,0,0,0,,,,,,,,,-0.16974511676157508,96,60,2737
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,D. Gratton,,,,31,31,82,10,22,13,0,0,0,13,0,4,15,8,0,0,2,0,0,0,0,0,1,0,0,0.394,22,101,0,0.0,0.268,0.268,23,75,5,0,0,0,0,4,0,103,0.951,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,15,29,"8,27",0.3,8,27,"13,48",0.27,13,48,"11,32",0.34,11,32,"4,11",0.36,4,11,0,0,0,0,"8,18","3,4","23,54",12,0.0,0,0,0,0,0,0,7,21,0,,,,,,,,,-0.18875168506802684,97,60,2397
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,S. Bodnar,,,,12,10,35,6,8,6,1,0,2,0,0,1,10,0,0,0,0,1,0,0,0,0,0,1,0,0.243,15,37,0,0.0,0.229,0.429,5,1,1,0,0,0,0,0,0,7,0.857,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4,10,"1,10",0.1,1,10,"6,21",0.29,6,21,"4,16",0.25,4,16,"1,1",1.0,1,1,0,0,0,0,"1,9","2,4","12,23",7,0.0,0,0,0,0,0,0,3,14,0,,,,,,,,,-0.20142235222933624,98,60,2501
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Lokay Sydney,,,,40,40,81,19,23,6,6,1,0,10,0,0,22,4,4,0,4,0,0,0,0,0,0,0,0,0.363,31,95,4,1.0,0.284,0.383,64,2,4,0,0,0,0,0,0,70,0.943,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,17,21,"7,37",0.19,7,37,"11,40",0.28,11,40,"7,28",0.25,7,28,"2,6",0.33,2,6,0,0,0,0,"8,22","2,6","21,47",11,0.0,0,0,0,0,0,0,5,30,0,,,,,,,,,-0.2196361745808043,99,60,2407
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Halle Book,,,,39,38,78,11,15,7,1,0,1,4,0,2,20,2,4,1,3,0,0,0,0,0,0,0,0,0.25,19,87,5,0.8,0.192,0.244,46,36,14,0,0,0,0,2,0,96,0.854,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,22,20,"6,32",0.19,6,32,"9,34",0.26,9,34,"7,28",0.25,7,28,"0,4",0.0,0,4,0,0,0,0,"2,20","1,5","19,39",48,0.0,0,0,0,0,0,0,4,22,0,,,,,,,,,-0.23093162110450954,100,60,2460
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Sydney Wilson,,,,27,21,34,6,12,14,2,1,0,5,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0.488,16,43,1,1.0,0.353,0.471,23,22,1,0,0,25,1,0,0,46,0.978,26,0.962,112.0,1.0,19.0,13.0,6.0,0.0,14.0,4.0,0.0,0.0,128.0,55.0,39.0,48.0,130.0,14.0,3.0,1.0,2.13,493.0,568.0,10.0,12.0,0.0,4.0,11.0,0.0,0.0,43.0,0.227,2,0,10,7,"4,14",0.29,4,14,"11,22",0.5,11,22,"10,19",0.53,10,19,"1,3",0.33,1,3,0,0,0,0,"2,4","3,3","21,28",24,0.0,0,0,11,0,0,0,3,9,0,123.0,127.0,1.0,"1,7","4,11","1,6",0.0,"1,8",-0.24965325668331886,101,59,2452
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Mackenzie Kearns,,,,31,21,53,17,15,3,0,0,0,2,0,0,8,2,6,0,0,0,0,0,0,0,0,1,0,0.309,15,55,6,1.0,0.283,0.283,36,0,1,0,0,0,0,0,0,37,0.973,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,21,4,"4,15",0.27,4,15,"7,24",0.29,7,24,"4,12",0.33,4,12,"0,1",0.0,0,1,0,0,0,0,"6,15","0,1","15,25",0,0.0,0,0,6,0,0,0,4,7,0,,,,,,,,,-0.26005244843814185,102,59,2429
