season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,is_goalie,game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,goal_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2025-26,mhockey,Little East Conference (LEC),lec,Western Connecticut,"Hamilton, Chris",Chris,Hamilton,0,770,"Hamilton, Chris","Hamilton,Chris",HamiltonChrisWES,7,1,25,,Western Connecticut,WES,1074-3036,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,12,27,39,.308,2.25,1,6,-5,2,,0,3,1,0,1,0.33,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2056521137181235,221,63
2025-26,mhockey,Little East Conference (LEC),lec,Keene State,"Jones, Payton",Payton,Jones,0,330,"Jones, Payton","Jones,Payton",JonesPaytonKSC,8,2,23,,Keene State,KSC,1068-4246,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,2,6,8,.250,3.00,2,5,-3,3,,0,6,1,0,1,0.17,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2056521137181235,222,63
2025-26,mhockey,Little East Conference (LEC),lec,Norwich,"Kashul, Cory",Cory,Kashul,0,511,"Kashul, Cory","Kashul,Cory",KashulCoryNOR,15,0,21,,Norwich,NOR,0,0,,0,0,0,0,1,0,0,0,0,0,00:00,0,0,0,0,0,0,0,1,3,4,.250,3.00,5,4,1,4,,0,14,1,0,1,0.07,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2056521137181235,223,63
2025-26,mhockey,Little East Conference (LEC),lec,Western Connecticut,"McElligott, Quentin",Quentin,McElligott,0,770,"McElligott, Quentin","McElligott,Quentin",McElligottQuentinWES,17,3,7,,Western Connecticut,WES,1074-3019,0,,0,0,0,0,0,1,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,5,10,-5,12,,0,5,1,0,1,0.20,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2056521137181235,224,63
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Patrick Lindbohm,Patrick,Lindbohm,0,467,Patrick Lindbohm,"LINDBOHM,PATRICK",LINDBOHMPATRICKNEW ENGL,12,2,33,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,5,8,-3,8,,0,9,1,0,1,0.11,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2056521137181235,225,63
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Anthony Beaulieu,Anthony,Beaulieu,g,467,Anthony Beaulieu,"BEAULIEU,ANTHONY",BEAULIEUANTHONYNEW ENGL,17,17,1,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,17,989:43,56,504,"9,11,50001315121081511107105171613101719889613111178232891601312511131500091471011100009911",0,1,1,0,7,0,0,.900,17,0,0,3.39,,,,-2.225315954756649,226,63
2025-26,mhockey,Little East Conference (LEC),lec,Keene State,"Skelton, Ben",Ben,Skelton,0,330,"Skelton, Ben","Skelton,Ben",SkeltonBenKSC,18,17,33,,Keene State,KSC,1068-4260,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,17,941:37,56,570,"9,6,13914101225205146481200014167000067000141250000129130009131091112224251110010141110221008171115131550",0,1,1,1,15,0,0,.911,16,0,0,3.57,,,,-2.2624017862219494,227,62
2025-26,mhockey,Little East Conference (LEC),lec,UMass Dartmouth,"Clark, Brandon",Brandon,Clark,0,656,"Clark, Brandon","Clark,Brandon",ClarkBrandonUMD,15,0,28,,UMass Dartmouth,UMD,1072-3720,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,5,10,15,.333,2.00,2,3,-1,3,,0,13,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,228,62
2025-26,mhockey,Little East Conference (LEC),lec,UMass Dartmouth,"Eade, Roscoe",Roscoe,Eade,0,656,"Eade, Roscoe","Eade,Roscoe",EadeRoscoeUMD,8,0,14,,UMass Dartmouth,UMD,1072-3942,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,5,8,-3,18,,0,6,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,229,62
2025-26,mhockey,Little East Conference (LEC),lec,Southern Maine,"Germann, Dyson",Dyson,Germann,0,662,"Germann, Dyson","Germann,Dyson",GermannDysonUSM,8,1,16,,Southern Maine,USM,1073-5331,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,1,5,-4,1,,0,4,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,230,62
2025-26,mhockey,Little East Conference (LEC),lec,Plymouth State,"Howat, Koby",Koby,Howat,0,548,"Howat, Koby","Howat,Koby",HowatKobyPSU,9,0,11,,Plymouth State,PSU,1069-7025,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,17,5,22,.773,0.29,2,9,-7,0,,0,6,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,231,62
2025-26,mhockey,Little East Conference (LEC),lec,UMass Boston,"Kaminski, Jacob",Jacob,Kaminski,0,401,"Kaminski, Jacob","Kaminski,Jacob",KaminskiJacobUMB,21,1,7,,UMass Boston,UMB,1071-4735,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,3,3,6,.500,1.00,6,4,2,13,,0,21,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,232,62
2025-26,mhockey,Little East Conference (LEC),lec,Keene State,"Koshiol, Ryan",Ryan,Koshiol,0,330,"Koshiol, Ryan","Koshiol,Ryan",KoshiolRyanKSC,21,3,4,,Keene State,KSC,1068-4230,0,,0,0,0,0,0,0,0,0,0,8,16:00,0,0,0,0,0,0,8,0,0,0,NaN,0,12,14,-2,16,,0,8,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,233,62
2025-26,mhockey,Little East Conference (LEC),lec,Western Connecticut,"Lundberg, Laurence",Laurence,Lundberg,0,770,"Lundberg, Laurence","Lundberg,Laurence",LundbergLaurenceWES,10,0,12,,Western Connecticut,WES,1074-3024,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,1,1,2,.500,1.00,2,4,-2,1,,0,4,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,234,61
2025-26,mhockey,Little East Conference (LEC),lec,UMass Boston,"Mehra, Pavit",Pavit,Mehra,0,401,"Mehra, Pavit","Mehra,Pavit",MehraPavitUMB,15,0,13,,UMass Boston,UMB,1071-5087,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,4,2,6,.667,0.50,3,7,-4,8,,0,21,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,235,61
2025-26,mhockey,Little East Conference (LEC),lec,Western Connecticut,"Morran, Tony",Tony,Morran,0,770,"Morran, Tony","Morran,Tony",MorranTonyWES,5,1,6,,Western Connecticut,WES,1074-3018,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,2,6,-4,2,,0,3,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,236,61
2025-26,mhockey,Little East Conference (LEC),lec,Plymouth State,"Nichols, Sam",Sam,Nichols,0,548,"Nichols, Sam","Nichols,Sam",NicholsSamPSU,14,0,2,,Plymouth State,PSU,1069-7230,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,8,5,3,7,,0,2,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,237,61
2025-26,mhockey,Little East Conference (LEC),lec,UMass Dartmouth,"Pagliari, Alex",Alex,Pagliari,0,656,"Pagliari, Alex","Pagliari,Alex",PagliariAlexUMD,11,0,2,,UMass Dartmouth,UMD,1072-4346,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,7,11,-4,23,,0,14,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,238,61
2025-26,mhockey,Little East Conference (LEC),lec,Plymouth State,"Steele, Josh",Josh,Steele,0,548,"Steele, Josh","Steele,Josh",SteeleJoshPSU,7,0,21,,Plymouth State,PSU,1069-7027,0,,0,0,0,0,0,0,0,0,0,2,12:00,0,0,0,0,0,0,1,0,0,0,NaN,0,4,2,2,1,,0,4,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,239,61
2025-26,mhockey,Little East Conference (LEC),lec,New England College,"Tanskanen, Max",Max,Tanskanen,0,467,"Tanskanen, Max","Tanskanen,Max",TanskanenMaxNEW ENGL,8,3,94,,New England College,NEW ENGL,694-4060,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,1,2,-1,7,,0,14,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,240,60
2025-26,mhockey,Little East Conference (LEC),lec,Western Connecticut,"Teehan, Ryan",Ryan,Teehan,0,770,"Teehan, Ryan","Teehan,Ryan",TeehanRyanWES,13,3,9,,Western Connecticut,WES,1074-3021,0,,0,0,0,0,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,3,4,7,.429,1.33,1,5,-4,7,,0,8,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,241,60
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Tiago Vinterberg,Tiago,Vinterberg,0,467,Tiago Vinterberg,"VINTERBERG,TIAGO",VINTERBERGTIAGONEW ENGL,12,4,4,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,0,0,0,NaN,0,1,7,-6,10,,0,4,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,242,60
2025-26,mhockey,Little East Conference (LEC),lec,UMass Boston,"Van Iterson, David",David,Van Iterson,0,401,"Van Iterson, David","Van Iterson,David",VanItersonDavidUMB,5,0,18,,UMass Boston,UMB,1071-5091,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,1,2,3,.333,2.00,1,0,1,0,,0,3,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,243,60
2025-26,mhockey,Little East Conference (LEC),lec,UMass Dartmouth,"Webster, Noah",Noah,Webster,0,656,"Webster, Noah","Webster,Noah",WebsterNoahUMD,18,0,6,,UMass Dartmouth,UMD,1072-4135,0,,0,0,0,0,0,0,0,0,0,8,16:00,0,0,0,0,0,0,8,0,0,0,NaN,0,11,16,-5,34,,0,14,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.2987778031071047,244,60
2025-26,mhockey,Little East Conference (LEC),lec,Southern Maine,"Morin, Loic",Loic,Morin,0,662,"Morin, Loic","Morin,Loic",MorinLoicUSM,22,21,31,,Southern Maine,USM,1073-5336,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,22,1295:39,78,711,"3,6,813131330111316121291612571039861171981591510610141368710161718161671060134991890814101181515171612161078",1,1,1,1,7,2,0,.901,21,0,0,3.61,,,,-2.3044223347880615,245,60
2025-26,mhockey,Little East Conference (LEC),lec,UMass Dartmouth,"McKallip, Marshall",Marshall,McKallip,0,656,"McKallip, Marshall","McKallip,Marshall",McKallipMarshallUMD,12,11,1,,UMass Dartmouth,UMD,1072-3710,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,12,542:23,35,348,"8,15,2200000020128116700011101212198000000171512132021000007714000000800000000000000142413000",0,1,1,0,11,0,0,.909,11,0,0,3.87,,,,-2.3794043914142033,246,60
2025-26,mhockey,Little East Conference (LEC),lec,Western Connecticut,"Lane, Liam",Liam,Lane,0,770,"Lane, Liam","Lane,Liam",LaneLiamWES,18,16,29,,Western Connecticut,WES,1074-3039,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,1,1,.000,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,19,893:21,60,499,"0,0,01313081205111091110631300013181710117000000000000161509107161113128170006966168131014000514405161111101",1,1,1,0,20,3,0,.893,16,0,0,4.03,,,,-2.482340884071993,247,59
2025-26,mhockey,Little East Conference (LEC),lec,UMass Dartmouth,"Aubin, Spencer",Spencer,Aubin,0,656,"Aubin, Spencer","Aubin,Spencer",AubinSpencerUMD,0,0,46,,UMass Dartmouth,UMD,1072-4355,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,248,59
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Bates Ling,Bates,Ling,0,467,Bates Ling,"LING,BATES",LINGBATESNEW ENGL,0,0,26,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,249,59
2025-26,mhockey,Little East Conference (LEC),lec,Southern Maine,"Bazile, David",David,Bazile,0,662,"Bazile, David","Bazile,David",BazileDavidUSM,4,1,14,,Southern Maine,USM,1073-4756,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,1,0,1,1.000,0,0,3,-3,0,,0,2,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,250,59
2025-26,mhockey,Little East Conference (LEC),lec,Western Connecticut,"Blassingame, Tylee",Tylee,Blassingame,0,770,"Blassingame, Tylee","Blassingame,Tylee",BlassingameTyleeWES,1,1,21,,Western Connecticut,WES,1074-3032,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,.571,0.75,0,1,-1,0,,0,4,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,251,59
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Bryce Sturm,Bryce,Sturm,0,467,Bryce Sturm,"STURM,BRYCE",STURMBRYCENEW ENGL,25,7,91,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,0,0,0,NaN,0,10,21,-11,37,,0,18,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,252,59
2025-26,mhockey,Little East Conference (LEC),lec,Southern Maine,"Burgess, Jake",Jake,Burgess,0,662,"Burgess, Jake","Burgess,Jake",BurgessJakeUSM,3,0,2,,Southern Maine,USM,1073-4931,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,2,0,2,5,,0,2,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,253,59
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Caiden Hess,Caiden,Hess,0,467,Caiden Hess,"HESS,CAIDEN",HESSCAIDENNEW ENGL,0,0,55,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,254,58
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Duncan Fleming,Duncan,Fleming,0,467,Duncan Fleming,"FLEMING,DUNCAN",FLEMINGDUNCANNEW ENGL,6,0,10,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,5,7,12,.417,1.40,0,1,-1,1,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,255,58
2025-26,mhockey,Little East Conference (LEC),lec,Plymouth State,Etienne Mathieu,Etienne,Mathieu,0,548,Etienne Mathieu,"MATHIEU,ETIENNE",MATHIEUETIENNEPSU,2,1,44,,Plymouth State,PSU,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,0,3,-3,3,,0,7,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,256,58
2025-26,mhockey,Little East Conference (LEC),lec,UMass Dartmouth,"Finlason, Ethan",Ethan,Finlason,0,656,"Finlason, Ethan","Finlason,Ethan",FinlasonEthanUMD,9,0,26,,UMass Dartmouth,UMD,1072-3943,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,3,8,-5,6,,0,9,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,257,58
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Gavin Crowley,Gavin,Crowley,0,467,Gavin Crowley,"CROWLEY,GAVIN",CROWLEYGAVINNEW ENGL,0,0,5,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,258,58
2025-26,mhockey,Little East Conference (LEC),lec,UMass Boston,"Gordon, Tom",Tom,Gordon,0,401,"Gordon, Tom","Gordon,Tom",GordonTomUMB,1,0,20,,UMass Boston,UMB,1071-4741,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,2,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,259,58
2025-26,mhockey,Little East Conference (LEC),lec,UMass Dartmouth,"Guerin, Owen",Owen,Guerin,0,656,"Guerin, Owen","Guerin,Owen",GuerinOwenUMD,7,0,4,,UMass Dartmouth,UMD,1072-4347,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,16,18,34,.471,1.13,0,3,-3,1,,0,6,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,260,57
2025-26,mhockey,Little East Conference (LEC),lec,Norwich,"Harroun, Brady",Brady,Harroun,0,511,"Harroun, Brady","Harroun,Brady",HarrounBradyNOR,6,0,22,,Norwich,NOR,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,1,1,0,0,,0,5,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,261,57
2025-26,mhockey,Little East Conference (LEC),lec,Southern Maine,"Hawks, Cameron",Cameron,Hawks,0,662,"Hawks, Cameron","Hawks,Cameron",HawksCameronUSM,7,3,15,,Southern Maine,USM,1073-5333,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,NaN,0,4,5,-1,2,,0,3,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,262,57
2025-26,mhockey,Little East Conference (LEC),lec,Norwich,"Hilfiker, Harris",Harris,Hilfiker,0,511,"Hilfiker, Harris","Hilfiker,Harris",HilfikerHarrisNOR,6,2,3,,Norwich,NOR,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,2,1,1,5,,0,4,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,263,57
2025-26,mhockey,Little East Conference (LEC),lec,Plymouth State,"Jasmin, William",William,Jasmin,0,548,"Jasmin, William","Jasmin,William",JasminWilliamPSU,0,0,9,,Plymouth State,PSU,1069-7472,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,264,57
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Johannes Tammeorg,Johannes,Tammeorg,0,467,Johannes Tammeorg,"TAMMEORG,JOHANNES",TAMMEORGJOHANNESNEW ENGL,4,0,2,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,3,1,2,0,,0,2,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,265,57
2025-26,mhockey,Little East Conference (LEC),lec,UMass Dartmouth,"Jordan, Luke",Luke,Jordan,0,656,"Jordan, Luke","Jordan,Luke",JordanLukeUMD,1,0,21,,UMass Dartmouth,UMD,1072-3944,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,6,3,9,.667,0.50,0,0,0,2,,0,2,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,266,57
2025-26,mhockey,Little East Conference (LEC),lec,UMass Boston,"Kelly, Deaglan",Deaglan,Kelly,0,401,"Kelly, Deaglan","Kelly,Deaglan",KellyDeaglanUMB,10,0,28,,UMass Boston,UMB,1071-5094,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,1,0,1,1.000,100,0,1,-1,0,,0,7,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,267,56
2025-26,mhockey,Little East Conference (LEC),lec,VTSU Castleton,"Knight, Sam",Sam,Knight,0,123,"Knight, Sam","Knight,Sam",KnightSamCAS,8,0,2,,VTSU Castleton,CAS,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,5,5,0,6,,0,6,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,268,56
2025-26,mhockey,Little East Conference (LEC),lec,UMass Boston,"Lyons, Colby",Colby,Lyons,0,401,"Lyons, Colby","Lyons,Colby",LyonsColbyUMB,15,2,27,,UMass Boston,UMB,1071-5093,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,5,7,-2,7,,0,7,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,269,56
2025-26,mhockey,Little East Conference (LEC),lec,Southern Maine,"Mactavish, Dylan",Dylan,Mactavish,0,662,"Mactavish, Dylan","Mactavish,Dylan",MactavishDylanUSM,0,0,25,,Southern Maine,USM,1073-5170,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,270,56
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Matthew Esquerre,Matthew,Esquerre,0,467,Matthew Esquerre,"ESQUERRE,MATTHEW",ESQUERREMATTHEWNEW ENGL,11,0,14,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,1,1,2,.500,1.00,0,5,-5,3,,0,6,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,271,56
2025-26,mhockey,Little East Conference (LEC),lec,Western Connecticut,"Mense, Steven",Steven,Mense,0,770,"Mense, Steven","Mense,Steven",MenseStevenWES,3,0,40,,Western Connecticut,WES,1074-3043,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,1,0,1,1.000,100,1,2,-1,2,,0,2,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,272,56
2025-26,mhockey,Little East Conference (LEC),lec,Keene State,"Muthersbaugh, Alex",Alex,Muthersbaugh,0,330,"Muthersbaugh, Alex","Muthersbaugh,Alex",MuthersbaughAlexKSC,1,0,14,,Keene State,KSC,1068-4435,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,273,55
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Nick Becker,Nick,Becker,0,467,Nick Becker,"BECKER,NICK",BECKERNICKNEW ENGL,0,0,39,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,274,55
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Nikita Sobolev,Nikita,Sobolev,0,467,Nikita Sobolev,"SOBOLEV,NIKITA",SOBOLEVNIKITANEW ENGL,1,0,15,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,1,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,275,55
2025-26,mhockey,Little East Conference (LEC),lec,New England College,Nikolay Ouriashev,Nikolay,Ouriashev,0,467,Nikolay Ouriashev,"OURIASHEV,NIKOLAY",OURIASHEVNIKOLAYNEW ENGL,0,0,77,,New England College,NEW ENGL,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,,,,,-2.6251872975667587,276,55
