conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,H. Allen,,,,31,31,109,20,50,28,18,1,3,7,0,0,12,3,4,0,0,1,0,0,0,0,0,1,0,0.487,79,117,4,1.000,.459,.725,56,86,11,0,0,0,0,6,0,153,.928,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,26,22,"17,35",0.49,17,35,"28,65",0.43,28,65,"18,40",0.45,18,40,"8,13",0.62,8,13,0,0,0,0,"17,31","7,11","38,68",63,0,0,0,0,0,0,0,13,20,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,M. Luxenberg,,,,30,30,99,14,34,16,2,0,0,4,0,0,5,2,7,0,6,2,0,0,0,1,0,2,0,0.362,36,111,7,1.000,.343,.364,86,21,1,2,0,38,9,3,0,108,.991,47,.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,41,23,"9,31",0.29,9,31,"20,53",0.38,20,53,"13,34",0.38,13,34,"3,11",0.27,3,11,0,0,0,0,"7,22","7,11","36,62",48,0,0,0,0,0,0,0,13,17,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,A. Schraeder,,,,31,31,105,13,34,16,2,0,0,7,0,0,11,5,4,1,1,1,0,0,0,1,0,3,0,0.363,36,114,5,.800,.324,.343,39,2,3,0,0,3,0,0,0,44,.932,3,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,19,40,"13,32",0.41,13,32,"22,62",0.35,22,62,"13,39",0.33,13,39,"6,13",0.46,6,13,0,0,0,0,"5,23","7,10","37,67",46,0,0,0,0,0,0,0,8,23,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,M. Rinehart,,,,31,31,100,25,35,13,8,0,0,6,0,10,10,2,3,1,0,1,0,0,0,0,0,0,0,0.436,43,117,4,.750,.350,.430,62,49,6,0,0,0,0,4,0,117,.949,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,17,32,"8,25",0.32,8,25,"17,49",0.35,17,49,"12,30",0.40,12,30,"5,13",0.38,5,13,0,0,0,0,"5,17","3,8","34,56",22,0,0,0,0,0,0,0,7,18,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,K. Blauth,,,,30,30,91,26,34,19,6,0,2,12,0,5,14,2,5,2,1,0,0,0,0,0,0,1,0,0.472,46,109,7,.714,.374,.505,25,2,6,0,0,0,0,0,0,33,.818,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,14,28,"9,35",0.26,9,35,"22,57",0.39,22,57,"17,41",0.41,17,41,"0,8",0,0,8,0,0,0,0,"6,13","4,11","28,62",14,0,0,0,0,0,0,0,3,29,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,J. DiPietro-,,,,22,22,78,14,23,12,4,1,1,2,0,0,7,4,3,1,0,1,0,0,0,0,0,0,0,0.309,32,81,4,.750,.295,.410,42,3,0,0,0,0,0,0,0,45,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,25,18,"7,20",0.35,7,20,"12,31",0.39,12,31,"6,20",0.30,6,20,"5,9",0.56,5,9,0,0,0,0,"13,36","4,4","18,32",93,0,0,0,0,0,0,0,5,19,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,S. Bodnar,,,,12,10,35,6,8,6,1,0,2,0,0,1,10,0,0,0,0,1,0,0,0,0,0,1,0,0.243,15,37,0,.000,.229,.429,5,1,1,0,0,0,0,0,0,7,.857,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4,10,"1,10",0.10,1,10,"6,21",0.29,6,21,"4,16",0.25,4,16,"1,1",1.00,1,1,0,0,0,0,"1,9","2,4","12,23",7,0,0,0,0,0,0,0,3,14,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,S. VanNess,,,,22,20,67,17,26,10,4,0,0,5,0,1,8,3,1,0,2,0,0,0,0,0,0,0,0,0.438,30,75,1,1.000,.388,.448,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,22,13,"7,22",0.32,7,22,"15,34",0.44,15,34,"7,20",0.35,7,20,"3,10",0.30,3,10,0,0,0,0,"6,13","5,5","22,37",46,0,0,0,3,0,0,0,10,17,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,D. Gratton,,,,31,31,82,10,22,13,0,0,0,13,0,4,15,8,0,0,2,0,0,0,0,0,1,0,0,0.394,22,101,0,.000,.268,.268,23,75,5,0,0,0,0,4,0,103,.951,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,15,29,"8,27",0.30,8,27,"13,48",0.27,13,48,"11,32",0.34,11,32,"4,11",0.36,4,11,0,0,0,0,"8,18","3,4","23,54",12,0,0,0,0,0,0,0,7,21,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,S. Lang,,,,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,A. Luxenberg,,,,26,26,79,12,18,9,0,1,0,2,0,0,13,5,1,0,1,0,0,0,0,0,0,2,0,0.247,20,82,1,1.000,.228,.253,207,9,1,0,0,3,0,11,0,217,.995,3,1.000,12,1,0,0,0,0,0,0,0,0,5.1,6,6,2,0,4,0,0,7.88,26,29,1,0,0,0,1,0,0,0,.462,3,3,20,24,"7,31",0.23,7,31,"14,50",0.28,14,50,"9,28",0.32,9,28,"2,11",0.18,2,11,0,0,0,0,"4,15","3,7","24,51",23,0,0,0,5,0,0,0,11,19,0,9,5,0,"2,4","1,3","1,1",0,"1,2"
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,K. Witner,,,,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,16,1,0,0,5,3,0,0,21,.952,8,.625,59,1,7,2,4,0,3,0,0,0,48.1,28,22,20,25,13,0,1,3.19,192,225,2,1,0,3,9,0,0,7,.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,61,0,"2,2","5,10","2,3",0,"1,3"
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,A. Jones,,,,5,3,11,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,13,0,.000,.000,.000,0,0,1,0,0,0,0,0,0,1,.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,"0,4",0,0,4,"0,8",0,0,8,"0,6",0,0,6,0,0,0,0,0,0,0,0,"0,1","2,4","3,9",4,0,0,0,"0,1",0,0,1,4,8,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,A. Dixon,,,,3,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,2,2,0,.000,.500,1.000,2,2,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"0,1",0,0,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,A. Kinney,,,,9,5,14,0,3,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.267,3,15,0,.000,.214,.214,37,0,0,0,0,0,0,2,0,37,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,6,"1,7",0.14,1,7,"1,7",0.14,1,7,"1,5",0.20,1,5,0,0,0,0,0,0,0,0,"2,5",0,"2,7",2,0,0,0,12,0,0,0,0,8,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,M. Thornhill,,,,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,7,0,0,0,12,3,1,0,8,1.000,15,.800,105,1,10,4,8,0,2,1,0,0,62.2,78,74,29,15,34,7,9,8.27,275,320,7,5,0,6,5,0,0,4,.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,71,1,"2,5","5,10","1,5",0,"2,7"
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,T. Dunn,,,,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,6,29,2,0,0,21,5,1,0,37,.946,26,.808,133,1,14,7,6,0,7,2,0,0,90.0,72,56,25,36,20,4,3,4.36,391,431,4,3,0,6,6,0,1,7,.340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,141,2,"3,5","4,11","4,6",0,"3,7"
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,A. Reese,,,,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,1,0,0,1,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,"0,1","1,2",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,J. Barr,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,2,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,O. Vecchio,,,,2,1,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.000,0,5,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,"0,0",0,0,0,0,0,0,0,"0,1","1,0","1,2",0,0,0,0,0,0,0,0,2,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,C. Fischer,,,,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,3,0,.000,.000,.000,9,0,1,0,0,0,0,0,0,10,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,"0,1",0,0,1,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,"0,1","0,2","0,1",0,0,1,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,A. Theimer,,,,12,8,28,2,5,3,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,0,0,2,0,0.258,5,31,0,.000,.179,.179,14,1,1,0,0,0,0,1,0,16,.938,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,8,"2,14",0.14,2,14,"4,20",0.20,4,20,"3,14",0.21,3,14,"0,3",0,0,3,0,0,0,0,"2,4","1,2","7,21",110,0,0,0,103,0,0,0,1,14,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Lokay Sydney,,,,40,40,81,19,23,6,6,1,0,10,0,0,22,4,4,0,4,0,0,0,0,0,0,0,0,0.363,31,95,4,1.000,.284,.383,64,2,4,0,0,0,0,0,0,70,.943,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,17,21,"7,37",0.19,7,37,"11,40",0.28,11,40,"7,28",0.25,7,28,"2,6",0.33,2,6,0,0,0,0,"8,22","2,6","21,47",11,0,0,0,0,0,0,0,5,30,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Levac Sam,,,,38,36,90,28,31,17,6,3,0,13,0,0,14,6,17,1,3,0,0,0,0,0,0,1,0,0.427,43,106,18,.944,.344,.478,50,1,0,0,0,0,0,0,0,51,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,28,17,"8,22",0.36,8,22,"17,45",0.38,17,45,"10,31",0.32,10,31,"2,8",0.25,2,8,0,0,0,0,"15,32","6,11","30,51",39,0,0,0,2,0,0,0,8,11,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Teasdale Danielle,,,,10,2,9,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,3,10,0,.000,.333,.333,1,1,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,0,0,0,0,"2,6",0.33,2,6,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,3",0,"3,6",0,0,0,0,76,0,0,0,1,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Karpa Ava,,,,35,35,108,28,37,37,9,0,6,12,0,1,10,1,2,0,3,2,0,0,0,0,0,1,0,0.407,64,126,2,1.000,.343,.593,54,64,2,0,0,0,0,4,0,120,.983,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,27,35,"15,36",0.42,15,36,"27,70",0.39,27,70,"20,43",0.47,20,43,"2,2",1.00,2,2,0,0,0,0,"5,14","10,14","51,82",391,0,0,0,0,0,0,0,19,14,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Meholick Mia,,,,40,40,128,38,43,15,10,0,3,14,0,1,16,8,8,2,1,3,0,0,0,0,0,0,0,0.397,62,147,10,.800,.336,.484,50,22,4,0,0,10,1,0,0,76,.947,11,.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,23,43,"13,45",0.29,13,45,"20,60",0.33,20,60,"14,42",0.33,14,42,"2,10",0.20,2,10,0,0,0,0,"21,48","5,13","31,66",19,0,0,0,0,0,0,0,7,25,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Jordan Lily,,,,41,41,129,25,46,32,6,1,5,13,0,1,10,1,0,1,2,1,0,0,0,0,0,0,0,0.417,69,146,1,.000,.357,.535,167,6,1,0,0,0,0,9,0,174,.994,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,34,38,"18,46",0.39,18,46,"32,83",0.39,32,83,"21,56",0.38,21,56,"2,7",0.29,2,7,0,0,0,0,"8,25","9,18","51,91",66,0,0,0,0,0,0,0,10,30,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Kissick Grace,,,,12,5,6,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.444,1,9,0,.000,.167,.167,1,1,0,0,0,3,0,0,0,2,1.000,3,1.000,26,1,5,1,2,1,0,0,0,0,21.2,24,19,17,21,4,0,2,6.14,89,113,3,4,0,1,2,0,0,7,.292,1,0,2,1,"0,3",0,0,3,"1,5",0.20,1,5,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,2","0,1","2,5",0,0,0,0,37,0,0,0,0,3,0,22,21,0,"0,5","5,10","0,3",0,"4,9"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Decarbo Ashley,,,,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000,0,2,1,.000,.000,.000,2,1,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,"0,1",0,0,1,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"1,2",1,0,0,0,1,0,0,0,0,3,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Piper Cheyenne,,,,25,19,17,7,4,1,1,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0.278,5,18,2,1.000,.235,.294,9,14,0,0,0,14,5,0,0,23,1.000,19,.737,89,1,19,16,6,0,16,8,0,0,141.0,46,36,34,155,18,2,6,1.79,501,555,10,8,0,2,10,0,0,33,.178,2,0,4,3,"1,5",0.20,1,5,"2,10",0.20,2,10,"1,6",0.17,1,6,"0,1",0,0,1,0,0,0,0,"3,6",0,"4,10",0,0,0,0,2,0,0,0,1,2,0,202,57,0,"3,7","2,12","1,5",0,"4,11"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Boneysteele Jenna,,,,29,25,64,7,15,8,5,1,0,4,0,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0.275,22,70,2,1.000,.234,.344,29,26,6,0,0,2,1,4,0,61,.902,3,.667,9,1,1,1,1,0,0,0,0,0,8.0,5,5,6,8,2,0,1,4.38,31,37,0,0,0,0,0,0,0,2,.290,0,2,20,21,"5,29",0.17,5,29,"4,34",0.12,4,34,"4,21",0.19,4,21,"0,6",0,0,6,0,0,0,0,"4,11","5,6","12,37",17,0,0,0,0,0,0,0,11,29,0,8,6,1,"1,3","1,2","1,2",0,"0,3"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,O'brien Morgan,,,,32,32,91,19,28,23,6,1,5,8,0,0,6,0,2,0,0,2,0,0,0,1,0,1,0,0.356,51,101,2,1.000,.308,.560,77,24,3,0,0,0,0,4,0,104,.971,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,25,29,"11,36",0.31,11,36,"18,57",0.32,18,57,"9,38",0.24,9,38,"1,10",0.10,1,10,0,0,0,0,"9,15","3,9","33,61",8,0,0,0,0,0,0,0,8,23,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Gerthung Emily,,,,5,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,7,0,.000,.000,.000,2,1,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,"0,1",0,0,1,"0,6",0,0,6,"0,5",0,0,5,0,0,0,0,0,0,0,0,"0,1","1,2","2,6",1,0,0,0,23,0,0,0,3,1,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Jones Faith,,,,38,38,118,26,48,36,9,2,0,10,0,1,5,2,1,0,3,4,0,0,0,0,0,1,0,0.444,61,136,1,1.000,.407,.517,220,15,2,2,0,16,9,2,0,237,.992,25,.640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,24,43,"10,32",0.31,10,32,"29,66",0.44,29,66,"22,49",0.45,22,49,"3,11",0.27,3,11,0,0,0,0,"16,24","16,18","51,78",76,0,0,0,0,0,0,0,22,25,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Fustos Kaelyn,,,,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,1,2,1,1.000,.500,.500,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"1,1","0,1","0,1",0,0,0,0,233,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Burgos Cheyenne,,,,18,5,4,3,1,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0.250,1,5,1,.000,.250,.250,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,"1,3",0.33,1,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,"0,1","1,2","3,4",0,0,0,0,11,0,0,0,4,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Salazar Riley,,,,18,12,40,4,9,5,3,0,0,3,0,0,3,2,1,0,0,1,0,0,0,0,0,2,0,0.273,12,44,1,1.000,.225,.300,4,1,0,0,0,0,0,0,0,5,1.000,0,.000,3,1,0,0,0,0,0,0,0,0,6.0,0,0,0,5,0,0,0,0.00,19,20,1,0,0,0,1,0,0,0,.158,1,2,6,22,"2,15",0.13,2,15,"4,22",0.18,4,22,"2,18",0.11,2,18,"0,3",0,0,3,0,0,0,0,"2,7","4,5","11,24",115,0,0,0,58,0,0,0,4,17,0,2,10,0,"0,2","0,2","0,1",0,"0,2"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Ortiz Sofia,,,,16,5,24,4,9,4,3,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0.444,12,27,0,.000,.375,.500,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,6,"4,7",0.57,4,7,"5,18",0.28,5,18,"4,14",0.29,4,14,0,0,0,0,0,0,0,0,"4,6","1,3","8,18",18,0,0,0,214,0,0,0,1,2,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Malizia Jadyn,,,,7,1,6,1,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.286,1,7,0,.000,.167,.167,5,0,0,0,0,0,0,0,0,5,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,"1,5",0.20,1,5,"1,6",0.17,1,6,"1,6",0.17,1,6,0,0,0,0,0,0,0,0,0,0,"2,7",2,0,0,0,24,0,0,0,0,7,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Holden Sam,,,,15,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0,4,0,.000,.000,.000,2,0,1,0,0,0,0,0,0,3,.667,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,0,"0,3",0,0,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,0,"1,3",0,0,0,0,3,0,0,0,1,0,0,,,,,,,,
