season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Leah Balsbaugh,,,25654,104,ACTIVE,76.26,4.26,23,76.5559707239701,11,3,2,20.9334307603237,-18.4657933404514,Central - (W) DIII,clippd_scoreboard,63,93,28.8956537534718
2025-26,wgolf,Women,American Rivers Conference,arc,Central (IA),Central College,Allie Pfantz,,Third Year,33376,285,ACTIVE,79.53,7.53,17,80.6051328147296,8,1,1,7.42217876065586,-20.4951233068733,Central - (W) DIII,clippd_scoreboard,205,89,11.0964593757816
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Gracie Russell,,Second Year,6373,220,ACTIVE,79.62,7.62,21,80.1036652820626,10,1,0,10.1924335836167,-18.8087378650082,Central - (W) DIII,clippd_scoreboard,211,89,10.8359766322577
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Drew Hoffer,,Third Year,30744,195,ACTIVE,80.09,8.09,23,80.3820576804918,11,2,0,11.5615472565649,-18.4657933404514,Central - (W) DIII,clippd_scoreboard,250,88,8.59894939868731
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Brenna Bodensteiner,,Third Year,35765,303,ACTIVE,80.32,8.32,19,81.5062201549387,10,2,0,6.76807455283492,-18.8795138641241,Central - (W) DIII,clippd_scoreboard,267,87,7.88098464934159
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Payton Morton,,Third Year,30745,281,ACTIVE,80.39,8.39,23,80.6864055065788,11,1,0,7.53010383407424,-18.4657933404514,Central - (W) DIII,clippd_scoreboard,273,87,7.77242635288835
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Kaycee Newman,,Third Year,30749,330,ACTIVE,81.3,9.3,23,81.5994489848396,11,0,0,5.7036818124748,-18.4657933404514,Central - (W) DIII,clippd_scoreboard,321,86,6.05745572488382
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Olivia Hines,,Third Year,30746,375,ACTIVE,81.79,9.79,14,82.4942930327047,8,1,0,4.52138232747192,-20.441909057865,Central - (W) DIII,clippd_scoreboard,354,85,5.00747137667289
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Jenna Bistline,,Fourth Year,18999,100000,ACTIVE,81.82,9.82,11,83.2992147438464,6,1,0,4.20186994872639,-23.8381375734914,Central - (W) DIII,clippd_scoreboard,356,85,4.96225494706434
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Lia Maxwell,,Third Year,31655,447,ACTIVE,82.06,10.06,16,84.4688292444887,9,1,1,3.14960625122435,-24.9836846402574,Central - (W) DIII,clippd_scoreboard,375,84,4.52138232747192
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Paige Franzen,,,6787,492,ACTIVE,82.19,10.19,16,84.5938292444887,9,1,1,2.57583519470397,-24.9836846402574,Central - (W) DIII,clippd_scoreboard,381,84,4.35108979239768
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Madyson Mummelthei,,Second Year,8099,388,ACTIVE,82.21,10.21,19,83.4009569970439,10,1,0,4.17725903669247,-18.8795138641241,Central - (W) DIII,clippd_scoreboard,382,84,4.33828639468291
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Kye Daywitt,,,16060,481,ACTIVE,82.25,10.25,16,84.6563292444887,9,3,0,2.73233642071572,-24.9836846402574,Central - (W) DIII,clippd_scoreboard,386,84,4.21792415992049
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Kaylin Long,,Fourth Year,11534,461,ACTIVE,82.56,10.56,18,84.5681589610376,11,5,3,2.96181767125252,-23.4787275193616,Central - (W) DIII,clippd_scoreboard,411,83,3.89884678539832
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Hailey Bistodeau,,,13438,484,ACTIVE,82.58,10.58,12,84.472716386785,6,1,0,2.70237552706054,-22.8863691581765,Central - (W) DIII,clippd_scoreboard,413,83,3.86457723591166
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Addison Schafer,,,8102,443,ACTIVE,82.74,10.74,19,83.9272727865176,10,1,0,3.18696213152234,-18.8795138641241,Central - (W) DIII,clippd_scoreboard,418,83,3.76810726930791
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Annemarie Schloo,,,23086,487,ACTIVE,83.12,11.12,17,84.8480735320933,9,1,1,2.67496475209057,-21.2101519162723,Central - (W) DIII,clippd_scoreboard,456,81,3.01064026928632
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Brooke Stellmaker,,,11934,450,ACTIVE,83.4,11.4,15,84.8005515132623,8,2,1,3.09821148995389,-23.6000756146023,Central - (W) DIII,clippd_scoreboard,475,81,2.77326893133185
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Madelyn Bender,,,26002,529,ACTIVE,83.42,11.42,12,85.4685474121029,6,0,0,2.17002619605638,-19.964478633206,Central - (W) DIII,clippd_scoreboard,478,81,2.75419895566352
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Megan Stephan,,,18864,444,ACTIVE,84.15,12.15,13,84.5065807710283,7,0,0,3.16508731700842,-21.0326759126295,Central - (W) DIII,clippd_scoreboard,524,79,2.24376458630708
