season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Northwest Conference (NWC),nwc,Linfield,"Kaio,Jaydon",Jaydon,Kaio,,1179,"Kaio,Jaydon","KAIO,JAYDON",Linfield,LIN,1262-11643,1,1,41,41,0,0,DE,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30538971203230636,160,70
2026-27,football,Northwest Conference (NWC),nwc,Puget Sound,"London-Sadler,Jonathan",Jonathan,London-Sadler,,557,"London-Sadler,Jonathan","LONDON-SADLER,JONATHAN",Puget Sound,UPS,0,1,1,57,57,0,0,DL,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30538971203230636,161,70
2026-27,football,Northwest Conference (NWC),nwc,Lewis & Clark,"Murrin,Charlie",Charlie,Murrin,,22235,"Murrin,Charlie","MURRIN,CHARLIE",Lewis & Clark,L&C,1261-2325,1,1,28,28,0,0,LB,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30538971203230636,162,70
2026-27,football,Northwest Conference (NWC),nwc,Pacific Lutheran,"Young,Kyson",Kyson,Young,,1297,"Young,Kyson","YOUNG,KYSON",Pacific Lutheran ,PLU,1266-4234,1,0,92,92,0,0,DT,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30538971203230636,163,70
2026-27,football,Northwest Conference (NWC),nwc,Puget Sound,"Whitfield,Dillon",Dillon,Whitfield,,557,"Whitfield,Dillon","WHITFIELD,DILLON",Puget Sound,UPS,0,1,1,88,88,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,0,17,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36064697384898026,164,69
2026-27,football,Northwest Conference (NWC),nwc,Willamette,"Frick,Kyle",Kyle,Frick,,785,"Frick,Kyle","FRICK,KYLE",Willamette,WIL,0,1,0,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,115,44,0,0,0,0,0,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40409745272867015,165,69
2026-27,football,Northwest Conference (NWC),nwc,Pacific Lutheran,"Meade,Connor",Connor,Meade,,1297,"Meade,Connor","MEADE,CONNOR",Pacific Lutheran ,PLU,1266-3189,1,1,4,4,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,8,8,0,0,8,8.0,8.0,1,35,0,35,35.0,1,0,7,80,1,22,11.4,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,1,-3,0,0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43413814336728385,166,69
2026-27,football,Northwest Conference (NWC),nwc,Pacific Lutheran,"Samia,Marcus",Marcus,Samia,,1297,"Samia,Marcus","SAMIA,MARCUS",Pacific Lutheran ,PLU,1266-3772,1,0,1,1,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4892964116518783,167,69
2026-27,football,Northwest Conference (NWC),nwc,Lewis & Clark,"Walker,Julius",Julius,Walker,,22235,"Walker,Julius","WALKER,JULIUS",Lewis & Clark,L&C,1261-2349,1,1,8,8Q,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,0,16,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49522744910781946,168,69
2026-27,football,Northwest Conference (NWC),nwc,Lewis & Clark,"Quartaroli,Enzo",Enzo,Quartaroli,,22235,"Quartaroli,Enzo","QUARTAROLI,ENZO",Lewis & Clark,L&C,1261-2489,1,0,21,21,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5045271818366346,169,69
2026-27,football,Northwest Conference (NWC),nwc,Linfield,"Swygard,Jace",Jace,Swygard,,1179,"Swygard,Jace","SWYGARD,JACE",Linfield,LIN,1262-11180,1,0,87,87,0,TE,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,.0,.0,,,,,,,,2,12,1,8,6.0,,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5747685561325024,170,68
2026-27,football,Northwest Conference (NWC),nwc,Puget Sound,"Boehl,Conner",Conner,Boehl,,557,"Boehl,Conner","BOEHL,CONNER",Puget Sound,UPS,0,1,1,11,1I,0,0,DL,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59961292492742,171,68
2026-27,football,Northwest Conference (NWC),nwc,George Fox,"Cate,Ethan",Ethan,Cate,,1094,"Cate,Ethan","CATE,ETHAN",George Fox ,GFU,1260-2755,1,0,23,2E,0,0,DB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59961292492742,172,68
2026-27,football,Northwest Conference (NWC),nwc,George Fox,"Franco,Elijah",Elijah,Franco,,1094,"Franco,Elijah","FRANCO,ELIJAH",George Fox ,GFU,1260-3437,1,0,18,1B,0,0,LB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59961292492742,173,68
2026-27,football,Northwest Conference (NWC),nwc,Linfield,"Highberger,Aidan",Aidan,Highberger,,1179,"Highberger,Aidan","HIGHBERGER,AIDAN",Linfield,LIN,1262-11410,1,0,90,90,0,0,DT,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59961292492742,174,68
2026-27,football,Northwest Conference (NWC),nwc,Linfield,"Kaio,Iloa",Iloa,Kaio,,1179,"Kaio,Iloa","KAIO,ILOA",Linfield,LIN,1262-11626,1,1,1,1D,0,0,S,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59961292492742,175,67
2026-27,football,Northwest Conference (NWC),nwc,Willamette,"Marfil,Jaydon",Jaydon,Marfil,,785,"Marfil,Jaydon","MARFIL,JAYDON",Willamette,WIL,0,1,0,12,12,0,0,LB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59961292492742,176,67
2026-27,football,Northwest Conference (NWC),nwc,George Fox,"Petaia,Mika",Mika,Petaia,,1094,"Petaia,Mika","PETAIA,MIKA",George Fox ,GFU,1260-3717,1,1,42,4Z,0,0,LB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59961292492742,177,67
2026-27,football,Northwest Conference (NWC),nwc,Linfield,"Reink,Hudson",Hudson,Reink,,1179,"Reink,Hudson","REINK,HUDSON",Linfield,LIN,1262-11388,1,1,6,6,0,0,LB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59961292492742,178,67
2026-27,football,Northwest Conference (NWC),nwc,Pacific Lutheran,"Taylor-Wells,Mason",Mason,Taylor-Wells,,1297,"Taylor-Wells,Mason","TAYLOR-WELLS,MASON",Pacific Lutheran ,PLU,1266-3023,1,0,37,37,0,0,LB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59961292492742,179,67
2026-27,football,Northwest Conference (NWC),nwc,George Fox,"Rembisz,Ben",Ben,Rembisz,,1094,"Rembisz,Ben","REMBISZ,BEN",George Fox ,GFU,1260-2811,1,0,40,40,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,32,0,66.7,3,3,0,0,0,0,0,0,0,0,0,0,,,,,-0.612638118257524,180,67
2026-27,football,Northwest Conference (NWC),nwc,Willamette,"Ford,Colby",Colby,Ford,,785,"Ford,Colby","FORD,COLBY",Willamette,WIL,0,1,0,18,18,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3,10,10,0,1,4,3.3,10.0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625898034227657,181,66
2026-27,football,Northwest Conference (NWC),nwc,Linfield,"Meddaugh,Dane",Dane,Meddaugh,,1179,"Meddaugh,Dane","MEDDAUGH,DANE",Linfield,LIN,1262-11143,1,1,2,2,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,0,17,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6298079243666588,182,66
2026-27,football,Northwest Conference (NWC),nwc,Lewis & Clark,"Kleppin,Jacob",Jacob,Kleppin,,22235,"Kleppin,Jacob","KLEPPIN,JACOB",Lewis & Clark,L&C,1261-2338,1,0,35,35,0,0,LB,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7157990893181568,183,66
2026-27,football,Northwest Conference (NWC),nwc,Willamette,"Finlay,Robbie",Robbie,Finlay,,785,"Finlay,Robbie","FINLAY,ROBBIE",Willamette,WIL,0,1,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,0,19,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7419583204156914,184,66
2026-27,football,Northwest Conference (NWC),nwc,Linfield,"Crenshaw,Brady",Brady,Crenshaw,,1179,"Crenshaw,Brady","CRENSHAW,BRADY",Linfield,LIN,1262-11149,1,1,3,3,0,0,S,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,25,0,25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7462114607141697,185,66
2026-27,football,Northwest Conference (NWC),nwc,George Fox,"Chisinga Jr.,Bupe",Bupe,Chisinga Jr.,,1094,"Chisinga Jr.,Bupe","CHISINGA JR.,BUPE",George Fox ,GFU,1260-2754,-2,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-2,0,2,0,0,-1.0,1.0,,,,,,,,2,72,0,36,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7472624530924872,186,66
2026-27,football,Northwest Conference (NWC),nwc,Puget Sound,"Reed,Matt",Matt,Reed,,557,"Reed,Matt","REED,MATT",Puget Sound,UPS,0,1,1,5,5,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,42,47,5,0,8,3.8,42.0,1,37,0,37,37.0,,,1,3,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7492404929915266,187,65
2026-27,football,Northwest Conference (NWC),nwc,Pacific Lutheran,"Budd,Jaxon",Jaxon,Budd,,1297,"Budd,Jaxon","BUDD,JAXON",Pacific Lutheran ,PLU,1266-5066,1,0,7,7X,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,0,0,10,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.772441694099206,188,65
2026-27,football,Northwest Conference (NWC),nwc,George Fox,"Iokia,Sheyden",Sheyden,Iokia,,1094,"Iokia,Sheyden","IOKIA,SHEYDEN",George Fox ,GFU,1260-2792,1,0,32,32,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,8,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.809248558045111,189,65
2026-27,football,Northwest Conference (NWC),nwc,Willamette,"Uribe,Masen",Masen,Uribe,,785,"Uribe,Masen","URIBE,MASEN",Willamette,WIL,0,1,0,28,28,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,9,1,0,4,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8389794536804609,190,65
2026-27,football,Northwest Conference (NWC),nwc,Puget Sound,"Williams,Kasey",Kasey,Williams,,557,"Williams,Kasey","WILLIAMS,KASEY",Puget Sound,UPS,0,1,1,13,13,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,10,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8541087164647241,191,65
2026-27,football,Northwest Conference (NWC),nwc,Lewis & Clark,"Cruz,Rio",Rio,Cruz,,22235,"Cruz,Rio","CRUZ,RIO",Lewis & Clark,L&C,1261-2627,1,1,18,18,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,14,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8765387956745305,192,65
2026-27,football,Northwest Conference (NWC),nwc,Willamette,"Robinson,Jordan",Jordan,Robinson,,785,"Robinson,Jordan","ROBINSON,JORDAN",Willamette,WIL,0,1,0,2,2,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,14,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8765387956745305,193,64
2026-27,football,Northwest Conference (NWC),nwc,George Fox,"Barrett,Will",Will,Barrett,,1094,"Barrett,Will","BARRETT,WILL",George Fox ,GFU,1260-3691,1,0,53,5E,0,0,DE,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,194,64
2026-27,football,Northwest Conference (NWC),nwc,Lewis & Clark,"Chang,Kahiau",Kahiau,Chang,,22235,"Chang,Kahiau","CHANG,KAHIAU",Lewis & Clark,L&C,1261-2177,1,1,95,95,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,195,64
2026-27,football,Northwest Conference (NWC),nwc,Linfield,"Christensen,Lake",Lake,Christensen,,1179,"Christensen,Lake","CHRISTENSEN,LAKE",Linfield,LIN,1262-11648,1,0,15,15,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,196,64
2026-27,football,Northwest Conference (NWC),nwc,Puget Sound,"Eliu,Chaesten",Chaesten,Eliu,,557,"Eliu,Chaesten","ELIU,CHAESTEN",Puget Sound,UPS,0,1,0,94,94,0,0,DL,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,197,64
2026-27,football,Northwest Conference (NWC),nwc,Pacific Lutheran,"Frank,Will",Will,Frank,,1297,"Frank,Will","FRANK,WILL",Pacific Lutheran ,PLU,1266-3482,1,1,26,2W,0,0,CB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,198,64
2026-27,football,Northwest Conference (NWC),nwc,Pacific Lutheran,"Leapaga,Maka",Maka,Leapaga,,1297,"Leapaga,Maka","LEAPAGA,MAKA",Pacific Lutheran ,PLU,1266-5112,1,0,19,19,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,199,63
2026-27,football,Northwest Conference (NWC),nwc,George Fox,"Paikuli,Makana",Makana,Paikuli,,1094,"Paikuli,Makana","PAIKULI,MAKANA",George Fox ,GFU,1260-3434,1,1,98,98,0,0,DE,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,200,63
2026-27,football,Northwest Conference (NWC),nwc,Puget Sound,"Phifer,Traevon",Traevon,Phifer,,557,"Phifer,Traevon","PHIFER,TRAEVON",Puget Sound,UPS,0,1,1,48,48,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,201,63
2026-27,football,Northwest Conference (NWC),nwc,George Fox,"Raever,Kaden",Kaden,Raever,,1094,"Raever,Kaden","RAEVER,KADEN",George Fox ,GFU,1260-2809,1,1,99,99,0,0,DL,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,202,63
2026-27,football,Northwest Conference (NWC),nwc,Willamette,"Schaan,Brycen",Brycen,Schaan,,785,"Schaan,Brycen","SCHAAN,BRYCEN",Willamette,WIL,0,1,0,44,44,0,0,LB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8938361378225337,203,63
