season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Malloy,Mason",Mason,Malloy,,673,"Malloy,Mason","MALLOY,MASON",Springfield,SPR,1140-4075,1,0,44,90,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,157,77
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Mangiafico,Dante",Dante,Mangiafico,,673,"Mangiafico,Dante","MANGIAFICO,DANTE",Springfield,SPR,1140-4076,1,1,87,87,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,158,77
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Matthews,Owen",Owen,Matthews,,808,"Matthews,Owen","MATTHEWS,OWEN",WPI,WPI,1146-3861,1,0,54,54,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,159,77
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"McGovern,Micky",Micky,McGovern,,808,"McGovern,Micky","MCGOVERN,MICKY",WPI,WPI,1146-3866,1,1,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,160,77
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"McHale,Connor",Connor,McHale,,398,"McHale,Connor","MCHALE,CONNOR",MIT,MIT,1136-4295,1,1,8,8,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,161,77
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Melville,Kyle",Kyle,Melville,,673,"Melville,Kyle","MELVILLE,KYLE",Springfield,SPR,1140-5029,1,0,37,37,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,162,77
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Merchant,Coleton",Coleton,Merchant,,623,"Merchant,Coleton","MERCHANT,COLETON",Salve Regina,SRU,989-4402,1,0,57,57,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,163,77
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Molina,Christopher",Christopher,Molina,,623,"Molina,Christopher","MOLINA,CHRISTOPHER",Salve Regina,SRU,989-3846,1,0,38,38,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164,76
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Moore,Jake",Jake,Moore,,623,"Moore,Jake","MOORE,JAKE",Salve Regina,SRU,989-3847,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,165,76
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Morrow,Aidan",Aidan,Morrow,,511,"Morrow,Aidan","MORROW,AIDAN",Norwich,NOR,1016-5518,1,0,52,52,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166,76
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Nelson,Luke",Luke,Nelson,,808,"Nelson,Luke","NELSON,LUKE",WPI,WPI,1146-3870,1,0,14,14,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,167,76
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Nibarger,Griffin",Griffin,Nibarger,,724,"Nibarger,Griffin","NIBARGER,GRIFFIN",USMMA,MMA,486-2182,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,168,76
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Palma,Carson",Carson,Palma,,808,"Palma,Carson","PALMA,CARSON",WPI,WPI,1146-4146,1,0,40,40,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,169,76
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Parent,Ethan",Ethan,Parent,,623,"Parent,Ethan","PARENT,ETHAN",Salve Regina,SRU,989-4870,1,0,15,1E,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,170,76
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Paris,Jack",Jack,Paris,,398,"Paris,Jack","PARIS,JACK",MIT,MIT,1136-4301,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,171,76
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Perez,Ansu",Ansu,Perez,,398,"Perez,Ansu","PEREZ,ANSU",MIT,MIT,1136-5172,1,0,69,69,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,172,76
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Phillips,Jett",Jett,Phillips,,398,"Phillips,Jett","PHILLIPS,JETT",MIT,MIT,1136-5173,1,0,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173,75
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Philpott,Dustin",Dustin,Philpott,,511,"Philpott,Dustin","PHILPOTT,DUSTIN",Norwich,NOR,1016-4820,1,0,10,10,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,174,75
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Pompei,Matt",Matt,Pompei,,478,"Pompei,Matt","POMPEI,MATT",SUNY Maritime,MAR,0,1,1,77,77,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,175,75
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Powers,Dylan",Dylan,Powers,,673,"Powers,Dylan","POWERS,DYLAN",Springfield,SPR,1140-4558,1,0,45,45,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,176,75
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Puglisi,Joseph",Joseph,Puglisi,,673,"Puglisi,Joseph","PUGLISI,JOSEPH",Springfield,SPR,1140-5309,1,0,29,2P,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,177,75
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Reese,Krystian",Krystian,Reese,,623,"Reese,Krystian","REESE,KRYSTIAN",Salve Regina,SRU,989-3853,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,178,75
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Rizvi,Izaan",Izaan,Rizvi,,398,"Rizvi,Izaan","RIZVI,IZAAN",MIT,MIT,1136-4572,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,179,75
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Robillard,Deacon",Deacon,Robillard,,623,"Robillard,Deacon","ROBILLARD,DEACON",Salve Regina,SRU,989-4408,1,0,18,18,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,180,75
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Ruotolo,Aiden",Aiden,Ruotolo,,673,"Ruotolo,Aiden","RUOTOLO,AIDEN",Springfield,SPR,1140-5311,1,0,19,19,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,181,74
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Saucier,Paul",Paul,Saucier,,808,"Saucier,Paul","SAUCIER,PAUL",WPI,WPI,1146-3862,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,182,74
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Sauris,Matt",Matt,Sauris,,808,"Sauris,Matt","SAURIS,MATT",WPI,WPI,1146-3629,1,0,14,1S,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,183,74
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Scalabrini,Jack",Jack,Scalabrini,,623,"Scalabrini,Jack","SCALABRINI,JACK",Salve Regina,SRU,989-4874,1,0,93,93,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,184,74
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Schlesinger,William",William,Schlesinger,,808,"Schlesinger,William","SCHLESINGER,WILLIAM",WPI,WPI,1146-3654,1,0,15,15,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185,74
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Schuck,Jack",Jack,Schuck,,808,"Schuck,Jack","SCHUCK,JACK",WPI,WPI,1146-3849,1,1,13,13,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,186,74
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Scileppi,Vincent",Vincent,Scileppi,,722,"Scileppi,Vincent","SCILEPPI,VINCENT",Coast Guard,CGA,1135-3054,1,0,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,187,74
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Sharrer,Drew",Drew,Sharrer,,478,"Sharrer,Drew","SHARRER,DREW",SUNY Maritime,MAR,0,1,1,60,60,0,OC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,188,74
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Shivas,Anthony",Anthony,Shivas,,808,"Shivas,Anthony","SHIVAS,ANTHONY",WPI,WPI,1146-4156,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,189,73
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"St. Germaine,Devin",Devin,St. Germaine,,808,"St. Germaine,Devin","ST. GERMAINE,DEVIN",WPI,WPI,1146-4157,1,0,17,17,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,190,73
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Staltare,Peter",Peter,Staltare,,478,"Staltare,Peter","STALTARE,PETER",SUNY Maritime,MAR,0,1,1,78,78,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,191,73
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Taddy,Jack",Jack,Taddy,,724,"Taddy,Jack","TADDY,JACK",USMMA,MMA,486-2383,1,0,11,11,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192,73
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Talwar,Sanjay",Sanjay,Talwar,,808,"Talwar,Sanjay","TALWAR,SANJAY",WPI,WPI,1146-3641,1,0,32,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193,73
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Tamborino,Ty",Ty,Tamborino,,722,"Tamborino,Ty","TAMBORINO,TY",Coast Guard,CGA,1135-3043,1,1,2,2,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,194,73
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Thompson,Andrew",Andrew,Thompson,,724,"Thompson,Andrew","THOMPSON,ANDREW",USMMA,MMA,486-2709,1,0,49,49,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,195,73
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Thompson,Jaylen",Jaylen,Thompson,,623,"Thompson,Jaylen","THOMPSON,JAYLEN",Salve Regina,SRU,989-4415,1,0,15,15,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,196,73
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Tinsley,Parker",Parker,Tinsley,,724,"Tinsley,Parker","TINSLEY,PARKER",USMMA,MMA,486-2384,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,197,72
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Toriello,Luca",Luca,Toriello,,673,"Toriello,Luca","TORIELLO,LUCA",Springfield,SPR,1140-5043,1,1,61,61,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,198,72
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Trainer,James",James,Trainer,,398,"Trainer,James","TRAINER,JAMES",MIT,MIT,1136-4902,1,0,30,30,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199,72
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Tucker,Dylan",Dylan,Tucker,,623,"Tucker,Dylan","TUCKER,DYLAN",Salve Regina,SRU,989-4416,1,1,65,65,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200,72
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Usry,Joshua",Joshua,Usry,,722,"Usry,Joshua","USRY,JOSHUA",Coast Guard,CGA,1135-2827,1,0,57,57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,201,72
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Valevski,Vladimir",Vladimir,Valevski,,511,"Valevski,Vladimir","VALEVSKI,VLADIMIR",Norwich,NOR,1016-4857,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202,72
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Velasquez,Ben",Ben,Velasquez,,478,"Velasquez,Ben","VELASQUEZ,BEN",SUNY Maritime,MAR,0,1,0,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,203,72
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Victa,Malacai",Malacai,Victa,,808,"Victa,Malacai","VICTA,MALACAI",WPI,WPI,1146-4160,1,0,98,98,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,204,72
