season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,composite_score,global_rank,rating
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"Acevedo, Alicia",Alicia,Acevedo,,247,"Acevedo, Alicia","ACEVEDO, ALICIA",Geneseo,Genes,1171-2855,3,0,7,0,7,0,,,,,,,0.00,0.33,0.33,0.00,0.00,0.00,.000,0,0,0,1,0,2,0,0,0,2,0,0,7,0,1,0,0,0,0,0.0,0,-2.870340185751264,139,63
2026-27,wvball,Empire 8 (E8),e8,Hartwick,"Pirkl, Olivia",Olivia,Pirkl,,273,"Pirkl, Olivia","PIRKL, OLIVIA",Hartwick,Hart,1005-3643,7,0,6,0,6,0,,,,,,,0.00,0.00,0.29,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,-2.9003051116835934,140,63
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Atkins, Olivia",Olivia,Atkins,,461,"Atkins, Olivia","ATKINS, OLIVIA",Nazareth,Naz,1007-4875,0,0,19,0,19,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,141,63
2026-27,wvball,Empire 8 (E8),e8,Poly,"Barker, Lauren",Lauren,Barker,,9500,"Barker, Lauren","BARKER, LAUREN",Poly,SPI,1192-1803,0,0,20,0,20,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,142,62
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Blair, Ashley",Ashley,Blair,,30160,"Blair, Ashley","BLAIR, ASHLEY",Houghton,Hough,702-2080,0,0,20,0,20,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,143,62
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Braxton, Briarah",Briarah,Braxton,,11036,"Braxton, Briarah","BRAXTON, BRIARAH",Russell Sage,RSCWVB,0,0,0,14,0,14,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,144,62
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Brooks, Kailey",Kailey,Brooks,,11036,"Brooks, Kailey","BROOKS, KAILEY",Russell Sage,RSCWVB,0,0,0,4,0,4,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,145,62
2026-27,wvball,Empire 8 (E8),e8,Poly,"Cruz, Kassity",Kassity,Cruz,,9500,"Cruz, Kassity ","CRUZ, KASSITY ",Poly,SPI,1192-1294,0,0,5,0,5,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,146,61
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Doolittle, Lilyanah",Lilyanah,Doolittle,,213,"Doolittle, Lilyanah","DOOLITTLE, LILYANAH",Elmira,Elmira,1004-2641,0,0,13,0,13,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,147,61
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"Gallet, Ella",Ella,Gallet,,247,"Gallet, Ella","GALLET, ELLA",Geneseo,Genes,1171-2857,0,0,11,0,11,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,148,61
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Harvey, Sarah",Sarah,Harvey,,461,"Harvey, Sarah","HARVEY, SARAH",Nazareth,Naz,1007-4877,0,0,15,0,15,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,149,61
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Haynes, Eden",Eden,Haynes,,30160,"Haynes, Eden","HAYNES, EDEN",Houghton,Hough,702-2082,0,0,15,0,15,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,150,60
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Hogan, Alexa",Alexa,Hogan,,601,"Hogan, Alexa","HOGAN, ALEXA",St. John Fisher,SJF,1009-6805,0,0,21,0,21,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,151,60
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Jehlen, Avery",Avery,Jehlen,,461,"Jehlen, Avery","JEHLEN, AVERY",Nazareth,Naz,1007-5296,0,0,13,0,13,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,152,60
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Kitchen, Lyndsay",Lyndsay,Kitchen,,30160,"Kitchen, Lyndsay","KITCHEN, LYNDSAY",Houghton,Hough,702-1963,0,0,4,0,4,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,153,60
2026-27,wvball,Empire 8 (E8),e8,Utica,"Leider, Liv",Liv,Leider,,733,"Leider, Liv","LEIDER, LIV",Utica,Utica,1010-6552,0,0,17,0,17,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,154,59
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Lyons, Bridget",Bridget,Lyons,,601,"Lyons, Bridget","LYONS, BRIDGET",St. John Fisher,SJF,1009-6804,0,0,26,0,26,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,155,59
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Malbone, Anna",Anna,Malbone,,461,"Malbone, Anna","MALBONE, ANNA",Nazareth,Naz,1007-4713,0,0,4,0,4,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,156,59
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Mattutat, Lorianna",Lorianna,Mattutat,,461,"Mattutat, Lorianna","MATTUTAT, LORIANNA",Nazareth,Naz,1007-4879,0,0,20,0,20,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,157,59
2026-27,wvball,Empire 8 (E8),e8,Alfred,"McLymond, Caiden",Caiden,McLymond,,18,"McLymond, Caiden","MCLYMOND, CAIDEN",Alfred,Alfred,1003-6560,0,0,15,0,15,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,158,58
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Milligan, Cadence",Cadence,Milligan,,601,"Milligan, Cadence","MILLIGAN, CADENCE",St. John Fisher,SJF,1009-6095,0,0,5,0,5,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,159,58
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Morales, Julia",Julia,Morales,,11036,"Morales, Julia","MORALES, JULIA",Russell Sage,RSCWVB,0,0,0,9,0,9,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,160,58
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Morphy, Abigail",Abigail,Morphy,,601,"Morphy, Abigail","MORPHY, ABIGAIL",St. John Fisher,SJF,1009-6803,0,0,17,0,17,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,161,58
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Nay, Ciarra",Ciarra,Nay,,11036,"Nay, Ciarra","NAY, CIARRA",Russell Sage,RSCWVB,0,0,0,17,0,17,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,162,57
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"Pas'cal, Finnly",Finnly,Pas'cal,,247,"Pas'cal, Finnly","PAS'CAL, FINNLY",Geneseo,Genes,1171-2666,0,0,21,0,21,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,163,57
2026-27,wvball,Empire 8 (E8),e8,Alfred,"Pippert, Marli",Marli,Pippert,,18,"Pippert, Marli","PIPPERT, MARLI",Alfred,Alfred,1003-6464,0,0,12,0,12,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,164,57
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Plummer, Chelsea",Chelsea,Plummer,,461,"Plummer, Chelsea","PLUMMER, CHELSEA",Nazareth,Naz,1007-4712,0,0,1,0,1,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,165,57
2026-27,wvball,Empire 8 (E8),e8,Poly,"Rando, Miley",Miley,Rando,,9500,"Rando, Miley","RANDO, MILEY",Poly,SPI,1192-1798,0,0,6,0,6,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,166,56
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Reitnour, Abby",Abby,Reitnour,,30160,"Reitnour, Abby","REITNOUR, ABBY",Houghton,Hough,702-2084,0,0,2,0,2,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,167,56
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Reynolds, Allyson",Allyson,Reynolds,,11036,"Reynolds, Allyson","REYNOLDS, ALLYSON",Russell Sage,RSCWVB,0,0,0,23,0,23,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,168,56
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Roberts, Alannah",Alannah,Roberts,,461,"Roberts, Alannah","ROBERTS, ALANNAH",Nazareth,Naz,1007-5095,0,0,10,0,10,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,169,56
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Rundell, Jennifer",Jennifer,Rundell,,461,"Rundell, Jennifer","RUNDELL, JENNIFER",Nazareth,Naz,1007-4716,0,0,9,0,9,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,170,55
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Smith, Julie",Julie,Smith,,213,"Smith, Julie","SMITH, JULIE",Elmira,Elmira,1004-2643,0,0,12,0,12,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,171,55
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Stouffer, Kathryn",Kathryn,Stouffer,,213,"Stouffer, Kathryn","STOUFFER, KATHRYN",Elmira,Elmira,1004-2826,0,0,6,0,6,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,172,55
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Thomas, Josie",Josie,Thomas,,30160,"Thomas, Josie","THOMAS, JOSIE",Houghton,Hough,702-1960,0,0,6,0,6,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,173,55
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Tom, Olivia",Olivia,Tom,,461,"Tom, Olivia","TOM, OLIVIA",Nazareth,Naz,1007-5294,0,0,16,0,16,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.900728339799225,174,54
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Karcz, Zoie",Zoie,Karcz,,213,"Karcz, Zoie","KARCZ, ZOIE",Elmira,Elmira,1004-2793,6,0,2,0,2,0,,,,,,,0.00,0.83,0.17,0.00,0.00,0.00,.000,4,0,0,5,2,41,0,0,2,11,0,0,0,0,1,0,0,0,0,0,0,-2.9901998894805812,175,54
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Klossner, Gretchen",Gretchen,Klossner,,461,"Klossner, Gretchen","KLOSSNER, GRETCHEN",Nazareth,Naz,1007-5291,4,0,2,0,2,0,,,,,,,0.00,0.50,2.75,0.00,0.50,0.50,-1.000,1,1,0,2,0,19,0,2,0,16,0,0,26,5,11,0,0,0,0,2.0,0,-3.091823609312514,176,54
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Berube, Meadow",Meadow,Berube,,601,"Berube, Meadow","BERUBE, MEADOW",St. John Fisher,SJF,1009-6424,3,0,4,0,4,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,-3.117550824692982,177,54
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"Borkowski, Brooke",Brooke,Borkowski,,247,"Borkowski, Brooke","BORKOWSKI, BROOKE",Geneseo,Genes,1171-2856,2,0,10,0,10,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,-3.117550824692982,178,53
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Charles, Selah",Selah,Charles,,30160,"Charles, Selah","CHARLES, SELAH",Houghton,Hough,702-1871,1,0,7,0,7,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,-3.117550824692982,179,53
2026-27,wvball,Empire 8 (E8),e8,Hartwick,"Dickinson, Justine",Justine,Dickinson,,273,"Dickinson, Justine","DICKINSON, JUSTINE",Hartwick,Hart,1005-3649,1,0,8,0,8,0,,,,,,,0.00,2.00,0.00,0.00,0.00,0.00,.000,0,0,0,2,1,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,-3.117550824692982,180,53
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Glose, Sara",Sara,Glose,,461,"Glose, Sara","GLOSE, SARA",Nazareth,Naz,1007-4717,4,0,8,0,8,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-3.117550824692982,181,53
2026-27,wvball,Empire 8 (E8),e8,Hartwick,"Lavenia, Meghan",Meghan,Lavenia,,273,"Lavenia, Meghan","LAVENIA, MEGHAN",Hartwick,Hart,1005-3650,1,0,5,0,5,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,-3.117550824692982,182,52
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Lozynska, Viktoriia",Viktoriia,Lozynska,,30160,"Lozynska, Viktoriia","LOZYNSKA, VIKTORIIA",Houghton,Hough,702-2083,2,0,3,0,3,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,-3.117550824692982,183,52
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Noble, Mia",Mia,Noble,,30160,"Noble, Mia","NOBLE, MIA",Houghton,Hough,702-1962,2,0,13,0,13,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-3.117550824692982,184,52
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Remscheid, Ava",Ava,Remscheid,,213,"Remscheid, Ava","REMSCHEID, AVA",Elmira,Elmira,1004-2642,1,0,20,0,20,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-3.117550824692982,185,52
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Trank, Hailey",Hailey,Trank,,461,"Trank, Hailey","TRANK, HAILEY",Nazareth,Naz,1007-4880,4,1,12,0,12,0,,,,,,,0.00,7.00,0.50,0.00,0.00,0.00,-.200,5,1,0,28,1,92,0,0,1,15,0,0,2,1,2,0,0,0,0,0.0,0,-3.5078124872471976,186,51
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Mott, Madeline",Madeline,Mott,,11036,"Mott, Madeline","MOTT, MADELINE",Russell Sage,RSCWVB,0,9,0,16,0,16,0,,,,,,,0.00,0.11,1.44,0.00,0.56,0.56,-1.000,1,1,0,1,0,4,0,5,2,36,0,0,22,6,13,0,0,0,0,5,0,-3.858404364667366,187,51
2026-27,wvball,Empire 8 (E8),e8,Hartwick,"Decker, Nicole",Nicole,Decker,,273,"Decker, Nicole","DECKER, NICOLE",Hartwick,Hart,1005-3647,6,0,4,0,4,0,,,,,,,0.00,0.00,0.83,0.00,0.33,0.33,-1.000,1,1,0,0,0,1,0,2,4,8,0,0,1,1,5,0,0,0,0,2,0,-5.138656666029654,188,51
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Wilkins, Becca",Becca,Wilkins,,30160,"Wilkins, Becca","WILKINS, BECCA",Houghton,Hough,702-1961,2,0,10,0,10,0,,,,,,,0.00,0.50,0.50,0.00,0.00,0.00,-.714,7,5,0,1,0,5,0,0,0,1,0,0,4,0,1,0,0,0,0,0.0,0,-5.473408205587615,189,51
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"Lupini, Emily",Emily,Lupini,,247,"Lupini, Emily","LUPINI, EMILY",Geneseo,Genes,1171-2665,1,0,12,0,12,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,-1.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-6.941667008234652,190,50
