season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Hogan,AJ",AJ,Hogan,,803,"Hogan,AJ","HOGAN,AJ",Wis.-Stout,UWS,1436-5659,1,0,1,1D,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Jackman,Garrison",Garrison,Jackman,,803,"Jackman,Garrison","JACKMAN,GARRISON",Wis.-Stout,UWS,1436-5449,1,0,27,27,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,426,1,3,60.9,2,4,26,0,50.0,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"James,Jojo",Jojo,James,,803,"James,Jojo","JAMES,JOJO",Wis.-Stout,UWS,1436-5874,1,0,3,3J,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,6,51,51,0,0,17,8.5,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Kiffmeyer,Dwight",Dwight,Kiffmeyer,,803,"Kiffmeyer,Dwight","KIFFMEYER,DWIGHT",Wis.-Stout,UWS,1436-5450,1,0,91,91,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Klavetter,Parker",Parker,Klavetter,,803,"Klavetter,Parker","KLAVETTER,PARKER",Wis.-Stout,UWS,1436-4709,1,1,48,48,0,0,LB,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Kleist,Charlie",Charlie,Kleist,,803,"Kleist,Charlie","KLEIST,CHARLIE",Wis.-Stout,UWS,1436-5089,1,1,87,87,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Lamb,Kyler",Kyler,Lamb,,803,"Lamb,Kyler","LAMB,KYLER",Wis.-Stout,UWS,1436-5091,1,0,33,33,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Larson,Matt",Matt,Larson,,803,"Larson,Matt","LARSON,MATT",Wis.-Stout,UWS,1436-5454,1,0,49,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Maggitt,Keon",Keon,Maggitt,,803,"Maggitt,Keon","MAGGITT,KEON",Wis.-Stout,UWS,1436-5882,1,1,0,0K,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,110,0,47,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Mondeau,Dalton",Dalton,Mondeau,,803,"Mondeau,Dalton","MONDEAU,DALTON",Wis.-Stout,UWS,1436-5095,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Moyao,Adrian",Adrian,Moyao,,803,"Moyao,Adrian","MOYAO,ADRIAN",Wis.-Stout,UWS,1436-5456,1,0,11,11,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Munnikhuysen,Braxton",Braxton,Munnikhuysen,,803,"Munnikhuysen,Braxton","MUNNIKHUYSEN,BRAXTON",Wis.-Stout,UWS,1436-4715,1,1,44,44,0,0,LB,0,,,,,,,,0,2,5,7,7,.5,.0,.0,0,1,3,0.5,0,1,3,2,0,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Nordstrom,William",William,Nordstrom,,803,"Nordstrom,William","NORDSTROM,WILLIAM",Wis.-Stout,UWS,1436-5458,1,1,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"O'Connor,Calvin",Calvin,O'Connor,,803,"O'Connor,Calvin","O'CONNOR,CALVIN",Wis.-Stout,UWS,1436-5479,1,0,12,12,0,0,LB,0,,,,,,,,0,2,4,6,6,.5,.0,.0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Parker,Colton",Colton,Parker,,803,"Parker,Colton","PARKER,COLTON",Wis.-Stout,UWS,1436-5098,1,0,40,40,0,0,LB,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Parker,Devion",Devion,Parker,,803,"Parker,Devion","PARKER,DEVION",Wis.-Stout,UWS,1436-5099,1,0,85,85,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Pemberton,Chase",Chase,Pemberton,,803,"Pemberton,Chase","PEMBERTON,CHASE",Wis.-Stout,UWS,1436-6279,1,1,10,10,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,7,-13,19,32,1,13,-1.9,-13.0,28,2,47,1,248,0,32,17,128.5,7.75,14.59,248.0,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,0,,,,,,1,0,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Prieve,Brady",Brady,Prieve,,803,"Prieve,Brady","PRIEVE,BRADY",Wis.-Stout,UWS,1436-5100,1,0,20,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,81,43,0,0,1,0,0,40.5
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Reynolds,Michael",Michael,Reynolds,,803,"Reynolds,Michael","REYNOLDS,MICHAEL",Wis.-Stout,UWS,1436-5890,1,0,97,97,0,0,DL,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Rivord,Garet",Garet,Rivord,,803,"Rivord,Garet","RIVORD,GARET",Wis.-Stout,UWS,1436-5891,1,0,59,59,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Ronchi,Bryce",Bryce,Ronchi,,803,"Ronchi,Bryce","RONCHI,BRYCE",Wis.-Stout,UWS,1436-5894,1,0,34,34,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Saenger,Cole",Cole,Saenger,,803,"Saenger,Cole","SAENGER,COLE",Wis.-Stout,UWS,1436-5462,1,1,43,43,0,0,LB,0,,,,,,,,0,2,3,5,5,1.0,.0,.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Scafe,Hunter",Hunter,Scafe,,803,"Scafe,Hunter","SCAFE,HUNTER",Wis.-Stout,UWS,1436-4719,1,1,15,15,0,0,LB,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Smith,Sebastian",Sebastian,Smith,,803,"Smith,Sebastian","SMITH,SEBASTIAN",Wis.-Stout,UWS,1436-5107,1,1,9,9S,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Solland,Trevor",Trevor,Solland,,803,"Solland,Trevor","SOLLAND,TREVOR",Wis.-Stout,UWS,1436-6281,1,0,45,45,0,0,LB,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,6,1,1,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Tait,Carson",Carson,Tait,,803,"Tait,Carson","TAIT,CARSON",Wis.-Stout,UWS,1436-5108,1,0,19,19,0,0,DB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Tumilty,Joey",Joey,Tumilty,,803,"Tumilty,Joey","TUMILTY,JOEY",Wis.-Stout,UWS,1436-6282,1,0,83,83,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,0,24,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"VanGuilder,Zane",Zane,VanGuilder,,803,"VanGuilder,Zane","VANGUILDER,ZANE",Wis.-Stout,UWS,1436-5907,1,0,8,8Z,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Werth,Caden",Caden,Werth,,803,"Werth,Caden","WERTH,CADEN",Wis.-Stout,UWS,1436-5473,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,0,15,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Wraalstad,Al",Al,Wraalstad,,803,"Wraalstad,Al","WRAALSTAD,AL",Wis.-Stout,UWS,1436-5475,1,0,28,28,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,16,0,16,16.0,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,7,51,51,0,1,16,7.3,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Pooley,Levi",Levi,Pooley,,793,"Pooley,Levi","POOLEY,LEVI",UW-Eau Claire,WEC,1122-7491,1,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,8,0,0,8,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Marty,Max",Max,Marty,,793,"Marty,Max","MARTY,MAX",UW-Eau Claire,WEC,1122-7829,1,1,1,1M,0,0,S,0,,,,,,,,0,4,4,8,8,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Cleaveland,Cooper",Cooper,Cleaveland,,793,"Cleaveland,Cooper","CLEAVELAND,COOPER",UW-Eau Claire,WEC,1122-7841,1,0,2,2,0,0,S,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Rothmeier,Paxton",Paxton,Rothmeier,,793,"Rothmeier,Paxton","ROTHMEIER,PAXTON",UW-Eau Claire,WEC,1122-7836,1,1,2,2R,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,18,146,146,0,1,23,8.1,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Plankers,Matthew",Matthew,Plankers,,793,"Plankers,Matthew","PLANKERS,MATTHEW",UW-Eau Claire,WEC,1122-7831,0,0,3,3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Sullivan,Mason",Mason,Sullivan,,793,"Sullivan,Mason","SULLIVAN,MASON",UW-Eau Claire,WEC,1122-7508,1,1,3,03,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,0,14,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Kihn,Nick",Nick,Kihn,,793,"Kihn,Nick","KIHN,NICK",UW-Eau Claire,WEC,1122-7827,1,1,4,04,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,0,19,8.0,,2,17,0,12,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48,0,28,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Mahr,Madden",Madden,Mahr,,793,"Mahr,Madden","MAHR,MADDEN",UW-Eau Claire,WEC,1122-8159,1,1,5,5M,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,1,10,10,0,0,10,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Thompson,Eli",Eli,Thompson,,793,"Thompson,Eli","THOMPSON,ELI",UW-Eau Claire,WEC,1122-7514,1,0,6,6,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2,16,0,9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Hinrichs,Alex",Alex,Hinrichs,,793,"Hinrichs,Alex","HINRICHS,ALEX",UW-Eau Claire,WEC,1122-7854,0,0,6,06,0,0,LB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Lenzy,Vince",Vince,Lenzy,,793,"Lenzy,Vince","LENZY,VINCE",UW-Eau Claire,WEC,1122-8162,1,1,9,09,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Koltunski,Tanner",Tanner,Koltunski,,793,"Koltunski,Tanner","KOLTUNSKI,TANNER",UW-Eau Claire,WEC,1122-7844,1,0,10,1B,0,0,CB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Clark,Carson",Carson,Clark,,793,"Clark,Carson","CLARK,CARSON",UW-Eau Claire,WEC,1122-7457,1,1,11,1C,0,0,DL,0,,,,,,,,0,2,3,5,5,1.0,.0,.0,1,0,3,1,1,0,3,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Scheldroup,Jack",Jack,Scheldroup,,793,"Scheldroup,Jack","SCHELDROUP,JACK",UW-Eau Claire,WEC,1122-7501,1,1,13,1D,0,0,LB,0,,,,,,,,0,6,2,8,8,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
