season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Eighner,Kane",Kane,Eighner,,297,"Eighner,Kane","EIGHNER,KANE",Illinois Col.,ILC,1096-3812,1,0,33,33,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Elliott,Tyson",Tyson,Elliott,,297,"Elliott,Tyson","ELLIOTT,TYSON",Illinois Col.,ILC,1096-4112,1,1,4,4T,0,QB,0,0,,,,,,,,,,,,,,,,,,,,6,-11,7,18,0,6,-1.8,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,14,0,73,1,17,10,83.1,4.29,7.30,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,36,0,0,0,0,1,36.0,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Evans,Maurice",Maurice,Evans,,297,"Evans,Maurice","EVANS,MAURICE",Illinois Col.,ILC,1096-4123,1,1,10,10,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Giannavola,Lucca",Lucca,Giannavola,,297,"Giannavola,Lucca","GIANNAVOLA,LUCCA",Illinois Col.,ILC,1096-4441,1,0,42,42,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Grapperhaus,Landon",Landon,Grapperhaus,,297,"Grapperhaus,Landon","GRAPPERHAUS,LANDON",Illinois Col.,ILC,1096-3815,1,1,1,1L,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Helton,Blaze",Blaze,Helton,,297,"Helton,Blaze","HELTON,BLAZE",Illinois Col.,ILC,1096-3626,1,1,8,8H,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5,2,7,7,3.5,.0,.0,3,1,20,2,2,0,18,0,0,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,0,43,43.0,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Hendrix,Jamie",Jamie,Hendrix,,297,"Hendrix,Jamie","HENDRIX,JAMIE",Illinois Col.,ILC,1096-3628,1,1,14,14,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Hodge,Josh",Josh,Hodge,,297,"Hodge,Josh","HODGE,JOSH",Illinois Col.,ILC,1096-4040,1,1,93,93,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,1.5,.0,.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Holden,Kenyon",Kenyon,Holden,,297,"Holden,Kenyon","HOLDEN,KENYON",Illinois Col.,ILC,1096-4453,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Huston,Nic",Nic,Huston,,297,"Huston,Nic","HUSTON,NIC",Illinois Col.,ILC,1096-4311,1,0,7,7,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Jany,Kolton",Kolton,Jany,,297,"Jany,Kolton","JANY,KOLTON",Illinois Col.,ILC,1096-4130,1,0,0,0B,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Jenkins,Jamarcus",Jamarcus,Jenkins,,297,"Jenkins,Jamarcus","JENKINS,JAMARCUS",Illinois Col.,ILC,1096-3821,1,0,15,1Z,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Kato,Timo",Timo,Kato,,297,"Kato,Timo","KATO,TIMO",Illinois Col.,ILC,1096-3828,1,0,7,7K,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,64,0,49,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Kosowski,Walter",Walter,Kosowski,,297,"Kosowski,Walter","KOSOWSKI,WALTER",Illinois Col.,ILC,1096-3639,1,0,57,57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,157,46,0,1,0,0,0,39.3,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Laird,Zac",Zac,Laird,,297,"Laird,Zac","LAIRD,ZAC",Illinois Col.,ILC,1096-3831,1,1,32,32,0,TE,0,0,,,,,,,,,,,,,,,2,14,0,8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Lumbreras,Antonio",Antonio,Lumbreras,,297,"Lumbreras,Antonio","LUMBRERAS,ANTONIO",Illinois Col.,ILC,1096-4424,1,0,12,12,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Martin,Griffin",Griffin,Martin,,297,"Martin,Griffin","MARTIN,GRIFFIN",Illinois Col.,ILC,1096-3835,1,0,46,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"McCann,Logan",Logan,McCann,,297,"McCann,Logan","MCCANN,LOGAN",Illinois Col.,ILC,1096-4437,1,0,29,2M,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,5,284,1,0,56.8,0,0,0,0,.0,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"McDowell,Connor",Connor,McDowell,,297,"McDowell,Connor","MCDOWELL,CONNOR",Illinois Col.,ILC,1096-3645,1,1,11,1N,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Moreau,Justin",Justin,Moreau,,297,"Moreau,Justin","MOREAU,JUSTIN",Illinois Col.,ILC,1096-3649,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"O'Donoghue,Ryan",Ryan,O'Donoghue,,297,"O'Donoghue,Ryan","O'DONOGHUE,RYAN",Illinois Col.,ILC,1096-3715,1,0,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Owens,Jamarion",Jamarion,Owens,,297,"Owens,Jamarion","OWENS,JAMARION",Illinois Col.,ILC,1096-4146,1,0,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Patton,Trevor",Trevor,Patton,,297,"Patton,Trevor","PATTON,TREVOR",Illinois Col.,ILC,1096-4303,1,0,26,26,0,RB,0,0,,,,,,,,,,,,,,,,,,,,5,9,11,2,1,4,1.8,9.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Piening,Will",Will,Piening,,297,"Piening,Will","PIENING,WILL",Illinois Col.,ILC,1096-3840,1,1,14,1P,0,WR,0,0,,,,,,,,,,,,,,,1,3,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Rakers,Carson",Carson,Rakers,,297,"Rakers,Carson","RAKERS,CARSON",Illinois Col.,ILC,1096-3843,1,1,4,4R,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1,5,0,5
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Rood,Alex",Alex,Rood,,297,"Rood,Alex","ROOD,ALEX",Illinois Col.,ILC,1096-4193,1,0,82,82,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Sheraden,Wesley",Wesley,Sheraden,,297,"Sheraden,Wesley","SHERADEN,WESLEY",Illinois Col.,ILC,1096-4455,1,0,90,90,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Sperandio,Jacob",Jacob,Sperandio,,297,"Sperandio,Jacob","SPERANDIO,JACOB",Illinois Col.,ILC,1096-3849,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Sperling,Sam",Sam,Sperling,,297,"Sperling,Sam","SPERLING,SAM",Illinois Col.,ILC,1096-4442,1,1,52,5S,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Spoede,Austin",Austin,Spoede,,297,"Spoede,Austin","SPOEDE,AUSTIN",Illinois Col.,ILC,1096-4447,1,0,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Stirrett,Maddix",Maddix,Stirrett,,297,"Stirrett,Maddix","STIRRETT,MADDIX",Illinois Col.,ILC,1096-4133,1,0,22,22,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Stuart,Cole",Cole,Stuart,,297,"Stuart,Cole","STUART,COLE",Illinois Col.,ILC,1096-3851,1,1,1,1S,0,WR,0,0,,,,,,,,,,,,,,,2,19,0,10,9.5,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Stumpf,Charlie",Charlie,Stumpf,,297,"Stumpf,Charlie","STUMPF,CHARLIE",Illinois Col.,ILC,1096-4420,1,0,2,2S,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Toennies,Chandler",Chandler,Toennies,,297,"Toennies,Chandler","TOENNIES,CHANDLER",Illinois Col.,ILC,1096-4145,1,0,58,58,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Wease,Zechariah",Zechariah,Wease,,297,"Wease,Zechariah","WEASE,ZECHARIAH",Illinois Col.,ILC,1096-3854,1,1,6,6W,0,WR,0,0,,,,,,,,,,,,,,,2,28,0,14,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Willey,Jake",Jake,Willey,,297,"Willey,Jake","WILLEY,JAKE",Illinois Col.,ILC,1096-3856,1,0,31,3W,0,0,DB,0,,,,,,,,,,,,,,,1,26,0,26,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Wolverton,Tristan",Tristan,Wolverton,,297,"Wolverton,Tristan","WOLVERTON,TRISTAN",Illinois Col.,ILC,1096-4132,1,0,45,45,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Young,Skyler",Skyler,Young,,297,"Young,Skyler","YOUNG,SKYLER",Illinois Col.,ILC,1096-4121,1,1,9,2Y,0,RB,0,0,,,,,,,,,,,,,,,0,0,0,0,.0,17,58,65,7,2,21,3.4,58.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Yung,Aidan",Aidan,Yung,,297,"Yung,Aidan","YUNG,AIDAN",Illinois Col.,ILC,1096-4139,1,1,75,75,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Braun,Silas",Silas,Braun,,438,"Braun,Silas","BRAUN,SILAS",Monmouth (IL),Mon,1100-5161,1,1,2,2,0,QB,0,0,,,,,,,,,,,,,,,,,,,,10,26,32,6,0,10,2.6,26.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,29,2,178,2,31,20,121.1,5.74,8.90,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Williams,Jeremiah",Jeremiah,Williams,,438,"Williams,Jeremiah","WILLIAMS,JEREMIAH",Monmouth (IL),Mon,1100-5221,1,1,3,3,0,WR,0,0,,,,,,,,,,,,,,,2,6,0,4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Wrublik,Nate",Nate,Wrublik,,438,"Wrublik,Nate","WRUBLIK,NATE",Monmouth (IL),Mon,1100-5224,1,1,5,5,0,RB,0,0,,,,,,,,,,,,,,,3,13,0,5,4.3,16,60,67,7,1,16,3.8,60.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Newman,Chase",Chase,Newman,,438,"Newman,Chase","NEWMAN,CHASE",Monmouth (IL),Mon,1100-5408,1,1,6,6,0,WR,0,0,,,,,,,,,,,,,,,4,74,2,29,18.5,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Emin,Mason",Mason,Emin,,438,"Emin,Mason","EMIN,MASON",Monmouth (IL),Mon,1100-5389,1,1,19,19,0,WR,0,0,,,,,,,,,,,,,,,5,29,0,9,5.8,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Bryant,Gunner",Gunner,Bryant,,438,"Bryant,Gunner","BRYANT,GUNNER",Monmouth (IL),Mon,1100-5164,1,1,28,28,0,TE,0,0,,,,,,,,,,,,,,,1,21,0,21,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Akers,Acen",Acen,Akers,,438,"Akers,Acen","AKERS,ACEN",Monmouth (IL),Mon,1100-5533,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Benzija,Mikey",Mikey,Benzija,,438,"Benzija,Mikey","BENZIJA,MIKEY",Monmouth (IL),Mon,1100-5157,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
