season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Jake Arnett,Jake,Arnett,,939,Jake Arnett,0,0ANDERSON,1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,5,0,0,0,0,0,0,0,0,5,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Isaac Bair,Isaac,Bair,,939,Isaac Bair,0,0ANDERSON,2,0,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.000,0,3,0,.000,.000,.000,0,0,0,3,0,2,0,0,0,0,0.000,2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,"0,1","1,2",1,0,0,0,2,0,0,0,1,0,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Lance Coy,Lance,Coy,,939,Lance Coy,0,0ANDERSON,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,0,0,0,4,1,1,0,4,1.000,5,.800,9,1,0,0,2,1,0,0,0,0,10.2,10,9,7,10,2,0,0,7.59,38,54,0,6,0,1,2,0,0,5,.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,"0,1","0,2","0,3",0,"0,1",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Landon Brooks,Landon,Brooks,,939,Landon Brooks,0,0ANDERSON,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,1,0,0,0,2,1.000,1,1.000,3,1,0,0,0,0,0,0,0,0,3.0,4,4,5,1,1,0,0,12.00,11,17,1,0,0,1,0,0,0,1,.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,"1,2","1,4","1,2",0,"1,3",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Sean Rose,Sean,Rose,,939,Sean Rose,0,0ANDERSON,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,0,0,0,1,1.000,1,1.000,7,1,0,0,1,0,0,0,0,0,4.2,4,4,2,0,1,0,1,7.71,19,23,0,1,0,0,1,0,0,0,.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,"3,6","1,8","0,2",0,"3,8",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Quinn Landes,Quinn,Landes,,939,Quinn Landes,0,0ANDERSON,1,0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Jackson Kamp,Jackson,Kamp,,939,Jackson Kamp,0,0ANDERSON,2,0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0,2,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,2,0,0,0,0,2,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Braden Richey,Braden,Richey,,939,Braden Richey,0,0ANDERSON,9,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,11,1,0,0,9,1,0,0,12,.917,10,.900,39,1,6,3,2,1,0,0,0,0,36.1,24,18,19,35,6,1,3,4.46,138,170,2,6,2,3,4,0,0,7,.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,2,"5,11","5,18","3,3",0,"3,11",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Nathan Gremelspacher,Nathan,Gremelspacher,,939,Nathan Gremelspacher,0,0ANDERSON,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,6,1,0,0,0,0,0,0,0,0,2.0,5,4,2,0,1,1,0,18.00,11,14,0,0,0,1,0,0,0,0,.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,"1,1","1,3","2,2",0,"0,1",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Donnie Sinkhorn,Donnie,Sinkhorn,,939,Donnie Sinkhorn,0,0ANDERSON,5,2,,,10,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,5,11,0,.000,.400,.500,3,6,2,0,0,0,0,2,0,11,.818,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,3,"2,4",0.50,2,4,"1,4",0.25,1,4,"0,1",0,0,1,"1,1",1.00,1,1,0,0,0,0,"2,3",0,"4,4",0,0,0,0,2,0,0,0,3,0,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Carter Knoblauch,Carter,Knoblauch,,939,Carter Knoblauch,0,0ANDERSON,5,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,1,0,0,6,0,0,0,6,.833,6,1.000,10,1,2,0,0,1,0,0,0,0,9.2,8,4,9,9,3,0,1,3.72,40,51,0,1,0,0,1,0,0,2,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,"2,4","2,9","0,1",0,"0,4",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Gavin Owsley,Gavin,Owsley,,939,Gavin Owsley,0,0ANDERSON,4,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,2,0,0,0,2,1.000,2,1.000,5,1,1,0,0,0,0,0,0,0,6.0,2,1,1,4,2,0,0,1.50,22,24,0,0,0,1,0,0,0,0,.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,"0,2","0,1","0,3",0,"0,2",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Rhet Heckman,Rhet,Heckman,,939,Rhet Heckman,0,0ANDERSON,9,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,7,4,0,0,3,1.000,11,.636,39,1,9,4,1,0,1,0,0,0,42.2,23,18,18,24,10,0,1,3.80,153,189,0,11,0,3,4,0,0,8,.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,42,0,"3,7","2,10","1,4",0,"2,8",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Kyan Miller,Kyan,Miller,,939,Kyan Miller,0,0ANDERSON,7,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,1,0,0,3,0,0,0,2,.500,3,1.000,18,1,1,1,2,0,0,0,0,0,16.2,11,11,10,19,2,0,1,5.94,66,80,2,3,0,1,0,0,1,5,.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,"2,2","2,7","1,4","8,18","0,2",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Eli Ketterer,Eli,Ketterer,,939,Eli Ketterer,0,0ANDERSON,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,1,1,0,0,2,1.000,2,.500,7,1,0,0,0,0,0,0,0,0,5.2,5,3,1,2,1,0,0,4.76,22,30,0,5,0,1,1,0,0,0,.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,"0,1","0,3","0,4",0,"0,2",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Jonathan Jimenez,Jonathan,Jimenez,,195,Jonathan Jimenez,0,0EARLHAM,19,18,,,65,27,20,4,7,1,2,12,0,9,23,5,11,0,0,1,0,0,0,1,1,1,0,0.471,35,87,11,1.000,.308,.538,40,3,2,0,0,0,0,0,0,45,.956,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,9,11,"3,16",0.19,3,16,"5,25",0.20,5,25,"2,15",0.13,2,15,"2,6",0.33,2,6,0,0,0,0,"14,23","1,4","18,35",7,0,0,0,0,0,0,0,1,13,0,,,,,,,,,Earlham,EARLHAM,1215-1656,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Evan Duncan,Evan,Duncan,,195,Evan Duncan,0,0EARLHAM,17,14,,,45,7,9,7,1,1,0,8,0,2,16,3,8,2,1,1,0,0,0,0,0,0,0,0.339,12,57,10,.800,.200,.267,28,0,2,0,0,0,0,0,0,30,.933,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,14,"2,9",0.22,2,9,"6,23",0.26,6,23,"4,16",0.25,4,16,"0,8",0,0,8,0,0,0,0,"6,12","4,10","17,30",8,0,0,0,0,0,0,0,6,3,0,,,,,,,,,Earlham,EARLHAM,1215-2019,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Sean Jeffries,Sean,Jeffries,,195,Sean Jeffries,0,0EARLHAM,22,22,,,90,24,26,16,9,3,0,8,0,2,15,10,10,1,2,3,0,0,0,0,1,0,0,0.350,41,105,11,.909,.289,.456,38,48,7,0,0,0,0,10,0,93,.925,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,19,25,"4,33",0.12,4,33,"9,42",0.21,9,42,"8,31",0.26,8,31,"1,6",0.17,1,6,0,0,0,0,"11,25","9,12","25,50",6,0,0,0,0,0,0,0,8,18,0,,,,,,,,,Earlham,EARLHAM,1215-1660,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Mitchell Roether,Mitchell,Roether,,195,Mitchell Roether,0,0EARLHAM,23,23,,,79,20,33,28,5,0,6,20,9,8,14,1,0,0,0,2,0,0,0,1,0,1,0,0.560,56,109,0,.000,.418,.709,144,4,2,0,0,0,0,14,0,150,.987,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,12,18,"10,27",0.37,10,27,"18,42",0.43,18,42,"15,35",0.43,15,35,"5,7",0.71,5,7,0,0,0,0,"10,17","6,14","29,50",12,0,0,0,0,0,0,0,5,20,0,,,,,,,,,Earlham,EARLHAM,1215-1647,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Noah Rosato,Noah,Rosato,,195,Noah Rosato,0,0EARLHAM,19,18,,,70,9,17,11,5,0,3,6,1,0,15,4,0,0,0,1,0,0,0,1,0,1,0,0.299,31,77,0,.000,.243,.443,13,1,0,0,0,0,0,0,0,14,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,14,22,"5,19",0.26,5,19,"8,37",0.22,8,37,"5,25",0.20,5,25,"2,10",0.20,2,10,0,0,0,0,"6,18","1,3","17,41",5,0,0,0,2,0,0,0,5,13,0,,,,,,,,,Earlham,EARLHAM,1215-1798,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Tucker Williams,Tucker,Williams,,195,Tucker Williams,0,0EARLHAM,15,9,,,38,2,8,8,2,0,0,1,0,2,10,2,0,0,0,1,0,0,0,0,1,0,0,0.262,10,42,0,.000,.211,.263,17,0,2,0,0,0,0,0,0,19,.895,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,14,"2,15",0.13,2,15,"6,23",0.26,6,23,"4,18",0.22,4,18,"1,3",0.33,1,3,0,0,0,0,"1,3","3,4","12,27",2,0,0,0,6,0,0,0,2,13,0,,,,,,,,,Earlham,EARLHAM,1215-1894,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Ian Bullis,Ian,Bullis,,195,Ian Bullis,0,0EARLHAM,12,11,,,33,2,10,7,2,1,1,2,0,1,9,4,1,0,0,3,0,0,0,0,0,0,0,0.333,17,39,1,1.000,.303,.515,10,17,3,0,0,0,0,2,0,30,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,12,"5,16",0.31,5,16,"8,21",0.38,8,21,"3,11",0.27,3,11,"0,4",0,0,4,0,0,0,0,"2,3","3,4","10,23",0,0,0,0,0,0,0,0,3,10,0,,,,,,,,,Earlham,EARLHAM,1215-1650,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Dylan Rieck,Dylan,Rieck,,195,Dylan Rieck,0,0EARLHAM,16,15,,,50,11,15,10,3,1,3,9,0,3,21,7,0,0,0,1,0,0,0,0,0,0,0,0.429,29,63,0,.000,.300,.580,100,5,0,2,0,22,4,0,0,105,1.000,26,.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,10,"5,26",0.19,5,26,"4,25",0.16,4,25,"3,20",0.15,3,20,"1,9",0.11,1,9,0,0,0,0,"11,15","2,2","10,29",91,0,0,0,11,0,0,0,2,26,0,,,,,,,,,Earlham,EARLHAM,1215-1891,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Chris Barnett,Chris,Barnett,,195,Chris Barnett,0,0EARLHAM,18,14,,,50,17,17,9,5,2,0,10,0,2,14,7,7,0,2,1,0,0,0,0,0,0,0,0.460,26,65,7,1.000,.340,.520,27,51,7,0,0,0,0,11,0,85,.918,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10,11,"4,11",0.36,4,11,"9,27",0.33,9,27,"7,22",0.32,7,22,"3,5",0.60,3,5,0,0,0,0,"9,15","4,11","16,32",70,0,0,0,0,0,0,0,6,12,0,,,,,,,,,Earlham,EARLHAM,1215-2012,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Kyle Jeffries,Kyle,Jeffries,,195,Kyle Jeffries,0,0EARLHAM,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,8,0,0,0,5,1,2,0,9,1.000,6,.833,37,1,6,2,3,0,0,0,0,0,33.2,19,17,11,27,6,3,1,4.54,127,149,2,4,0,3,4,0,0,8,.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,1,"8,10","10,27","1,4",0,"3,11",Earlham,EARLHAM,1215-1790,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Christopher Snider,Christopher,Snider,,195,Christopher Snider,0,0EARLHAM,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,1,1,0,0,2,1.000,2,.500,5,1,0,0,0,0,0,0,0,0,5.2,3,1,4,5,1,0,0,1.59,20,26,2,1,1,0,1,0,0,0,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,"2,2","0,1","0,3",0,"0,1",Earlham,EARLHAM,1215-1791,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Jackson Mcfarland,Jackson,Mcfarland,,195,Jackson Mcfarland,0,0EARLHAM,18,15,,,57,18,19,22,1,0,7,14,1,0,24,6,2,1,0,2,0,0,0,0,2,0,0,0.452,41,73,3,.667,.333,.719,11,2,3,0,0,0,0,0,0,16,.813,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,8,"7,15",0.47,7,15,"15,38",0.39,15,38,"11,26",0.42,11,26,"1,5",0.20,1,5,0,0,0,0,"1,7","5,10","28,47",22,0,0,0,55,0,0,0,5,12,0,,,,,,,,,Earlham,EARLHAM,1215-2013,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Gavin Taylor,Gavin,Taylor,,195,Gavin Taylor,0,0EARLHAM,3,0,,,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,1,4,0,.000,.250,.250,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,"0,3",0,0,3,"1,2",0.50,1,2,"1,1",1.00,1,1,"0,1",0,0,1,0,0,0,0,0,"1,1","1,2",0,0,0,0,"0,1",0,0,1,0,1,0,,,,,,,,,Earlham,EARLHAM,1215-1988,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Tyson Stratton,Tyson,Stratton,,195,Tyson Stratton,0,0EARLHAM,10,0,,,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0.000,0,4,1,1.000,.000,.000,17,3,0,0,0,5,1,0,0,20,1.000,6,.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"0,2",0,0,2,"0,2",0,0,2,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,"0,2","0,1",0,0,1,2,0,0,0,0,3,0,,,,,,,,,Earlham,EARLHAM,1215-2017,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Hayden Scalf,Hayden,Scalf,,195,Hayden Scalf,0,0EARLHAM,10,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,2,1,0,0,2,1.000,3,.667,21,1,0,3,0,0,0,0,0,0,17.1,9,7,5,24,5,0,2,3.63,72,80,3,2,0,1,0,0,0,9,.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,1,"2,4","4,13","1,3",0,"4,9",Earlham,EARLHAM,1215-1646,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Milan Desai,Milan,Desai,,195,Milan Desai,0,0EARLHAM,9,0,,,1,4,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1.000,4,1,2,1.000,1.000,4.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,"1,1","1,1",0,0,0,0,11,0,0,0,0,0,0,,,,,,,,,Earlham,EARLHAM,1215-1990,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Lane Willoughby,Lane,Willoughby,,195,Lane Willoughby,0,0EARLHAM,5,1,,,-3,-1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-1.000,0,-1,1,1.000,.000,.000,0,2,0,0,0,2,0,0,0,2,1.000,2,1.000,20,1,2,2,1,0,0,0,0,0,19.0,6,5,7,13,3,0,1,2.37,75,85,0,2,0,1,0,0,0,4,.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,"1,2","0,5","0,2",0,"1,3",Earlham,EARLHAM,1215-1992,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Mac Moore,Mac,Moore,,195,Mac Moore,0,0EARLHAM,10,1,,,8,1,2,2,0,0,0,1,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0.417,2,12,0,.000,.250,.250,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,"1,3",0.33,1,3,"2,3",0.67,2,3,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"0,3","2,3","3,4",0,0,0,0,84,0,0,0,2,0,0,,,,,,,,,Earlham,EARLHAM,1215-1658,False,,,,,
