season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Crew,Cameron",Cameron,Crew,,491,"Crew,Cameron","CREW,CAMERON",N.C. Wesleyan,NCW,1181-2804,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,123,82
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Dalan Bush,Dalan,Bush,,1130,Dalan Bush,"BUSH,DALAN",Huntingdon,HUNTING,0,1,0,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124,82
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"DeVore,Luc",Luc,DeVore,,30164,"DeVore,Luc","DEVORE,LUC",Southern Virginia,SVU,857-3776,1,0,93,93,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,125,82
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Dearbone,TarJon",TarJon,Dearbone,,30197,"Dearbone,TarJon","DEARBONE,TARJON",Belhaven,BU,952-6308,1,0,94,94,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,126,82
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Desmond Harbour,Desmond,Harbour,,1130,Desmond Harbour,"HARBOUR,DESMOND",Huntingdon,HUNTING,0,1,1,56,56,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127,82
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Douglas,Zaire",Zaire,Douglas,,30197,"Douglas,Zaire","DOUGLAS,ZAIRE",Belhaven,BU,952-6255,1,0,12,1Z,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,128,81
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Dye,Jacob",Jacob,Dye,,1162,"Dye,Jacob","DYE,JACOB",LaGrange,LGC,1026-2689,1,0,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,129,81
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Edwards,Tyler",Tyler,Edwards,,491,"Edwards,Tyler","EDWARDS,TYLER",N.C. Wesleyan,NCW,1181-3301,1,1,42,42,0,FB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130,81
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Engelbach,Castor",Castor,Engelbach,,1162,"Engelbach,Castor","ENGELBACH,CASTOR",LaGrange,LGC,1026-2917,1,0,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,131,81
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Erves,Jordyn",Jordyn,Erves,,30197,"Erves,Jordyn","ERVES,JORDYN",Belhaven,BU,952-5900,1,1,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,132,81
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Evans,Christian",Christian,Evans,,491,"Evans,Christian","EVANS,CHRISTIAN",N.C. Wesleyan,NCW,1181-3054,1,0,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,133,81
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Evans,Micah",Micah,Evans,,412,"Evans,Micah","EVANS,MICAH",Methodist,MU,1180-6293,1,0,33,33,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,134,81
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Evans,Parker",Parker,Evans,,263,"Evans,Parker","EVANS,PARKER",Greensboro,GSO,1177-4524,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,135,81
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Farrior,Breck",Breck,Farrior,,30197,"Farrior,Breck","FARRIOR,BRECK",Belhaven,BU,952-5751,1,0,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,136,81
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Frazier,Christian",Christian,Frazier,,412,"Frazier,Christian","FRAZIER,CHRISTIAN",Methodist,MU,1180-6647,1,0,22,22,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,137,80
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Frere,Ronnie",Ronnie,Frere,,1162,"Frere,Ronnie","FRERE,RONNIE",LaGrange,LGC,1026-2723,1,0,19,1J,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,138,80
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Fuimaono,Trent",Trent,Fuimaono,,30164,"Fuimaono,Trent","FUIMAONO,TRENT",Southern Virginia,SVU,857-4305,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,139,80
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Genwright,Kaleb",Kaleb,Genwright,,412,"Genwright,Kaleb","GENWRIGHT,KALEB",Methodist,MU,1180-7115,1,0,91,91,0,0,DT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140,80
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Glover,Todd",Todd,Glover,,1162,"Glover,Todd","GLOVER,TODD",LaGrange,LGC,1026-2734,1,0,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,141,80
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Gorham,Gavin",Gavin,Gorham,,1162,"Gorham,Gavin","GORHAM,GAVIN",LaGrange,LGC,1026-2911,1,0,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142,80
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Gregory,Jack",Jack,Gregory,,412,"Gregory,Jack","GREGORY,JACK",Methodist,MU,1180-7116,1,0,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,143,80
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Hall,Tim",Tim,Hall,,1162,"Hall,Tim","HALL,TIM",LaGrange,LGC,1026-2477,1,0,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,144,80
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Hampton,Christopher",Christopher,Hampton,,30164,"Hampton,Christopher","HAMPTON,CHRISTOPHER",Southern Virginia,SVU,857-4654,1,0,54,54,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145,79
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Harbin,Patrick",Patrick,Harbin,,1162,"Harbin,Patrick","HARBIN,PATRICK",LaGrange,LGC,1026-2843,1,0,42,42,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,146,79
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Harper II,Ronell",Ronell,Harper II,,30197,"Harper II,Ronell","HARPER II,RONELL",Belhaven,BU,952-6283,1,1,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,147,79
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Harris,Ja'Tarvis",Ja'Tarvis,Harris,,30197,"Harris,Ja'Tarvis","HARRIS,JA'TARVIS",Belhaven,BU,952-5738,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,148,79
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Harris,Tommaj",Tommaj,Harris,,30197,"Harris,Tommaj","HARRIS,TOMMAJ",Belhaven,BU,952-6279,1,0,52,52,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,149,79
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Harrison,Hakeem",Hakeem,Harrison,,412,"Harrison,Hakeem","HARRISON,HAKEEM",Methodist,MU,1180-6586,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,150,79
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Heaggans,Jeremiah",Jeremiah,Heaggans,,491,"Heaggans,Jeremiah","HEAGGANS,JEREMIAH",N.C. Wesleyan,NCW,1181-3060,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,151,79
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Hepworth,Sam",Sam,Hepworth,,30164,"Hepworth,Sam","HEPWORTH,SAM",Southern Virginia,SVU,857-4656,1,0,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152,79
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Hunter,Aaron",Aaron,Hunter,,1162,"Hunter,Aaron","HUNTER,AARON",LaGrange,LGC,1026-2143,1,0,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,153,79
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,J.D Hall,J.D,Hall,,1130,J.D Hall,"HALL,JD",Huntingdon,HUNTING,0,1,1,61,61,0,C,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,154,78
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Jacob Barnes,Jacob,Barnes,,1130,Jacob Barnes,"BARNES,JACOB",Huntingdon,HUNTING,0,1,0,48,48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,155,78
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Jaiden Sims,Jaiden,Sims,,1130,Jaiden Sims,"SIMS,JAIDEN",Huntingdon,HUNTING,0,1,1,65,65,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156,78
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Jessup,Stone",Stone,Jessup,,30164,"Jessup,Stone","JESSUP,STONE",Southern Virginia,SVU,857-4686,1,0,38,38,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,157,78
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Joey Alexander,Joey,Alexander,,1130,Joey Alexander,"ALEXANDER,JOEY",Huntingdon,HUNTING,0,1,0,68,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,158,78
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Johnny,Prinson",Prinson,Johnny,,491,"Johnny,Prinson","JOHNNY,PRINSON",N.C. Wesleyan,NCW,1181-3051,1,1,59,59,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,159,78
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Johnson,Isaiah",Isaiah,Johnson,,1162,"Johnson,Isaiah","JOHNSON,ISAIAH",LaGrange,LGC,1026-2147,1,0,83,83,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,160,78
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Jones,Christopher",Christopher,Jones,,1162,"Jones,Christopher","JONES,CHRISTOPHER",LaGrange,LGC,1026-2678,1,0,30,30,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,161,78
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"King,Elijah",Elijah,King,,491,"King,Elijah","KING,ELIJAH",N.C. Wesleyan,NCW,1181-3311,1,0,34,3A,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,162,77
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Knight,Bowen",Bowen,Knight,,30164,"Knight,Bowen","KNIGHT,BOWEN",Southern Virginia,SVU,857-4660,1,0,95,95,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,163,77
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Lackey,Jalen",Jalen,Lackey,,30164,"Lackey,Jalen","LACKEY,JALEN",Southern Virginia,SVU,857-4015,1,1,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164,77
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Landing,Garrett",Garrett,Landing,,30197,"Landing,Garrett","LANDING,GARRETT",Belhaven,BU,952-6288,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,165,77
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Leaks,Devin",Devin,Leaks,,412,"Leaks,Devin","LEAKS,DEVIN",Methodist,MU,1180-7130,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166,77
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Lee,Dertavious",Dertavious,Lee,,30197,"Lee,Dertavious","LEE,DERTAVIOUS",Belhaven,BU,952-6259,1,0,18,18,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,167,77
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Lee,Kairo",Kairo,Lee,,412,"Lee,Kairo","LEE,KAIRO",Methodist,MU,1180-6601,1,0,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,168,77
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Lee,Ryan",Ryan,Lee,,30164,"Lee,Ryan","LEE,RYAN",Southern Virginia,SVU,857-4314,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,169,77
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Locastro,Wyatt",Wyatt,Locastro,,30197,"Locastro,Wyatt","LOCASTRO,WYATT",Belhaven,BU,952-5756,1,1,7,7,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,170,77
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Lynn,Drew",Drew,Lynn,,412,"Lynn,Drew","LYNN,DREW",Methodist,MU,1180-7132,1,0,46,46,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,171,76
