season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Molina,Alex",Alex,Molina,,578,"Molina,Alex","MOLINA,ALEX",Roanoke,RC,1296-4214,1,0,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,174,76
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Montecino,Chris",Chris,Montecino,,269,"Montecino,Chris","MONTECINO,CHRIS",Hampden-Sydney,HSC,1291-2309,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,175,76
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Moore,Blake",Blake,Moore,,578,"Moore,Blake","MOORE,BLAKE",Roanoke,RC,1296-3554,1,0,1,1,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,176,76
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Moran,Jason",Jason,Moran,,44,"Moran,Jason","MORAN,JASON",Averett,AUC,1169-3992,1,0,11,11,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,177,76
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Mosley,Kamran",Kamran,Mosley,,637,"Mosley,Kamran","MOSLEY,KAMRAN",Shenandoah,SUH,1184-4157,1,1,25,2C,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,178,76
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Myers IV,John",John,Myers IV,,75,"Myers IV,John","MYERS IV,JOHN",Bridgewater,BCE,1287-3976,1,0,40,40,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,179,75
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Nelson,Samuel",Samuel,Nelson,,44,"Nelson,Samuel","NELSON,SAMUEL",Averett,AUC,1169-4780,1,0,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,180,75
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Ombres,Mason",Mason,Ombres,,269,"Ombres,Mason","OMBRES,MASON",Hampden-Sydney,HSC,1291-2340,1,0,0,0,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,181,75
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Pinkney,Jaylen",Jaylen,Pinkney,,44,"Pinkney,Jaylen","PINKNEY,JAYLEN",Averett,AUC,1169-4882,1,0,40,4B,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,182,75
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Pit-Og,Maximus",Maximus,Pit-Og,,637,"Pit-Og,Maximus","PIT-OG,MAXIMUS",Shenandoah,SUH,1184-4165,1,0,99,99,0,0,DT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,183,75
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Poe,Aidan",Aidan,Poe,,637,"Poe,Aidan","POE,AIDAN",Shenandoah,SUH,1184-3617,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,184,75
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Pressinger,Jacob",Jacob,Pressinger,,269,"Pressinger,Jacob","PRESSINGER,JACOB",Hampden-Sydney,HSC,1291-2330,1,1,52,5F,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185,75
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Rainey,Aydin",Aydin,Rainey,,578,"Rainey,Aydin","RAINEY,AYDIN",Roanoke,RC,1296-3569,1,0,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,186,75
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Randall,Logan",Logan,Randall,,75,"Randall,Logan","RANDALL,LOGAN",Bridgewater,BCE,1287-3677,1,1,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,187,75
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"ReMine,Cole",Cole,ReMine,,75,"ReMine,Cole","REMINE,COLE",Bridgewater,BCE,1287-3965,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,188,74
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"ReMine,Turner",Turner,ReMine,,75,"ReMine,Turner","REMINE,TURNER",Bridgewater,BCE,1287-3967,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,189,74
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Redford,Keimel",Keimel,Redford,,578,"Redford,Keimel","REDFORD,KEIMEL",Roanoke,RC,1296-3570,1,0,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,190,74
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Reed,Brandon",Brandon,Reed,,44,"Reed,Brandon","REED,BRANDON",Averett,AUC,1169-4637,1,0,87,8L,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,191,74
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Rogers,Elijah",Elijah,Rogers,,75,"Rogers,Elijah","ROGERS,ELIJAH",Bridgewater,BCE,1287-3206,1,0,21,21,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192,74
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Rosner,Sean",Sean,Rosner,,637,"Rosner,Sean","ROSNER,SEAN",Shenandoah,SUH,1184-4172,1,0,83,8R,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193,74
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Ross,Ethan",Ethan,Ross,,75,"Ross,Ethan","ROSS,ETHAN",Bridgewater,BCE,1287-4215,1,0,1,1A,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,194,74
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Sanchez,Gabriel",Gabriel,Sanchez,,637,"Sanchez,Gabriel","SANCHEZ,GABRIEL",Shenandoah,SUH,1184-3491,1,0,33,33,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,195,74
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Schaper,Spencer",Spencer,Schaper,,44,"Schaper,Spencer","SCHAPER,SPENCER",Averett,AUC,1169-3934,1,1,54,54,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,196,73
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Scott,TJ",TJ,Scott,,1112,"Scott,TJ","SCOTT,TJ",Guilford,GUL,1290-3797,1,1,21,2D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,197,73
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Scott,Tayjon",Tayjon,Scott,,637,"Scott,Tayjon","SCOTT,TAYJON",Shenandoah,SUH,1184-4441,1,0,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,198,73
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Shaw,Emory",Emory,Shaw,,1112,"Shaw,Emory","SHAW,EMORY",Guilford,GUL,1290-4100,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199,73
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Sheppard,Cole",Cole,Sheppard,,752,"Sheppard,Cole","SHEPPARD,COLE",Washington and Lee,WLU,1299-9188,1,0,96,96,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200,73
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Smargissi,Joey",Joey,Smargissi,,752,"Smargissi,Joey","SMARGISSI,JOEY",Washington and Lee,WLU,1299-9351,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,201,73
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Smithson,Briggs",Briggs,Smithson,,578,"Smithson,Briggs","SMITHSON,BRIGGS",Roanoke,RC,1296-4231,1,0,32,32,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202,73
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Spencer,Tyshawn",Tyshawn,Spencer,,565,"Spencer,Tyshawn","SPENCER,TYSHAWN",Randolph-Macon,RMC,1294-6096,1,0,50,5S,0,0,DT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,203,73
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Starr,David",David,Starr,,752,"Starr,David","STARR,DAVID",Washington and Lee,WLU,1299-9346,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,204,73
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Steppe,Jaden",Jaden,Steppe,,752,"Steppe,Jaden","STEPPE,JADEN",Washington and Lee,WLU,1299-9029,1,0,23,23,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,205,72
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Swanson,Gunner",Gunner,Swanson,,637,"Swanson,Gunner","SWANSON,GUNNER",Shenandoah,SUH,1184-4175,1,0,73,7T,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,206,72
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Tarpley,Nick",Nick,Tarpley,,44,"Tarpley,Nick","TARPLEY,NICK",Averett,AUC,1169-4304,1,0,22,22,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,207,72
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Tedder,Ethan",Ethan,Tedder,,578,"Tedder,Ethan","TEDDER,ETHAN",Roanoke,RC,1296-4216,1,0,71,7I,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,208,72
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Thompson,Jack",Jack,Thompson,,637,"Thompson,Jack","THOMPSON,JACK",Shenandoah,SUH,1184-4198,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,209,72
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Thompson,Wendell",Wendell,Thompson,,269,"Thompson,Wendell","THOMPSON,WENDELL",Hampden-Sydney,HSC,1291-2317,1,1,5,5,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,210,72
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Toliver,Demetri",Demetri,Toliver,,578,"Toliver,Demetri","TOLIVER,DEMETRI",Roanoke,RC,1296-4239,1,0,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,211,72
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Topinka,Cash",Cash,Topinka,,269,"Topinka,Cash","TOPINKA,CASH",Hampden-Sydney,HSC,1291-2306,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,212,72
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Toulson,Lesean",Lesean,Toulson,,637,"Toulson,Lesean","TOULSON,LESEAN",Shenandoah,SUH,1184-4177,1,0,91,91,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,213,72
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Tremble,Aaron",Aaron,Tremble,,75,"Tremble,Aaron","TREMBLE,AARON",Bridgewater,BCE,1287-3959,1,0,33,33,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,214,71
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Valasek,Alex",Alex,Valasek,,44,"Valasek,Alex","VALASEK,ALEX",Averett,AUC,1169-4350,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,215,71
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Villatoro,Mikael",Mikael,Villatoro,,637,"Villatoro,Mikael","VILLATORO,MIKAEL",Shenandoah,SUH,1184-3626,1,0,15,15,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,216,71
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Wakefield,Thomas",Thomas,Wakefield,,752,"Wakefield,Thomas","WAKEFIELD,THOMAS",Washington and Lee,WLU,1299-9348,1,0,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,217,71
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Walters,Caeden",Caeden,Walters,,75,"Walters,Caeden","WALTERS,CAEDEN",Bridgewater,BCE,1287-3951,1,0,16,16,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,218,71
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Washington,Isaiah",Isaiah,Washington,,752,"Washington,Isaiah","WASHINGTON,ISAIAH",Washington and Lee,WLU,1299-9349,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,219,71
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Washington,Treyvonne",Treyvonne,Washington,,637,"Washington,Treyvonne","WASHINGTON,TREYVONNE",Shenandoah,SUH,1184-4417,1,0,48,48,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,220,71
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Waters Jr,Rodney",Rodney,Waters Jr,,75,"Waters Jr,Rodney","WATERS JR,RODNEY",Bridgewater,BCE,1287-4268,1,0,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,221,71
