season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Robinson,Kendall",Kendall,Robinson,,730,"Robinson,Kendall","ROBINSON,KENDALL",Ursinus,UCB,671-3128,1,1,19,19,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Green,Devon",Devon,Green,,730,"Green,Devon","GREEN,DEVON",Ursinus,UCB,671-3546,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,33,3,0,19,6.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Strusowski,Nick",Nick,Strusowski,,730,"Strusowski,Nick","STRUSOWSKI,NICK",Ursinus,UCB,671-3317,1,1,21,2N,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Rankins,Ky'iere",Ky'iere,Rankins,,730,"Rankins,Ky'iere","RANKINS,KY'IERE",Ursinus,UCB,671-3567,1,1,24,24,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Dunn,Spencer",Spencer,Dunn,,730,"Dunn,Spencer","DUNN,SPENCER",Ursinus,UCB,671-3550,1,0,25,25,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Zigbuo,Andy",Andy,Zigbuo,,730,"Zigbuo,Andy","ZIGBUO,ANDY",Ursinus,UCB,671-3312,1,1,26,26,0,0,DB,0,,,,,,,,,,,,,,,,,,,47,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,47,0,47,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Jackson,Montress",Montress,Jackson,,730,"Jackson,Montress","JACKSON,MONTRESS",Ursinus,UCB,671-3133,1,0,30,30,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Ratcliffe,Will",Will,Ratcliffe,,730,"Ratcliffe,Will","RATCLIFFE,WILL",Ursinus,UCB,671-3141,1,0,33,33,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,29,0,19,14.5,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Bernard,Jason",Jason,Bernard,,730,"Bernard,Jason","BERNARD,JASON",Ursinus,UCB,671-3129,1,0,36,36,0,RB,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,15,67,70,3,1,24,4.5,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Turber-Ortiz,Ethan",Ethan,Turber-Ortiz,,730,"Turber-Ortiz,Ethan","TURBER-ORTIZ,ETHAN",Ursinus,UCB,671-3140,1,0,38,38,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Dennis,Musyn",Musyn,Dennis,,730,"Dennis,Musyn","DENNIS,MUSYN",Ursinus,UCB,671-3588,1,0,40,40,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Dwire,JT",JT,Dwire,,730,"Dwire,JT","DWIRE,JT",Ursinus,UCB,671-3169,1,0,41,41,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"King,Colin",Colin,King,,730,"King,Colin","KING,COLIN",Ursinus,UCB,671-3356,1,0,43,43,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Dufault,Ryley",Ryley,Dufault,,730,"Dufault,Ryley","DUFAULT,RYLEY",Ursinus,UCB,671-3586,1,0,44,5D,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Bronson,Will",Will,Bronson,,730,"Bronson,Will","BRONSON,WILL",Ursinus,UCB,671-3802,1,0,45,5B,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Spurio,Anthony",Anthony,Spurio,,730,"Spurio,Anthony","SPURIO,ANTHONY",Ursinus,UCB,671-3150,1,0,51,51,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Baldwin,Jason",Jason,Baldwin,,730,"Baldwin,Jason","BALDWIN,JASON",Ursinus,UCB,671-3582,1,0,53,53,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Collins,Phil",Phil,Collins,,730,"Collins,Phil","COLLINS,PHIL",Ursinus,UCB,671-3584,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Morlachetta,Steven",Steven,Morlachetta,,730,"Morlachetta,Steven","MORLACHETTA,STEVEN",Ursinus,UCB,671-3369,1,0,59,59,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Turber-Ortiz,Derek",Derek,Turber-Ortiz,,730,"Turber-Ortiz,Derek","TURBER-ORTIZ,DEREK",Ursinus,UCB,671-3589,1,0,59,5T,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Blair,Fayed",Fayed,Blair,,730,"Blair,Fayed","BLAIR,FAYED",Ursinus,UCB,671-3373,1,1,60,60,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Bayne,Lou",Lou,Bayne,,730,"Bayne,Lou","BAYNE,LOU",Ursinus,UCB,671-3156,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Jones,Priest",Priest,Jones,,730,"Jones,Priest","JONES,PRIEST",Ursinus,UCB,671-3382,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"English,CJ",CJ,English,,730,"English,CJ","ENGLISH,CJ",Ursinus,UCB,671-3383,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Kirk,Andrew",Andrew,Kirk,,730,"Kirk,Andrew","KIRK,ANDREW",Ursinus,UCB,671-3593,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Gies,Danny",Danny,Gies,,730,"Gies,Danny","GIES,DANNY",Ursinus,UCB,671-3596,1,0,82,82,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Stanfield,Zach",Zach,Stanfield,,730,"Stanfield,Zach","STANFIELD,ZACH",Ursinus,UCB,671-3160,1,0,83,83,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Sholtis,Chris",Chris,Sholtis,,730,"Sholtis,Chris","SHOLTIS,CHRIS",Ursinus,UCB,671-3553,1,1,84,84,0,WR,0,0,,,1,3,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Porter,Noah",Noah,Porter,,730,"Porter,Noah","PORTER,NOAH",Ursinus,UCB,671-3828,1,0,84,8P,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Van Orden,Jake",Jake,Van Orden,,730,"Van Orden,Jake","VAN ORDEN,JAKE",Ursinus,UCB,671-3357,1,1,88,88,0,WR,0,0,,,2,21,0,16,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Saenz,Manny",Manny,Saenz,,730,"Saenz,Manny","SAENZ,MANNY",Ursinus,UCB,671-3392,1,1,91,91,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,0,4,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Rock III,Samuel",Samuel,Rock III,,730,"Rock III,Samuel","ROCK III,SAMUEL",Ursinus,UCB,671-3464,1,1,97,97,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"LeGrande,Taevon",Taevon,LeGrande,,773,"LeGrande,Taevon","LEGRANDE,TAEVON",McDaniel,MCD,668-3344,1,1,0,0,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,8,4,12,12,2.0,.0,.0,2,0,17,1,1,0,5,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Wolf,Connor",Connor,Wolf,,773,"Wolf,Connor","WOLF,CONNOR",McDaniel,MCD,668-3365,1,1,1,1,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Wilson,Chris",Chris,Wilson,,773,"Wilson,Chris","WILSON,CHRIS",McDaniel,MCD,668-3120,1,1,2,2,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Beggs,Gavin",Gavin,Beggs,,773,"Beggs,Gavin","BEGGS,GAVIN",McDaniel,MCD,668-3567,1,1,3,3,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Smith,David",David,Smith,,773,"Smith,David","SMITH,DAVID",McDaniel,MCD,668-3574,1,1,4,4,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,8,0,10,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,11.0,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Shingler,Kyree",Kyree,Shingler,,773,"Shingler,Kyree","SHINGLER,KYREE",McDaniel,MCD,668-3357,1,1,6,6,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Penzone,Jack",Jack,Penzone,,773,"Penzone,Jack","PENZONE,JACK",McDaniel,MCD,668-3605,1,1,7,7,0,WR,0,0,,,1,27,0,27,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Allen,Bryce",Bryce,Allen,,773,"Allen,Bryce","ALLEN,BRYCE",McDaniel,MCD,668-3558,1,1,9,9,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Johnson,Braylon",Braylon,Johnson,,773,"Johnson,Braylon","JOHNSON,BRAYLON",McDaniel,MCD,668-3183,1,0,11,11,0,WR,0,0,,,1,4,0,4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Ivory,Mehari",Mehari,Ivory,,773,"Ivory,Mehari","IVORY,MEHARI",McDaniel,MCD,668-3610,1,0,12,12,0,WR,0,0,,,1,13,0,13,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Villarosa,Tony",Tony,Villarosa,,773,"Villarosa,Tony","VILLAROSA,TONY",McDaniel,MCD,668-3607,1,1,13,13,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Harper,Jordan",Jordan,Harper,,773,"Harper,Jordan","HARPER,JORDAN",McDaniel,MCD,668-3331,1,0,14,14,0,WR,0,0,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Sherman,Peter",Peter,Sherman,,773,"Sherman,Peter","SHERMAN,PETER",McDaniel,MCD,668-4054,1,0,15,15,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-2,0,2,0,0,-2.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Danquah,Joel",Joel,Danquah,,773,"Danquah,Joel","DANQUAH,JOEL",McDaniel,MCD,668-3556,1,1,16,16,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1.0,.0,.0,1,0,10,1,1,0,10,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Johnston,Mick",Mick,Johnston,,773,"Johnston,Mick","JOHNSTON,MICK",McDaniel,MCD,668-3338,1,1,17,17,0,QB,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,4,-22,2,24,0,2,-5.5,-22.0,,,,,,,6,1,27,1,109,0,21,10,106.9,5.19,10.90,109.0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Fritz,Braden",Braden,Fritz,,773,"Fritz,Braden","FRITZ,BRADEN",McDaniel,MCD,668-3612,1,0,18,18,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,.0,1,1,0,0,0,0,0,0,0,0,0,0,1,39,39,0,0,0,0,0,39.0,,,,,,,,,
