conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Luke Haluska,,,,5,0,2,2,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0.250,0,4,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,"1,2","2,4",0,0,0,0,0,0,0,0,1,0,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Howladar Aidan,,,,16,2,23,5,5,8,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0.333,8,27,0,.000,.217,.348,8,1,0,0,0,0,0,0,0,9,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,9,5,"0,5",0,0,5,"3,17",0.18,3,17,"3,14",0.21,3,14,"1,3",0.33,1,3,0,0,0,0,"3,5","6,6","10,18","0,1",0,0,1,32,0,0,0,7,7,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Arvin Chona,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,0,0,0,1,1.000,1,1.000,3,1,0,0,0,0,0,0,0,0,0.2,2,2,1,0,1,0,0,27.00,5,6,1,0,0,0,0,0,0,0,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"3,5",0,0,"0,1"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Bobby Kuenzler,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Richard Beggy,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Wasserlauf Zach,,,,44,44,155,28,35,30,4,0,1,20,1,9,35,14,12,0,1,2,1,0,0,4,0,4,0,0.344,42,188,12,1.000,.226,.271,69,26,8,0,0,0,0,3,0,103,.922,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,33,48,"13,56",0.23,13,56,"27,91",0.30,27,91,"20,61",0.33,20,61,"3,27",0.11,3,27,0,0,0,0,"9,35","12,22","53,108",67,0,0,0,0,0,0,0,9,48,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Lawson Jake,,,,40,39,151,49,49,19,11,1,0,25,0,11,26,8,9,4,3,0,0,0,0,7,1,7,0,0.455,62,190,13,.692,.325,.411,98,3,3,0,0,0,0,3,0,104,.971,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,45,30,"15,47",0.32,15,47,"25,77",0.32,25,77,"14,45",0.31,14,45,"9,37",0.24,9,37,0,0,0,0,"25,57","6,10","45,88",6,0,0,0,0,0,0,0,6,36,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Sullo Nick,,,,15,5,11,4,3,3,0,0,0,4,0,1,5,0,1,1,1,1,0,0,0,0,2,0,0,0.471,3,18,2,.500,.273,.273,10,2,0,0,0,0,0,0,0,12,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,"2,6",0.33,2,6,"3,8",0.38,3,8,"3,6",0.50,3,6,"0,1",0,0,1,0,0,0,0,"2,3","2,3","7,12","0,1",0,0,1,"1,1",1.00,1,1,2,3,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Sicoli Matthew,,,,44,44,163,53,59,46,20,0,3,34,1,2,16,3,16,2,0,8,0,0,0,5,1,6,0,0.459,88,207,18,.889,.362,.540,91,3,1,0,0,0,0,2,0,95,.989,0,.000,6,1,0,0,0,0,0,0,0,0,1.2,9,0,4,1,1,0,1,0.00,11,17,2,1,1,1,0,0,0,0,.545,4,5,24,69,"15,51",0.29,15,51,"34,90",0.38,34,90,"23,56",0.41,23,56,"11,29",0.38,11,29,0,0,0,0,"18,33","15,22","65,110",62,0,0,0,0,0,0,0,16,24,0,2,2,0,"0,1","5,8","0,1",0,"5,7"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Halloran Jack,,,,43,43,152,38,56,54,14,1,8,41,0,4,31,6,2,1,0,4,0,0,0,1,2,1,0,0.502,96,201,3,.667,.368,.632,331,18,4,0,0,0,0,41,0,353,.989,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,19,47,"20,52",0.38,20,52,"37,97",0.38,37,97,"30,71",0.42,30,71,"12,30",0.40,12,30,0,0,0,0,"16,36","17,22","68,115",63,0,0,0,0,0,0,0,14,36,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Conley Aidan,,,,44,44,175,53,67,45,14,4,8,21,1,13,10,2,10,4,0,1,0,0,0,1,2,1,0,0.481,113,210,14,.714,.383,.646,27,80,18,0,0,0,0,10,0,125,.856,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,44,50,"17,55",0.31,17,55,"37,97",0.38,37,97,"24,65",0.37,24,65,"14,32",0.44,14,32,0,0,0,0,"19,35","13,19","66,109",89,0,0,0,0,0,0,0,9,49,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Dincman Blake,,,,44,44,164,28,58,45,13,0,2,13,0,17,30,8,6,1,1,3,0,0,0,4,0,4,0,0.447,77,198,7,.857,.354,.470,215,20,4,0,0,57,8,1,0,239,.983,65,.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,26,52,"21,49",0.43,21,49,"42,99",0.42,42,99,"30,67",0.45,30,67,"9,32",0.28,9,32,0,0,0,0,"14,34","16,20","67,114",71,0,0,0,0,0,0,0,18,28,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Henry Ryan,,,,8,4,17,1,2,3,0,0,0,1,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0.211,2,19,0,.000,.118,.118,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,"1,5",0.20,1,5,"2,8",0.25,2,8,"2,6",0.33,2,6,"0,5",0,0,5,0,0,0,0,"0,4","1,2","3,9","1,1",1.00,1,1,3,0,0,0,0,4,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Liu Brok,,,,43,42,156,32,44,23,7,1,1,16,1,2,38,14,3,3,2,3,0,0,0,2,2,2,0,0.350,56,179,6,.500,.282,.359,99,110,8,0,0,0,0,33,0,217,.963,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,35,42,"11,43",0.26,11,43,"23,77",0.30,23,77,"13,53",0.25,13,53,"12,31",0.39,12,31,0,0,0,0,"19,50","11,21","43,90",96,0,0,0,"1,1",1.00,1,1,13,42,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Armstrong Adrien,,,,21,8,36,7,5,2,0,0,0,5,0,12,15,4,0,1,0,1,0,0,0,0,0,1,0,0.407,5,54,1,.000,.139,.139,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,8,"2,13",0.15,2,13,"4,23",0.17,4,23,"2,16",0.13,2,16,"0,5",0,0,5,0,0,0,0,"3,9","1,4","10,29","0,1",0,0,1,5,0,0,0,3,14,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Hanson Zach,,,,41,39,127,27,37,22,3,0,0,25,0,7,31,14,4,2,1,3,0,0,0,0,0,1,0,0.426,40,163,6,.667,.291,.315,62,108,17,0,0,0,0,26,0,187,.909,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,31,25,"10,43",0.23,10,43,"24,63",0.38,24,63,"15,39",0.38,15,39,"8,25",0.32,8,25,0,0,0,0,"14,27","11,12","47,77",90,0,0,0,"1,1",1.00,1,1,9,25,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Smallwood Mitchell,,,,23,17,60,19,14,11,2,0,0,6,1,7,7,3,4,0,0,1,0,0,0,0,0,0,0,0.365,16,74,4,1.000,.233,.267,9,0,0,0,0,0,0,0,0,9,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,16,22,"3,18",0.17,3,18,"8,30",0.27,8,30,"5,19",0.26,5,19,"0,1",0,0,1,0,0,0,0,"5,16","5,10","21,38",2,0,0,0,13,0,0,0,4,15,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Zuckerman Josh,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,8,1,0,0,23,1,0,0,9,.889,24,.958,50,1,12,5,2,0,0,0,0,0,66.0,42,35,48,68,6,1,4,4.77,240,307,12,10,0,5,4,0,0,19,.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,57,1,"24,68","30,123","7,41",0,"8,71"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Kelly Ryan,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,0,0,0,3,1,0,0,6,1.000,4,.750,26,1,0,3,0,0,0,0,0,0,17.1,21,17,19,11,4,0,2,8.83,74,98,5,3,0,0,2,0,0,1,.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,2,"10,16","19,55","3,5",0,"6,22"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Stellabotte Nick,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,1,0,0,0,8,0,0,0,3,1.000,8,1.000,31,1,0,2,0,2,0,0,0,0,26.2,19,18,16,16,5,1,2,6.07,108,131,6,4,0,2,1,0,0,7,.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,23,0,"1,3","2,6","7,26",0,"1,3"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Speicher Bennett,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,5,11,1,0,0,5,0,2,0,17,.941,5,1.000,44,1,0,3,1,8,0,0,0,0,42.0,15,14,10,29,8,0,0,3.00,164,182,3,4,1,1,3,0,2,4,.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,1,"1,4","1,9","11,30",0,"2,8"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Geller Adam,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,9,0,0,0,10,3,1,0,11,1.000,13,.769,65,1,12,4,5,0,2,1,0,0,63.2,51,39,25,57,10,2,1,5.51,248,284,7,6,0,4,1,0,0,17,.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,1,"25,67","36,117","20,60",0,"16,70"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Wronski Jonah,,,,15,15,43,9,8,6,3,0,1,5,0,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0.286,14,49,0,.000,.186,.326,56,8,2,0,1,32,3,0,0,66,.970,35,.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,10,14,"1,15",0.07,1,15,"4,25",0.16,4,25,"3,20",0.15,3,20,"2,12",0.17,2,12,0,0,0,0,"5,13","3,6","9,27",13,0,0,0,0,0,0,0,2,18,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Edwards Reed,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,1,0,0,0,0,0,0,0,3,1.000,0,.000,17,1,0,0,0,0,0,0,0,0,12.2,13,12,8,11,3,1,1,8.53,51,66,3,4,0,1,2,0,0,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,"0,3","7,21","5,14",0,"1,1"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Divito Chris,,,,11,2,10,1,1,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.308,2,13,0,.000,.100,.200,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,"0,1",0,0,1,"0,5",0,0,5,"0,3",0,0,3,"0,2",0,0,2,0,0,0,0,"1,3","0,1","1,6","0,1",0,0,1,13,0,0,0,0,2,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Walden Reeve,,,,4,0,3,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.250,0,4,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"0,2",0,0,2,"0,3",0,0,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,"0,1","1,4",0,0,0,0,2,0,0,0,0,3,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Newell Cam,,,,9,2,12,1,1,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.083,1,12,0,.000,.083,.083,9,1,0,0,0,0,0,1,0,10,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,5,"1,8",0.13,1,8,"1,7",0.14,1,7,"1,5",0.20,1,5,"0,7",0,0,7,0,0,0,0,"0,1",0,"2,7",0,0,0,0,15,0,0,0,1,7,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Goldstick Corey,,,,4,1,2,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0,4,0,.000,.000,.000,3,0,0,0,0,2,0,0,0,3,1.000,2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,2,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Mcginley-smith Mica,,,,5,1,6,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0.143,0,7,0,.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,"0,2",0,0,2,"0,3",0,0,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,"0,2",0,"1,4",0,0,0,0,2,0,0,0,0,2,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Delgaudio James,,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Greenberg Josh,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Carr Ryan,,,,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,3,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,"0,1",0,0,1,"0,2",0,0,2,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,"0,1",0,"0,2","0,1",0,0,1,1,0,0,0,0,3,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Fine Paul,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,2,0,0,0,2,1.000,2,1.000,24,1,0,4,1,1,0,0,0,0,18.0,22,19,14,11,4,0,1,9.50,73,95,8,5,0,1,2,0,0,1,.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,"1,3","1,4","2,15",0,"1,5"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Reynolds Ryan,,,,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,6,6,0,0,24,3,1,0,15,.600,27,.889,88,1,11,3,5,0,1,0,0,0,59.1,60,49,23,41,15,4,6,7.43,251,294,3,12,0,5,3,0,0,10,.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,58,1,"5,12","9,24","19,55",0,"5,14"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Alswang Sam,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,1,1,0,0,0,0,0,0,0,0,0.2,5,3,3,1,0,1,0,40.50,4,10,3,2,0,0,0,0,0,0,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1,1","1,4",0,0,"1,3"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Rattigan Jt,,,,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,9,0,0,0,9,4,0,0,12,1.000,13,.692,65,1,9,3,2,0,0,0,0,0,45.0,41,38,27,28,6,0,3,7.60,193,228,8,6,3,2,0,0,0,4,.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,47,2,"4,9","11,29","11,35",0,"4,12"
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Lang Jonathan,,,,7,2,10,2,2,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.273,2,11,0,.000,.200,.200,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,1,"0,2",0,0,2,"1,7",0.14,1,7,"1,5",0.20,1,5,"2,4",0.50,2,4,0,0,0,0,"1,2","2,4","2,7",11,0,0,0,13,0,0,0,0,1,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Emory,Patel Mihir,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,1,0,0,8,0,0,0,2,.500,8,1.000,15,1,0,1,0,0,0,0,0,0,14.2,11,9,11,8,1,0,0,5.52,56,72,2,2,2,3,0,0,0,3,.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,"6,15","11,33","2,7",0,"2,17"
uaa,University Athletic Association (UAA),2025-26,baseball,Chicago,Braden Jirovec,,,,46,43,194,57,74,22,7,3,0,14,0,9,30,13,31,5,2,1,0,0,0,3,1,4,0,0.445,87,220,36,.861,.381,.448,122,1,1,0,0,0,0,0,0,124,.992,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,52,34,"15,52",0.29,15,52,"29,89",0.33,29,89,"21,67",0.31,21,67,"6,24",0.25,6,24,0,0,0,0,"40,78","9,15","53,98",3,0,0,0,0,0,0,0,21,45,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,Chicago,Nathan Bae,,,,29,23,93,20,23,12,5,0,1,18,0,3,20,10,0,0,0,2,0,0,0,0,0,0,0,0.379,31,116,0,.000,.247,.333,32,32,6,1,0,8,2,1,0,70,.914,10,.800,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,.000,3,7,23,25,"8,27",0.30,8,27,"10,42",0.24,10,42,"6,28",0.21,6,28,"5,10",0.50,5,10,0,0,0,0,"5,14","6,9","27,52",4,0,0,0,0,0,0,0,4,20,0,2,0,0,"0,1",0,0,0,"0,1"
uaa,University Athletic Association (UAA),2025-26,baseball,Chicago,Eric Rindner,,,,45,44,169,46,54,40,13,1,2,27,0,15,11,4,2,0,0,4,0,0,0,3,0,4,0,0.447,75,215,2,1.000,.320,.444,250,14,3,3,1,27,14,1,0,267,.989,41,.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,39,62,"16,57",0.28,16,57,"35,88",0.40,35,88,"24,60",0.40,24,60,"4,18",0.22,4,18,0,0,0,0,"15,31","13,18","59,102",28,0,0,0,0,0,0,0,13,30,0,,,,,,,,
