season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,interception_return_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,defense_stats,scoring_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Kieran Patel,Kieran,Patel,,601,Kieran Patel,"PATEL,KIERAN",St. John Fisher,ST. JOHN,1009-6180,1,0,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61,40,0,0,0,0,0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jack Bierman,Jack,Bierman,,601,Jack Bierman,"BIERMAN,JACK",St. John Fisher,ST. JOHN,1009-6136,1,1,20,20,0,0,LB,0,,,,,,,,0,10,0,10,10,4.0,.0,.0,4,0,21,2,2,0,17,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jack Tanoory,Jack,Tanoory,,601,Jack Tanoory,"TANOORY,JACK",St. John Fisher,ST. JOHN,1009-6191,1,1,21,21,0,0,LB,0,,,,,,,,0,7,0,7,7,1.0,.0,.0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Shane Zaletofsky,Shane,Zaletofsky,,601,Shane Zaletofsky,"ZALETOFSKY,SHANE",St. John Fisher,ST. JOHN,1009-5904,1,0,22,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,0,3,.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Marco Morelli,Marco,Morelli,,601,Marco Morelli,"MORELLI,MARCO",St. John Fisher,ST. JOHN,1009-6470,1,1,23,23,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26,28,2,0,16,3.7,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Micah Harshfield,Micah,Harshfield,,601,Micah Harshfield,"HARSHFIELD,MICAH",St. John Fisher,ST. JOHN,1009-6154,1,1,26,26,0,0,CB,0,,,,,,,,0,6,1,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Christian Beason,Christian,Beason,,601,Christian Beason,"BEASON,CHRISTIAN",St. John Fisher,ST. JOHN,1009-6438,1,0,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,18,21,3,0,7,2.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Colin Clark,Colin,Clark,,601,Colin Clark,"CLARK,COLIN",St. John Fisher,ST. JOHN,1009-6449,1,1,30,30,0,0,SAF,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Timothy Vanderbrink,Timothy,Vanderbrink,,601,Timothy Vanderbrink,"VANDERBRINK,TIMOTHY",St. John Fisher,ST. JOHN,1009-5897,1,1,32,32,0,0,SAF,0,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Alex Miller,Alex,Miller,,601,Alex Miller,"MILLER,ALEX",St. John Fisher,ST. JOHN,1009-6114,1,0,33,33,0,0,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Ryan Ross,Ryan,Ross,,601,Ryan Ross,"ROSS,RYAN",St. John Fisher,ST. JOHN,1009-6190,1,0,34,34,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Garrett Conger,Garrett,Conger,,601,Garrett Conger,"CONGER,GARRETT",St. John Fisher,ST. JOHN,1009-6442,1,0,38,38,0,0,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Nathan Delill,Nathan,Delill,,601,Nathan Delill,"DELILL,NATHAN",St. John Fisher,ST. JOHN,1009-5856,1,0,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Tyler Estelle,Tyler,Estelle,,601,Tyler Estelle,"ESTELLE,TYLER",St. John Fisher,ST. JOHN,1009-6869,1,0,50,50,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Bradford Coleman,Bradford,Coleman,,601,Bradford Coleman,"COLEMAN,BRADFORD",St. John Fisher,ST. JOHN,1009-5850,1,0,52,52,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jedrek Olkowski,Jedrek,Olkowski,,601,Jedrek Olkowski,"OLKOWSKI,JEDREK",St. John Fisher,ST. JOHN,1009-5878,1,1,55,55,0,0,DL,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,5,1,1,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Dominic Giunta,Dominic,Giunta,,601,Dominic Giunta,"GIUNTA,DOMINIC",St. John Fisher,ST. JOHN,1009-6874,1,0,59,59,0,0,0,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Joe Main,Joe,Main,,601,Joe Main,"MAIN,JOE",St. John Fisher,ST. JOHN,1009-6168,1,1,61,61,0,C,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jason Kovaluskie,Jason,Kovaluskie,,601,Jason Kovaluskie,"KOVALUSKIE,JASON",St. John Fisher,ST. JOHN,1009-6162,1,1,65,65,0,RT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Ryan Healey,Ryan,Healey,,601,Ryan Healey,"HEALEY,RYAN",St. John Fisher,ST. JOHN,1009-6878,1,1,70,70,0,LG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Dom London,Dom,London,,601,Dom London,"LONDON,DOM",St. John Fisher,ST. JOHN,1009-6221,1,0,72,72,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jacob Sturgis,Jacob,Sturgis,,601,Jacob Sturgis,"STURGIS,JACOB",St. John Fisher,ST. JOHN,1009-5895,1,1,73,73,0,RG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Richard Vanatta,Richard,Vanatta,,601,Richard Vanatta,"VANATTA,RICHARD",St. John Fisher,ST. JOHN,1009-6466,1,1,79,79,0,LT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Gavin Horton,Gavin,Horton,,601,Gavin Horton,"HORTON,GAVIN",St. John Fisher,ST. JOHN,1009-6158,1,1,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,2,79,1,72,39.5,,,,,,,,,,,,1,21,0,21,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Brayden Mangan,Brayden,Mangan,,601,Brayden Mangan,"MANGAN,BRAYDEN",St. John Fisher,ST. JOHN,1009-6444,1,0,84,84,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Mykel White,Mykel,White,,601,Mykel White,"WHITE,MYKEL",St. John Fisher,ST. JOHN,1009-5900,1,1,88,88,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,3,74,2,45,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Logan Laratta,Logan,Laratta,,601,Logan Laratta,"LARATTA,LOGAN",St. John Fisher,ST. JOHN,1009-5869,1,0,90,90,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,26,0,100.0,5,5,0,0,0,0,0,0,0,0,0,0,8,429,0,0,53.6,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Brendan Toomey,Brendan,Toomey,,601,Brendan Toomey,"TOOMEY,BRENDAN",St. John Fisher,ST. JOHN,1009-6193,1,0,93,93,0,0,0,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Greg Rayl,Greg,Rayl,,601,Greg Rayl,"RAYL,GREG",St. John Fisher,ST. JOHN,1009-5885,1,1,97,97,0,0,DL,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Ty Rader,Ty,Rader,,601,Ty Rader,"RADER,TY",St. John Fisher,ST. JOHN,1009-5883,1,1,99,99,0,0,DL,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Shawn Watson,Shawn,Watson,,601,Shawn Watson,"WATSON,SHAWN",St. John Fisher,ST. JOHN,1009-6197,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Trent Hill,Trent,Hill,,601,Trent Hill,"HILL,TRENT",St. John Fisher,ST. JOHN,1009-6156,1,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Matthew Bennett,Matthew,Bennett,,601,Matthew Bennett,"BENNETT,MATTHEW",St. John Fisher,ST. JOHN,1009-6135,1,0,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Michael LoRusso,Michael,LoRusso,,601,Michael LoRusso,"LORUSSO,MICHAEL",St. John Fisher,ST. JOHN,1009-6165,1,0,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jameson Quinn,Jameson,Quinn,,601,Jameson Quinn,"QUINN,JAMESON",St. John Fisher,ST. JOHN,1009-6185,1,0,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Isaiah Bretz,Isaiah,Bretz,,601,Isaiah Bretz,"BRETZ,ISAIAH",St. John Fisher,ST. JOHN,1009-5846,1,0,31,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Matt Bonk,Matt,Bonk,,601,Matt Bonk,"BONK,MATT",St. John Fisher,ST. JOHN,1009-5844,1,0,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Alexander Hofmann,Alexander,Hofmann,,601,Alexander Hofmann,"HOFMANN,ALEXANDER",St. John Fisher,ST. JOHN,1009-5865,1,0,54,54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Ivan Pusloskie,Ivan,Pusloskie,,601,Ivan Pusloskie,"PUSLOSKIE,IVAN",St. John Fisher,ST. JOHN,1009-6868,1,0,63,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Mason McGloin,Mason,McGloin,,601,Mason McGloin,"MCGLOIN,MASON",St. John Fisher,ST. JOHN,1009-6851,1,0,67,67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Santino Perri,Santino,Perri,,601,Santino Perri,"PERRI,SANTINO",St. John Fisher,ST. JOHN,1009-6865,1,0,68,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Joey Rightmyre,Joey,Rightmyre,,601,Joey Rightmyre,"RIGHTMYRE,JOEY",St. John Fisher,ST. JOHN,1009-5888,1,0,74,74,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jared Curcio,Jared,Curcio,,601,Jared Curcio,"CURCIO,JARED",St. John Fisher,ST. JOHN,1009-6463,1,0,75,75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Max O'Connor,Max,O'Connor,,601,Max O'Connor,"O'CONNOR,MAX",St. John Fisher,ST. JOHN,1009-6115,1,0,86,86,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jason Sherburne,Jason,Sherburne,,601,Jason Sherburne,"SHERBURNE,JASON",St. John Fisher,ST. JOHN,1009-6883,1,0,87,87,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jamison Pierce,Jamison,Pierce,,601,Jamison Pierce,"PIERCE,JAMISON",St. John Fisher,ST. JOHN,1009-6459,1,0,92,92,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Michael Thomas,Michael,Thomas,,601,Michael Thomas,"THOMAS,MICHAEL",St. John Fisher,ST. JOHN,1009-6433,1,0,96,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Nick Politowski,Nick,Politowski,,601,Nick Politowski,"POLITOWSKI,NICK",St. John Fisher,ST. JOHN,1009-5882,1,0,98,98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jon Sindoni,Jon,Sindoni,,601,Jon Sindoni,"SINDONI,JON",St. John Fisher,ST. JOHN,1009-6885,0,0,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
