season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,interception_return_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,defense_stats,scoring_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Empire 8 (E8),e8,Brockport,"Falu,Luis",Luis,Falu,,78,"Falu,Luis","FALU,LUIS",Brockport,BPT,652-8378,1,0,7,7,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,19,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6546287574829422,261,65
2026-27,football,Empire 8 (E8),e8,Alfred,"Littlejohn,Joe",Joe,Littlejohn,,18,"Littlejohn,Joe","LITTLEJOHN,JOE",Alfred,ALF,1003-6085,1,1,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,19,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6546287574829422,262,65
2026-27,football,Empire 8 (E8),e8,Brockport,"Lockhart,Luke",Luke,Lockhart,,78,"Lockhart,Luke","LOCKHART,LUKE",Brockport,BPT,652-7502,1,1,3,3W,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,0,9,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6546287574829422,263,65
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Braley,Connor",Connor,Braley,,30170,"Braley,Connor","BRALEY,CONNOR",Alfred St.,ASC,1447-3077,1,0,31,31,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,27,27,0,0,13,3.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6765823544821096,264,65
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Hurlbut,Brian",Brian,Hurlbut,,30170,"Hurlbut,Brian","HURLBUT,BRIAN",Alfred St.,ASC,1447-2405,1,0,10,10,0,0,DL,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7005282385566625,265,64
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Marasco,Dominic",Dominic,Marasco,,30170,"Marasco,Dominic","MARASCO,DOMINIC",Alfred St.,ASC,1447-3102,1,1,54,54,0,0,DL,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7005282385566625,266,64
2026-27,football,Empire 8 (E8),e8,Brockport,"Ramirez-Jimenez,Alan",Alan,Ramirez-Jimenez,,78,"Ramirez-Jimenez,Alan","RAMIREZ-JIMENEZ,ALAN",Brockport,BPT,652-7021,1,1,90,90,0,0,DL,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7005282385566625,267,64
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Marco Morelli,Marco,Morelli,,601,Marco Morelli,"MORELLI,MARCO",St. John Fisher,ST. JOHN,1009-6470,1,1,23,23,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26,28,2,0,16,3.7,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7005441567686224,268,64
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Blecha,Bretton",Bretton,Blecha,,30170,"Blecha,Bretton","BLECHA,BRETTON",Alfred St.,ASC,1447-3083,1,1,8,8,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7460741864429083,269,64
2026-27,football,Empire 8 (E8),e8,Hartwick,"Williams,Akil",Akil,Williams,,273,"Williams,Akil","WILLIAMS,AKIL",Hartwick,HC,1005-3095,1,1,6,6,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,73,76,3,0,19,3.7,73.0,,,,,,,,,,,,,,2,2,0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7471589708919388,270,64
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Maurer,Benjamin",Benjamin,Maurer,,30170,"Maurer,Benjamin","MAURER,BENJAMIN",Alfred St.,ASC,1447-3103,1,0,2,2,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,0,18,18.0,2,81,46,0,1,0,0,0,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8258830327708211,271,64
2026-27,football,Empire 8 (E8),e8,Alfred,"Mucica,Dan",Dan,Mucica,,18,"Mucica,Dan","MUCICA,DAN",Alfred,ALF,1003-5903,1,0,2,2,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8375196154028742,272,64
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Jackson,Jordan",Jordan,Jackson,,30170,"Jackson,Jordan","JACKSON,JORDAN",Alfred St.,ASC,1447-3909,1,1,9,9,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,1,11,1,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8513463151655698,273,63
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Christian Beason,Christian,Beason,,601,Christian Beason,"BEASON,CHRISTIAN",St. John Fisher,ST. JOHN,1009-6438,1,0,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,18,21,3,0,7,2.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8922385750607245,274,63
2026-27,football,Empire 8 (E8),e8,Cortland,Josh Kama,Josh,Kama,,168,Josh Kama,"KAMA,JOSH",Cortland,COR,1168-6977,1,0,34,34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,18,0,0,6,4.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8922385750607245,275,63
2026-27,football,Empire 8 (E8),e8,Cortland,Jack Ciano,Jack,Ciano,,168,Jack Ciano,"CIANO,JACK",Cortland,COR,1168-6586,1,0,81,81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8984832347095182,276,63
2026-27,football,Empire 8 (E8),e8,Alfred,"Staneart,Benjamin",Benjamin,Staneart,,18,"Staneart,Benjamin","STANEART,BENJAMIN",Alfred,ALF,1003-6107,1,0,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8984832347095182,277,63
2026-27,football,Empire 8 (E8),e8,Brockport,"McGuire,Chris",Chris,McGuire,,78,"McGuire,Chris","MCGUIRE,CHRIS",Brockport,BPT,652-6713,1,0,10,1Q,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,17,0,0,13,5.7,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9162003773472371,278,63
2026-27,football,Empire 8 (E8),e8,Hartwick,"Addo,Matthew",Matthew,Addo,,273,"Addo,Matthew","ADDO,MATTHEW",Hartwick,HC,1005-3654,1,1,35,35,0,WR,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,279,63
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Alex Miller,Alex,Miller,,601,Alex Miller,"MILLER,ALEX",St. John Fisher,ST. JOHN,1009-6114,1,0,33,33,0,0,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,280,63
2026-27,football,Empire 8 (E8),e8,Cortland,Chris Carter Jr.,Chris Carter,Jr.,,168,Chris Carter Jr.,"JR,CHRIS CARTER",Cortland,COR,1168-6581,1,1,14,14,0,0,STAR,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,281,62
2026-27,football,Empire 8 (E8),e8,Brockport,"Clarke,Jahmere",Jahmere,Clarke,,78,"Clarke,Jahmere","CLARKE,JAHMERE",Brockport,BPT,652-7161,1,0,4,4,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,282,62
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Colin Clark,Colin,Clark,,601,Colin Clark,"CLARK,COLIN",St. John Fisher,ST. JOHN,1009-6449,1,1,30,30,0,0,SAF,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,283,62
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Driscoll,Brady",Brady,Driscoll,,30170,"Driscoll,Brady","DRISCOLL,BRADY",Alfred St.,ASC,1447-3115,1,0,51,51,0,0,DE,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,284,62
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Garrett Conger,Garrett,Conger,,601,Garrett Conger,"CONGER,GARRETT",St. John Fisher,ST. JOHN,1009-6442,1,0,38,38,0,0,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,285,62
2026-27,football,Empire 8 (E8),e8,Cortland,George Gjelaj,George,Gjelaj,,168,George Gjelaj,"GJELAJ,GEORGE",Cortland,COR,1168-6017,1,1,13,13,0,0,DE,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,286,62
2026-27,football,Empire 8 (E8),e8,Cortland,Hayden Lovinsky,Hayden,Lovinsky,,168,Hayden Lovinsky,"LOVINSKY,HAYDEN",Cortland,COR,1168-6312,1,0,27,27,0,0,0,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,287,62
2026-27,football,Empire 8 (E8),e8,Cortland,Joe Russo,Joe,Russo,,168,Joe Russo,"RUSSO,JOE",Cortland,COR,1168-6613,1,1,54,54,0,0,DT,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,288,62
2026-27,football,Empire 8 (E8),e8,Hartwick,"Mack,Montega",Montega,Mack,,273,"Mack,Montega","MACK,MONTEGA",Hartwick,HC,1005-3093,1,0,0,0,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,289,62
2026-27,football,Empire 8 (E8),e8,Hartwick,"Motley,Nasir",Nasir,Motley,,273,"Motley,Nasir","MOTLEY,NASIR",Hartwick,HC,1005-3474,1,0,92,92,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,290,61
2026-27,football,Empire 8 (E8),e8,Hartwick,"O'Connor,Billy",Billy,O'Connor,,273,"O'Connor,Billy","O'CONNOR,BILLY",Hartwick,HC,1005-3475,1,1,20,20,0,0,LB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,291,61
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Olmstead,Tanner",Tanner,Olmstead,,30170,"Olmstead,Tanner","OLMSTEAD,TANNER",Alfred St.,ASC,1447-3919,1,1,97,97,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,292,61
2026-27,football,Empire 8 (E8),e8,Brockport,"Otoo,Jonathan",Jonathan,Otoo,,78,"Otoo,Jonathan","OTOO,JONATHAN",Brockport,BPT,652-7412,1,0,29,29,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,293,61
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Rogers,Liam",Liam,Rogers,,30170,"Rogers,Liam","ROGERS,LIAM",Alfred St.,ASC,1447-2776,1,1,88,88,0,TE,0,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,294,61
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Shanahan,Joshua",Joshua,Shanahan,,30170,"Shanahan,Joshua","SHANAHAN,JOSHUA",Alfred St.,ASC,1447-3959,1,0,52,52,0,0,LB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,295,61
2026-27,football,Empire 8 (E8),e8,Cortland,Shane Reilly,Shane,Reilly,,168,Shane Reilly,"REILLY,SHANE",Cortland,COR,1168-6316,1,0,16,16,0,0,0,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,296,61
2026-27,football,Empire 8 (E8),e8,Alfred,"Stewart Jr,DJ",DJ,Stewart Jr,,18,"Stewart Jr,DJ","STEWART JR,DJ",Alfred,ALF,1003-6108,1,1,24,24,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,297,61
2026-27,football,Empire 8 (E8),e8,Alfred,"Wypij,Alex",Alex,Wypij,,18,"Wypij,Alex","WYPIJ,ALEX",Alfred,ALF,1003-4900,1,0,45,45,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.919919552819352,298,60
2026-27,football,Empire 8 (E8),e8,Morrisville,"Highers,Carter",Carter,Highers,,30067,"Highers,Carter","HIGHERS,CARTER",Morrisville,MOR,1388-2800,1,0,85,85,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9289650443628402,299,60
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Nathan Delill,Nathan,Delill,,601,Nathan Delill,"DELILL,NATHAN",St. John Fisher,ST. JOHN,1009-5856,1,0,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9594468540161621,300,60
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Justin Maier,Justin,Maier,,601,Justin Maier,"MAIER,JUSTIN",St. John Fisher,ST. JOHN,1009-6167,1,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9899286636694842,301,60
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Campbell,Joshua",Joshua,Campbell,,30170,"Campbell,Joshua","CAMPBELL,JOSHUA",Alfred St.,ASC,1447-2688,1,0,13,13,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.020410473322806,302,60
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Brayden Mangan,Brayden,Mangan,,601,Brayden Mangan,"MANGAN,BRAYDEN",St. John Fisher,ST. JOHN,1009-6444,1,0,84,84,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.050892282976128,303,60
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Bergman,Chris",Chris,Bergman,,30170,"Bergman,Chris","BERGMAN,CHRIS",Alfred St.,ASC,1447-2735,1,1,21,21,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,23,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.053743577214454,304,60
2026-27,football,Empire 8 (E8),e8,Cortland,Jayson Zeva,Jayson,Zeva,,168,Jayson Zeva,"ZEVA,JAYSON",Cortland,COR,1168-6037,1,1,4,4,0,WR,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,1,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,3,38,1,22,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0546659218390368,305,60
2026-27,football,Empire 8 (E8),e8,Cortland,Cole Callard,Cole,Callard,,168,Cole Callard,"CALLARD,COLE",Cortland,COR,1168-6579,1,0,31,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,.0,4,4,0,0,0,0,0,0,0,0,0,0,5,225,0,3,45.0,,,,,-1.1547005383792515,306,59
