season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,composite_score,global_rank,rating
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Javion Kater,Javion,Kater,,525,Javion Kater,"KATER,JAVION",Olivet,OLIVET,0,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,160,78
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Johnson,Andre",Andre,Johnson,,114,"Johnson,Andre","JOHNSON,ANDRE",Calvin,CAL,1086-2814,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,161,78
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Jordan Mendez,Jordan,Mendez,,525,Jordan Mendez,"MENDEZ,JORDAN",Olivet,OLIVET,0,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,162,78
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Justin Kephart,Justin,Kephart,,525,Justin Kephart,"KEPHART,JUSTIN",Olivet,OLIVET,0,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,163,78
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Kabanda,Terrence",Terrence,Kabanda,,326,"Kabanda,Terrence","KABANDA,TERRENCE",Kalamazoo,KAL,1088-2053,1,0,11,11,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164,78
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Kahler,Colton",Colton,Kahler,,21,"Kahler,Colton","KAHLER,COLTON",Alma,ALM,1085-4359,0,0,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,165,78
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Kanthak,Derrick",Derrick,Kanthak,,30037,"Kanthak,Derrick","KANTHAK,DERRICK",Trine,TRI,1091-5106,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166,78
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Keller,Bryce",Bryce,Keller,,4,"Keller,Bryce","KELLER,BRYCE",Adrian,ADR,1083-6847,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,167,78
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Koons,Brenden",Brenden,Koons,,30037,"Koons,Brenden","KOONS,BRENDEN",Trine,TRI,1091-5662,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,168,77
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Lazar,Noah",Noah,Lazar,,30037,"Lazar,Noah","LAZAR,NOAH",Trine,TRI,1091-5590,1,0,35,3E,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,169,77
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Libema,Jaydon",Jaydon,Libema,,286,"Libema,Jaydon","LIBEMA,JAYDON",Hope,HOP,1087-3547,1,0,55,55,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,170,77
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Liggett,Michael",Michael,Liggett,,114,"Liggett,Michael","LIGGETT,MICHAEL",Calvin,CAL,1086-2450,1,1,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,171,77
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Link,Gabe",Gabe,Link,,114,"Link,Gabe","LINK,GABE",Calvin,CAL,1086-3118,1,0,43,43,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,172,77
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Lyons,Javeon",Javeon,Lyons,,4,"Lyons,Javeon","LYONS,JAVEON",Adrian,ADR,1083-13789,1,0,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173,77
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Makhi Foster,Makhi,Foster,,525,Makhi Foster,"FOSTER,MAKHI",Olivet,OLIVET,0,1,1,51,51,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,174,77
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"McCants,Cedric",Cedric,McCants,,4,"McCants,Cedric","MCCANTS,CEDRIC",Adrian,ADR,1083-13643,1,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,175,77
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"McGrant,Charles",Charles,McGrant,,4,"McGrant,Charles","MCGRANT,CHARLES",Adrian,ADR,1083-13645,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,176,77
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"McIntyre,Keegan",Keegan,McIntyre,,286,"McIntyre,Keegan","MCINTYRE,KEEGAN",Hope,HOP,1087-3550,1,0,31,31,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,177,76
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"McLaurin,Philip",Philip,McLaurin,,286,"McLaurin,Philip","MCLAURIN,PHILIP",Hope,HOP,1087-3266,1,0,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,178,76
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"McPhillips,Caden",Caden,McPhillips,,21,"McPhillips,Caden","MCPHILLIPS,CADEN",Alma,ALM,1085-3334,1,1,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,179,76
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Middleton,Fletcher",Fletcher,Middleton,,286,"Middleton,Fletcher","MIDDLETON,FLETCHER",Hope,HOP,1087-4436,1,0,44,44,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,180,76
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Millis,Kemper",Kemper,Millis,,286,"Millis,Kemper","MILLIS,KEMPER",Hope,HOP,1087-2847,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,181,76
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Minier,Logan",Logan,Minier,,114,"Minier,Logan","MINIER,LOGAN",Calvin,CAL,1086-2420,1,0,19,1J,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,182,76
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Murphy,Mike",Mike,Murphy,,286,"Murphy,Mike","MURPHY,MIKE",Hope,HOP,1087-3553,1,1,22,22,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,183,76
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Nash,Connor",Connor,Nash,,114,"Nash,Connor","NASH,CONNOR",Calvin,CAL,1086-2817,1,0,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,184,76
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Peterson,Cam",Cam,Peterson,,286,"Peterson,Cam","PETERSON,CAM",Hope,HOP,1087-3556,1,0,17,17,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185,76
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Porte,Tyler",Tyler,Porte,,114,"Porte,Tyler","PORTE,TYLER",Calvin,CAL,1086-2398,1,0,15,15,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,186,75
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Posey,Mauricio",Mauricio,Posey,,326,"Posey,Mauricio","POSEY,MAURICIO",Kalamazoo,KAL,1088-1811,1,0,31,31,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,187,75
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Powers,Jeremiah",Jeremiah,Powers,,326,"Powers,Jeremiah","POWERS,JEREMIAH",Kalamazoo,KAL,1088-2063,1,1,52,5A,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,188,75
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Pruchnic,Joe",Joe,Pruchnic,,4,"Pruchnic,Joe","PRUCHNIC,JOE",Adrian,ADR,1083-13659,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,189,75
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Raymond,Evan",Evan,Raymond,,114,"Raymond,Evan","RAYMOND,EVAN",Calvin,CAL,1086-2040,1,0,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,130,0,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,190,75
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Reynolds,Sam",Sam,Reynolds,,326,"Reynolds,Sam","REYNOLDS,SAM",Kalamazoo,KAL,1088-2064,1,0,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,191,75
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Rinderknecht,Tanner",Tanner,Rinderknecht,,4,"Rinderknecht,Tanner","RINDERKNECHT,TANNER",Adrian,ADR,1083-14590,1,0,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192,75
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Ruffino,Sal",Sal,Ruffino,,114,"Ruffino,Sal","RUFFINO,SAL",Calvin,CAL,1086-2474,1,0,96,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,371,0,2,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193,75
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Saade,Nick",Nick,Saade,,286,"Saade,Nick","SAADE,NICK",Hope,HOP,1087-3562,1,1,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,194,74
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Shannon,Miles",Miles,Shannon,,4,"Shannon,Miles","SHANNON,MILES",Adrian,ADR,1083-13666,1,0,88,88,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,195,74
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Stanley,Landon",Landon,Stanley,,30037,"Stanley,Landon","STANLEY,LANDON",Trine,TRI,1091-5589,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,196,74
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Steenwyk,Henry",Henry,Steenwyk,,114,"Steenwyk,Henry","STEENWYK,HENRY",Calvin,CAL,1086-2465,1,0,13,1D,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,197,74
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Steinbacher,Brayden",Brayden,Steinbacher,,114,"Steinbacher,Brayden","STEINBACHER,BRAYDEN",Calvin,CAL,1086-2436,1,1,52,52,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,198,74
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Stewart,Rowan",Rowan,Stewart,,114,"Stewart,Rowan","STEWART,ROWAN",Calvin,CAL,1086-2422,1,0,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199,74
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Suidinski,Easton",Easton,Suidinski,,286,"Suidinski,Easton","SUIDINSKI,EASTON",Hope,HOP,1087-3793,1,0,29,1P,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200,74
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Surowiec,Pawel",Pawel,Surowiec,,326,"Surowiec,Pawel","SUROWIEC,PAWEL",Kalamazoo,KAL,1088-2276,1,0,20,2K,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,251,1,1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,201,74
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Swartz,Chase",Chase,Swartz,,114,"Swartz,Chase","SWARTZ,CHASE",Calvin,CAL,1086-3095,1,0,6,6,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202,74
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Syrba,Brayden",Brayden,Syrba,,286,"Syrba,Brayden","SYRBA,BRAYDEN",Hope,HOP,1087-3792,1,0,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,203,73
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Szostek,Cody",Cody,Szostek,,4,"Szostek,Cody","SZOSTEK,CODY",Adrian,ADR,1083-13672,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,204,73
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Toole,Matt",Matt,Toole,,286,"Toole,Matt","TOOLE,MATT",Hope,HOP,1087-3564,1,0,15,1E,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,205,73
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Tsoumou,Jeremie",Jeremie,Tsoumou,,114,"Tsoumou,Jeremie","TSOUMOU,JEREMIE",Calvin,CAL,1086-2415,1,0,33,33,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,206,73
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Walline,William",William,Walline,,30037,"Walline,William","WALLINE,WILLIAM",Trine,TRI,1091-4298,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,207,73
