season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Hawk III,Charles",Charles,Hawk III,,344,"Hawk III,Charles","HAWK III,CHARLES",Lake Forest,LFC,1098-2671,1,1,62,62,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,167,80
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Henriquez Jimenez,Danny",Danny,Henriquez Jimenez,,337,"Henriquez Jimenez,Danny","HENRIQUEZ JIMENEZ,DANNY",Knox,KNO,1097-3853,1,0,56,56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,168,80
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Hickey,Drew",Drew,Hickey,,438,"Hickey,Drew","HICKEY,DREW",Monmouth (IL),Mon,1100-5817,1,0,21,2Z,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,169,80
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Hixson,William",William,Hixson,,337,"Hixson,William","HIXSON,WILLIAM",Knox,KNO,1097-3859,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,170,80
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Hollis,Javon",Javon,Hollis,,337,"Hollis,Javon","HOLLIS,JAVON",Knox,KNO,1097-3688,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,171,80
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Huston,Nic",Nic,Huston,,297,"Huston,Nic","HUSTON,NIC",Illinois Col.,ILC,1096-4311,1,0,7,7,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,172,80
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Hutchinson,Tyler",Tyler,Hutchinson,,348,"Hutchinson,Tyler","HUTCHINSON,TYLER",Lawrence,LAW,0,1,1,51,51,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173,80
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Idsvoog,Peter",Peter,Idsvoog,,577,"Idsvoog,Peter","IDSVOOG,PETER",Ripon,RIP,1101-3626,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,174,80
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Jackson,Hayden",Hayden,Jackson,,166,"Jackson,Hayden","JACKSON,HAYDEN",Cornell College,COR,1043-5638,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,175,80
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Jercha,David",David,Jercha,,137,"Jercha,David","JERCHA,DAVID",University of Chicago,UC,1202-2485,1,0,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,176,80
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Jobelius,Avery",Avery,Jobelius,,577,"Jobelius,Avery","JOBELIUS,AVERY",Ripon,RIP,1101-3463,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,177,79
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Kelly,Dom",Dom,Kelly,,577,"Kelly,Dom","KELLY,DOM",Ripon,RIP,1101-3758,1,0,36,36,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,178,79
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Keyes,Aidan",Aidan,Keyes,,577,"Keyes,Aidan","KEYES,AIDAN",Ripon,RIP,1101-3432,1,0,12,2B,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,179,79
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Kramer,Dominic",Dominic,Kramer,,264,"Kramer,Dominic","KRAMER,DOMINIC",Grinnell,GRN,1095-7772,1,0,13,13,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,180,79
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Lawless,Seamus",Seamus,Lawless,,264,"Lawless,Seamus","LAWLESS,SEAMUS",Grinnell,GRN,1095-7585,1,0,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,181,79
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Lemmon,Henry",Henry,Lemmon,,137,"Lemmon,Henry","LEMMON,HENRY",University of Chicago,UC,1202-3252,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,182,79
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Levi,Leonidas",Leonidas,Levi,,53,"Levi,Leonidas","LEVI,LEONIDAS",Beloit,BEL,1093-1558,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,183,79
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Linder III,Hubert",Hubert,Linder III,,53,"Linder III,Hubert","LINDER III,HUBERT",Beloit,BEL,1093-1559,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,184,79
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Lopez,Isaiah",Isaiah,Lopez,,166,"Lopez,Isaiah","LOPEZ,ISAIAH",Cornell College,COR,1043-5082,1,0,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185,79
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Maltese,Harry",Harry,Maltese,,137,"Maltese,Harry","MALTESE,HARRY",University of Chicago,UC,1202-3253,1,0,38,38,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,186,79
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Martellaro,Jayden",Jayden,Martellaro,,166,"Martellaro,Jayden","MARTELLARO,JAYDEN",Cornell College,COR,1043-5846,1,0,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,187,79
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Martin,Griffin",Griffin,Martin,,297,"Martin,Griffin","MARTIN,GRIFFIN",Illinois Col.,ILC,1096-3835,1,0,46,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,188,78
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Mayberry,Colin",Colin,Mayberry,,337,"Mayberry,Colin","MAYBERRY,COLIN",Knox,KNO,1097-3834,1,1,15,1F,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,189,78
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Molina,Isaac",Isaac,Molina,,577,"Molina,Isaac","MOLINA,ISAAC",Ripon,RIP,1101-3635,1,1,61,61,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,190,78
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Moreau,Justin",Justin,Moreau,,297,"Moreau,Justin","MOREAU,JUSTIN",Illinois Col.,ILC,1096-3649,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,191,78
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Mosher,Preston",Preston,Mosher,,344,"Mosher,Preston","MOSHER,PRESTON",Lake Forest,LFC,1098-2320,1,1,2,2,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192,78
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Mwabi,Mapalo",Mapalo,Mwabi,,264,"Mwabi,Mapalo","MWABI,MAPALO",Grinnell,GRN,1095-7775,1,0,12,12,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193,78
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Nicholson,Brody",Brody,Nicholson,,337,"Nicholson,Brody","NICHOLSON,BRODY",Knox,KNO,1097-3705,1,1,45,45,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,194,78
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"O'Donoghue,Ryan",Ryan,O'Donoghue,,297,"O'Donoghue,Ryan","O'DONOGHUE,RYAN",Illinois Col.,ILC,1096-3715,1,0,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,195,78
2026-27,football,Midwest Conference (MWC),mwc,Knox,"O'Hare,Gerald",Gerald,O'Hare,,337,"O'Hare,Gerald","O'HARE,GERALD",Knox,KNO,1097-3528,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,196,78
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Parlet,Miles",Miles,Parlet,,137,"Parlet,Miles","PARLET,MILES",University of Chicago,UC,1202-2463,1,0,6,6,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,197,78
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Peck,Larry",Larry,Peck,,264,"Peck,Larry","PECK,LARRY",Grinnell,GRN,1095-7591,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,198,78
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Plattner,Gavin",Gavin,Plattner,,577,"Plattner,Gavin","PLATTNER,GAVIN",Ripon,RIP,1101-3766,1,0,49,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199,77
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Popp,Connor",Connor,Popp,,372,"Popp,Connor","POPP,CONNOR",Luther,LUT,1046-7659,1,1,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200,77
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Putman Jr.,Kent",Kent,Putman Jr.,,337,"Putman Jr.,Kent","PUTMAN JR.,KENT",Knox,KNO,1097-3366,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,201,77
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Quijada,Noah",Noah,Quijada,,372,"Quijada,Noah","QUIJADA,NOAH",Luther,LUT,1046-7851,1,1,51,51,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202,77
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Rood,Alex",Alex,Rood,,297,"Rood,Alex","ROOD,ALEX",Illinois Col.,ILC,1096-4193,1,0,82,82,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,203,77
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Rose,Jayveon",Jayveon,Rose,,166,"Rose,Jayveon","ROSE,JAYVEON",Cornell College,COR,1043-5851,1,0,89,89,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,204,77
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Roundtree,Simeon",Simeon,Roundtree,,577,"Roundtree,Simeon","ROUNDTREE,SIMEON",Ripon,RIP,1101-3788,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,205,77
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Sanchez,Noah",Noah,Sanchez,,137,"Sanchez,Noah","SANCHEZ,NOAH",University of Chicago,UC,1202-3258,1,0,28,28,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,206,77
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Schneider,Michael",Michael,Schneider,,137,"Schneider,Michael","SCHNEIDER,MICHAEL",University of Chicago,UC,1202-2484,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,207,77
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Schukar,Davis",Davis,Schukar,,137,"Schukar,Davis","SCHUKAR,DAVIS",University of Chicago,UC,1202-2478,1,0,55,5F,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,208,77
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Senne,Nolan",Nolan,Senne,,166,"Senne,Nolan","SENNE,NOLAN",Cornell College,COR,1043-5094,1,1,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,209,76
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Short,Seth",Seth,Short,,264,"Short,Seth","SHORT,SETH",Grinnell,GRN,1095-7779,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,210,76
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Sirius,Jovanny",Jovanny,Sirius,,438,"Sirius,Jovanny","SIRIUS,JOVANNY",Monmouth (IL),Mon,1100-5594,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,211,76
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Smilack,Tyler",Tyler,Smilack,,264,"Smilack,Tyler","SMILACK,TYLER",Grinnell,GRN,1095-7780,1,0,94,94,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,212,76
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Smith,Jacob",Jacob,Smith,,137,"Smith,Jacob","SMITH,JACOB",University of Chicago,UC,1202-2621,1,0,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,213,76
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Spalinger,Toby",Toby,Spalinger,,344,"Spalinger,Toby","SPALINGER,TOBY",Lake Forest,LFC,1098-2113,1,1,66,66,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,214,76
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Sperandio,Jacob",Jacob,Sperandio,,297,"Sperandio,Jacob","SPERANDIO,JACOB",Illinois Col.,ILC,1096-3849,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,215,76
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Sperling,Sam",Sam,Sperling,,297,"Sperling,Sam","SPERLING,SAM",Illinois Col.,ILC,1096-4442,1,1,52,5S,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,216,76
