season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Moody,Frank",Frank,Moody,,1192,"Moody,Frank","MOODY,FRANK",Manchester,MAN,1036-2616,1,1,4,4X,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,110,79
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Naas,Blake",Blake,Naas,,585,"Naas,Blake","NAAS,BLAKE",Rose-Hulman,RHI,1038-5287,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,111,79
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Nank,Rylee",Rylee,Nank,,1192,"Nank,Rylee","NANK,RYLEE",Manchester,MAN,1036-2848,1,1,70,7N,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,112,78
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Olabisi,Tade",Tade,Olabisi,,987,"Olabisi,Tade","OLABISI,TADE",Bluffton,BLF,0,1,0,5,5,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,113,78
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Partin,Austin",Austin,Partin,,8567,"Partin,Austin","PARTIN,AUSTIN",Mount St. Joseph,MSJ,1037-2995,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,114,78
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Paul,Jordan",Jordan,Paul,,1115,"Paul,Jordan","PAUL,JORDAN",Hanover,HAN,1035-2880,1,0,27,2P,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,115,78
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Pennington,Caron",Caron,Pennington,,987,"Pennington,Caron","PENNINGTON,CARON",Bluffton,BLF,0,1,0,42,42,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,116,78
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Penny,Austin",Austin,Penny,,987,"Penny,Austin","PENNY,AUSTIN",Bluffton,BLF,0,1,0,92,92,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,117,78
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Pittman,Keymari",Keymari,Pittman,,8567,"Pittman,Keymari","PITTMAN,KEYMARI",Mount St. Joseph,MSJ,1037-2528,1,0,6,6,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118,77
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Purciful,Ben",Ben,Purciful,,1115,"Purciful,Ben","PURCIFUL,BEN",Hanover,HAN,1035-2235,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,119,77
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Roembke,Ben",Ben,Roembke,,2694,"Roembke,Ben","ROEMBKE,BEN",Franklin,FRA,1034-2368,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,120,77
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Routt,Teegin",Teegin,Routt,,8567,"Routt,Teegin","ROUTT,TEEGIN",Mount St. Joseph,MSJ,1037-3155,1,0,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,121,77
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Simone,Antonio",Antonio,Simone,,585,"Simone,Antonio","SIMONE,ANTONIO",Rose-Hulman,RHI,1038-4989,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122,77
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Singh,Morgan",Morgan,Singh,,8567,"Singh,Morgan","SINGH,MORGAN",Mount St. Joseph,MSJ,1037-3635,1,0,45,4L,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,123,77
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Sisk,Peyton",Peyton,Sisk,,2694,"Sisk,Peyton","SISK,PEYTON",Franklin,FRA,1034-2828,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124,76
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Story,Gabe",Gabe,Story,,1115,"Story,Gabe","STORY,GABE",Hanover,HAN,1035-2243,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,125,76
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Stuckey,Arion",Arion,Stuckey,,987,"Stuckey,Arion","STUCKEY,ARION",Bluffton,BLF,0,1,1,56,5S,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,126,76
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Susko,John",John,Susko,,987,"Susko,John","SUSKO,JOHN",Bluffton,BLF,0,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127,76
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Thatcher,Andrew",Andrew,Thatcher,,1192,"Thatcher,Andrew","THATCHER,ANDREW",Manchester,MAN,1036-3034,1,1,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,128,76
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Toon,Kyle",Kyle,Toon,,8567,"Toon,Kyle","TOON,KYLE",Mount St. Joseph,MSJ,1037-2537,1,0,13,13,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,129,76
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Vandenburg,Blake",Blake,Vandenburg,,2694,"Vandenburg,Blake","VANDENBURG,BLAKE",Franklin,FRA,1034-3048,1,0,33,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,241,0,0,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130,75
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Viverette,DaeQuan",DaeQuan,Viverette,,939,"Viverette,DaeQuan","VIVERETTE,DAEQUAN",Anderson,AND,0,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,131,75
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Washington,JT",JT,Washington,,2694,"Washington,JT","WASHINGTON,JT",Franklin,FRA,1034-2596,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,132,75
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Williams,Mikell",Mikell,Williams,,987,"Williams,Mikell","WILLIAMS,MIKELL",Bluffton,BLF,0,1,1,96,96,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,133,75
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Willis,Gabriel",Gabriel,Willis,,585,"Willis,Gabriel","WILLIS,GABRIEL",Rose-Hulman,RHI,1038-5424,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,134,75
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Campbell,Levarian",Levarian,Campbell,,1192,"Campbell,Levarian","CAMPBELL,LEVARIAN",Manchester,MAN,1036-2655,1,1,3,3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,43,0,36,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07603443095170709,135,75
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Clark,Greyson",Greyson,Clark,,2694,"Clark,Greyson","CLARK,GREYSON",Franklin,FRA,1034-3017,1,0,23,23,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,0,24,24.0,,3,58,58,0,0,50,19.3,58.0,1,8,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10305246302108984,136,74
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Amanfo,Eric",Eric,Amanfo,,2694,"Amanfo,Eric","AMANFO,ERIC",Franklin,FRA,1034-3016,1,1,6,6A,0,0,DB,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11887693658868781,137,74
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Marten,George",George,Marten,,1115,"Marten,George","MARTEN,GEORGE",Hanover,HAN,1035-2229,1,1,3,3A,0,0,DB,0,,,,,,,,0,5,0,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11887693658868781,138,74
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Mauro,Anthony",Anthony,Mauro,,585,"Mauro,Anthony","MAURO,ANTHONY",Rose-Hulman,RHI,1038-4988,1,1,11,11,0,0,DB,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11887693658868781,139,74
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Williford,Elijah",Elijah,Williford,,987,"Williford,Elijah","WILLIFORD,ELIJAH",Bluffton,BLF,0,1,0,10,1W,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,23,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13963285554918478,140,74
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"LePla,Adam",Adam,LePla,,987,"LePla,Adam","LEPLA,ADAM",Bluffton,BLF,0,1,1,19,1L,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,21,21.0,,,,,,,,,,3,57,0,26,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14015736932056244,141,74
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Dippon,Hunter",Hunter,Dippon,,1192,"Dippon,Hunter","DIPPON,HUNTER",Manchester,MAN,1036-2833,1,1,94,94,0,0,DL,0,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14496135799462456,142,73
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Puryear,Cameron",Cameron,Puryear,,1192,"Puryear,Cameron","PURYEAR,CAMERON",Manchester,MAN,1036-2851,1,0,2,2,0,0,DB,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14496135799462456,143,73
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Stribling,Tre",Tre,Stribling,,987,"Stribling,Tre","STRIBLING,TRE",Bluffton,BLF,0,1,1,11,11,0,0,DB,0,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14496135799462456,144,73
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Folco,Gabe",Gabe,Folco,,2694,"Folco,Gabe","FOLCO,GABE",Franklin,FRA,1034-2561,1,0,54,54,0,0,DL,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17104577940056132,145,73
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Moore,Tucker",Tucker,Moore,,1115,"Moore,Tucker","MOORE,TUCKER",Hanover,HAN,1035-2450,1,0,10,10,0,0,LB,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17104577940056132,146,73
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Stoner,Nick",Nick,Stoner,,1115,"Stoner,Nick","STONER,NICK",Hanover,HAN,1035-2671,1,0,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,289,47,0,0,4,0,0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.177163446677233,147,73
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Skinner,Ethan",Ethan,Skinner,,1192,"Skinner,Ethan","SKINNER,ETHAN",Manchester,MAN,1036-2441,1,1,40,4S,0,TE,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,83,0,25,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21125205153705306,148,72
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Miller,Isaiah",Isaiah,Miller,,2694,"Miller,Isaiah","MILLER,ISAIAH",Franklin,FRA,1034-2840,1,1,13,13,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4,51,1,31,12.8,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21149696410991337,149,72
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Hunkus,Michael",Michael,Hunkus,,8567,"Hunkus,Michael","HUNKUS,MICHAEL",Mount St. Joseph,MSJ,1037-2503,1,1,0,0,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38,0,38,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,14,14.0,,,,,,,,,,-0.2157300302835854,150,72
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Brown,Tallon",Tallon,Brown,,987,"Brown,Tallon","BROWN,TALLON",Bluffton,BLF,0,1,0,29,29,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25328518262869304,151,72
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Pasha,Saadiq",Saadiq,Pasha,,1115,"Pasha,Saadiq","PASHA,SAADIQ",Hanover,HAN,1035-2233,1,1,1,1,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25328518262869304,152,72
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Parker,Zayden",Zayden,Parker,,1192,"Parker,Zayden","PARKER,ZAYDEN",Manchester,MAN,1036-3095,1,0,10,10,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-9,0,3,-4.5,,,,,,,,,,-0.3010771696897695,153,72
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Brockington,Damien",Damien,Brockington,,987,"Brockington,Damien","BROCKINGTON,DAMIEN",Bluffton,BLF,0,1,1,23,23,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,13,50,54,4,0,10,3.8,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3365911433817628,154,71
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Culotta,Joseph",Joseph,Culotta,,585,"Culotta,Joseph","CULOTTA,JOSEPH",Rose-Hulman,RHI,1038-5010,1,1,47,47,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,33,0,20,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36540608827921295,155,71
