season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Eddie Sanchez,Eddie,Sanchez,,17094,Eddie Sanchez,0,0WILLIAM,13,11,,,41,7,12,5,2,0,0,4,0,3,6,0,0,0,1,2,0,0,0,0,0,0,0,0.380,14,51,0,.000,.293,.341,9,21,3,0,0,0,0,7,0,33,.909,0,.000,,1,0,9,16,"4,13",0.31,4,13,"3,18",0.17,3,18,"3,12",0.25,3,12,"2,6",0.33,2,6,0,0,0,0,"9,19","0,2","11,24",5,0,0,0,35,0,0,0,4,8,0,,William Peace,WILLIAM,1183-1457,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,75,57.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Andrew Bernard,Andrew,Bernard,,30094,Andrew Bernard,0,0BCB,10,3,,,15,6,4,4,2,0,0,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0.421,6,19,2,1.000,.267,.400,10,9,1,0,0,0,0,3,0,20,.950,0,.000,,0,2,4,5,"2,6",0.33,2,6,"3,8",0.38,3,8,"1,5",0.20,1,5,"0,1",0,0,1,"0,0",0,0,0,"1,3","2,5","6,9",13,0,0,0,13,0,0,0,1,4,0,,Brevard,BCB,614-2086,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,74,56.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Alex Vazquez,Alex,Vazquez,,263,Alex Vazquez,0,0GREENSBO,28,27,,,100,20,29,31,4,0,4,17,0,2,19,4,1,0,1,4,0,0,0,0,1,3,0,0.390,45,124,1,1.000,.290,.450,161,11,1,0,0,0,0,11,0,173,.994,0,.000,,2,7,30,25,"10,33",0.30,10,33,"23,63",0.37,23,63,"18,52",0.35,18,52,"3,11",0.27,3,11,"5,12",0.42,5,12,"7,22","16,24","43,74",27,0,0,0,1,0,0,0,23,34,0,,Greensboro,GREENSBO,1177-4187,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,74,55.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Austen Townsend,Austen,Townsend,,263,Austen Townsend,0,0GREENSBO,20,13,,,48,12,12,3,3,0,0,6,0,2,14,2,2,0,0,1,0,0,0,1,0,3,0,0.351,15,57,2,1.000,.250,.313,38,2,2,0,0,0,0,0,0,42,.952,0,.000,,0,2,12,11,"4,15",0.27,4,15,"4,25",0.16,4,25,"3,14",0.21,3,14,"0,5",0,0,5,"1,5",0.20,1,5,"3,6","1,5","8,28",29,0,0,0,0,0,0,0,4,15,0,,Greensboro,GREENSBO,1177-4469,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,74,54.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Tegin Hedrick,Tegin,Hedrick,,30094,Tegin Hedrick,0,0BCB,7,3,,,18,4,5,3,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,1,0,0.278,5,18,2,1.000,.278,.278,5,0,0,0,0,0,0,0,0,5,1.000,0,.000,,0,0,3,6,"2,5",0.40,2,5,"4,12",0.33,4,12,"4,10",0.40,4,10,"1,3",0.33,1,3,0,0,0,0,"1,5","0,3","5,12",4,0,0,0,27,0,0,0,1,2,0,,Brevard,BCB,614-2402,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,73,53.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Barrett, Levi",Levi,Barrett,,542,"Barrett, Levi",0,0PFE,26,25,,,87,15,23,23,3,1,3,16,0,3,19,4,0,1,0,4,0,0,0,2,0,2,0,0.382,37,110,1,.000,.264,.425,39,1,2,0,0,0,0,0,0,42,.952,0,.000,,4,2,15,25,"8,27",0.30,8,27,"11,45",0.24,11,45,"9,28",0.32,9,28,"5,14",0.36,5,14,"11,50",0.22,11,50,"6,19","4,9","24,56",49,0,0,0,0,0,0,0,28,28,0,,Pfeiffer,PFE,354-2188,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,73,52.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Zack Geertsen,Zack,Geertsen,,30164,Zack Geertsen,0,0SVU,25,25,,,96,18,27,20,7,0,3,12,0,4,26,10,1,1,0,3,0,0,0,0,0,0,0,0.374,43,115,2,.500,.281,.448,9,2,1,0,0,9,3,1,0,12,.917,12,.750,,2,3,21,23,"5,36",0.14,5,36,"20,63",0.32,20,63,"10,41",0.24,10,41,"5,13",0.38,5,13,0,0,0,0,"5,14","8,16","32,71",26,0,0,0,22,0,0,0,8,28,0,,Southern Virginia,SVU,857-3881,False,68,1,8,2,3,0,0,0,0,0,39.2,47,32,6,26,14,1,6,7.26,178,195,3,6,0,2,3,0,0,5,.382,40,45,0,"3,5","8,19","2,3",0,"3,8",,,65,72,51.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Mason Jones,Mason,Jones,,30164,Mason Jones,0,0SVU,26,26,,,95,24,26,20,7,0,3,10,0,3,30,11,5,2,0,2,0,0,0,0,1,0,0,0.355,42,110,7,.714,.274,.442,69,1,3,0,0,0,0,1,0,73,.959,0,.000,,4,2,15,23,"5,33",0.15,5,33,"18,49",0.37,18,49,"9,31",0.29,9,31,"4,11",0.36,4,11,0,0,0,0,"7,26","8,10","29,58",22,0,0,0,0,0,0,0,3,20,0,,Southern Virginia,SVU,857-4278,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,72,50.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Jacob Barber,Jacob,Barber,,389,Jacob Barber,0,0MARY BAL,24,24,,,85,17,25,17,3,0,2,11,0,3,14,6,1,0,1,0,0,0,0,1,0,1,0,0.394,34,100,1,1.000,.294,.400,183,12,0,0,0,0,0,10,0,195,1.000,0,.000,,0,1,27,20,"8,27",0.30,8,27,"15,40",0.38,15,40,"11,31",0.35,11,31,"3,11",0.27,3,11,0,0,0,0,"4,22","4,7","25,46",24,0,0,0,0,0,0,0,6,18,0,,Mary Baldwin,MARY BAL,51-1203,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,71,49.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Ethan Golemo,Ethan,Golemo,,412,Ethan Golemo,0,0MUBB,27,27,,,98,17,27,17,6,2,0,15,0,5,10,5,0,3,5,2,0,0,0,1,0,1,0,0.392,37,125,3,.000,.276,.378,23,41,6,0,0,0,0,7,0,70,.914,0,.000,,6,1,18,44,"11,31",0.35,11,31,"18,48",0.38,18,48,"9,30",0.30,9,30,"4,15",0.27,4,15,0,0,0,0,"12,32","5,8","35,62",343,0,0,0,0,0,0,0,11,28,0,,Methodist,MUBB,1180-6750,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,71,48.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Jackson Kuhn,Jackson,Kuhn,,412,Jackson Kuhn,0,0MUBB,27,24,,,80,16,20,17,2,1,1,11,0,1,28,9,0,1,2,0,0,0,0,0,0,0,0,0.348,27,94,1,.000,.250,.338,142,10,2,0,0,4,2,14,0,154,.987,6,.667,,3,4,17,14,"9,32",0.28,9,32,"17,52",0.33,17,52,"15,38",0.39,15,38,"3,10",0.30,3,10,0,0,0,0,"8,20","4,9","25,57",62,0,0,0,"0,1",0,0,1,6,25,0,,Methodist,MUBB,1180-6214,False,36,1,5,1,3,2,0,0,0,0,32.0,27,20,15,30,7,0,2,5.63,129,152,4,5,0,3,0,0,0,12,.279,26,33,0,"1,2","2,4","11,37",0,"2,4",,,69,71,47.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Leonardo Jr,Leonardo,Jr,,30164,Leonardo Jr,0,0SVU,22,21,,,72,14,21,16,5,0,1,7,1,8,13,1,9,0,1,1,0,0,0,1,2,1,0,0.409,29,89,9,1.000,.292,.403,22,31,10,0,0,0,0,4,0,63,.841,0,.000,,2,1,14,25,"10,26",0.38,10,26,"13,41",0.32,13,41,"10,33",0.30,10,33,"3,10",0.30,3,10,0,0,0,0,"10,18","4,9","23,47",3,0,0,0,0,0,0,0,5,23,0,,Southern Virginia,SVU,857-3477,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,46.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Cooper Harris,Cooper,Harris,,389,Cooper Harris,0,0MARY BAL,18,16,,,61,12,17,15,6,0,3,6,0,0,15,1,1,1,1,0,0,0,0,1,0,1,0,0.343,32,68,2,.500,.279,.525,17,2,5,0,0,0,0,0,0,24,.792,0,.000,,4,1,19,8,"4,15",0.27,4,15,"12,31",0.39,12,31,"7,23",0.30,7,23,"2,8",0.25,2,8,0,0,0,0,"5,15","4,8","21,33",41,0,0,0,13,0,0,0,8,9,0,,Mary Baldwin,MARY BAL,51-1318,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,70,45.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Tyler Alverio,Tyler,Alverio,,263,Tyler Alverio,0,0GREENSBO,23,20,,,68,8,20,14,2,0,0,12,0,1,10,2,1,1,1,1,0,0,0,0,0,2,0,0.402,22,83,2,.500,.294,.324,42,39,8,0,0,0,0,11,0,89,.910,0,.000,,1,0,12,27,"5,22",0.23,5,22,"14,41",0.34,14,41,"10,27",0.37,10,27,"3,10",0.30,3,10,"4,10",0.40,4,10,"2,10","6,11","28,51",326,0,0,0,0,0,0,0,15,19,0,,Greensboro,GREENSBO,1177-4711,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,69,44.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Gusa, Badin",Badin,Gusa,,542,"Gusa, Badin",0,0PFE,25,20,,,86,19,22,13,5,0,5,12,0,5,26,2,1,0,0,0,0,0,0,0,0,1,0,0.379,42,103,1,1.000,.256,.488,0,2,0,0,0,0,0,0,0,2,1.000,0,.000,,0,2,7,27,"6,26",0.23,6,26,"11,48",0.23,11,48,"9,29",0.31,9,29,"2,14",0.14,2,14,"10,48",0.21,10,48,"10,24","1,6","26,54",41,0,0,0,3,0,0,0,23,25,0,,Pfeiffer,PFE,354-1734,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,69,43.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Ryan Farris,Ryan,Farris,,30164,Ryan Farris,0,0SVU,20,19,,,79,21,21,13,5,1,2,11,0,1,13,0,4,0,2,0,0,0,0,1,2,1,0,0.363,34,93,4,1.000,.266,.430,105,15,3,1,0,25,10,0,0,123,.976,35,.714,,8,6,23,15,"8,34",0.24,8,34,"13,48",0.27,13,48,"9,33",0.27,9,33,"4,12",0.33,4,12,0,0,0,0,"9,18","3,4","29,52",3,0,0,0,0,0,0,0,7,25,0,,Southern Virginia,SVU,857-3470,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,68,42.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Isiah Brooks,Isiah,Brooks,,389,Isiah Brooks,0,0MARY BAL,22,22,,,82,27,23,12,5,3,1,18,0,1,14,6,6,1,1,1,0,0,0,0,0,0,0,0.412,37,103,7,.857,.280,.451,69,1,4,0,0,0,0,0,0,74,.946,0,.000,,1,4,24,20,"8,26",0.31,8,26,"9,34",0.26,9,34,"8,28",0.29,8,28,"5,9",0.56,5,9,0,0,0,0,"18,39","5,10","19,40",25,0,0,0,0,0,0,0,4,19,0,,Mary Baldwin,MARY BAL,51-1211,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,68,41.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Shane Garrett,Shane,Garrett,,263,Shane Garrett,0,0GREENSBO,17,15,,,50,11,13,12,2,0,2,7,0,0,9,1,0,0,3,0,0,0,0,0,0,2,0,0.351,21,60,0,.000,.260,.420,29,3,1,2,0,18,2,1,0,33,.970,20,.900,,0,6,18,11,"3,18",0.17,3,18,"6,32",0.19,6,32,"5,23",0.22,5,23,"0,5",0,0,5,0,0,0,0,"9,16","4,8","12,35",41,0,0,0,0,0,0,0,5,18,0,,Greensboro,GREENSBO,1177-4212,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,67,40.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Bronson Shaikh,Bronson,Shaikh,,412,Bronson Shaikh,0,0MUBB,28,26,,,83,16,23,12,3,0,0,19,0,7,16,5,1,3,2,1,0,0,0,0,0,1,0,0.445,26,112,4,.250,.277,.313,56,1,1,0,0,0,0,0,0,58,.983,0,.000,,2,4,30,15,"8,39",0.21,8,39,"13,44",0.30,13,44,"12,31",0.39,12,31,"1,7",0.14,1,7,0,0,0,0,"5,15","5,14","32,60",199,0,0,0,"0,1",0,0,1,6,29,0,,Methodist,MUBB,1180-7015,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,67,39.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Jaycob Caseres,Jaycob,Caseres,,263,Jaycob Caseres,0,0GREENSBO,16,13,,,47,9,12,11,1,0,1,11,0,0,8,4,0,0,0,1,0,0,0,1,0,1,0,0.390,16,59,0,.000,.255,.340,4,1,0,0,0,0,0,0,0,5,1.000,0,.000,,2,3,15,11,"5,19",0.26,5,19,"9,27",0.33,9,27,"6,19",0.32,6,19,"1,3",0.33,1,3,"3,13",0.23,3,13,"1,4","4,5","22,36",144,0,0,0,66,0,0,0,19,15,0,,Greensboro,GREENSBO,1177-4207,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,67,38.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Kyle Peters,Kyle,Peters,,17094,Kyle Peters,0,0WILLIAM,24,24,,,84,13,24,11,3,0,0,10,0,0,8,3,1,1,2,2,0,0,0,1,2,1,0,0.354,27,98,2,.500,.286,.321,45,41,7,0,0,0,0,12,0,93,.925,0,.000,,4,5,31,21,"6,35",0.17,6,35,"13,49",0.27,13,49,"8,27",0.30,8,27,"3,10",0.30,3,10,0,0,0,0,"5,16","4,8","30,57",59,0,0,0,0,0,0,0,8,29,0,,William Peace,WILLIAM,1183-1598,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,66,37.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Will Earnesty,Will,Earnesty,,389,Will Earnesty,0,0MARY BAL,24,24,,,80,26,21,11,3,0,0,11,0,15,11,4,0,0,1,1,0,0,0,1,0,1,0,0.439,24,108,0,.000,.263,.300,34,68,7,0,0,0,0,3,0,109,.936,0,.000,,8,3,21,20,"7,24",0.29,7,24,"14,42",0.33,14,42,"11,29",0.38,11,29,"3,9",0.33,3,9,0,0,0,0,"6,15","6,9","33,55",3,0,0,0,0,0,0,0,5,15,0,,Mary Baldwin,MARY BAL,51-904,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,66,36.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Mike Rinaldi,Mike,Rinaldi,,263,Mike Rinaldi,0,0GREENSBO,13,13,,,46,11,12,10,1,0,4,6,0,2,12,2,1,0,0,1,0,0,0,1,0,1,0,0.364,25,55,1,1.000,.261,.543,36,3,0,0,0,0,0,0,0,39,1.000,0,.000,,3,0,11,9,"4,14",0.29,4,14,"6,24",0.25,6,24,"5,19",0.26,5,19,"1,8",0.13,1,8,0,0,0,0,"5,13","1,9","12,28",1,0,0,0,0,0,0,0,4,6,0,,Greensboro,GREENSBO,1177-4458,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,65,35.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Aidan Allred,Aidan,Allred,,17094,Aidan Allred,0,0WILLIAM,21,21,,,77,12,19,9,1,0,0,6,0,2,6,1,3,0,1,0,0,0,0,7,0,7,0,0.318,20,86,3,1.000,.247,.260,33,48,5,0,0,0,0,9,0,86,.942,0,.000,,4,6,33,16,"5,22",0.23,5,22,"12,51",0.24,12,51,"8,31",0.26,8,31,"1,8",0.13,1,8,0,0,0,0,"6,16","4,9","24,55",1,0,0,0,0,0,0,0,2,19,0,,William Peace,WILLIAM,1183-1849,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,65,34.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Kyle Brazaeu,Kyle,Brazaeu,,491,Kyle Brazaeu,0,0N.C. WES,15,15,,,54,5,10,9,0,0,0,8,0,0,15,3,1,2,5,3,0,0,0,0,0,0,0,0.277,10,70,3,.333,.185,.185,14,29,7,0,0,0,0,1,0,50,.860,0,.000,,3,3,14,20,"2,19",0.11,2,19,"6,35",0.17,6,35,"5,23",0.22,5,23,"1,6",0.17,1,6,0,0,0,0,"3,12","6,6","20,47",0,0,0,0,0,0,0,0,11,20,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,64,33.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Tyler Bales,Tyler,Bales,,30164,Tyler Bales,0,0SVU,20,17,,,53,10,13,8,1,0,0,12,0,1,10,6,5,1,5,0,0,0,0,0,0,0,0,0.394,14,71,6,.833,.245,.264,29,44,2,0,0,0,0,9,0,75,.973,0,.000,,1,3,19,15,"4,19",0.21,4,19,"11,30",0.37,11,30,"8,19",0.42,8,19,"0,6",0,0,6,0,0,0,0,"4,13","3,6","23,39",0,0,0,0,0,0,0,0,10,13,0,,Southern Virginia,SVU,857-4473,False,5,1,0,1,0,0,0,0,0,0,3.0,2,2,0,1,0,0,0,6.00,14,15,1,1,0,0,0,0,0,0,.357,6,2,0,"2,3","4,10","1,1",0,"1,4",,,84,64,32.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Nick Weisner,Nick,Weisner,,17094,Nick Weisner,0,0WILLIAM,24,16,,,54,8,11,8,0,0,0,4,0,4,3,0,5,3,4,0,0,0,0,1,0,1,0,0.306,11,66,8,.625,.204,.204,117,9,1,0,0,0,0,8,0,127,.992,0,.000,,2,3,24,18,"4,20",0.20,4,20,"9,30",0.30,9,30,"7,22",0.32,7,22,"1,6",0.17,1,6,0,0,0,0,"5,14","5,7","21,38",4,0,0,0,0,0,0,0,8,23,0,,William Peace,WILLIAM,1183-1621,False,0,1,0,0,0,0,0,0,0,0,2.1,0,0,1,1,0,0,0,0.00,7,8,0,0,0,0,0,0,0,1,.000,3,3,0,"0,1","0,1",0,0,"0,2",,,85,64,31.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Keegan Megaro,Keegan,Megaro,,412,Keegan Megaro,0,0MUBB,20,12,,,47,9,10,7,4,0,0,7,0,2,5,2,1,2,5,0,0,0,0,1,0,1,0,0.339,14,61,3,.333,.213,.298,79,9,0,0,0,0,0,10,0,88,1.000,0,.000,,0,1,17,20,"2,13",0.15,2,13,"3,21",0.14,3,21,"2,17",0.12,2,17,"0,7",0,0,7,0,0,0,0,"5,17","4,6","19,32",2,0,0,0,2,0,0,0,10,20,0,,Methodist,MUBB,1180-7009,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,63,30.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Hayes Hillier,Hayes,Hillier,,491,Hayes Hillier,0,0N.C. WES,15,14,,,50,11,10,7,3,0,0,6,0,3,22,7,8,0,1,2,0,0,0,0,1,0,0,0.311,13,62,8,1.000,.200,.260,31,0,2,0,0,0,0,0,0,33,.939,0,.000,,2,1,6,13,"1,12",0.08,1,12,"3,15",0.20,3,15,"3,10",0.30,3,10,"1,7",0.14,1,7,0,0,0,0,"8,20","4,6","10,20",7,0,0,0,0,0,0,0,6,7,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,63,29.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Brooks Burdette,Brooks,Burdette,,30164,Brooks Burdette,0,0SVU,9,9,,,31,6,7,6,1,0,1,1,0,1,12,5,4,0,0,1,0,0,0,0,0,0,0,0.265,11,34,4,1.000,.226,.355,16,10,3,0,0,0,0,3,0,29,.897,0,.000,,0,0,10,3,"3,12",0.25,3,12,"5,16",0.31,5,16,"2,10",0.20,2,10,"1,3",0.33,1,3,0,0,0,0,"3,8","1,4","8,18",1,0,0,0,0,0,0,0,3,6,0,,Southern Virginia,SVU,857-3895,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,62,28.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Aaron Kimbel,Aaron,Kimbel,,17094,Aaron Kimbel,0,0WILLIAM,18,14,,,48,3,11,6,3,0,1,6,0,2,15,6,0,0,1,1,0,0,0,1,0,1,0,0.333,17,58,0,.000,.229,.354,78,4,1,0,0,0,0,7,0,83,.988,0,.000,,0,0,10,14,"2,14",0.14,2,14,"6,28",0.21,6,28,"3,16",0.19,3,16,"0,3",0,0,3,0,0,0,0,"4,9","2,5","11,33",0,0,0,0,55,0,0,0,4,14,0,,William Peace,WILLIAM,1183-1452,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,62,27.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Tyler Kelson,Tyler,Kelson,,30094,Tyler Kelson,0,0BCB,17,13,,,36,9,8,6,2,0,0,6,0,3,12,4,6,1,0,0,0,0,0,0,0,0,0,0.378,10,45,7,.857,.222,.278,23,2,1,0,0,0,0,1,0,26,.962,0,.000,,0,1,7,8,"1,9",0.11,1,9,"4,21",0.19,4,21,"2,17",0.12,2,17,"1,5",0.20,1,5,0,0,0,0,"4,10","2,6","10,25",4,0,0,0,2,0,0,0,1,12,0,,Brevard,BCB,614-2096,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,61,26.0,batting,,
