season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,A. Stano,A.,Stano,,30064,A. Stano,0,0ST. VINC,11,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,4,2,0,0,1,1.000,6,.667,38,1,5,0,1,0,0,0,0,0,17.0,28,23,10,8,4,1,0,12.18,90,104,3,3,1,1,0,0,0,1,.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,L. Golkosky,L.,Golkosky,,30064,L. Golkosky,0,0ST. VINC,22,10,,,46,8,13,8,0,0,0,5,0,1,11,2,2,0,4,2,0,0,0,0,0,0,0,0.352,13,58,2,1.000,.283,.283,22,23,8,0,0,0,0,3,0,53,.849,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,15,11,"3,15",0.20,3,15,"10,31",0.32,10,31,"8,20",0.40,8,20,"2,8",0.25,2,8,0,0,0,0,"3,9","5,7","22,40",72,0,0,0,42,0,0,0,12,15,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,T. Janosko,T.,Janosko,,30064,T. Janosko,0,0ST. VINC,20,9,,,28,5,5,4,1,0,0,5,0,0,5,2,1,0,2,0,0,0,0,1,0,1,0,0.303,6,35,1,1.000,.179,.214,19,14,2,0,0,3,0,2,0,35,.943,3,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,12,"0,8",0,0,8,"3,17",0.18,3,17,"2,12",0.17,2,12,"0,1",0,0,1,0,0,0,0,"0,3","2,6","11,22",135,0,0,0,12,0,0,0,3,9,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,A. Lorusso,A.,Lorusso,,30064,A. Lorusso,0,0ST. VINC,5,2,,,8,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0.300,1,10,0,.000,.125,.125,2,2,0,0,0,3,2,0,0,4,1.000,5,.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,"0,4",0,0,4,"0,6",0,0,6,"0,4",0,0,4,0,0,0,0,0,0,0,0,"3,3","0,1","2,6",3,0,0,0,3,0,0,0,1,2,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,G. Knapp,G.,Knapp,,30064,G. Knapp,0,0ST. VINC,9,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,3,1,0,0,3,1.000,4,.750,18,1,0,1,2,0,0,0,0,0,15.2,15,14,10,3,5,0,0,8.04,65,79,1,2,0,2,0,0,1,1,.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,0,0,"3,7","3,6",0,"3,7",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,A. Polito,A.,Polito,,30064,A. Polito,0,0ST. VINC,18,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,4,2,0,0,2,1,0,0,10,.800,3,.667,18,1,0,5,2,3,0,0,0,0,29.1,13,10,12,17,4,0,1,3.07,101,122,3,3,1,3,3,0,1,7,.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0,"1,5","3,11","0,1",0,"2,8",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,N. Whiteman,N.,Whiteman,,30064,N. Whiteman,0,0ST. VINC,34,26,,,88,19,21,14,2,0,0,16,0,8,17,1,7,0,3,0,0,0,0,0,0,1,0,0.402,23,115,7,1.000,.239,.261,47,0,1,0,0,0,0,0,0,48,.979,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,31,19,"7,28",0.25,7,28,"12,40",0.30,12,40,"8,29",0.28,8,29,"1,7",0.14,1,7,0,0,0,0,"15,41","3,7","30,52",55,0,0,0,5,0,0,0,5,24,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,J. Pugh,J.,Pugh,,30064,J. Pugh,0,0ST. VINC,18,4,,,20,3,4,3,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0.273,4,23,0,.000,.200,.200,44,1,0,0,0,0,0,3,0,45,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,8,"1,11",0.09,1,11,"3,11",0.27,3,11,"3,7",0.43,3,7,0,0,0,0,0,0,0,0,"1,3","1,1","5,12",12,0,0,0,9,0,0,0,3,12,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,B. Freiwald,B.,Freiwald,,30064,B. Freiwald,0,0ST. VINC,13,2,,,16,3,4,5,0,0,1,1,0,0,8,2,0,0,0,0,0,0,0,0,0,1,0,0.294,7,17,0,.000,.250,.438,3,11,1,0,0,0,0,0,0,15,.933,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,"1,8",0.13,1,8,"3,13",0.23,3,13,"3,9",0.33,3,9,0,0,0,0,0,0,0,0,"1,2","1,1","4,13",33,0,0,0,49,0,0,0,0,10,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,J. Auld,J.,Auld,,30064,J. Auld,0,0ST. VINC,28,14,,,59,7,21,13,7,0,2,10,0,1,17,6,0,1,2,0,0,0,0,0,0,1,0,0.457,34,72,1,.000,.356,.576,9,2,3,0,0,0,0,0,0,14,.786,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,9,11,"4,18",0.22,4,18,"13,36",0.36,13,36,"8,25",0.32,8,25,"4,11",0.36,4,11,0,0,0,0,"6,13","2,6","24,43",45,0,0,0,166,0,0,0,6,16,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,E. Wiewiora,E.,Wiewiora,,30064,E. Wiewiora,0,0ST. VINC,10,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,13,1,0,0,0,1,0,0,0,0,8.0,5,5,1,4,1,0,0,5.63,35,40,1,1,0,2,1,0,0,2,.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,E. Harris,E.,Harris,,30064,E. Harris,0,0ST. VINC,9,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,1,0,0,0,0.000,2,.500,13,1,0,2,1,0,0,0,0,0,13.2,7,7,9,10,2,0,1,4.61,52,66,1,3,2,2,0,0,0,4,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,"1,2",0,"0,2",0,0,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,J. Kreuzwies,J.,Kreuzwies,,30064,J. Kreuzwies,0,0ST. VINC,12,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,9,1,0,0,7,6,0,0,11,.909,13,.538,55,1,11,4,2,0,1,1,0,0,57.2,35,26,18,51,7,2,2,4.06,226,251,3,4,0,3,0,0,0,13,.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,67,0,"3,5","5,14","1,3",0,"0,3",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,I. Petty,I.,Petty,,30064,I. Petty,0,0ST. VINC,28,21,,,66,15,15,9,1,0,0,8,0,7,11,4,1,2,4,0,0,0,0,2,1,4,0,0.370,16,85,3,.333,.227,.242,49,0,2,0,0,0,0,0,0,51,.961,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,27,12,"5,19",0.26,5,19,"7,40",0.18,7,40,"5,26",0.19,5,26,"1,3",0.33,1,3,0,0,0,0,"8,20","3,9","28,52",38,0,0,0,6,0,0,0,10,15,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,C. Rayman,C.,Rayman,,30064,C. Rayman,0,0ST. VINC,12,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,1,2,0,0,3,1.000,3,.333,17,1,0,1,0,0,0,0,0,0,15.0,3,1,10,9,1,0,0,0.60,56,67,3,1,0,0,0,0,0,4,.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,"0,1",0,0,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,J. Reichart,J.,Reichart,,30064,J. Reichart,0,0ST. VINC,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,5,1,0,0,0,0,0,0,0,0,3.2,4,2,5,1,0,0,0,4.91,15,23,1,0,0,1,2,0,0,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,"1,1","1,3",0,0,"1,2",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,A. Root,A.,Root,,30064,A. Root,0,0ST. VINC,19,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,5,1,0,0,1,3,0,0,8,.875,4,.250,53,1,0,2,2,2,0,0,0,0,31.0,19,13,6,22,10,0,1,3.77,141,153,1,0,0,5,1,0,1,8,.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,1,"1,2","1,2","1,2",0,"1,2",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,J. Dailey,J.,Dailey,,30064,J. Dailey,0,0ST. VINC,11,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,0,2,0,0,3,1.000,2,.000,13,1,0,0,0,0,0,0,0,0,14.0,10,10,7,3,3,0,2,6.43,52,62,1,3,1,0,0,0,0,1,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,0,0,0,0,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,S. McAleer,S.,McAleer,,30064,S. McAleer,0,0ST. VINC,8,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,4,1,0,0,2,1.000,5,.800,41,1,7,2,3,0,0,0,0,0,32.0,25,21,13,34,6,1,0,5.91,132,153,3,4,0,3,0,0,0,15,.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,"1,2","5,9","1,2",0,"2,3",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,G. Navitsky,G.,Navitsky,,30064,G. Navitsky,0,0ST. VINC,6,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,0,1,0,0,2,1.000,1,.000,15,1,2,0,1,0,0,0,0,0,7.2,17,17,8,11,0,0,0,19.96,35,48,2,3,0,0,2,0,0,5,.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,"1,1","2,3","1,1",0,"0,4",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,R. Rachwal,R.,Rachwal,,30064,R. Rachwal,0,0ST. VINC,2,0,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0,2,1,1.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,T. Gilpin,T.,Gilpin,,30064,T. Gilpin,0,0ST. VINC,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,2,0,0,1,1.000,3,.333,9,1,1,0,1,0,0,0,0,0,3.1,4,2,1,1,1,0,0,5.40,15,20,0,1,0,1,2,0,0,0,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,"3,3","5,10",0,0,"1,3",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,C. Soska,C.,Soska,,30064,C. Soska,0,0ST. VINC,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,1,0,0,1,0,0,0,1,.000,1,1.000,7,1,0,0,0,0,0,0,0,0,3.1,9,9,4,1,1,0,0,24.30,16,22,0,1,0,1,0,0,0,0,.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,"1,1","1,1","0,1",0,"1,2",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,V. Amatucci,V.,Amatucci,,30064,V. Amatucci,0,0ST. VINC,4,1,,,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0,4,0,.000,.000,.000,10,1,0,0,0,0,0,2,0,11,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,"0,1",0,0,1,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,"0,1",0,"1,2",0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,R. Tierney,R.,Tierney,,30064,R. Tierney,0,0ST. VINC,10,0,,,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.000,0,0,2,1.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,C. Fontana,C.,Fontana,,30064,C. Fontana,0,0ST. VINC,16,11,,,43,11,11,12,2,0,1,8,0,1,14,3,0,0,0,1,0,0,0,0,0,1,0,0.377,16,53,0,.000,.256,.372,53,5,0,0,0,0,0,5,0,58,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,9,"2,14",0.14,2,14,"7,28",0.25,7,28,"5,23",0.22,5,23,"0,2",0,0,2,0,0,0,0,"5,12","7,10","15,32",84,0,0,0,61,0,0,0,6,19,0,,,,,,,,,Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,M. Mroz,M.,Mroz,,30064,M. Mroz,0,0ST. VINC,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,3,1,0,0,1,0,0,0,0,0,1.1,5,5,3,1,2,0,1,33.75,7,10,0,0,0,0,0,0,0,1,.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"0,1","2,2",0,0,"1,2",Saint Vincent,ST. VINC,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Westminster,Campbell Braeden,Campbell,Braeden,,1451,Campbell Braeden,0,0WES,40,40,,,152,22,45,22,2,0,0,17,0,4,23,7,1,1,5,2,0,0,0,1,0,1,0,0.377,47,180,2,.500,.296,.309,56,127,7,0,0,0,0,21,0,190,.963,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,44,41,"8,38",0.21,8,38,"21,68",0.31,21,68,"14,49",0.29,14,49,"3,11",0.27,3,11,0,0,0,0,"21,49","11,18","41,79",90,0,0,0,0,0,0,0,15,36,0,,,,,,,,,Westminster,WES,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Westminster,Book Keagan,Book,Keagan,,1451,Book Keagan,0,0WES,6,0,,,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333,1,6,0,.000,.200,.200,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,"0,1",0,0,1,"0,4",0,0,4,"0,4",0,0,4,"0,1",0,0,1,0,0,0,0,"1,1",0,"1,4",0,0,0,0,43,0,0,0,0,1,0,,,,,,,,,Westminster,WES,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Westminster,Rook Thomas,Rook,Thomas,,1451,Rook Thomas,0,0WES,9,2,,,14,2,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.357,5,15,0,.000,.357,.357,0,9,1,0,0,0,0,0,0,10,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,4,"0,1",0,0,1,"2,4",0.50,2,4,"1,3",0.33,1,3,"1,2",0.50,1,2,0,0,0,0,"1,3",0,"4,4",0,0,0,0,12,0,0,0,2,0,0,,,,,,,,,Westminster,WES,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Westminster,Davis Chris,Davis,Chris,,1451,Davis Chris,0,0WES,25,23,,,75,6,22,14,3,1,0,10,1,6,11,2,3,0,2,1,0,0,0,1,1,3,0,0.413,27,94,3,1.000,.293,.360,19,1,1,0,0,0,0,0,0,21,.952,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,15,"6,21",0.29,6,21,"15,38",0.39,15,38,"7,21",0.33,7,21,"1,5",0.20,1,5,0,0,0,0,"2,13","5,7","29,47",8,0,0,0,77,0,0,0,11,14,0,,,,,,,,,Westminster,WES,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Westminster,Beach Derek,Beach,Derek,,1451,Beach Derek,0,0WES,36,27,,,93,13,19,14,5,2,2,11,0,5,29,7,1,3,0,0,0,0,0,0,0,1,0,0.321,34,109,4,.250,.204,.366,54,0,1,0,0,0,0,0,0,55,.982,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,17,27,"8,36",0.22,8,36,"12,48",0.25,12,48,"8,32",0.25,8,32,"1,7",0.14,1,7,0,0,0,0,"5,18","2,3","19,54",5,0,0,0,81,0,0,0,0,29,0,,,,,,,,,Westminster,WES,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Westminster,Murgenovich Logan,Murgenovich,Logan,,1451,Murgenovich Logan,0,0WES,40,40,,,159,35,48,21,9,2,2,23,0,3,20,8,10,2,1,0,0,0,0,3,1,7,0,0.400,67,186,12,.833,.302,.421,95,123,9,0,0,0,0,27,0,227,.960,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,41,44,"13,54",0.24,13,54,"24,78",0.31,24,78,"15,58",0.26,15,58,"5,13",0.38,5,13,0,0,0,0,"26,54","5,11","42,82",129,0,0,0,0,0,0,0,13,38,0,,,,,,,,,Westminster,WES,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Westminster,Donatelli Dj,Donatelli,Dj,,1451,Donatelli Dj,0,0WES,9,3,,,13,2,1,2,0,0,0,1,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0.294,1,17,0,.000,.077,.077,5,3,0,0,0,0,0,0,0,8,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,"0,6",0,0,6,"1,7",0.14,1,7,"1,6",0.17,1,6,"0,1",0,0,1,0,0,0,0,"0,3","2,2","4,9",2,0,0,0,15,0,0,0,0,7,0,,,,,,,,,Westminster,WES,0,False,,
