season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip,pitching_stats_strike_percentage
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Cmpbell Mccluney,Cmpbell,Mccluney,,431,Cmpbell Mccluney,0,0MUW,7,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,2,0,0,9,1,0,0,6,.667,10,.900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MUW,MUW,3082-665,False,36,1,6,1,1,0,0,0,0,0,30.1,24,23,20,29,6,1,2,6.82,117,146,2,2,0,2,5,0,0,6,.308,30,28,0,"3,4","0,1","2,5",0,"0,1",-0.7552455299662632,18,83,pitching,8.67109634551495,1.8604651162790697,0.19863013698630136
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Josh Mackey,Josh,Mackey,,431,Josh Mackey,0,0MUW,8,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,1,1,0,0,3,1.000,2,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MUW,MUW,3082-679,False,20,1,2,0,2,0,0,0,0,0,15.2,10,8,11,13,4,0,1,4.60,62,76,2,1,1,1,1,0,0,2,.323,13,16,0,"2,3","0,5","0,1",0,"0,4",-0.926656388960287,19,81,pitching,7.697368421052632,2.0394736842105265,0.17105263157894737
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Zach Connell,Zach,Connell,,431,Zach Connell,0,0MUW,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,2,1,0,0,3,1,0,0,7,.857,4,.750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MUW,MUW,3082-1057,False,26,1,5,1,2,0,0,0,0,0,25.1,23,20,9,16,4,0,5,7.11,100,114,2,4,0,1,0,0,0,5,.260,25,31,0,"2,7","0,7","3,6",0,"0,7",-1.455539399568623,20,78,pitching,5.737051792828685,1.394422310756972,0.14035087719298245
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Jonathan Bowser,Jonathan,Bowser,,1111,Jonathan Bowser,0,0GREENVIL,7,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,5,3,0,0,12,0,0,0,10,.700,12,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Greenville,GREENVIL,1227-2886,False,48,1,6,0,3,1,0,0,0,0,32.0,29,27,4,25,12,2,1,7.59,140,156,3,7,0,1,4,0,0,9,.343,31,38,1,"4,16","8,20","11,25",0,"4,18",-1.6184736744563817,21,76,pitching,7.03125,1.625,0.16025641025641027
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Cade Buehnerkemper,Cade,Buehnerkemper,,1111,Cade Buehnerkemper,0,0GREENVIL,10,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,7,0,0,0,3,2,0,0,11,1.000,5,.600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Greenville,GREENVIL,1227-121,False,30,1,4,1,1,0,0,0,0,0,27.1,24,23,13,19,5,2,6,7.57,101,127,1,6,0,4,3,0,0,9,.297,28,31,0,"1,1","1,4","1,1",0,"0,1",-1.92731062663474,22,74,pitching,6.309963099630996,1.5867158671586714,0.14960629921259844
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Dawson Hope,Dawson,Hope,,1111,Dawson Hope,0,0GREENVIL,5,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,5,1,0,0,6,0,0,0,10,.900,6,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Greenville,GREENVIL,1227-2318,False,28,1,4,0,2,0,0,0,0,0,19.2,16,13,10,14,7,1,2,5.95,81,97,2,3,0,1,2,0,0,3,.346,18,23,1,0,"1,1","1,1",0,0,-2.2655331885276806,23,71,pitching,6.5625,1.9791666666666667,0.14432989690721648
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,Logan Cadey,Logan,Cadey,,555,Logan Cadey,0,0PRINCIPI,4,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,2,0,0,4,0,0,0,2,.000,4,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Principia,PRINCIPI,1258-2438,False,26,1,2,1,2,0,0,0,0,0,15.0,21,16,3,12,7,1,3,9.60,73,78,3,2,0,0,0,0,0,3,.356,19,10,0,"4,5","6,16","5,9",0,"2,5",-3.62877453709642,24,69,pitching,7.2,1.9333333333333333,0.15384615384615385
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Ethan Mcdonald,Ethan,Mcdonald,,218,Ethan Mcdonald,0,0EUREKA,6,4,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,1,0,.000,.000,.000,0,2,0,0,0,9,0,0,0,2,1.000,9,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eureka,EUREKA,0,False,27,1,4,1,4,0,0,0,0,0,19.1,23,23,16,20,8,0,3,10.71,83,102,3,2,2,0,1,0,1,9,.325,20,15,0,"0,1","4,8","1,2",0,"1,3",-3.705400993557479,25,67,pitching,9.424083769633507,2.25130890052356,0.19607843137254902
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Chris Ellis,Chris,Ellis,,431,Chris Ellis,0,0MUW,7,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,2,1,0,0,2,0,0,0,5,.800,2,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MUW,MUW,3082-811,False,23,1,3,2,1,0,0,0,0,0,15.0,12,9,6,6,4,1,0,5.40,64,78,1,7,1,0,1,0,0,1,.359,16,18,2,"0,2","3,7","2,3",0,"3,5",-3.95981170769207,26,64,pitching,3.6,1.9333333333333333,0.07692307692307693
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,Jordan Howard,Jordan,Howard,,23260,Jordan Howard,0,0SPALDING,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,0,0,0,3,1,0,0,4,1.000,4,.750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Spalding,SPALDING,926-1633,False,37,1,5,2,2,0,0,0,0,0,23.2,22,22,11,16,8,0,1,8.37,100,117,4,5,0,0,1,0,1,5,.370,20,26,2,"3,5","3,11","3,9",0,"0,5",-4.043426760689612,27,62,pitching,6.206896551724138,2.0689655172413794,0.13675213675213677
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Archer, Derek",Derek,Archer,,1450,"Archer, Derek",0,0WEST,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,6,1,0,0,8,1,0,0,8,.875,9,.889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Westminster,WEST,0,False,39,1,5,1,2,0,0,0,0,0,25.1,34,28,19,19,7,1,4,9.95,111,137,4,4,0,1,2,0,0,5,.351,26,25,1,"2,6","5,9","1,13","3,3","8,12",-5.335418332095468,28,59,pitching,6.812749003984063,2.3107569721115535,0.1386861313868613
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,Koye Calzada,Koye,Calzada,,555,Koye Calzada,0,0PRINCIPI,5,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,4,3,0,0,1,1.000,7,.571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Principia,PRINCIPI,1258-2507,False,23,1,4,0,2,0,0,0,0,0,19.0,24,22,15,11,6,0,4,10.42,80,98,11,2,1,1,0,0,0,5,.288,20,23,0,"2,6","2,3","1,2",0,"1,2",-5.632240783163718,29,57,pitching,5.2105263157894735,2.0,0.11224489795918367
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Brayden Williams,Brayden,Williams,,218,Brayden Williams,0,0EUREKA,5,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,3,0,0,0,7,0,1,0,5,1.000,7,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eureka,EUREKA,0,False,34,1,4,0,2,0,0,0,0,0,19.1,24,18,8,7,9,1,2,8.38,92,105,2,1,0,2,2,0,0,4,.370,25,23,1,"0,2","3,6","4,9",0,"5,8",-6.583774154036772,30,55,pitching,3.2984293193717273,2.1989528795811517,0.06666666666666667
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,Cole Christensen,Cole,Christensen,,555,Cole Christensen,0,0PRINCIPI,16,13,,,40,6,13,7,0,3,0,1,0,2,6,4,1,1,0,0,0,0,0,0,0,0,0,0.372,19,43,2,.500,.325,.475,26,1,0,0,0,5,1,1,0,27,1.000,6,.833,,2,1,11,8,"3,9",0.33,3,9,"4,17",0.24,4,17,"2,13",0.15,2,13,"3,6",0.50,3,6,0,0,0,0,"6,12","3,5","11,18",11,0,0,0,0,0,0,0,8,4,0,,Principia,PRINCIPI,1258-2435,False,21,1,3,1,3,0,0,0,0,0,15.2,24,17,16,9,6,1,4,9.77,67,85,5,1,0,0,1,0,0,3,.313,18,15,1,"4,6","3,9","0,4",0,"0,4",-6.670579128347738,31,52,pitching,5.328947368421053,2.4342105263157894,0.10588235294117647
