season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,Sam Archambeau,Sam,Archambeau,,987,Sam Archambeau,0,0BLU,17,15,,,53.0,6.0,14.0,6.0,1.0,0.0,0.0,6.0,0.0,2.0,9.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.361,15.0,65.0,1.0,1.0,0.264,0.283,98.0,2.0,2.0,3.0,0.0,17.0,2.0,6.0,0.0,102.0,0.98,19.0,0.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,16.0,16.0,"4,22",0.18,4.0,22.0,"8,30",0.27,8.0,30.0,"6,21",0.29,6.0,21.0,"3,7",0.43,3.0,7.0,0,0.0,0.0,0.0,"6,10","2,5","16,36",5,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,7.0,23.0,0.0,,,,,,,,,Bluffton,BLU,0,False,,,,,,69,71,49.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Brady Redman,Brady,Redman,,2694,Brady Redman,0,0FRANKLIN,10,9,,,24.0,9.0,6.0,5.0,1.0,0.0,2.0,9.0,0.0,0.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.455,13.0,33.0,2.0,1.0,0.25,0.542,25.0,20.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.938,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,2.0,"0,5",0.0,0.0,5.0,"3,11",0.27,3.0,11.0,"3,7",0.43,3.0,7.0,"1,5",0.2,1.0,5.0,0,0.0,0.0,0.0,"4,9","1,4","8,14","1,1",1.0,1.0,1.0,0,0.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,,Franklin,FRANKLIN,1034-2676,False,,,,,,70,71,48.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Jordan Harley,Jordan,Harley,,8567,Jordan Harley,0,0MT. ST.,16,15,,,57.0,12.0,17.0,5.0,2.0,0.0,0.0,9.0,0.0,0.0,9.0,3.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388,19.0,69.0,8.0,1.0,0.298,0.333,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.957,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,16.0,16.0,"4,14",0.29,4.0,14.0,"9,29",0.31,9.0,29.0,"6,20",0.3,6.0,20.0,"2,5",0.4,2.0,5.0,0,0.0,0.0,0.0,"5,11","2,7","18,32",3,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,8.0,10.0,0.0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-2418,False,,,,,,71,70,47.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,Nathan Rorick,Nathan,Rorick,,987,Nathan Rorick,0,0BLU,12,9,,,31.0,8.0,9.0,4.0,0.0,0.0,0.0,7.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,9.0,43.0,0.0,0.0,0.29,0.29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,10.0,4.0,"6,11",0.55,6.0,11.0,"4,14",0.29,4.0,14.0,"3,9",0.33,3.0,9.0,"1,4",0.25,1.0,4.0,0,0.0,0.0,0.0,"5,13","3,4","10,19",2,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,Bluffton,BLU,0,False,,,,,,72,70,46.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,Ty Palmgren,Ty,Palmgren,,30171,Ty Palmgren,0,0BEREA,9,9,,,31.0,2.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,9.0,33.0,1.0,1.0,0.29,0.29,11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.786,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,18.0,3.0,12.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.667,2.0,1.0,6.0,3.0,"3,15",0.2,3.0,15.0,"6,18",0.33,6.0,18.0,"6,11",0.55,6.0,11.0,"2,6",0.33,2.0,6.0,0,0.0,0.0,0.0,"3,7","1,3","7,18",0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,"1,1","0,1",0,0,"0,1",Berea,BEREA,921-1285,False,,,,,,73,69,45.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Brady Bishop,Brady,Bishop,,2694,Brady Bishop,0,0FRANKLIN,9,5,,,15.0,5.0,4.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,24.0,1.0,1.0,0.267,0.333,11.0,12.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,0.92,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,5.0,"2,8",0.25,2.0,8.0,"4,10",0.4,4.0,10.0,"2,8",0.25,2.0,8.0,"0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,"2,3","1,3","9,15","1,1",1.0,1.0,1.0,4,0.0,0.0,0.0,2.0,8.0,0.0,,,,,,,,,Franklin,FRANKLIN,1034-2663,False,,,,,,74,69,44.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,Sebastian Roman,Sebastian,Roman,,30171,Sebastian Roman,0,0BEREA,11,11,,,29.0,1.0,8.0,2.0,3.0,0.0,0.0,5.0,0.0,2.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.417,11.0,36.0,2.0,1.0,0.276,0.379,5.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.875,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,6.0,6.0,"0,9",0.0,0.0,9.0,"3,16",0.19,3.0,16.0,"2,7",0.29,2.0,7.0,"2,5",0.4,2.0,5.0,0,0.0,0.0,0.0,"5,6","0,1","7,19",1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,Berea,BEREA,921-1395,False,,,,,,75,68,43.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Colin Goley,Colin,Goley,,2694,Colin Goley,0,0FRANKLIN,11,4,,,15.0,7.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,4.0,16.0,4.0,1.0,0.267,0.267,12.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.947,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,4.0,3.0,"1,4",0.25,1.0,4.0,"2,6",0.33,2.0,6.0,"1,4",0.25,1.0,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,"3,4","1,2","3,6",13,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,3.0,0.0,,,,,,,,,Franklin,FRANKLIN,1034-2666,False,,,,,,76,68,42.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Dylan Rieck,Dylan,Rieck,,195,Dylan Rieck,0,0EARLHAM,10,9,,,30.0,3.0,8.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,13.0,34.0,0.0,0.0,0.267,0.433,60.0,4.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,64.0,1.0,17.0,0.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,4.0,"1,15",0.07,1.0,15.0,"1,14",0.07,1.0,14.0,"0,11",0.0,0.0,11.0,"1,5",0.2,1.0,5.0,0,0.0,0.0,0.0,"7,9",0,"3,14",1,0.0,0.0,0.0,11,0.0,0.0,0.0,1.0,15.0,0.0,,,,,,,,,Earlham,EARLHAM,1215-1891,False,,,,,,77,68,41.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Dyllan Redmon,Dyllan,Redmon,,2694,Dyllan Redmon,0,0FRANKLIN,18,18,,,53.0,15.0,12.0,14.0,3.0,0.0,0.0,12.0,0.0,13.0,5.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,15.0,84.0,5.0,0.6,0.226,0.283,14.0,25.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.886,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,13.0,26.0,"5,23",0.22,5.0,23.0,"8,27",0.3,8.0,27.0,"7,22",0.32,7.0,22.0,"3,9",0.33,3.0,9.0,0,0.0,0.0,0.0,"7,14","6,12","25,40",69,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,14.0,0.0,,,,,,,,,Franklin,FRANKLIN,1034-2247,False,,,,,,78,67,40.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,Mason Rasmussen,Mason,Rasmussen,,585,Mason Rasmussen,0,0ROSE-HUL,13,13,,,43.0,6.0,10.0,12.0,1.0,0.0,1.0,8.0,0.0,3.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.382,14.0,55.0,0.0,0.0,0.233,0.326,94.0,5.0,6.0,1.0,0.0,30.0,2.0,0.0,0.0,105.0,0.943,32.0,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,9.0,14.0,"4,13",0.31,4.0,13.0,"7,26",0.27,7.0,26.0,"5,15",0.33,5.0,15.0,"1,5",0.2,1.0,5.0,0,0.0,0.0,0.0,"1,5","5,7","21,34",69,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,5.0,0.0,,,,,,,,,Rose-Hulman,ROSE-HUL,1038-4713,False,,,,,,79,67,39.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Chris Hedinger,Chris,Hedinger,,28749,Chris Hedinger,0,0TRANSYLV,17,17,,,60.0,6.0,12.0,11.0,1.0,0.0,2.0,5.0,0.0,1.0,16.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.257,19.0,72.0,2.0,1.0,0.2,0.317,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,37.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,11.0,23.0,"3,22",0.14,3.0,22.0,"5,31",0.16,5.0,31.0,"2,18",0.11,2.0,18.0,"1,6",0.17,1.0,6.0,0,0.0,0.0,0.0,"6,11","5,7","17,39",2,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,21.0,0.0,,,,,,,,,Transylvania,TRANSYLV,1039-3004,False,,,,,,80,66,38.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,B. Kaler,B.,Kaler,,1192,B. Kaler,0,0MANCHEST,18,18,,,56.0,12.0,13.0,11.0,0.0,0.0,0.0,5.0,0.0,4.0,10.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.338,13.0,67.0,1.0,0.0,0.232,0.232,41.0,39.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,83.0,0.964,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,13.0,18.0,"6,18",0.33,6.0,18.0,"9,30",0.3,9.0,30.0,"9,23",0.39,9.0,23.0,"2,4",0.5,2.0,4.0,0,0.0,0.0,0.0,"6,16","3,10","17,35",22,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,10.0,0.0,,,,,,,,,Manchester,MANCHEST,1036-2536,False,,,,,,81,66,37.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,O. Ritchie,O.,Ritchie,,1192,O. Ritchie,0,0MANCHEST,17,17,,,48.0,10.0,11.0,10.0,1.0,0.0,0.0,7.0,0.0,4.0,11.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.367,12.0,65.0,4.0,0.75,0.229,0.25,11.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.93,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,17.0,11.0,"5,21",0.24,5.0,21.0,"4,28",0.14,4.0,28.0,"4,21",0.19,4.0,21.0,"2,5",0.4,2.0,5.0,0,0.0,0.0,0.0,"4,8","6,10","16,36",2,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,18.0,0.0,,,,,,,,,Manchester,MANCHEST,1036-2546,False,,,,,,82,65,36.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,E. Schmidten,E.,Schmidten,,1192,E. Schmidten,0,0MANCHEST,12,12,,,48.0,9.0,11.0,9.0,2.0,1.0,0.0,3.0,0.0,4.0,13.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.316,15.0,57.0,6.0,1.0,0.229,0.313,51.0,9.0,5.0,7.0,0.0,19.0,5.0,0.0,0.0,65.0,0.923,24.0,0.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,15.0,10.0,"6,20",0.3,6.0,20.0,"7,30",0.23,7.0,30.0,"3,20",0.15,3.0,20.0,"2,5",0.4,2.0,5.0,0,0.0,0.0,0.0,"2,6","2,7","15,34","0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,5.0,11.0,0.0,,,,,,,,,Manchester,MANCHEST,1036-2956,False,,,,,,83,65,35.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Russell Weaver,Russell,Weaver,,939,Russell Weaver,0,0ANDERSON,14,14,,,55.0,4.0,11.0,9.0,3.0,0.0,1.0,3.0,0.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,17.0,58.0,1.0,1.0,0.2,0.309,14.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.796,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,13.0,13.0,"4,14",0.29,4.0,14.0,"7,32",0.22,7.0,32.0,"6,25",0.24,6.0,25.0,"1,8",0.13,1.0,8.0,"1,3",0.33,1.0,3.0,"2,11","2,5","11,34",3,0.0,0.0,0.0,"0,0",0.0,0.0,0.0,1.0,19.0,0.0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,,84,65,34.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Alex Billman,Alex,Billman,,2694,Alex Billman,0,0FRANKLIN,13,11,,,29.0,12.0,7.0,8.0,0.0,0.0,2.0,12.0,0.0,4.0,14.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,13.0,47.0,2.0,1.0,0.241,0.448,88.0,17.0,0.0,4.0,0.0,24.0,6.0,0.0,0.0,105.0,1.0,30.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,6.0,"4,10",0.4,4.0,10.0,"4,14",0.29,4.0,14.0,"3,10",0.3,3.0,10.0,"2,6",0.33,2.0,6.0,0,0.0,0.0,0.0,"5,10","1,3","11,21",0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.0,11.0,0.0,,,,,,,,,Franklin,FRANKLIN,1034-2662,False,,,,,,85,64,33.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Zayden Stiller,Zayden,Stiller,,939,Zayden Stiller,0,0ANDERSON,18,18,,,62.0,4.0,14.0,8.0,3.0,1.0,0.0,6.0,0.0,4.0,7.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.333,19.0,74.0,1.0,1.0,0.226,0.306,109.0,8.0,1.0,2.0,0.0,22.0,7.0,0.0,0.0,118.0,0.992,29.0,0.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,20.0,18.0,"3,24",0.13,3.0,24.0,"11,44",0.25,11.0,44.0,"7,28",0.25,7.0,28.0,"0,7",0.0,0.0,7.0,0,0.0,0.0,0.0,"4,13","1,4","22,48",10,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,28.0,0.0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,,86,64,32.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,Carsen Riddle,Carsen,Riddle,,987,Carsen Riddle,0,0BLU,15,14,,,45.0,5.0,10.0,7.0,2.0,1.0,0.0,4.0,1.0,1.0,10.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,14.0,52.0,2.0,0.5,0.222,0.311,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,13.0,11.0,"5,17",0.29,5.0,17.0,"7,20",0.35,7.0,20.0,"4,11",0.36,4.0,11.0,"1,7",0.14,1.0,7.0,0,0.0,0.0,0.0,"2,13","3,4","11,23",22,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,14.0,0.0,,,,,,,,,Bluffton,BLU,0,False,,,,,,87,63,31.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Tucker Williams,Tucker,Williams,,195,Tucker Williams,0,0EARLHAM,12,8,,,34.0,1.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,10.0,36.0,0.0,0.0,0.235,0.294,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.867,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,6.0,11.0,"2,13",0.15,2.0,13.0,"6,20",0.3,6.0,20.0,"4,16",0.25,4.0,16.0,"1,2",0.5,1.0,2.0,0,0.0,0.0,0.0,"1,3","3,4","10,22",2,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,9.0,0.0,,,,,,,,,Earlham,EARLHAM,1215-1894,False,,,,,,88,63,30.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Jackson Gutzwiller,Jackson,Gutzwiller,,8567,Jackson Gutzwiller,0,0MT. ST.,13,11,,,35.0,8.0,8.0,6.0,1.0,0.0,1.0,5.0,0.0,1.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.341,12.0,44.0,1.0,1.0,0.229,0.343,87.0,9.0,5.0,5.0,0.0,21.0,4.0,0.0,0.0,101.0,0.95,25.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,14.0,10.0,"2,15",0.13,2.0,15.0,"4,16",0.25,4.0,16.0,"3,13",0.23,3.0,13.0,"1,3",0.33,1.0,3.0,0,0.0,0.0,0.0,"2,7","3,4","11,22",0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,15.0,0.0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-2407,False,,,,,,89,62,29.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,Trey Pipenger,Trey,Pipenger,,1115,Trey Pipenger,0,0HAN,15,15,,,46.0,12.0,10.0,6.0,3.0,0.0,0.0,13.0,0.0,6.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.446,13.0,65.0,3.0,1.0,0.217,0.283,27.0,29.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,61.0,0.918,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,5.0,15.0,"3,14",0.21,3.0,14.0,"7,24",0.29,7.0,24.0,"4,14",0.29,4.0,14.0,"1,10",0.1,1.0,10.0,0,0.0,0.0,0.0,"3,8","3,4","17,32",0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,8.0,0.0,,,,,,,,,Hanover,HAN,1035-2806,False,,,,,,90,62,28.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Nic Deering,Nic,Deering,,2694,Nic Deering,0,0FRANKLIN,15,13,,,43.0,17.0,9.0,6.0,1.0,0.0,0.0,9.0,0.0,8.0,8.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,10.0,63.0,9.0,0.667,0.209,0.233,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.957,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,18.0,10.0,"2,14",0.14,2.0,14.0,"4,19",0.21,4.0,19.0,"4,14",0.29,4.0,14.0,"1,5",0.2,1.0,5.0,0,0.0,0.0,0.0,"6,19","3,8","17,28",144,0.0,0.0,0.0,4,0.0,0.0,0.0,4.0,18.0,0.0,,,,,,,,,Franklin,FRANKLIN,1034-2664,False,,,,,,91,62,27.0,batting,,
