season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Sameer German,Sameer,German,,16,Sameer German,0,0ALBRIGHT,5,0,,,6,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,2,6,0,.000,.333,.333,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,"1,2",0.50,1,2,"1,2",0.50,1,2,"1,2",0.50,1,2,"0,1",0,0,1,0,0,0,0,"0,1",0,"2,2",0,0,0,0,124,0,0,0,0,0,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Aaron Kirby,Aaron,Kirby,,16,Aaron Kirby,0,0ALBRIGHT,12,5,,,19,1,7,1,0,0,0,2,0,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0.455,7,23,1,1.000,.368,.368,37,4,1,1,0,10,2,0,0,42,.976,12,.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,3,"2,5",0.40,2,5,"4,12",0.33,4,12,"3,9",0.33,3,9,0,0,0,0,0,0,0,0,"0,3","1,1","9,16",0,0,0,0,64,0,0,0,4,5,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Deklyn Marks,Deklyn,Marks,,16,Deklyn Marks,0,0ALBRIGHT,32,29,,,97,16,31,22,4,0,4,9,0,3,4,1,4,1,4,0,0,0,0,1,0,1,0,0.394,47,113,5,.800,.320,.485,2,2,0,0,0,0,0,1,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,28,32,"11,35",0.31,11,35,"20,57",0.35,20,57,"12,36",0.33,12,36,"10,28",0.36,10,28,0,0,0,0,"8,19","6,12","34,62",51,0,0,0,4,0,0,0,8,19,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Keyir Burwell,Keyir,Burwell,,16,Keyir Burwell,0,0ALBRIGHT,5,0,,,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.667,2,3,0,.000,.667,.667,2,1,2,0,0,0,0,0,0,5,.600,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"0,1",0,0,1,"1,2",0.50,1,2,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,"1,1","1,1","1,2",0,0,0,0,2,0,0,0,0,2,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Ian Vanbrookhoven,Ian,Vanbrookhoven,,16,Ian Vanbrookhoven,0,0ALBRIGHT,6,3,,,13,3,3,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,2,0,2,0,0.214,3,14,0,.000,.231,.231,22,1,0,0,0,2,0,0,0,23,1.000,2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,2,"1,5",0.20,1,5,"1,11",0.09,1,11,"1,8",0.13,1,8,"0,2",0,0,2,0,0,0,0,"2,2","3,3","3,12",12,0,0,0,"0,1",0,0,1,5,9,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Sean Hoffman,Sean,Hoffman,,16,Sean Hoffman,0,0ALBRIGHT,3,0,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,"0,2",0,0,2,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"1,2",0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,J. Tres,J.,Tres,,16,J. Tres,0,0ALBRIGHT,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Owen Morais,Owen,Morais,,16,Owen Morais,0,0ALBRIGHT,12,5,,,22,2,3,3,1,0,0,4,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0.269,4,26,0,.000,.136,.182,5,16,3,0,0,0,0,1,0,24,.875,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,3,"1,9",0.11,1,9,"1,12",0.08,1,12,"1,9",0.11,1,9,"1,6",0.17,1,6,0,0,0,0,"2,5","1,2","6,14",0,0,0,0,5,0,0,0,1,7,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Plyler Hunter,Plyler,Hunter,,16,Plyler Hunter,0,0ALBRIGHT,32,31,,,103,20,28,15,8,1,0,11,0,2,21,6,5,2,4,1,0,0,0,2,1,2,0,0.350,38,121,7,.714,.272,.369,73,3,0,0,0,0,0,1,0,76,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,29,27,"13,33",0.39,13,33,"17,57",0.30,17,57,"13,39",0.33,13,39,"8,33",0.24,8,33,0,0,0,0,"10,29","4,10","32,65",65,0,0,0,4,0,0,0,5,23,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Brian Hoffmann,Brian,Hoffmann,,16,Brian Hoffmann,0,0ALBRIGHT,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,2,0,0,1,1.000,3,.333,7,1,0,0,0,0,0,0,0,0,6.0,7,7,6,4,1,1,0,10.50,19,30,0,3,0,0,2,0,1,0,.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,"1,1","3,4","1,1",0,"0,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Tyler Boccelli,Tyler,Boccelli,,16,Tyler Boccelli,0,0ALBRIGHT,11,2,,,12,3,3,0,1,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.357,4,15,0,.000,.250,.333,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,0,1,0,0,0,0,0,0,0,0,3.0,0,0,0,3,0,0,0,0.00,9,9,0,0,0,0,0,0,0,0,.000,1,0,4,2,"1,5",0.20,1,5,"1,7",0.14,1,7,"0,4",0,0,4,"1,3",0.33,1,3,0,0,0,0,"1,1",0,"5,9",0,0,0,0,46,0,0,0,5,3,0,1,5,0,"0,1",0,"0,2",0,"0,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Jermane Miller,Jermane,Miller,,16,Jermane Miller,0,0ALBRIGHT,3,0,,,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1,3,0,.000,.333,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,1","0,1","0,2",0,0,0,0,38,0,0,0,0,0,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Josh Tudor,Josh,Tudor,,16,Josh Tudor,0,0ALBRIGHT,12,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,0,0,0,4,2,0,0,4,1.000,6,.667,26,1,2,1,3,2,0,0,0,0,31.1,21,17,15,37,6,1,4,4.88,120,144,1,5,0,2,2,0,0,15,.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,0,"4,5","0,11","0,7",0,"0,5",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Hayden Mcdonald,Hayden,Mcdonald,,16,Hayden Mcdonald,0,0ALBRIGHT,9,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,0,0,0,2,0,0,0,4,1.000,2,1.000,13,1,3,1,1,0,0,0,0,0,10.0,11,11,9,2,1,0,0,9.90,39,55,1,5,0,1,1,0,0,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,"0,1","0,2","0,1",0,"0,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Dalton Young,Dalton,Young,,16,Dalton Young,0,0ALBRIGHT,3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1","0,1",0,0,1,0,0,0,0,0,3,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Lukas Netzni,Lukas,Netzni,,16,Lukas Netzni,0,0ALBRIGHT,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,10,1,0,0,0,0,0,0,0,0,6.1,8,7,2,7,1,1,1,9.95,27,30,2,0,1,1,0,0,0,1,.370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,"0,1",0,0,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Austin Ozarowski,Austin,Ozarowski,,16,Austin Ozarowski,0,0ALBRIGHT,7,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,1,0,0,3,0,0,0,3,.667,3,1.000,11,1,1,0,0,,0,0,0,0,9.2,15,14,10,7,1,0,3,13.03,38,52,0,2,2,0,2,0,1,4,.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,"2,3","1,3","0,1",0,"0,2",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Nick Bamrick,Nick,Bamrick,,16,Nick Bamrick,0,0ALBRIGHT,5,2,,,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.167,1,6,0,.000,.167,.167,12,0,0,0,0,5,0,0,0,12,1.000,5,1.000,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,1,1,0,2,"1,1",1.00,1,1,"1,6",0.17,1,6,"1,4",0.25,1,4,"1,2",0.50,1,2,0,0,0,0,0,"0,1","2,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Kyle Polaski,Kyle,Polaski,,16,Kyle Polaski,0,0ALBRIGHT,4,3,,,8,1,2,1,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,1,0,0,0.300,2,10,0,.000,.250,.250,14,2,0,0,0,4,2,0,0,16,1.000,6,.667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,3,"0,2",0,0,2,"0,3",0,0,3,"0,3",0,0,3,0,0,0,0,0,0,0,0,"2,4","1,2","1,4",2,0,0,0,4,0,0,0,1,2,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Nicolas Natalie,Nicolas,Natalie,,16,Nicolas Natalie,0,0ALBRIGHT,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,2,0,0,0,2,1.000,2,1.000,8,1,0,1,0,1,0,0,0,0,9.1,6,5,6,11,0,0,1,4.82,35,47,2,1,0,3,2,0,0,3,.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,"1,1","0,1","0,1",0,"0,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Nathan Golden,Nathan,Golden,,16,Nathan Golden,0,0ALBRIGHT,15,11,,,36,8,10,7,2,2,0,7,0,0,13,2,0,0,1,0,0,0,0,0,0,0,0,0.395,16,44,0,.000,.278,.444,7,18,4,0,0,0,0,3,0,29,.862,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,6,"5,18",0.28,5,18,"9,25",0.36,9,25,"5,16",0.31,5,16,"4,11",0.36,4,11,0,0,0,0,"2,4","1,4","13,27",8,0,0,0,0,0,0,0,3,14,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Chris Gorla,Chris,Gorla,,16,Chris Gorla,0,0ALBRIGHT,28,26,,,96,19,28,20,3,0,2,9,0,4,14,5,0,0,0,1,0,0,0,3,0,3,0,0.373,37,110,0,.000,.292,.385,137,26,2,7,0,34,15,2,0,165,.988,49,.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,25,27,"12,37",0.32,12,37,"20,59",0.34,20,59,"14,34",0.41,14,34,"9,34",0.26,9,34,0,0,0,0,"10,23","6,10","31,63",17,0,0,0,0,0,0,0,6,25,0,,,,,,,,,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Lukas Khandagle,Lukas,Khandagle,,16,Lukas Khandagle,0,0ALBRIGHT,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,2,0,0,3,1,0,0,2,.000,4,.750,7,1,0,0,0,0,0,0,0,0,5.1,9,8,10,3,3,0,0,13.50,23,34,1,1,1,0,0,0,0,0,.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,"1,1","0,3","0,1",0,"0,2",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Chris Valerio,Chris,Valerio,,16,Chris Valerio,0,0ALBRIGHT,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,0,0,0,0,2,1.000,0,.000,8,1,0,1,0,0,0,0,0,0,8.2,7,7,12,4,1,0,0,7.27,29,46,3,1,0,1,3,0,0,1,.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,"1,1","1,4","1,1",0,"0,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Sam Bilinsky,Sam,Bilinsky,,16,Sam Bilinsky,0,0ALBRIGHT,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,4,4,0,0,0,0,0,0,0,0,.000,0,0,0,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"0,1","0,1",0,0,"0,2",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Lucas Myford,Lucas,Myford,,16,Lucas Myford,0,0ALBRIGHT,7,1,,,11,0,1,1,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.167,2,12,0,.000,.091,.182,10,0,2,0,0,0,0,0,0,12,.833,0,.000,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,4,4,"0,6",0,0,6,"0,4",0,0,4,"0,3",0,0,3,"1,1",1.00,1,1,0,0,0,0,"1,2","1,1","1,4",0,0,0,0,49,0,0,0,2,4,0,0,0,0,0,0,0,0,0,Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Ryan Hardisky,Ryan,Hardisky,,16,Ryan Hardisky,0,0ALBRIGHT,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,2,1,0,0,0,0,0,0,0,0,0.2,3,3,2,0,1,0,0,40.50,4,6,0,0,0,0,0,0,0,0,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"0,1","1,2",0,0,"1,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Quincy Bell,Quincy,Bell,,16,Quincy Bell,0,0ALBRIGHT,4,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,2,1,0,0,0,0,0,0,0,0,2.1,3,3,5,2,0,0,0,11.57,9,14,0,0,0,0,0,0,0,1,.222,1,0,0,0,"0,1",0,0,1,"0,1",0,0,1,"0,0",0,0,0,"0,0",0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,2,0,0,0,0,0,0,4,1,0,"0,1","1,2",0,0,"1,2",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Brady Najda,Brady,Najda,,16,Brady Najda,0,0ALBRIGHT,2,0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,3,0,0,0,0.00,4,5,0,1,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0,1","0,2",0,0,"0,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Wayne Hudson,Wayne,Hudson,,16,Wayne Hudson,0,0ALBRIGHT,6,0,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,3,0,0,0,0,0.000,3,1.000,8,1,0,0,0,0,0,0,0,0,6.0,11,10,7,5,3,0,1,15.00,27,36,1,2,0,0,0,0,0,3,.296,0,0,0,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,2,0,0,0,0,0,0,9,4,0,"0,1","0,2","1,4",0,"0,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Patrick Ahearn,Patrick,Ahearn,,16,Patrick Ahearn,0,0ALBRIGHT,12,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,1,0,0,5,1,1,0,7,.857,6,.833,20,1,0,4,1,1,0,0,0,0,22.2,8,6,2,16,5,0,0,2.38,81,89,0,3,0,3,0,0,0,4,.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,1,"1,1","0,3","0,2",0,"0,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Matthew Gerardi,Matthew,Gerardi,,16,Matthew Gerardi,0,0ALBRIGHT,4,0,,,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,1,1,0,0,0,0,0,0,0,0,2.0,1,1,0,0,0,0,0,4.50,6,8,0,2,0,0,0,0,0,0,.167,0,1,1,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,1,0,0,0,0,2,0,2,3,0,"0,1","1,3","1,2",0,"0,1",Albright,ALBRIGHT,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Albright,Colby Yaich,Colby,Yaich,,16,Colby Yaich,0,0ALBRIGHT,6,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,3,2,0,0,2,1.000,5,.600,18,1,4,2,1,0,0,0,0,0,14.1,12,12,10,8,2,0,0,7.53,55,70,1,2,2,0,3,0,0,4,.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,"0,4","1,9","2,8",0,"1,5",Albright,ALBRIGHT,0,False,,,,,
