season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Powell,Jaxon",Jaxon,Powell,,778,"Powell,Jaxon","POWELL,JAXON",Wheaton,WHE,687-3395,1,0,52,52,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,170,74
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Pumala,Reid",Reid,Pumala,,121,"Pumala,Reid","PUMALA,REID",Carthage,CAR,681-6645,1,1,60,,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,171,74
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Raciak,Brendan",Brendan,Raciak,,120,"Raciak,Brendan","RACIAK,BRENDAN",Carroll,CAR,1094-7240,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,172,74
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Rambasek,Matt",Matt,Rambasek,,40,"Rambasek,Matt","RAMBASEK,MATT",Augustana,AUG,489-5176,1,1,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173,74
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Richards,Cole",Cole,Richards,,496,"Richards,Cole","RICHARDS,COLE",North Park,NPK,686-4230,1,0,41,41,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,174,74
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Saeveonne Jackson,Saeveonne,Jackson,,424,Saeveonne Jackson,"JACKSON,SAEVEONNE",Millikin,MILLIKIN,684-4975,1,0,71,71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,175,73
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Salazar,Xander",Xander,Salazar,,40,"Salazar,Xander","SALAZAR,XANDER",Augustana,AUG,489-5801,1,0,25,25,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,176,73
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Schettle,Logan",Logan,Schettle,,121,"Schettle,Logan","SCHETTLE,LOGAN",Carthage,CAR,681-6669,1,1,2,,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,177,73
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Schminski,Cole",Cole,Schminski,,778,"Schminski,Cole","SCHMINSKI,COLE",Wheaton,WHE,687-3396,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,178,73
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Stambaugh,Nick",Nick,Stambaugh,,778,"Stambaugh,Nick","STAMBAUGH,NICK",Wheaton,WHE,687-3747,1,0,31,1B,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,179,73
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Stapleton,Peter",Peter,Stapleton,,40,"Stapleton,Peter","STAPLETON,PETER",Augustana,AUG,489-4876,1,0,43,43,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,180,73
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Stewart,Ethan",Ethan,Stewart,,212,"Stewart,Ethan","STEWART,ETHAN",Elmhurst,ELM,682-3780,1,1,91,91,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,181,73
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Stingily,Ryan",Ryan,Stingily,,300,"Stingily,Ryan","STINGILY,RYAN",Illinois Wesleyan,IWU,683-8865,1,0,90,90,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,182,72
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Toland,Charles",Charles,Toland,,40,"Toland,Charles","TOLAND,CHARLES",Augustana,AUG,489-4887,1,0,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,183,72
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Turley,Hadyn",Hadyn,Turley,,496,"Turley,Hadyn","TURLEY,HADYN",North Park,NPK,686-4243,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,184,72
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Vallieres,Jake",Jake,Vallieres,,778,"Vallieres,Jake","VALLIERES,JAKE",Wheaton,WHE,687-3399,1,0,23,23,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185,72
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Waldinger,Jake",Jake,Waldinger,,778,"Waldinger,Jake","WALDINGER,JAKE",Wheaton,WHE,687-3382,1,0,0,0,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,186,72
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Walrod,Charlie",Charlie,Walrod,,40,"Walrod,Charlie","WALROD,CHARLIE",Augustana,AUG,489-5540,1,0,17,1C,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,187,72
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Weiersheuser,Zach",Zach,Weiersheuser,,40,"Weiersheuser,Zach","WEIERSHEUSER,ZACH",Augustana,AUG,489-5558,1,0,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,188,72
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Weston,Jake",Jake,Weston,,778,"Weston,Jake","WESTON,JAKE",Wheaton,WHE,687-3744,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,189,71
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Williams,Kevin",Kevin,Williams,,120,"Williams,Kevin","WILLIAMS,KEVIN",Carroll,CAR,1094-7557,1,0,41,41,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,190,71
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Williams,Xavier",Xavier,Williams,,212,"Williams,Xavier","WILLIAMS,XAVIER",Elmhurst,ELM,682-4541,1,1,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,191,71
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Young,Daniel",Daniel,Young,,496,"Young,Daniel","YOUNG,DANIEL",North Park,NPK,686-4249,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192,71
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Young,Dylan",Dylan,Young,,40,"Young,Dylan","YOUNG,DYLAN",Augustana,AUG,489-5549,1,0,39,39,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193,71
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Zitkus,Jimmy",Jimmy,Zitkus,,40,"Zitkus,Jimmy","ZITKUS,JIMMY",Augustana,AUG,489-4890,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,194,71
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Yorke,Owen",Owen,Yorke,,778,"Yorke,Owen","YORKE,OWEN",Wheaton,WHE,687-3898,1,0,35,35,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,0,32,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021149094094515257,195,71
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Chandler,Elijah",Elijah,Chandler,,496,"Chandler,Elijah","CHANDLER,ELIJAH",North Park,NPK,686-4026,1,1,10,1E,0,0,DL,0,,,,,,,,0,1,3,4,4,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026987569542990697,196,71
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"McGowan Jr.,Mikel",Mikel,McGowan Jr.,,121,"McGowan Jr.,Mikel","MCGOWAN JR.,MIKEL",Carthage,CAR,681-6670,1,0,23,,0,TE,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,33,1,17,16.5,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05022883043185006,197,70
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Robinson,Trey",Trey,Robinson,,496,"Robinson,Trey","ROBINSON,TREY",North Park,NPK,686-4561,1,0,1,1R,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,0,14,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0736415252172482,198,70
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Schlanser,Sean",Sean,Schlanser,,40,"Schlanser,Sean","SCHLANSER,SEAN",Augustana,AUG,489-4898,1,1,84,84,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,32,1,21,16.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07868893804957605,199,70
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Bridges,Amarrion",Amarrion,Bridges,,120,"Bridges,Amarrion","BRIDGES,AMARRION",Carroll,CAR,1094-7003,1,1,15,15,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10013812670365141,200,70
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Latrell Hannon,Latrell,Hannon,,424,Latrell Hannon,"HANNON,LATRELL",Millikin,MILLIKIN,684-4974,1,1,1A,1A,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10013812670365141,201,70
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Lee,Antray",Antray,Lee,,121,"Lee,Antray","LEE,ANTRAY",Carthage,CAR,681-6989,1,0,18,,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10013812670365141,202,70
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Ludwig,Isaiah",Isaiah,Ludwig,,120,"Ludwig,Isaiah","LUDWIG,ISAIAH",Carroll,CAR,1094-7546,1,0,16,16,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10013812670365141,203,70
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Hyzy,Zach",Zach,Hyzy,,121,"Hyzy,Zach","HYZY,ZACH",Carthage,CAR,681-6654,1,0,53,,0,0,LB,0,,,,,,,,0,5,1,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10105767085576273,204,69
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Zeffiro,Jace",Jace,Zeffiro,,212,"Zeffiro,Jace","ZEFFIRO,JACE",Elmhurst,ELM,682-3786,1,1,20,20,0,0,LB,0,,,,,,,,0,3,3,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10105767085576273,205,69
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Justin White,Justin,White,,424,Justin White,"WHITE,JUSTIN",Millikin,MILLIKIN,684-5786,1,1,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4.0,,,,,,,,,,,6,45,0,14,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15422473274398069,206,69
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Downing,Owen",Owen,Downing,,778,"Downing,Owen","DOWNING,OWEN",Wheaton,WHE,687-3389,1,1,53,53,0,0,DL,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20262884432850972,207,69
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Kaneta,Kaiwalya",Kaiwalya,Kaneta,,120,"Kaneta,Kaiwalya","KANETA,KAIWALYA",Carroll,CAR,1094-7278,1,1,4,4,0,0,LB,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20262884432850972,208,69
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Otis Banks III,Otis Banks,III,,424,Otis Banks III,"III,OTIS BANKS",Millikin,MILLIKIN,684-5790,1,0,95,95,0,0,0,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20262884432850972,209,69
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Gray,Malik",Malik,Gray,,300,"Gray,Malik","GRAY,MALIK",Illinois Wesleyan,IWU,683-7939,1,0,22,22,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,1,15,90,96,6,1,43,6.0,90.0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23819109577320474,210,69
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Martorano,Anthony",Anthony,Martorano,,120,"Martorano,Anthony","MARTORANO,ANTHONY",Carroll,CAR,1094-7266,1,0,23,23,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,7,104,104,0,1,76,14.9,104.0,1,1,0,1,1.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26563547565712486,211,69
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Billions,Jonathan",Jonathan,Billions,,212,"Billions,Jonathan","BILLIONS,JONATHAN",Elmhurst,ELM,682-4486,1,1,28,28,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0,21,82,88,6,1,27,3.9,82.0,1,1,0,1,1.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26627859605934723,212,68
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"LaDere,Gavin",Gavin,LaDere,,300,"LaDere,Gavin","LADERE,GAVIN",Illinois Wesleyan,IWU,683-8253,1,0,12,12,0,0,LB,0,,,,,,,,0,2,1,3,3,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27669894564128183,213,68
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Stevens,Klayton",Klayton,Stevens,,496,"Stevens,Klayton","STEVENS,KLAYTON",North Park,NPK,686-4239,1,0,88,88,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29800996224089676,214,68
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Nieto,Teke",Teke,Nieto,,40,"Nieto,Teke","NIETO,TEKE",Augustana,AUG,489-4885,1,1,52,52,0,0,DE,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3498495028019426,215,68
