season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,fumble_stats_number,fumble_stats_number_lost
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Ralston,Deandre",Deandre,Ralston,,271,"Ralston,Deandre","RALSTON,DEANDRE",Hardin-Simmons,HSU,637-3185,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Hailey,Austin",Austin,Hailey,,271,"Hailey,Austin","HAILEY,AUSTIN",Hardin-Simmons,HSU,637-3881,1,0,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Herman,Justin",Justin,Herman,,271,"Herman,Justin","HERMAN,JUSTIN",Hardin-Simmons,HSU,637-3893,1,0,82,82,0,WR,0,0,,,2,63,0,40,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Turner,Kaden",Kaden,Turner,,271,"Turner,Kaden","TURNER,KADEN",Hardin-Simmons,HSU,637-3643,1,0,84,84,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,152,53,0,1,0,2,1,50.7,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Carney,Casen",Casen,Carney,,271,"Carney,Casen","CARNEY,CASEN",Hardin-Simmons,HSU,637-3975,1,0,86,86,0,WR,0,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Butchee,Jackson",Jackson,Butchee,,271,"Butchee,Jackson","BUTCHEE,JACKSON",Hardin-Simmons,HSU,637-3669,1,0,87,87,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"DeVivo,Brighton",Brighton,DeVivo,,271,"DeVivo,Brighton","DEVIVO,BRIGHTON",Hardin-Simmons,HSU,637-3908,1,0,88,88,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Smith-Bell,Larry",Larry,Smith-Bell,,271,"Smith-Bell,Larry","SMITH-BELL,LARRY",Hardin-Simmons,HSU,637-3360,1,0,90,90,0,0,DE,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Fleming,Kaden",Kaden,Fleming,,271,"Fleming,Kaden","FLEMING,KADEN",Hardin-Simmons,HSU,637-3892,1,0,91,91,0,0,DT,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Morris,Tyett",Tyett,Morris,,271,"Morris,Tyett","MORRIS,TYETT",Hardin-Simmons,HSU,637-3969,1,0,94,94,0,TE,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,8,1,1,0,8,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Johnson,Nick",Nick,Johnson,,271,"Johnson,Nick","JOHNSON,NICK",Hardin-Simmons,HSU,637-3885,1,0,97,97,0,0,DT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Hardin-Simmons,"Aribisala,Martins",Martins,Aribisala,,271,"Aribisala,Martins","ARIBISALA,MARTINS",Hardin-Simmons,HSU,637-3358,1,0,99,99,0,0,DT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Williams,Tedrick",Tedrick,Williams,,8530,"Williams,Tedrick","WILLIAMS,TEDRICK",McMurry,MCM,643-5714,1,0,0,0,0,RB,0,0,,,1,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,10,2,0,4,1.6,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Hatcher,Noah",Noah,Hatcher,,8530,"Hatcher,Noah","HATCHER,NOAH",McMurry,MCM,643-5716,1,0,0,0D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Chandler,Thomas",Thomas,Chandler,,8530,"Chandler,Thomas","CHANDLER,THOMAS",McMurry,MCM,643-5715,1,1,1,1,0,WR,0,0,,,6,62,1,28,10.3,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Whitfield,Cai",Cai,Whitfield,,8530,"Whitfield,Cai","WHITFIELD,CAI",McMurry,MCM,643-5787,1,1,1,1D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Gooch,Celdon",Celdon,Gooch,,8530,"Gooch,Celdon","GOOCH,CELDON",McMurry,MCM,643-5485,1,0,2,2D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Rodriguez,Leroy",Leroy,Rodriguez,,8530,"Rodriguez,Leroy","RODRIGUEZ,LEROY",McMurry,MCM,643-6278,1,1,2,2,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,33,0,0,7,2.8,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Henley,Jayson",Jayson,Henley,,8530,"Henley,Jayson","HENLEY,JAYSON",McMurry,MCM,643-6005,1,1,3,3D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Collins,Kwame",Kwame,Collins,,8530,"Collins,Kwame","COLLINS,KWAME",McMurry,MCM,643-6243,1,0,4,4D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Hoel,Jess",Jess,Hoel,,8530,"Hoel,Jess","HOEL,JESS",McMurry,MCM,643-5479,1,0,5,5,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,24,3,0,14,4.2,21.0,3,1,28,1,58,0,11,8,147.0,5.27,7.25,58.0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Mitchell,Zach",Zach,Mitchell,,8530,"Mitchell,Zach","MITCHELL,ZACH",McMurry,MCM,643-5763,1,1,5,5D,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Windham,Elijah",Elijah,Windham,,8530,"Windham,Elijah","WINDHAM,ELIJAH",McMurry,MCM,643-6286,1,1,6,6D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Williams,Xavier",Xavier,Williams,,8530,"Williams,Xavier","WILLIAMS,XAVIER",McMurry,MCM,643-6056,1,1,7,7,0,WR,0,0,,,2,40,1,38,20.0,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Sharp,Tre",Tre,Sharp,,8530,"Sharp,Tre","SHARP,TRE",McMurry,MCM,643-6280,1,0,7,7D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,30,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,0,30,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Pruitt,Jadyn",Jadyn,Pruitt,,8530,"Pruitt,Jadyn","PRUITT,JADYN",McMurry,MCM,643-6029,1,1,8,8,0,WR,0,0,,,3,13,0,8,4.3,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-3,0,1,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Plake,Dylan",Dylan,Plake,,8530,"Plake,Dylan","PLAKE,DYLAN",McMurry,MCM,643-6027,1,1,9,9,0,QB,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16,0,23,2,7,3,13.3,3.29,7.67,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Youree,Brayden",Brayden,Youree,,8530,"Youree,Brayden","YOUREE,BRAYDEN",McMurry,MCM,643-6060,1,0,9,9D,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Maple,Marcus",Marcus,Maple,,8530,"Maple,Marcus","MAPLE,MARCUS",McMurry,MCM,643-6017,1,0,10,10,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,4.5,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Roper,Carson",Carson,Roper,,8530,"Roper,Carson","ROPER,CARSON",McMurry,MCM,643-6279,1,0,11,11,0,QB,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,4,32,32,0,1,10,8.0,32.0,0,0,51,1,147,0,8,6,270.6,18.38,24.50,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Barnard,Cooper",Cooper,Barnard,,8530,"Barnard,Cooper","BARNARD,COOPER",McMurry,MCM,643-5724,1,1,11,1I,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,3,6,9,9,2.0,.0,.0,1,2,12,0.5,0,1,3,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Tonche,Eric",Eric,Tonche,,8530,"Tonche,Eric","TONCHE,ERIC",McMurry,MCM,643-5782,1,1,12,1Z,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"O'Shields,Kason",Kason,O'Shields,,8530,"O'Shields,Kason","O'SHIELDS,KASON",McMurry,MCM,643-5486,1,0,14,14,0,WR,0,0,,,3,98,0,51,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Harris,Jackson",Jackson,Harris,,8530,"Harris,Jackson","HARRIS,JACKSON",McMurry,MCM,643-5540,1,1,15,1S,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Loyd,Brayden",Brayden,Loyd,,8530,"Loyd,Brayden","LOYD,BRAYDEN",McMurry,MCM,643-6357,1,0,15,15,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Perez,Bryson",Bryson,Perez,,8530,"Perez,Bryson","PEREZ,BRYSON",McMurry,MCM,643-6275,1,0,18,18,0,WR,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-5,0,0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Broadway,Isaiah",Isaiah,Broadway,,8530,"Broadway,Isaiah","BROADWAY,ISAIAH",McMurry,MCM,643-6352,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,-3,0,3,0,0,-3.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Riha,Cole",Cole,Riha,,8530,"Riha,Cole","RIHA,COLE",McMurry,MCM,643-5772,1,1,20,2O,0,0,DB,0,,,,,,,,,,,,,,,,,,,,17,1,2,3,3,1.0,.0,.0,1,0,9,1,1,0,9,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,17,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Jerome,Malachi",Malachi,Jerome,,8530,"Jerome,Malachi","JEROME,MALACHI",McMurry,MCM,643-6009,1,0,21,21,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97,1,97,97.0,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Campbell,Maurice",Maurice,Campbell,,8530,"Campbell,Maurice","CAMPBELL,MAURICE",McMurry,MCM,643-5992,1,0,22,2Z,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Layne,Corey",Corey,Layne,,8530,"Layne,Corey","LAYNE,COREY",McMurry,MCM,643-6014,1,0,22,22,0,RB,0,0,,,2,13,0,15,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,32,33,1,0,20,5.3,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Neves,Bryce",Bryce,Neves,,8530,"Neves,Bryce","NEVES,BRYCE",McMurry,MCM,643-5764,1,1,23,2E,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,5,7,12,12,4.0,.0,.0,3,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Hullaby,Nyles",Nyles,Hullaby,,8530,"Hullaby,Nyles","HULLABY,NYLES",McMurry,MCM,643-6006,1,0,25,25,0,RB,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,3,6,6,0,1,3,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Logan,Jamal",Jamal,Logan,,8530,"Logan,Jamal","LOGAN,JAMAL",McMurry,MCM,643-6265,1,0,31,3I,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Bickham,Dolyal",Dolyal,Bickham,,8530,"Bickham,Dolyal","BICKHAM,DOLYAL",McMurry,MCM,643-5983,1,0,33,33,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Butler,Rhett",Rhett,Butler,,8530,"Butler,Rhett","BUTLER,RHETT",McMurry,MCM,643-5730,1,1,40,40,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Stroud,Jackson",Jackson,Stroud,,8530,"Stroud,Jackson","STROUD,JACKSON",McMurry,MCM,643-5487,1,0,42,42,0,RB,0,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,0,12,10.0,,,,,,
