conference_code,conference,season,team,player_name,first_name,last_name,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,class_year,position,mp_total,pts_total,reb_total,ast_total,stl_total,blk_total,tov_total,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
e8,Empire 8 (E8),2025-26,Nazareth,"Holly,Merritt",Merritt,Holly,26,29.73076923076923,14.77,10.81,0.58,0.5,0.54,1.9230769230769231,0.0,C,773.0,384.0,281.0,15.0,13.0,14.0,50.0,145.0,245.0,0.59,0.0,1.0,0.0,94.0,125.0,0.75
e8,Empire 8 (E8),2025-26,Nazareth,"Pohl,Dylan",Dylan,Pohl,26,5.538461538461538,1.54,1.35,0.08,0.12,0.54,0.0769230769230769,0.0,F,144.0,40.0,35.0,2.0,3.0,14.0,2.0,19.0,26.0,0.73,0.0,0.0,0.0,2.0,7.0,0.29
e8,Empire 8 (E8),2025-26,Utica,"Liriano,Frank",Frank,Liriano,5,1.8,2.0,0.0,0.2,0.0,0.0,0.2,0.0,G,9.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.67,2.0,2.0,1.0,4.0,6.0,0.67
e8,Empire 8 (E8),2025-26,Utica,"Thompson,Dayion",Dayion,Thompson,26,31.46153846153846,16.19,2.96,1.96,1.5,0.12,2.4615384615384617,0.0,G,818.0,421.0,77.0,51.0,39.0,3.0,64.0,134.0,304.0,0.44,46.0,137.0,0.34,107.0,121.0,0.88
e8,Empire 8 (E8),2025-26,Utica,"Barasa,Griffin",Griffin,Barasa,26,17.03846153846154,2.38,1.42,1.65,0.65,0.15,1.0769230769230769,0.0,G,443.0,62.0,37.0,43.0,17.0,4.0,28.0,22.0,50.0,0.44,4.0,19.0,0.21,14.0,32.0,0.44
e8,Empire 8 (E8),2025-26,Utica,"Spina,Levi",Levi,Spina,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Utica,"Cain,Jordan",Jordan,Cain,26,28.923076923076923,14.46,4.08,1.77,2.38,0.08,2.3076923076923075,0.0,G,752.0,376.0,106.0,46.0,62.0,2.0,60.0,116.0,296.0,0.39,34.0,122.0,0.28,110.0,146.0,0.75
e8,Empire 8 (E8),2025-26,Utica,"McCardle,Ryan",Ryan,McCardle,26,23.23076923076923,7.88,2.73,1.12,0.92,0.31,0.7307692307692307,0.0,G,604.0,205.0,71.0,29.0,24.0,8.0,19.0,73.0,161.0,0.45,46.0,97.0,0.47,13.0,19.0,0.68
e8,Empire 8 (E8),2025-26,Utica,"Smith,Isaiah",Isaiah,Smith,24,11.083333333333334,3.0,1.33,0.88,0.38,0.0,0.9583333333333334,0.0,G,266.0,72.0,32.0,21.0,9.0,0.0,23.0,26.0,62.0,0.42,5.0,17.0,0.29,15.0,26.0,0.58
e8,Empire 8 (E8),2025-26,Utica,"Lord,Zyon",Zyon,Lord,25,15.32,4.48,2.04,0.52,0.24,0.6,0.84,0.0,G,383.0,112.0,51.0,13.0,6.0,15.0,21.0,40.0,119.0,0.34,17.0,58.0,0.29,15.0,27.0,0.56
e8,Empire 8 (E8),2025-26,Utica,"Sherman,Luke",Luke,Sherman,6,1.1666666666666667,0.0,0.33,0.0,0.0,0.0,0.1666666666666666,0.0,G,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Utica,"Petucci,Zachary",Zachary,Petucci,3,1.6666666666666667,0.67,0.0,0.0,0.0,0.0,0.0,0.0,G,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Utica,"Larregue,Jayden",Jayden,Larregue,17,6.705882352941177,0.88,0.53,0.24,0.24,0.0,0.4117647058823529,0.0,G,114.0,15.0,9.0,4.0,4.0,0.0,7.0,6.0,28.0,0.21,2.0,12.0,0.17,1.0,4.0,0.25
e8,Empire 8 (E8),2025-26,Utica,"Wittman,Ben",Ben,Wittman,24,12.625,2.21,2.21,0.92,0.33,0.38,0.7916666666666666,0.0,G,303.0,53.0,53.0,22.0,8.0,9.0,19.0,22.0,48.0,0.46,0.0,9.0,0.0,9.0,11.0,0.82
e8,Empire 8 (E8),2025-26,Utica,"Manuel,Jeffrey",Jeffrey,Manuel,13,5.615384615384615,1.23,1.23,0.08,0.0,0.23,0.3076923076923077,0.0,F,73.0,16.0,16.0,1.0,0.0,3.0,4.0,5.0,15.0,0.33,1.0,2.0,0.5,5.0,9.0,0.56
e8,Empire 8 (E8),2025-26,Utica,"Sinerna,Seiray",Seiray,Sinerna,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Utica,"Sand,Joshua",Joshua,Sand,9,3.4444444444444446,0.78,0.56,0.33,0.11,0.0,0.3333333333333333,0.0,F,31.0,7.0,5.0,3.0,1.0,0.0,3.0,3.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Utica,"Deak,Carter",Carter,Deak,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Utica,"Weydig,Phoenix",Phoenix,Weydig,5,1.2,0.4,0.6,0.0,0.0,0.0,0.2,0.0,G,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0
e8,Empire 8 (E8),2025-26,Utica,"Teague,Liam",Liam,Teague,24,30.625,12.75,7.04,2.04,0.92,1.58,1.875,0.0,F,735.0,306.0,169.0,49.0,22.0,38.0,45.0,122.0,257.0,0.47,11.0,36.0,0.31,51.0,90.0,0.57
e8,Empire 8 (E8),2025-26,Utica,"Platt,Quincey",Quincey,Platt,0,,0.0,0.0,0.0,0.0,0.0,,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Utica,"Parks,Keyaton",Keyaton,Parks,26,27.03846153846154,11.15,8.96,0.46,0.35,1.85,1.4615384615384617,0.0,C,703.0,290.0,233.0,12.0,9.0,48.0,38.0,125.0,177.0,0.71,0.0,0.0,0.0,40.0,78.0,0.51
e8,Empire 8 (E8),2025-26,Utica,"Trimarchi,Cameron",Cameron,Trimarchi,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Utica,"Izevbuwa,Iggy",Iggy,Izevbuwa,9,2.111111111111111,1.0,0.67,0.0,0.0,0.0,0.1111111111111111,0.0,C,19.0,9.0,6.0,0.0,0.0,0.0,1.0,4.0,11.0,0.36,0.0,1.0,0.0,1.0,2.0,0.5
e8,Empire 8 (E8),2025-26,Utica,"DeGroat,Austin",Austin,DeGroat,0,,0.0,0.0,0.0,0.0,0.0,,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Utica,Prince Kamate,Prince Kamate,,0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Poly,"Samuels,Marqiis",Marqiis,Samuels,26,29.576923076923077,9.5,3.46,3.31,1.46,0.15,2.576923076923077,0.0,G,769.0,247.0,90.0,86.0,38.0,4.0,67.0,86.0,181.0,0.48,6.0,27.0,0.22,69.0,98.0,0.7
e8,Empire 8 (E8),2025-26,Poly,"Bonin,Brian",Brian,Bonin,26,26.423076923076923,7.62,5.42,2.19,1.15,0.46,1.0769230769230769,0.0,G,687.0,198.0,141.0,57.0,30.0,12.0,28.0,71.0,181.0,0.39,17.0,60.0,0.28,39.0,55.0,0.71
e8,Empire 8 (E8),2025-26,Poly,"Williams Jr.,Leighton",Leighton,Williams Jr.,15,6.2,1.47,0.93,0.53,0.33,0.13,0.8,0.0,G,93.0,22.0,14.0,8.0,5.0,2.0,12.0,9.0,20.0,0.45,2.0,4.0,0.5,2.0,5.0,0.4
e8,Empire 8 (E8),2025-26,Poly,"Maendel,Jake",Jake,Maendel,10,3.9,0.7,0.8,0.1,0.1,0.1,0.7,0.0,G,39.0,7.0,8.0,1.0,1.0,1.0,7.0,2.0,9.0,0.22,2.0,6.0,0.33,1.0,3.0,0.33
e8,Empire 8 (E8),2025-26,Poly,"Smith,Elijah",Elijah,Smith,11,5.2727272727272725,1.27,0.45,0.55,0.45,0.0,0.4545454545454545,0.0,G,58.0,14.0,5.0,6.0,5.0,0.0,5.0,4.0,15.0,0.27,2.0,9.0,0.22,4.0,6.0,0.67
e8,Empire 8 (E8),2025-26,Poly,"Rose,Anthony",Anthony,Rose,26,32.5,19.27,5.19,1.92,1.42,0.77,1.9615384615384617,0.0,F,845.0,501.0,135.0,50.0,37.0,20.0,51.0,169.0,353.0,0.48,33.0,95.0,0.35,130.0,153.0,0.85
e8,Empire 8 (E8),2025-26,Poly,"Scanlon,William",William,Scanlon,26,21.73076923076923,7.92,1.35,0.69,0.77,0.12,0.7692307692307693,0.0,G,565.0,206.0,35.0,18.0,20.0,3.0,20.0,63.0,140.0,0.45,57.0,124.0,0.46,23.0,35.0,0.66
e8,Empire 8 (E8),2025-26,Poly,"Comstock,Kamryn",Kamryn,Comstock,26,27.26923076923077,10.58,7.0,1.54,0.88,0.65,1.5384615384615383,0.0,F,709.0,275.0,182.0,40.0,23.0,17.0,40.0,98.0,199.0,0.49,18.0,54.0,0.33,61.0,75.0,0.81
e8,Empire 8 (E8),2025-26,Poly,"Lowry,Luke",Luke,Lowry,9,5.0,1.56,0.56,0.11,0.11,0.0,0.2222222222222222,0.0,G,45.0,14.0,5.0,1.0,1.0,0.0,2.0,6.0,14.0,0.43,2.0,6.0,0.33,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Poly,"Schmidt,Alex",Alex,Schmidt,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Poly,"Dowdall,Steven",Steven,Dowdall,21,11.38095238095238,1.38,0.71,0.57,0.38,0.0,0.7142857142857143,0.0,G,239.0,29.0,15.0,12.0,8.0,0.0,15.0,10.0,31.0,0.32,6.0,26.0,0.23,3.0,7.0,0.43
e8,Empire 8 (E8),2025-26,Poly,"Fulkerson,Connor",Connor,Fulkerson,22,6.5,1.45,0.55,0.5,0.23,0.0,0.8636363636363636,0.0,G,143.0,32.0,12.0,11.0,5.0,0.0,19.0,10.0,23.0,0.43,4.0,13.0,0.31,8.0,12.0,0.67
e8,Empire 8 (E8),2025-26,Poly,"Hydara,Oumaru",Oumaru,Hydara,25,18.32,10.0,2.44,1.08,0.72,0.08,1.84,0.0,G,458.0,250.0,61.0,27.0,18.0,2.0,46.0,104.0,197.0,0.53,19.0,57.0,0.33,23.0,46.0,0.5
e8,Empire 8 (E8),2025-26,Poly,"Hughey,Maddox",Maddox,Hughey,23,8.217391304347826,2.39,2.35,0.35,0.13,0.43,0.2608695652173913,0.0,F,189.0,55.0,54.0,8.0,3.0,10.0,6.0,25.0,39.0,0.64,0.0,1.0,0.0,5.0,12.0,0.42
e8,Empire 8 (E8),2025-26,Poly,"Bartone,Alec",Alec,Bartone,25,10.04,2.8,2.64,0.84,0.44,1.12,0.36,0.0,F,251.0,70.0,66.0,21.0,11.0,28.0,9.0,30.0,59.0,0.51,0.0,4.0,0.0,10.0,20.0,0.5
e8,Empire 8 (E8),2025-26,Poly,"Eitleman,Brady",Brady,Eitleman,7,4.428571428571429,1.57,0.57,0.14,0.0,0.0,0.2857142857142857,0.0,G,31.0,11.0,4.0,1.0,0.0,0.0,2.0,5.0,11.0,0.45,1.0,3.0,0.33,0.0,2.0,0.0
e8,Empire 8 (E8),2025-26,Poly,"Dake,Owen",Owen,Dake,15,6.933333333333334,1.13,1.73,0.33,0.2,0.13,0.3333333333333333,0.0,F,104.0,17.0,26.0,5.0,3.0,2.0,5.0,7.0,11.0,0.64,0.0,1.0,0.0,3.0,5.0,0.6
e8,Empire 8 (E8),2025-26,Hartwick,"Gitz,Mike",Mike,Gitz,25,25.84,12.52,2.96,0.92,0.84,0.16,0.72,0.0,G,646.0,313.0,74.0,23.0,21.0,4.0,18.0,102.0,245.0,0.42,82.0,199.0,0.41,27.0,32.0,0.84
e8,Empire 8 (E8),2025-26,Hartwick,"Gordon,Zion",Zion,Gordon,5,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,F,11.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.67,1.0,1.0,1.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Hartwick,"Micallef,Shane",Shane,Micallef,22,8.181818181818182,2.27,0.77,0.45,0.55,0.0,0.8636363636363636,0.0,G,180.0,50.0,17.0,10.0,12.0,0.0,19.0,16.0,56.0,0.29,13.0,43.0,0.3,5.0,9.0,0.56
e8,Empire 8 (E8),2025-26,Hartwick,"Frame,Jackson",Jackson,Frame,20,10.4,2.2,2.3,0.75,0.2,0.15,0.3,0.0,F,208.0,44.0,46.0,15.0,4.0,3.0,6.0,18.0,30.0,0.6,2.0,5.0,0.4,6.0,10.0,0.6
e8,Empire 8 (E8),2025-26,Hartwick,"Boswell,Kenyon",Kenyon,Boswell,9,5.222222222222222,2.0,1.0,0.44,0.22,0.11,0.7777777777777778,0.0,G,47.0,18.0,9.0,4.0,2.0,1.0,7.0,7.0,19.0,0.37,4.0,12.0,0.33,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Hartwick,"D'Alessandro,Nick",Nick,D'Alessandro,8,3.125,1.5,0.25,0.13,0.13,0.13,0.0,0.0,G,25.0,12.0,2.0,1.0,1.0,1.0,0.0,4.0,14.0,0.29,4.0,11.0,0.36,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Hartwick,"Payne,Vincent",Vincent,Payne,2,2.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,G,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Hartwick,"Jarvis,Mase",Mase,Jarvis,23,9.73913043478261,1.78,1.61,0.7,0.43,0.26,0.4782608695652174,0.0,F,224.0,41.0,37.0,16.0,10.0,6.0,11.0,16.0,49.0,0.33,6.0,29.0,0.21,3.0,8.0,0.38
e8,Empire 8 (E8),2025-26,Hartwick,"Etienne,TJ",TJ,Etienne,23,15.478260869565217,6.96,3.87,0.78,0.65,0.52,1.9130434782608696,0.0,F,356.0,160.0,89.0,18.0,15.0,12.0,44.0,61.0,111.0,0.55,0.0,3.0,0.0,38.0,73.0,0.52
e8,Empire 8 (E8),2025-26,Hartwick,"McLaurin,Joey",Joey,McLaurin,18,11.22222222222222,2.61,1.33,1.72,0.39,0.06,0.9444444444444444,0.0,G,202.0,47.0,24.0,31.0,7.0,1.0,17.0,16.0,60.0,0.27,2.0,19.0,0.11,13.0,22.0,0.59
e8,Empire 8 (E8),2025-26,Hartwick,"Leonard,Kesean",Kesean,Leonard,24,25.333333333333332,9.58,2.79,2.38,0.83,0.08,2.125,0.0,G,608.0,230.0,67.0,57.0,20.0,2.0,51.0,79.0,176.0,0.45,19.0,51.0,0.37,53.0,68.0,0.78
e8,Empire 8 (E8),2025-26,Hartwick,"Hardinson,Cosmo",Cosmo,Hardinson,23,13.782608695652174,3.78,1.87,0.61,0.39,0.13,0.9130434782608696,0.0,G,317.0,87.0,43.0,14.0,9.0,3.0,21.0,34.0,71.0,0.48,5.0,18.0,0.28,14.0,21.0,0.67
e8,Empire 8 (E8),2025-26,Hartwick,"Murphy,Jack",Jack,Murphy,7,1.8571428571428572,0.43,0.0,0.14,0.14,0.0,0.0,0.0,G,13.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Hartwick,"Polson,Malachi",Malachi,Polson,25,15.32,5.52,1.92,1.24,0.6,0.04,1.0,0.0,G,383.0,138.0,48.0,31.0,15.0,1.0,25.0,51.0,113.0,0.45,12.0,29.0,0.41,24.0,44.0,0.55
e8,Empire 8 (E8),2025-26,Hartwick,"Barnwell,Samaj",Samaj,Barnwell,23,15.782608695652174,7.0,2.87,0.61,0.48,0.48,0.6086956521739131,0.0,F,363.0,161.0,66.0,14.0,11.0,11.0,14.0,63.0,143.0,0.44,23.0,74.0,0.31,12.0,21.0,0.57
e8,Empire 8 (E8),2025-26,Hartwick,"Paolillo,Keegan",Keegan,Paolillo,24,10.541666666666666,3.58,2.83,0.67,0.13,0.38,1.0,0.0,C,253.0,86.0,68.0,16.0,3.0,9.0,24.0,36.0,55.0,0.65,0.0,0.0,0.0,14.0,22.0,0.64
e8,Empire 8 (E8),2025-26,Hartwick,"Thomas,Xymier",Xymier,Thomas,25,15.96,5.44,4.68,1.52,0.48,0.0,1.4,0.0,F,399.0,136.0,117.0,38.0,12.0,0.0,35.0,48.0,90.0,0.53,0.0,5.0,0.0,40.0,59.0,0.68
e8,Empire 8 (E8),2025-26,Hartwick,"Lucas,Robby",Robby,Lucas,25,32.12,13.48,5.36,3.48,1.16,0.04,2.4,0.0,G,803.0,337.0,134.0,87.0,29.0,1.0,60.0,112.0,298.0,0.38,57.0,167.0,0.34,56.0,81.0,0.69
e8,Empire 8 (E8),2025-26,Hartwick,"Lacey,Timmy",Timmy,Lacey,0,,0.0,0.0,0.0,0.0,0.0,,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Hartwick,"Burton,Miles",Miles,Burton,3,2.3333333333333335,0.0,0.33,0.0,0.0,0.0,0.0,0.0,F,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Geneseo,"Hofer,Trevor",Trevor,Hofer,27,24.14814814814815,13.11,2.41,1.56,1.04,0.0,1.7777777777777777,0.0,G,652.0,354.0,65.0,42.0,28.0,0.0,48.0,107.0,224.0,0.48,56.0,110.0,0.51,84.0,109.0,0.77
e8,Empire 8 (E8),2025-26,Geneseo,"Hardison,Jalen",Jalen,Hardison,8,1.375,0.25,0.25,0.25,0.0,0.0,0.0,0.0,G,11.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Geneseo,"Garelle,Josh",Josh,Garelle,27,33.48148148148148,16.04,7.04,3.04,1.37,0.52,2.5185185185185186,0.0,G,904.0,433.0,190.0,82.0,37.0,14.0,68.0,160.0,296.0,0.54,1.0,7.0,0.14,112.0,173.0,0.65
e8,Empire 8 (E8),2025-26,Geneseo,"Brunken,Landon",Landon,Brunken,27,10.185185185185183,3.52,0.96,0.96,0.33,0.04,0.7037037037037037,0.0,G,275.0,95.0,26.0,26.0,9.0,1.0,19.0,31.0,76.0,0.41,7.0,22.0,0.32,26.0,35.0,0.74
e8,Empire 8 (E8),2025-26,Geneseo,"Casey,Jackson",Jackson,Casey,27,25.074074074074073,4.0,1.52,2.78,0.52,0.04,1.1851851851851851,0.0,G,677.0,108.0,41.0,75.0,14.0,1.0,32.0,34.0,86.0,0.4,22.0,63.0,0.35,18.0,27.0,0.67
e8,Empire 8 (E8),2025-26,Geneseo,"Rahmaan,Wallace",Wallace,Rahmaan,18,13.0,2.06,1.33,0.72,0.56,0.06,0.6666666666666666,0.0,G,234.0,37.0,24.0,13.0,10.0,1.0,12.0,13.0,38.0,0.34,3.0,9.0,0.33,8.0,19.0,0.42
e8,Empire 8 (E8),2025-26,Geneseo,"Jones,Jaiyden",Jaiyden,Jones,23,13.73913043478261,4.87,2.3,0.39,0.43,0.04,0.391304347826087,0.0,F,316.0,112.0,53.0,9.0,10.0,1.0,9.0,41.0,86.0,0.48,11.0,32.0,0.34,19.0,33.0,0.58
e8,Empire 8 (E8),2025-26,Geneseo,"Durham,Kaden",Kaden,Durham,19,5.315789473684211,3.05,1.16,0.05,0.26,0.53,0.2105263157894736,0.0,F,101.0,58.0,22.0,1.0,5.0,10.0,4.0,25.0,39.0,0.64,0.0,1.0,0.0,8.0,10.0,0.8
e8,Empire 8 (E8),2025-26,Geneseo,"Meisel,Ethan",Ethan,Meisel,22,7.318181818181818,2.05,1.59,0.27,0.23,0.05,0.1818181818181818,0.0,F,161.0,45.0,35.0,6.0,5.0,1.0,4.0,18.0,49.0,0.37,6.0,23.0,0.26,3.0,6.0,0.5
e8,Empire 8 (E8),2025-26,Geneseo,"Pericolosi,Robert",Robert,Pericolosi,27,32.25925925925926,13.56,7.59,3.07,2.07,0.41,1.5925925925925926,0.0,G,871.0,366.0,205.0,83.0,56.0,11.0,43.0,143.0,297.0,0.48,16.0,57.0,0.28,64.0,96.0,0.67
e8,Empire 8 (E8),2025-26,Geneseo,"Morrow,Andrew",Andrew,Morrow,4,3.0,2.0,1.0,0.0,0.25,0.0,0.25,0.0,F,12.0,8.0,4.0,0.0,1.0,0.0,1.0,4.0,6.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Geneseo,"Yearwood,Justin",Justin,Yearwood,23,20.60869565217391,7.04,4.35,0.57,0.61,0.22,0.9565217391304348,0.0,G,474.0,162.0,100.0,13.0,14.0,5.0,22.0,61.0,134.0,0.46,7.0,29.0,0.24,33.0,45.0,0.73
e8,Empire 8 (E8),2025-26,Geneseo,"Blao,Ryan",Ryan,Blao,6,1.1666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,F,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Geneseo,"Gentile,Colin",Colin,Gentile,26,24.076923076923077,7.69,2.62,0.77,0.65,0.23,1.0384615384615383,0.0,G,626.0,200.0,68.0,20.0,17.0,6.0,27.0,72.0,198.0,0.36,27.0,102.0,0.26,29.0,40.0,0.73
e8,Empire 8 (E8),2025-26,Geneseo,"Burton,James",James,Burton,12,11.083333333333334,2.83,1.17,0.42,0.25,0.08,0.3333333333333333,0.0,F,133.0,34.0,14.0,5.0,3.0,1.0,4.0,12.0,27.0,0.44,7.0,19.0,0.37,3.0,6.0,0.5
e8,Empire 8 (E8),2025-26,Geneseo,Wallace Rahmaan Jr,Wallace Rahmaan Jr,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Geneseo,Drew Morrow,Drew Morrow,,-2,0.5,0.0,0.0,-0.5,0.0,0.0,-0.0,0.0,0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Geneseo,RAHMAAN JR.,RAHMAAN JR.,,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e8,Empire 8 (E8),2025-26,Keuka,"Lovelace,Lamar",Lamar,Lovelace,28,32.857142857142854,21.82,6.0,2.61,1.5,0.04,2.5,0.0,G,920.0,611.0,168.0,73.0,42.0,1.0,70.0,217.0,501.0,0.43,57.0,169.0,0.34,120.0,138.0,0.87
e8,Empire 8 (E8),2025-26,Keuka,"Fofana,Lassana Dior",Lassana Dior,Fofana,3,5.666666666666667,2.67,3.0,1.0,1.67,0.0,0.0,0.0,G,17.0,8.0,9.0,3.0,5.0,0.0,0.0,4.0,9.0,0.44,0.0,0.0,0.0,0.0,1.0,0.0
e8,Empire 8 (E8),2025-26,Keuka,"VanKerkhove,Quinn",Quinn,VanKerkhove,27,15.74074074074074,5.63,1.04,0.74,0.78,0.04,0.3703703703703703,0.0,G,425.0,152.0,28.0,20.0,21.0,1.0,10.0,49.0,118.0,0.42,29.0,78.0,0.37,25.0,31.0,0.81
e8,Empire 8 (E8),2025-26,Keuka,"Felasco,Kevin",Kevin,Felasco,25,8.36,1.4,1.2,0.2,0.44,0.16,0.28,0.0,G,209.0,35.0,30.0,5.0,11.0,4.0,7.0,11.0,48.0,0.23,7.0,33.0,0.21,6.0,8.0,0.75
e8,Empire 8 (E8),2025-26,Keuka,"Junious-Fuller,Malik",Malik,Junious-Fuller,26,21.153846153846153,3.92,2.65,1.46,1.27,0.04,1.5,0.0,G,550.0,102.0,69.0,38.0,33.0,1.0,39.0,32.0,87.0,0.37,14.0,47.0,0.3,24.0,30.0,0.8
e8,Empire 8 (E8),2025-26,Keuka,"Jackson,Amar",Amar,Jackson,9,11.0,2.22,2.78,1.11,0.89,0.11,0.7777777777777778,0.0,G,99.0,20.0,25.0,10.0,8.0,1.0,7.0,8.0,23.0,0.35,0.0,5.0,0.0,4.0,7.0,0.57
e8,Empire 8 (E8),2025-26,Keuka,"LaBarge,Ty",Ty,LaBarge,26,10.346153846153848,1.35,2.69,0.81,0.31,0.08,0.5,0.0,G,269.0,35.0,70.0,21.0,8.0,2.0,13.0,9.0,23.0,0.39,0.0,0.0,0.0,17.0,28.0,0.61
e8,Empire 8 (E8),2025-26,Keuka,"Popoola,Akinlana",Akinlana,Popoola,25,30.2,13.6,2.32,2.0,1.12,0.08,1.96,0.0,G,755.0,340.0,58.0,50.0,28.0,2.0,49.0,113.0,288.0,0.39,47.0,142.0,0.33,67.0,85.0,0.79
e8,Empire 8 (E8),2025-26,Keuka,"Welch,Chase",Chase,Welch,24,14.791666666666666,3.25,1.63,0.79,0.46,0.08,1.0,0.0,G,355.0,78.0,39.0,19.0,11.0,2.0,24.0,22.0,86.0,0.26,19.0,64.0,0.3,15.0,19.0,0.79
e8,Empire 8 (E8),2025-26,Keuka,"Reed,Marcus",Marcus,Reed,26,10.0,3.12,1.35,0.42,0.31,0.31,0.5769230769230769,0.0,F,260.0,81.0,35.0,11.0,8.0,8.0,15.0,31.0,63.0,0.49,5.0,15.0,0.33,14.0,32.0,0.44
e8,Empire 8 (E8),2025-26,Keuka,"Nutifafa,Kaleb",Kaleb,Nutifafa,28,25.428571428571427,9.82,7.11,1.43,0.64,1.07,2.142857142857143,0.0,F,712.0,275.0,199.0,40.0,18.0,30.0,60.0,99.0,219.0,0.45,1.0,8.0,0.13,76.0,116.0,0.66
e8,Empire 8 (E8),2025-26,Keuka,"Josil,Raiden",Raiden,Josil,2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
