season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Stevenson,Ellie Lamer,Ellie,Lamer,,21852,Ellie Lamer,0,0STEVENSO,7,0,,,5,2,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1,6,0,.000,.200,.200,1,4,0,0,0,0,0,0,0,5,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"1,5",0.20,1,5,"1,5",0.20,1,5,"1,5",0.20,1,5,0,0,0,0,0,0,0,0,0,0,"2,5","0,1",0,0,1,2,0,0,0,2,8,0,,,,,,,,,Stevenson,STEVENSO,0,True,,,,,,-2.2753155747208496,214,66
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Eastern,Josie Leighton,Josie,Leighton,,8968,Josie Leighton,0,0EASTERN,3,1,,,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.250,1,4,0,.000,.250,.250,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,"0,1",0,0,1,"0,3",0,0,3,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,1","0,1","0,3",0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,Eastern,EASTERN,0,True,,,,,,-2.2771510578838923,215,66
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Albright,Sadie Gonzalez,Sadie,Gonzalez,,16,Sadie Gonzalez,0,0ALBRIGHT,28,15,,,44,7,8,1,0,0,0,5,0,0,12,2,3,0,2,0,0,0,0,0,0,0,0,0.265,8,51,3,1.000,.182,.182,16,0,0,0,0,0,0,0,0,16,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,13,13,"3,15",0.20,3,15,"5,35",0.14,5,35,"2,22",0.09,2,22,"1,4",0.25,1,4,0,0,0,0,"1,4","1,7","11,39",1,0,0,0,3,0,0,0,2,17,0,,,,,,,,,Albright,ALBRIGHT,992-3496,True,,,,,,-2.3163493463196527,216,66
2026-27,softball,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Sarah Alves,Sarah,Alves,,221,Sarah Alves,0,0FDU-FLOR,19,4,,,19,2,4,1,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.250,5,20,0,.000,.211,.263,10,1,1,0,0,0,0,0,0,12,.917,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,6,"3,6",0.50,3,6,"1,8",0.13,1,8,"0,4",0,0,4,0,0,0,0,0,0,0,0,"1,7","1,1","3,9","0,1",0,0,1,15,0,0,0,3,3,0,,,,,,,,,FDU - Florham,FDU-FLOR,1000-3833,True,,,,,,-2.338214182839414,217,66
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Isabel Vitense,Isabel,Vitense,,966,Isabel Vitense,0,0ARCADIA,19,11,,,28,6,5,3,0,0,0,4,0,1,9,2,0,0,3,0,0,0,0,0,0,0,0,0.303,5,36,0,.000,.179,.179,16,16,1,0,0,0,0,0,0,33,.970,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9,6,"2,10",0.20,2,10,"5,17",0.29,5,17,"2,13",0.15,2,13,"0,1",0,0,1,0,0,0,0,"2,8","1,3","11,21",1,0,0,0,22,0,0,0,4,11,0,,,,,,,,,Arcadia,ARCADIA,0,True,,,,,,-2.356940142437854,218,65
2026-27,softball,Middle Atlantic Conferences (MAC),mac,DeSales,Mary Kovaleski,Mary,Kovaleski,,20,Mary Kovaleski,0,0DESALES,20,16,,,17,8,3,2,0,0,0,2,0,1,3,1,0,1,5,0,0,0,0,0,0,0,0,0.300,3,25,1,.000,.176,.176,23,2,1,0,0,0,0,1,0,26,.962,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,9,"1,5",0.20,1,5,"3,12",0.25,3,12,"2,7",0.29,2,7,"0,2",0,0,2,0,0,0,0,"1,5","0,1","11,19",0,0,0,0,"0,1",0,0,1,7,3,0,,,,,,,,,DeSales,DESALES,999-4598,True,,,,,,-2.3787366422474623,219,65
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Widener,Blake Shuler,Blake,Shuler,,783,Blake Shuler,0,0WIDENER,32,30,,,26,7,3,2,2,0,0,9,0,0,17,2,2,0,0,0,0,0,0,0,0,0,0,0.343,5,35,2,1.000,.115,.192,19,16,5,0,0,0,0,0,0,40,.875,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,4,"3,9",0.33,3,9,"1,12",0.08,1,12,"1,7",0.14,1,7,"0,3",0,0,3,0,0,0,0,"2,8","0,1","5,16","0,1",0,0,1,0,0,0,0,0,6,0,,,,,,,,,Widener,WIDENER,997-4253,True,,,,,,-2.38321937410287,220,65
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Misericordia,Grace Hastings,Grace,Hastings,,16142,Grace Hastings,0,0MISERICO,11,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,1,0,.000,.000,.000,1,6,3,0,0,7,0,0,0,10,.700,7,1.000,40,1,2,1,1,0,1,0,0,0,20.2,35,21,14,10,3,0,2,7.11,105,128,2,2,0,3,3,0,0,3,.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,0,"1,2","6,14","3,6",0,"4,6",Misericordia,MISERICO,1308-7874,True,,,,,,-2.3994861774790865,221,65
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Sarah Lang,Sarah,Lang,,179,Sarah Lang,0,0DELAWARE,5,1,,,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.333,1,6,0,.000,.200,.200,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,"0,2",0,0,2,"0,3",0,0,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,"1,1",0,"0,3",0,0,0,0,2,0,0,0,0,2,0,,,,,,,,,Delaware Valley,DELAWARE,0,True,,,,,,-2.4068726788534436,222,65
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Abby McElroy,Abby,McElroy,,351,Abby McElroy,0,0LVC,29,16,,,46,4,9,9,1,0,1,3,0,1,10,2,0,0,1,0,0,0,0,0,0,1,0,0.260,13,51,0,.000,.196,.283,19,31,5,0,0,0,0,7,0,55,.909,0,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,2,2,17,8,"3,11",0.27,3,11,"6,27",0.22,6,27,"4,17",0.24,4,17,"2,5",0.40,2,5,"0,0",0,0,0,"4,13","5,8","11,28",2,0,0,0,99,0,0,0,4,9,0,,,,,,,,,Lebanon Valley,LVC,0,True,,,,,,-2.4245032987357185,223,65
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Albright,Rose Chando,Rose,Chando,,16,Rose Chando,0,0ALBRIGHT,8,7,,,18,0,5,1,0,0,0,3,0,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0.381,5,21,1,1.000,.278,.278,2,0,0,0,0,3,0,0,0,2,1.000,3,1.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,1,3,"1,4",0.25,1,4,"3,14",0.21,3,14,"2,10",0.20,2,10,"1,3",0.33,1,3,0,0,0,0,"1,2","0,1","4,15","0,1",0,0,1,1,0,0,0,0,5,0,,,,,,,,,Albright,ALBRIGHT,992-4168,True,,,,,,-2.482835585567282,224,65
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Hood,Sara Munson,Sara,Munson,,8404,Sara Munson,0,0HOOD,29,20,,,57,1,15,6,1,0,0,3,0,0,8,2,0,0,1,0,0,0,0,0,0,2,0,0.300,16,61,0,.000,.263,.281,15,29,6,0,0,6,1,0,0,50,.880,7,.857,31,1,1,1,1,0,1,0,0,0,22.2,20,14,3,4,10,0,0,4.32,100,108,2,2,0,2,1,0,0,1,.310,0,0,17,18,"5,20",0.25,5,20,"9,35",0.26,9,35,"6,24",0.25,6,24,"0,2",0,0,2,0,0,0,0,"4,10","3,6","13,37",24,0,0,0,3,0,0,0,6,20,0,21,40,0,0,0,"4,8",0,0,Hood,HOOD,656-3243,True,,,,,,-2.512779743834796,225,64
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Alvernia,Gianna Ordanoff,Gianna,Ordanoff,,938,Gianna Ordanoff,0,0ALVERNIA,11,6,,,16,2,3,3,1,0,0,0,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0.235,4,17,0,.000,.188,.250,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,"0,5",0,0,5,"3,11",0.27,3,11,"3,8",0.38,3,8,0,0,0,0,0,0,0,0,"0,2","2,2","2,11","1,1",1.00,1,1,2,0,0,0,0,6,0,,,,,,,,,Alvernia,ALVERNIA,1300-8115,True,,,,,,-2.5296844754839993,226,64
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Albright,Emma Massie,Emma,Massie,,16,Emma Massie,0,0ALBRIGHT,28,24,,,62,8,10,8,0,0,0,4,0,0,18,7,1,0,2,0,0,0,0,0,0,0,0,0.212,10,68,1,1.000,.161,.161,26,2,2,0,0,0,0,0,0,30,.933,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,28,7,"5,17",0.29,5,17,"5,31",0.16,5,31,"4,17",0.24,4,17,"0,4",0,0,4,0,0,0,0,"4,19","3,3","14,33",26,0,0,0,12,0,0,0,11,12,0,,,,,,,,,Albright,ALBRIGHT,992-4166,True,,,,,,-2.5327934087238666,227,64
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Widener,Katherine Lippincott,Katherine,Lippincott,,783,Katherine Lippincott,0,0WIDENER,18,5,,,11,5,2,0,0,0,0,1,0,0,6,4,3,1,0,0,0,0,0,0,0,0,0,0.250,2,12,4,.750,.182,.182,14,3,1,0,0,9,1,0,0,18,.944,10,.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,"0,2",0,0,2,"2,4",0.50,2,4,"1,2",0.50,1,2,"1,4",0.25,1,4,0,0,0,0,"0,4",0,"2,4",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Widener,WIDENER,997-5004,True,,,,,,-2.5912476708517325,228,64
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Hood,Amy Montgomery-Snoke,Amy,Montgomery-Snoke,,8404,Amy Montgomery-Snoke,0,0HOOD,23,14,,,28,2,7,1,0,0,0,6,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0.382,7,34,0,.000,.250,.250,31,6,1,0,0,3,0,0,0,38,.974,3,1.000,19,1,2,0,2,0,0,0,0,0,8.1,14,11,8,4,6,0,1,9.24,45,53,3,0,0,0,0,0,0,0,.422,0,1,4,6,"4,6",0.67,4,6,"3,11",0.27,3,11,"3,6",0.50,3,6,"1,4",0.25,1,4,0,0,0,0,"4,14",0,"7,14",0,0,0,0,2,0,0,0,1,5,0,9,11,0,"5,8","14,34","8,14",0,"10,19",Hood,HOOD,656-3531,True,,,,,,-2.741515961968543,229,64
2026-27,softball,Middle Atlantic Conferences (MAC),mac,DeSales,Arabella Heintzelman,Arabella,Heintzelman,,20,Arabella Heintzelman,0,0DESALES,15,13,,,36,1,6,3,2,0,0,4,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0.250,8,42,0,.000,.167,.222,22,26,4,0,0,0,0,1,0,52,.923,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,11,15,"4,18",0.22,4,18,"6,20",0.30,6,20,"3,12",0.25,3,12,"0,3",0,0,3,0,0,0,0,"1,7","1,3","10,22","0,1",0,0,1,"1,1",1.00,1,1,4,10,0,,,,,,,,,DeSales,DESALES,999-4378,True,,,,,,-2.8161987057448368,230,64
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Widener,Amanda Danz,Amanda,Danz,,783,Amanda Danz,0,0WIDENER,26,11,,,39,0,8,4,4,0,0,1,0,1,10,2,0,0,0,0,0,0,0,1,0,1,0,0.244,12,41,0,.000,.205,.308,0,8,0,0,0,13,2,0,0,8,1.000,15,.867,64,1,4,1,7,0,0,0,0,0,33.0,45,30,21,22,7,3,3,6.36,168,195,4,3,0,1,2,0,0,10,.381,1,0,5,15,"5,14",0.36,5,14,"4,23",0.17,4,23,"2,14",0.14,2,14,"1,3",0.33,1,3,0,0,0,0,"2,6","1,1","7,23",2,0,0,0,60,0,0,0,4,10,0,29,44,0,"3,3","3,12","10,28",0,"0,2",Widener,WIDENER,997-4512,True,,,,,,-2.903926456090915,231,64
2026-27,softball,Middle Atlantic Conferences (MAC),mac,York,Mavica Mendez,Mavica,Mendez,,815,Mavica Mendez,0,0YORK (PA,13,3,,,15,2,2,4,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.278,3,18,0,.000,.133,.200,28,3,0,1,0,0,2,0,0,31,1.000,2,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,"2,6",0.33,2,6,"2,9",0.22,2,9,"2,7",0.29,2,7,"1,1",1.00,1,1,0,0,0,0,"0,3","0,1","4,10","1,1",1.00,1,1,28,0,0,0,1,4,0,,,,,,,,,York,YORK (PA,140-4045,True,,,,,,-2.913514144414986,232,63
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Maddie Porter,Maddie,Porter,,966,Maddie Porter,0,0ARCADIA,10,5,,,16,2,3,1,1,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0.188,4,17,0,.000,.188,.250,7,1,0,0,0,0,0,0,0,8,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,4,"1,6",0.17,1,6,"2,5",0.40,2,5,"1,3",0.33,1,3,"1,4",0.25,1,4,0,0,0,0,"0,4",0,"4,6",0,0,0,0,23,0,0,0,1,3,0,,,,,,,,,Arcadia,ARCADIA,0,True,,,,,,-2.955400134123148,233,63
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Stevenson,Caylee Cliett,Caylee,Cliett,,21852,Caylee Cliett,0,0STEVENSO,13,13,,,29,5,4,1,0,0,0,7,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0.324,4,37,0,.000,.138,.138,43,3,1,0,0,21,4,0,0,47,.979,25,.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,10,"1,7",0.14,1,7,"4,18",0.22,4,18,"1,12",0.08,1,12,"1,4",0.25,1,4,0,0,0,0,"0,6","1,3","16,25","0,1",0,0,1,0,0,0,0,3,8,0,,,,,,,,,Stevenson,STEVENSO,0,True,,,,,,-2.990967081327013,234,63
2026-27,softball,Middle Atlantic Conferences (MAC),mac,York,Devyn McFarland,Devyn,McFarland,,815,Devyn McFarland,0,0YORK (PA,25,20,,,37,7,6,0,0,0,0,2,0,0,13,1,3,0,5,0,0,0,0,0,0,0,0,0.205,6,44,3,1.000,.162,.162,23,2,3,0,0,0,0,0,0,28,.893,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,15,6,"3,13",0.23,3,13,"2,15",0.13,2,15,"0,9",0,0,9,"2,8",0.25,2,8,0,0,0,0,"2,11","0,1","11,20",0,0,0,0,0,0,0,0,7,9,0,,,,,,,,,York,YORK (PA,140-3851,True,,,,,,-3.0101126221571772,235,63
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Taylor Mazzoni,Taylor,Mazzoni,,179,Taylor Mazzoni,0,0DELAWARE,14,3,,,8,3,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.364,1,11,1,1.000,.125,.125,7,0,2,0,0,0,0,1,0,9,.778,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,4,"1,5",0.20,1,5,"0,4",0,0,4,"0,3",0,0,3,0,0,0,0,0,0,0,0,"2,2","0,1","2,5",0,0,0,0,11,0,0,0,0,1,0,,,,,,,,,Delaware Valley,DELAWARE,0,True,,,,,,-3.013176799830609,236,63
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Sydney Zeigler,Sydney,Zeigler,,351,Sydney Zeigler,0,0LVC,29,15,,,37,6,6,2,0,0,0,1,0,0,9,1,3,1,4,0,0,0,0,0,0,0,0,0.184,6,42,4,.750,.162,.162,27,2,2,0,0,0,0,1,0,31,.935,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,14,"1,12",0.08,1,12,"3,17",0.18,3,17,"2,12",0.17,2,12,"0,0",0,0,0,"0,0",0,0,0,"2,8","1,3","8,21","0,0",0,0,0,14,0,0,0,7,13,0,,,,,,,,,Lebanon Valley,LVC,0,True,,,,,,-3.036985537582,237,63
2026-27,softball,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Riley Smith,Riley,Smith,,221,Riley Smith,0,0FDU-FLOR,8,4,,,10,1,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.200,2,10,0,.000,.200,.200,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,"1,4",0.25,1,4,"0,8",0,0,8,"0,5",0,0,5,0,0,0,0,0,0,0,0,"1,1","0,1","1,8",0,0,0,0,1,0,0,0,0,4,0,,,,,,,,,FDU - Florham,FDU-FLOR,1000-3605,True,,,,,,-3.1829084908794183,238,63
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Hood,Malayna Owens,Malayna,Owens,,8404,Malayna Owens,0,0HOOD,10,7,,,11,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.182,2,11,0,.000,.182,.182,9,1,1,0,0,0,0,0,0,11,.909,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,"0,4",0,0,4,"0,4",0,0,4,"0,2",0,0,2,0,0,0,0,0,0,0,0,"0,1","1,1","1,4",0,0,0,0,"1,1",1.00,1,1,2,2,0,,,,,,,,,Hood,HOOD,656-3534,True,,,,,,-3.4533370654863353,239,62
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Widener,Izzie Baron,Izzie,Baron,,783,Izzie Baron,0,0WIDENER,16,13,,,24,2,3,2,0,0,0,4,0,0,9,5,1,1,0,0,0,0,0,0,0,0,0,0.250,3,28,2,.500,.125,.125,9,29,2,0,0,0,0,0,0,40,.950,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,2,"2,7",0.29,2,7,"1,13",0.08,1,13,"1,11",0.09,1,11,"1,7",0.14,1,7,0,0,0,0,"1,6","1,4","6,15",2,0,0,0,"0,1",0,0,1,0,6,0,,,,,,,,,Widener,WIDENER,997-5013,True,,,,,,-3.582691298100662,240,62
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Ivers-schultz Chrissy,Ivers-schultz,Chrissy,,351,Ivers-schultz Chrissy,0,0LVC,22,9,,,31,1,6,0,3,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0.194,9,31,1,.000,.194,.290,12,6,1,0,0,5,4,0,0,19,.947,9,.556,26,1,0,1,0,1,0,0,0,2,28.1,12,11,12,9,3,3,3,2.72,103,121,1,0,0,1,5,0,0,1,.252,2,1,8,7,"1,10",0.10,1,10,"1,14",0.07,1,14,"0,10",0,0,10,"0,0",0,0,0,"0,0",0,0,0,"2,6","0,2","5,14",0,0,0,0,1,0,0,0,3,10,0,51,16,0,"5,7","5,22","4,6","0,6","2,10",Lebanon Valley,LVC,0,True,,,,,,-3.5836079779012926,241,62
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Alvernia,Mikayla Eckman,Mikayla,Eckman,,938,Mikayla Eckman,0,0ALVERNIA,13,2,,,13,2,2,2,0,0,0,1,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0.200,2,15,0,.000,.154,.154,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,"0,3",0,0,3,"0,4",0,0,4,"0,3",0,0,3,0,0,0,0,0,0,0,0,"1,5","1,2","2,5",0,0,0,0,28,0,0,0,1,2,0,,,,,,,,,Alvernia,ALVERNIA,1300-9922,True,,,,,,-3.5918590555691354,242,62
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Hood,Sydney Weaver,Sydney,Weaver,,8404,Sydney Weaver,0,0HOOD,26,20,,,27,2,3,6,0,0,0,3,0,0,7,1,0,0,0,0,0,0,0,1,1,1,0,0.200,3,30,0,.000,.111,.111,7,6,2,0,0,30,1,0,0,15,.867,31,.968,169,1,17,4,12,0,11,0,0,0,97.0,115,93,32,51,24,5,4,6.71,457,516,8,13,0,8,6,0,0,12,.370,3,0,12,2,"2,12",0.17,2,12,"3,15",0.20,3,15,"3,10",0.30,3,10,0,0,0,0,0,0,0,0,"0,3","1,3","10,17","0,1",0,0,1,12,0,0,0,3,3,0,131,100,1,0,0,"17,41",0,0,Hood,HOOD,656-3377,True,,,,,,-3.593308488751832,243,62
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Albright,Gabriella Weiss,Gabriella,Weiss,,16,Gabriella Weiss,0,0ALBRIGHT,28,14,,,10,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.091,1,12,0,.000,.100,.100,1,26,1,0,0,29,3,1,0,28,.964,32,.906,152,1,12,7,10,2,7,1,0,0,99.0,96,69,39,52,20,4,3,4.88,452,516,8,10,0,7,8,0,0,15,.336,1,0,4,6,"0,6",0,0,6,"0,6",0,0,6,"0,4",0,0,4,0,0,0,0,0,0,0,0,"1,2","1,1","3,8",0,0,0,0,2,0,0,0,3,6,0,119,117,0,"1,3","4,11","2,4",0,"4,7",Albright,ALBRIGHT,992-3690,True,,,,,,-3.670408675800867,244,62
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Stevenson,Ellie Comeford,Ellie,Comeford,,21852,Ellie Comeford,0,0STEVENSO,10,0,,,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0,2,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2",0,0,0,0,"0,1",0,0,1,0,0,0,,,,,,,,,Stevenson,STEVENSO,0,True,,,,,,-3.776873589188809,245,62
