conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,E. Kell,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.34000947145804705,115,59
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Maria Torp,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"0,1",0,0.0,0,0,5,0.0,0,0,0,2,0,1.0,0.0,0.0,0,"0,1",0,0.0,"0,1",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.34000947145804705,116,59
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Elizabeth Va,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.0,5.0,0.0,1.0,3.0,0.0,1.0,21.0,12.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.667,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3.0,1.0,0.0,0,"3,4","1,2",0.0,"3,4",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.34000947145804705,117,59
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Amanda Teschky,,,,32,28,40,13,9,6,1,0,0,4,0,0,4,3,3,0,3,0,0,0,0,0,0,0,0,0.295,10,47,3,1.0,0.225,0.25,16,42,4,0,0,0,0,2,0,62,0.935,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,19,8,"2,13",0.15,2,13,"5,13",0.38,5,13,"3,8",0.38,3,8,"0,2",0.0,0,2,0,0,0,0,"2,13","4,4","14,18",0,0.0,0,0,0,0.0,0,0,10,3,0,,,,,,,,,-0.3780438637312113,0.4133399406291227,-0.19986042504630475,-0.4298395888552872,0.007553223420518763,-0.4655276907089506,-0.3869228040456158,118,59
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Payton Lang,,,,35,33,81,8,17,9,3,1,0,17,0,4,12,3,2,1,5,1,0,0,0,0,0,0,0,0.369,22,108,3,0.667,0.21,0.272,45,62,13,0,0,0,0,2,0,120,0.892,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,22,34,"5,25",0.2,5,25,"10,37",0.27,10,37,"6,21",0.29,6,21,"0,1",0.0,0,1,0,0,0,0,"8,25","4,8","29,51",81,0.0,0,0,0,0.0,0,0,10,19,0,,,,,,,,,0.13106530746593104,-0.09926667865502556,0.11890430350856099,-0.4298395888552872,-0.18278800677655474,0.7090703374127569,-0.38726308659153386,119,59
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,F. Bonse,,,,3,2,9,0,3,2,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0.333,4,9,2,1.0,0.333,0.444,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,"1,4",0.25,1,4,"2,8",0.25,2,8,"1,5",0.2,1,5,0,0.0,0,0,0,0,0,0,0,"0,1","5,8",0,0.0,0,0,0,0.0,0,0,2,3,0,,,,,,,,,-0.759875742129068,-0.9194372695096628,-0.6248800631194591,-0.4298395888552872,-0.18278800677655474,-0.9060019512545909,-0.4119456344801191,120,58
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Regan Friederich,,,,3,1,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,2,7,0,0.0,0.286,0.286,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,0,"1,2",0.5,1,2,"2,6",0.33,2,6,"2,5",0.4,2,5,"1,1",1.0,1,1,0,0,0,0,"0,1","1,2","4,6",22,0.0,0,0,68,0.0,0,0,0,2,0,,,,,,,,,-0.8235143885287108,-0.7143946217960034,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.4242474093309761,121,58
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Abby Nevin,,,,17,15,39,10,10,3,2,0,1,8,0,0,11,2,1,0,0,0,0,0,0,0,0,1,0,0.383,15,47,1,1.0,0.256,0.385,8,0,1,0,0,0,0,0,0,9,0.889,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,11,"1,13",0.08,1,13,"5,25",0.2,5,25,"2,17",0.12,2,17,"1,1",1.0,1,1,0,0,0,0,"6,8","2,4","9,27",18,0.0,0,0,0,0.0,0,0,3,15,0,,,,,,,,,-0.3144052173315685,0.10577596905863376,-0.5186251536011705,0.3171919724656258,-0.37312923697362826,0.5622455838975435,-0.459861342081849,122,58
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Lizzie Pike,,,,4,3,8,3,4,1,2,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0.556,6,9,5,0.8,0.5,0.75,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,"3,5",0.6,3,5,"1,3",0.33,1,3,"0,2",0.0,0,2,"1,1",1.0,1,1,0,0,0,0,"1,2","0,1","2,4",0,0.0,0,0,0,0.0,0,0,1,1,0,,,,,,,,,-0.6962370957294253,-0.6118732979391739,-0.7311349726377476,-0.4298395888552872,0.19789445361759225,-0.9060019512545909,-0.46459661842339134,123,58
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Olivia Guggenberger,,,,32,24,59,13,11,4,2,2,0,8,0,0,15,5,8,1,2,2,0,0,0,0,0,0,0,0.275,17,71,9,0.889,0.186,0.288,31,2,1,0,0,0,0,0,0,34,0.971,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,14,19,"5,23",0.22,5,23,"5,29",0.17,5,29,"4,19",0.21,4,19,"0,2",0.0,0,2,0,0,0,0,"4,15","2,3","12,34","0,1",0.0,0,1,0,0.0,0,0,4,15,0,,,,,,,,,-0.2507665709319257,0.4133399406291227,-0.4123702440828819,-0.4298395888552872,0.9592593744058863,1.1495445979583974,-0.4755649322258501,124,58
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,French,,,,7,7,17,4,9,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.529,11,18,1,1.0,0.529,0.647,1,6,0,0,0,0,0,2,0,7,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,3,"2,5",0.4,2,5,"6,11",0.55,6,11,"5,8",0.63,5,8,"0,2",0.0,0,2,0,0,0,0,"1,2","2,2","10,11",0,0.0,0,0,0,0.0,0,0,3,0,0,,,,,,,,,-0.3780438637312113,-0.5093519740823442,-0.09360551552801617,-0.4298395888552872,-0.37312923697362826,-1.0528267047698043,-0.4822940916677119,125,58
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Bailey Johnson,,,,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,2,3,0,0.0,0.667,0.667,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0.0,0,0,"2,2",1.0,2,2,"2,2",1.0,2,2,0,0.0,0,0,0,0,0,0,0,0,"2,2",0,0.0,0,0,1,0.0,0,0,0,0,0,,,,,,,,,-0.8235143885287108,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.48710429448319914,126,57
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Annie Swanson,,,,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1,3,0,0.0,0.333,0.333,2,3,0,0,0,0,0,0,0,5,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"1,3",0.33,1,3,"1,3",0.33,1,3,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,0,0,"1,3",0,0.0,0,0,"0,1",0.0,0,1,0,3,0,,,,,,,,,-0.8871530349283536,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.9060019512545909,-0.5073687360460476,127,57
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Madison Johnson,,,,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,3,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0.0,0,0,"0,2",0.0,0,2,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,"0,1","0,1","1,2",0,0.0,0,0,"0,2",0.0,0,2,0,1,0,0.0,2.0,0.0,"1,1","0,1",0,0.0,"0,1",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.5100142071870706,128,57
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Emma Bowman,,,,27,26,62,10,18,6,4,1,0,3,0,1,10,3,0,0,2,2,0,0,0,0,0,1,0,0.324,24,70,0,0.0,0.29,0.387,37,58,9,0,0,0,0,2,0,104,0.913,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,16,20,"3,18",0.17,3,18,"6,23",0.26,6,23,"3,14",0.21,3,14,"3,4",0.75,3,4,0,0,0,0,"9,20","4,5","15,28",0,0.0,0,0,0,0.0,0,0,6,9,0,,,,,,,,,0.19470395386557382,0.10577596905863376,-0.19986042504630475,-0.4298395888552872,-0.5634704671707017,0.4154208303823301,-0.5137965135113627,129,57
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Lilly Hart,,,,3,3,7,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,7,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,3,"0,2",0.0,0,2,"0,5",0.0,0,5,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,"1,2",0,"0,5","0,1",0.0,0,1,0,0.0,0,0,0,4,0,,,,,,,,,-0.9507916813279965,-0.8169159456528331,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.7591771977393775,-0.5153306187460767,130,57
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Elizabeth Preston,,,,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,7,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0.0,0,0,"0,3",0.0,0,3,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,"0,1","0,1","1,3",0,0.0,0,0,3,0.0,0,0,1,0,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.9060019512545909,-0.5188236923979833,131,57
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,N. Lundeen,,,,31,26,66,14,11,7,1,0,0,9,0,0,11,3,1,0,1,0,0,0,0,0,0,1,0,0.267,12,76,1,1.0,0.167,0.182,64,22,4,5,0,35,8,0,0,90,0.956,43,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,13,28,"2,21",0.1,2,21,"7,42",0.17,7,42,"5,27",0.19,5,27,"1,3",0.33,1,3,0,0,0,0,"6,14","4,6","19,46",24,0.0,0,0,7,0.0,0,0,4,19,0,,,,,,,,,-0.2507665709319257,0.5158612644859524,-0.09360551552801617,-0.4298395888552872,-0.37312923697362826,0.5622455838975435,-0.5255543461518825,132,56
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Sade Brooks-robinson,,,,3,1,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,4,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0.0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,3","0,1","0,1",0,0.0,0,0,9,0.0,0,0,0,0,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-0.536442662819809,133,56
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Jill Arp,,,,3,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,5,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"0,1",0.0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,2",0,"0,1",0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.4655276907089506,-0.5452521480307218,134,56
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Callia Holland,,,,34,16,57,6,13,8,3,0,0,7,0,1,13,4,4,1,1,0,0,0,0,0,0,0,0,0.323,16,66,5,0.8,0.228,0.281,6,0,0,0,0,0,0,0,0,6,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,22,7,"4,17",0.24,4,17,"9,36",0.25,9,36,"8,26",0.31,8,26,"0,3",0.0,0,3,0,0,0,0,"5,10","5,10","21,40",4,0.0,0,0,205,0.0,0,0,7,13,0,,,,,,,,,-0.12348927813264014,-0.30430932636868485,0.012649393990272406,-0.4298395888552872,0.19789445361759225,0.8558950909279704,-0.600926055331912,135,56
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Breonna Methner,,,,21,1,17,6,7,8,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.474,12,19,1,1.0,0.412,0.706,2,2,1,0,0,0,0,0,0,5,0.8,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,1,"3,7",0.43,3,7,"6,14",0.43,6,14,"6,11",0.55,6,11,0,0.0,0,0,0,0,0,0,"1,1","3,3","11,14","0,1",0.0,0,1,100,0.0,0,0,2,7,0,,,,,,,,,-0.5053211565304969,-0.30430932636868485,0.012649393990272406,-0.4298395888552872,-0.37312923697362826,-1.0528267047698043,-0.6195879304084373,136,56
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Lauren Olsen,,,,7,2,10,1,3,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.3,7,11,0,0.0,0.3,0.7,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,"1,5",0.2,1,5,"1,5",0.2,1,5,"0,3",0.0,0,3,0,0.0,0,0,0,0,0,0,"0,1",0,"2,6",0,0.0,0,0,24,0.0,0,0,1,4,0,,,,,,,,,-0.759875742129068,-0.8169159456528331,-0.6248800631194591,0.3171919724656258,-0.5634704671707017,-0.9060019512545909,-0.6463983614092227,137,56
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Rhiannon Carroll,,,,9,0,11,1,3,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,6,12,0,0.0,0.273,0.545,0,3,0,0,0,2,0,0,0,3,1.0,2,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,2.55,45.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,1,0,4,2,"2,6",0.33,2,6,"3,6",0.5,3,6,"3,5",0.6,3,5,0,0.0,0,0,0,0,0,0,"0,1",0,"5,6",0,0.0,0,0,7,0.0,0,0,1,1,0,12.0,19.0,0.0,"2,6","4,15","0,2",0.0,"2,9",-0.759875742129068,-0.8169159456528331,-0.30611533456459333,0.3171919724656258,-0.5634704671707017,-0.9060019512545909,-0.658950654106516,138,55
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Jayden Evenson,,,,39,39,96,19,21,3,2,0,0,7,0,0,27,12,1,0,1,0,0,0,0,0,0,0,0,0.272,23,104,1,1.0,0.219,0.24,85,74,13,0,0,0,0,4,0,172,0.924,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,36,7,"5,29",0.17,5,29,"11,48",0.23,11,48,"4,30",0.13,4,30,"0,8",0.0,0,8,0,0,0,0,"7,22","1,9","28,51",21,0.0,0,0,0,0.0,0,0,4,29,0,,,,,,,,,0.38561989306450223,1.0284678837701007,-0.5186251536011705,-0.4298395888552872,-0.37312923697362826,2.911441640140959,-0.6635308141329419,139,55
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Rosie Unglaub,,,,26,4,25,8,7,2,2,0,0,1,0,0,7,3,9,0,1,0,0,0,0,0,0,0,0,0.308,9,27,9,1.0,0.28,0.36,8,0,0,0,0,0,0,0,0,8,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,6,"1,5",0.2,1,5,"3,12",0.25,3,12,"2,8",0.25,2,8,"0,1",0.0,0,1,0,0,0,0,"1,5","1,2","5,13",3,0.0,0,0,50,0.0,0,0,2,4,0,,,,,,,,,-0.5053211565304969,-0.09926667865502556,-0.6248800631194591,-0.4298395888552872,1.1496006046029599,-0.025053430163310273,-0.6688242480371348,140,55
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Taylor Katzenmeyer,,,,32,20,37,13,8,3,0,0,0,6,0,1,4,1,2,0,5,1,0,0,0,0,0,0,0,0.333,8,50,2,1.0,0.216,0.216,17,1,1,0,0,0,0,0,0,19,0.947,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,15,15,"2,12",0.17,2,12,"1,16",0.06,1,16,"0,8",0.0,0,8,"0,3",0.0,0,3,0,0,0,0,"8,14","0,0","11,25",0,0.0,0,0,"1,1",1.0,1,1,7,9,0,,,,,,,,,-0.44168251013085413,0.4133399406291227,-0.5186251536011705,-0.4298395888552872,-0.18278800677655474,-0.4655276907089506,-0.673467198077443,141,55
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Danica Rath,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,7,0,0,0,7,0,0,0,7,1.0,7,1.0,29.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,20.0,17.0,1.0,4.0,4.0,0.0,1.0,9.92,63.0,69.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.46,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,11.0,21.0,0.0,"8,13","18,41","6,11",0.0,"8,20",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.6800189429160941,142,55
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Rylee Blandin,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,1,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,3.0,3.0,3.0,0.0,0.0,4.0,31.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.323,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,11.0,7.0,0.0,"3,6","8,20","3,5",0.0,"6,13",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.6800189429160941,143,55
