season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Anderson,Jaxon",Jaxon,Anderson,,192,"Anderson,Jaxon","ANDERSON,JAXON",Univ. of Dubuque,DBQ,1044-2545,1,0,47,47,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Thalacker,Nick",Nick,Thalacker,,192,"Thalacker,Nick","THALACKER,NICK",Univ. of Dubuque,DBQ,1044-1587,1,1,50,50,0,0,DL,0,,,,,,,,0,1,3,4,4,.5,.0,.0,0,1,4,0.5,0,1,4,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Carney,Liam",Liam,Carney,,192,"Carney,Liam","CARNEY,LIAM",Univ. of Dubuque,DBQ,1044-2562,1,1,52,52,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Hefel,Isaac",Isaac,Hefel,,192,"Hefel,Isaac","HEFEL,ISAAC",Univ. of Dubuque,DBQ,1044-1999,1,1,53,53,0,0,DL,0,,,,,,,,0,0,10,10,10,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Meads,Mason",Mason,Meads,,192,"Meads,Mason","MEADS,MASON",Univ. of Dubuque,DBQ,1044-2293,1,1,54,54,0,OL,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Miranda,Noah",Noah,Miranda,,192,"Miranda,Noah","MIRANDA,NOAH",Univ. of Dubuque,DBQ,1044-2296,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Lightle,Jay",Jay,Lightle,,192,"Lightle,Jay","LIGHTLE,JAY",Univ. of Dubuque,DBQ,1044-2285,1,0,56,56,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Dashiell,Austin",Austin,Dashiell,,192,"Dashiell,Austin","DASHIELL,AUSTIN",Univ. of Dubuque,DBQ,1044-1689,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Morrison,Wan",Wan,Morrison,,192,"Morrison,Wan","MORRISON,WAN",Univ. of Dubuque,DBQ,1044-2603,1,0,58,5C,0,0,LB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Becker,Griffin",Griffin,Becker,,192,"Becker,Griffin","BECKER,GRIFFIN",Univ. of Dubuque,DBQ,1044-2553,1,0,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Giet,Jal",Jal,Giet,,192,"Giet,Jal","GIET,JAL",Univ. of Dubuque,DBQ,1044-1682,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Hall,Mekyael",Mekyael,Hall,,192,"Hall,Mekyael","HALL,MEKYAEL",Univ. of Dubuque,DBQ,1044-2583,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Glaspie,Tate",Tate,Glaspie,,192,"Glaspie,Tate","GLASPIE,TATE",Univ. of Dubuque,DBQ,1044-2575,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Daily,Dee",Dee,Daily,,192,"Daily,Dee","DAILY,DEE",Univ. of Dubuque,DBQ,1044-2566,1,0,84,8B,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Buchmann,Brady",Brady,Buchmann,,192,"Buchmann,Brady","BUCHMANN,BRADY",Univ. of Dubuque,DBQ,1044-2256,1,0,85,85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156,35,0,0,1,0,1,31.2
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Perez,Joziah",Joziah,Perez,,192,"Perez,Joziah","PEREZ,JOZIAH",Univ. of Dubuque,DBQ,1044-1702,1,1,91,91,0,0,DL,0,,,,,,,,0,1,3,4,4,1.5,.0,.0,1,1,24,1.5,1,1,24,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"McDonald,Rodney",Rodney,McDonald,,192,"McDonald,Rodney","MCDONALD,RODNEY",Univ. of Dubuque,DBQ,1044-1699,1,1,93,93,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Smith,Vansin",Vansin,Smith,,192,"Smith,Vansin","SMITH,VANSIN",Univ. of Dubuque,DBQ,1044-2311,1,0,98,98,0,0,DL,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Watts,Martell",Martell,Watts,,84,"Watts,Martell","WATTS,MARTELL",Buena Vista,BVU,1040-6602,1,1,0,0,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Fisher,Tre",Tre,Fisher,,84,"Fisher,Tre","FISHER,TRE",Buena Vista,BVU,1040-5181,1,1,1,1D,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Messerly,Johnny",Johnny,Messerly,,84,"Messerly,Johnny","MESSERLY,JOHNNY",Buena Vista,BVU,1040-6544,1,1,1,1O,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46,0,28,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Eilers,Josh",Josh,Eilers,,84,"Eilers,Josh","EILERS,JOSH",Buena Vista,BVU,1040-5002,1,1,2,2D,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Fussell,Adriel",Adriel,Fussell,,84,"Fussell,Adriel","FUSSELL,ADRIEL",Buena Vista,BVU,1040-6734,1,0,2,2O,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,14,41,41,0,1,13,2.9,41.0,1,1,,,,,,,,,,,,,,,,,,1,16,0,16,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Boeckman,Brody",Brody,Boeckman,,84,"Boeckman,Brody","BOECKMAN,BRODY",Buena Vista,BVU,1040-4996,1,1,3,3,0,0,DB,0,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Hayes,Aedan",Aedan,Hayes,,84,"Hayes,Aedan","HAYES,AEDAN",Buena Vista,BVU,1040-6547,1,1,4,4,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Mowery,Stevie",Stevie,Mowery,,84,"Mowery,Stevie","MOWERY,STEVIE",Buena Vista,BVU,1040-4130,1,0,5,5D,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Fedje,Owen",Owen,Fedje,,84,"Fedje,Owen","FEDJE,OWEN",Buena Vista,BVU,1040-7015,1,0,6,6,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,117,51,0,0,0,1,1,39.0
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Anderson,Jaydin",Jaydin,Anderson,,84,"Anderson,Jaydin","ANDERSON,JAYDIN",Buena Vista,BVU,1040-4994,1,0,7,7D,0,WR,0,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Dennis,Sebastian",Sebastian,Dennis,,84,"Dennis,Sebastian","DENNIS,SEBASTIAN",Buena Vista,BVU,1040-6729,1,1,8,8,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,68,0,13,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,0,17,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Donalde,Quincy",Quincy,Donalde,,84,"Donalde,Quincy","DONALDE,QUINCY",Buena Vista,BVU,1040-6730,1,1,10,10,0,0,DE,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Romero,Elijah",Elijah,Romero,,84,"Romero,Elijah","ROMERO,ELIJAH",Buena Vista,BVU,1040-6564,1,0,11,11,0,0,DE,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Essick,Carter",Carter,Essick,,84,"Essick,Carter","ESSICK,CARTER",Buena Vista,BVU,1040-6732,1,0,12,12,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Sietstra,Landon",Landon,Sietstra,,84,"Sietstra,Landon","SIETSTRA,LANDON",Buena Vista,BVU,1040-6756,1,0,14,14,0,QB,0,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Garcia,Brett",Brett,Garcia,,84,"Garcia,Brett","GARCIA,BRETT",Buena Vista,BVU,1040-6569,1,1,15,15,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,5,13,19,6,1,7,2.6,13.0,,,,,,,,6,1,44,0,215,1,31,22,122.8,6.94,9.77,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Steffens,Jackson",Jackson,Steffens,,84,"Steffens,Jackson","STEFFENS,JACKSON",Buena Vista,BVU,1040-6758,1,0,17,17,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,0,44,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Anderson,Caydin",Caydin,Anderson,,84,"Anderson,Caydin","ANDERSON,CAYDIN",Buena Vista,BVU,1040-6574,1,1,21,21,0,0,DB,0,,,,,,,,0,2,1,3,3,1.0,.0,.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Cink,Trayton",Trayton,Cink,,84,"Cink,Trayton","CINK,TRAYTON",Buena Vista,BVU,1040-6723,1,1,26,26,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,6,4.0,,,,,,,,,,,,,,,,,,,4,2,5,3,0,4,.5,2.0,,,,,,,,,,,,,,,,,,,,2,37,0,21,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Hansen,Noah",Noah,Hansen,,84,"Hansen,Noah","HANSEN,NOAH",Buena Vista,BVU,1040-6737,1,0,27,27,0,0,LB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Brasel,Charlie",Charlie,Brasel,,84,"Brasel,Charlie","BRASEL,CHARLIE",Buena Vista,BVU,1040-6548,1,1,33,33,0,0,LB,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Volkmann,Drew",Drew,Volkmann,,84,"Volkmann,Drew","VOLKMANN,DREW",Buena Vista,BVU,1040-6545,1,1,38,38,0,0,LB,0,,,,,,,,0,4,6,10,10,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Christian,Aaron",Aaron,Christian,,84,"Christian,Aaron","CHRISTIAN,AARON",Buena Vista,BVU,1040-7011,1,0,43,43,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,119,0,0,59.5,0,1,0,1,.0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Weirsma,Ethan",Ethan,Weirsma,,84,"Weirsma,Ethan","WEIRSMA,ETHAN",Buena Vista,BVU,1040-6552,1,0,44,44,0,0,LB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Dodero,Vincent",Vincent,Dodero,,84,"Dodero,Vincent","DODERO,VINCENT",Buena Vista,BVU,1040-7014,1,0,50,50,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Lee,Bryce",Bryce,Lee,,84,"Lee,Bryce","LEE,BRYCE",Buena Vista,BVU,1040-7232,1,1,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Gross,Bobby",Bobby,Gross,,84,"Gross,Bobby","GROSS,BOBBY",Buena Vista,BVU,1040-5004,1,1,54,54,0,0,LB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Courtney,Anthony",Anthony,Courtney,,84,"Courtney,Anthony","COURTNEY,ANTHONY",Buena Vista,BVU,1040-6555,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Fundora,Aldo",Aldo,Fundora,,84,"Fundora,Aldo","FUNDORA,ALDO",Buena Vista,BVU,1040-7017,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Phillips,Aiden",Aiden,Phillips,,84,"Phillips,Aiden","PHILLIPS,AIDEN",Buena Vista,BVU,1040-5010,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
