season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,composite_score,global_rank,rating
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Colby,Julia Berry,Julia,Berry,,151,Julia Berry,0,0COLBY,25,5,,,5,10,1,0,1,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0.200,2,5,4,.750,.200,.400,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,"1,1",1.00,1,1,"0,2",0,0,2,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,"0,1",0,"0,2",0,0,0,0,"0,1",0,0,1,0,0,0,,,,,,,,,Colby,COLBY,0,True,,,-1.481089152688565,119,68
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,Jordynn Killion,Jordynn,Killion,,764,Jordynn Killion,0,0WESLEYAN,24,22,,,51,4,11,5,2,0,0,5,0,1,7,2,3,0,2,1,0,0,0,1,0,1,0,0.293,13,60,3,1.000,.216,.255,23,35,9,0,0,0,0,3,0,67,.866,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,17,16,"3,12",0.25,3,12,"6,27",0.22,6,27,"3,16",0.19,3,16,"2,8",0.25,2,8,0,0,0,0,"7,19","1,2","17,32","0,1",0,0,1,3,0,0,0,5,10,0,,,,,,,,,Wesleyan,WESLEYAN,0,True,,,-1.5383910272851078,120,67
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,J. Hacker,J.,Hacker,,267,J. Hacker,0,0HAMILTON,7,3,,,8,3,2,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.333,2,9,1,1.000,.250,.250,8,6,1,0,0,0,0,1,0,15,.933,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,"0,2",0,0,2,"2,6",0.33,2,6,"2,6",0.33,2,6,0,0,0,0,0,0,0,0,"0,1","2,3","4,7",0,0,0,0,11,0,0,0,0,2,0,,,,,,,,,Hamilton,HAMILTON,0,True,,,-1.5656961892013617,121,67
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Bates,Emily Kennedy,Emily,Kennedy,,50,Emily Kennedy,0,0BATES,15,13,,,27,5,5,1,1,1,0,8,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0.371,8,35,1,.000,.185,.296,27,1,3,0,0,0,0,1,0,31,.903,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,11,"2,10",0.20,2,10,"1,12",0.08,1,12,"1,8",0.13,1,8,0,0,0,0,0,0,0,0,"5,8","0,1","5,14","0,1",0,0,1,0,0,0,0,0,5,0,,,,,,,,,Bates,BATES,0,True,,,-1.6983818996852633,122,67
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Williams,S. Leonard,S.,Leonard,,789,S. Leonard,0,0WILLIAMS,23,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,13,1,0,0,17,3,0,0,14,.929,20,.850,68,1,19,16,3,1,16,6,0,0,138.1,24,22,37,255,11,2,2,1.11,483,526,8,1,0,1,4,0,0,49,.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,72,0,"3,6","2,15","1,5",0,"0,6",Williams,WILLIAMS,0,True,,,-1.725544106686252,123,67
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,A. Kong,A.,Kong,,24,A. Kong,0,0AMHERST,17,15,,,40,5,9,5,0,0,0,4,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0.295,9,44,1,1.000,.225,.225,42,5,3,7,0,23,2,0,0,50,.940,25,.920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,9,"4,15",0.27,4,15,"6,21",0.29,6,21,"6,14",0.43,6,14,"0,2",0,0,2,0,0,0,0,"1,6","1,2","10,22",0,0,0,0,0,0,0,0,2,6,0,,,,,,,,,Amherst,AMHERST,0,True,,,-1.7601810525596966,124,66
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,Bella Tassone,Bella,Tassone,,764,Bella Tassone,0,0WESLEYAN,35,2,,,11,13,2,0,0,0,0,1,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0.250,2,12,8,1.000,.182,.182,6,4,0,0,0,0,0,0,0,10,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3,3,"0,7",0,0,7,"0,3",0,0,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,"2,4",0,"1,3",0,0,0,0,56,0,0,0,0,3,0,,,,,,,,,Wesleyan,WESLEYAN,0,True,,,-1.7802392244305358,125,66
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Bates,Sophie Garber,Sophie,Garber,,50,Sophie Garber,0,0BATES,35,35,,,92,5,19,8,3,0,0,8,0,1,23,3,0,1,4,0,0,0,0,0,0,0,0,0.277,22,105,1,.000,.207,.239,189,5,3,0,0,0,0,6,0,197,.985,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,25,28,"9,34",0.26,9,34,"10,40",0.25,10,40,"5,24",0.21,5,24,"0,4",0,0,4,0,0,0,0,"6,21","2,3","22,47","1,1",1.00,1,1,0,0,0,0,8,23,0,,,,,,,,,Bates,BATES,0,True,,,-1.8019498704963075,126,66
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Tufts,Sarah Cullen,Sarah,Cullen,,717,Sarah Cullen,0,0TUFTS,35,16,,,38,11,7,3,1,0,0,2,0,1,10,1,3,0,0,0,0,0,0,0,1,1,0,0.244,8,41,3,1.000,.184,.211,7,1,1,0,0,0,0,0,0,9,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,9,"0,6",0,0,6,"5,17",0.29,5,17,"3,10",0.30,3,10,"0,1",0,0,1,0,0,0,0,"1,8","2,5","9,18",7,0,0,0,"1,1",1.00,1,1,2,7,0,,,,,,,,,Tufts,TUFTS,0,True,,,-2.0521524568244565,127,66
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,N. Schroeder,N.,Schroeder,,420,N. Schroeder,0,0MIDSOFT,27,17,,,47,3,9,4,0,0,0,8,0,2,5,1,1,0,2,0,0,0,0,0,0,2,0,0.333,9,59,1,1.000,.191,.191,99,1,2,0,0,0,0,3,0,102,.980,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,22,11,"4,19",0.21,4,19,"5,28",0.18,5,28,"4,18",0.22,4,18,"2,3",0.67,2,3,0,0,0,0,"5,11","1,4","19,36",151,0,0,0,49,0,0,0,7,12,0,,,,,,,,,Middlebury,MIDSOFT,1126-5497,True,,,-2.2035742325535694,128,65
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Tufts,Emma Tonies,Emma,Tonies,,717,Emma Tonies,0,0TUFTS,20,11,,,26,5,4,3,0,0,1,3,0,0,10,4,0,0,2,0,0,0,0,1,1,1,0,0.241,7,31,0,.000,.154,.269,7,0,1,0,0,0,0,0,0,8,.875,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,11,1,"2,9",0.22,2,9,"1,12",0.08,1,12,"0,8",0,0,8,"0,4",0,0,4,0,0,0,0,"1,6","0,3","7,16",6,0,0,0,6,0,0,0,3,9,0,,,,,,,,,Tufts,TUFTS,0,True,,,-2.269768824103506,129,65
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,Nicole Celi,Nicole,Celi,,764,Nicole Celi,0,0WESLEYAN,28,22,,,43,12,6,5,1,0,0,9,0,0,16,2,2,2,0,1,0,0,0,0,0,0,0,0.283,7,53,4,.500,.140,.163,25,2,2,0,0,0,0,0,0,29,.931,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,7,12,"1,18",0.06,1,18,"3,28",0.11,3,28,"3,22",0.14,3,22,"3,15",0.20,3,15,0,0,0,0,"3,7","1,2","11,30",5,0,0,0,0,0,0,0,3,23,0,,,,,,,,,Wesleyan,WESLEYAN,0,True,,,-2.3224850531721417,130,65
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Trinity,K. Rogers,K.,Rogers,,713,K. Rogers,0,0TRINITY,2,2,,,9,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.222,3,9,0,.000,.222,.333,19,0,0,0,0,0,0,1,0,19,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,4,"0,2",0,0,2,"1,6",0.17,1,6,"0,4",0,0,4,0,0,0,0,0,0,0,0,"1,2",0,"1,6",0,0,0,0,1,0,0,0,0,3,0,,,,,,,,,Trinity,TRINITY,0,True,,,-2.3800391644141343,131,64
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Ella Davies,Ella,Davies,,69,Ella Davies,0,0BOWDOIN,20,0,,,1,12,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.667,0,3,3,1.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,3",0,0,0,0,3,0,0,0,0,1,0,,,,,,,,,Bowdoin,BOWDOIN,0,True,,,-2.392063758432779,132,64
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Williams,A. Medrano,A.,Medrano,,789,A. Medrano,0,0WILLIAMS,34,31,,,78,3,10,15,2,0,1,2,0,2,6,2,0,0,0,2,0,0,0,1,0,4,0,0.167,15,84,0,.000,.128,.192,18,47,3,0,0,0,0,2,0,68,.956,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,31,28,"2,32",0.06,2,32,"7,32",0.22,7,32,"7,24",0.29,7,24,"0,2",0,0,2,0,0,0,0,"5,19","7,10","19,35",113,0,0,0,0,0,0,0,10,18,0,,,,,,,,,Williams,WILLIAMS,0,True,,,-2.47656932548108,133,64
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Colby,Kathryne Cla,Kathryne,Cla,,151,Kathryne Cla,0,0COLBY,18,9,,,11,2,3,0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0.333,3,14,0,.000,.273,.273,6,7,1,0,0,9,0,3,0,14,.929,9,1.000,40,1,7,2,4,0,0,0,0,0,24.1,30,24,13,6,9,0,3,6.90,108,124,1,0,0,1,2,0,0,0,.370,0,0,5,3,"1,3",0.33,1,3,"1,4",0.25,1,4,"1,3",0.33,1,3,0,0,0,0,0,0,0,0,"0,2","0,1","3,6",1,0,0,0,40,0,0,0,2,3,0,28,34,0,"2,3","1,8","1,2",0,"0,4",Colby,COLBY,0,True,,,-2.512199663054908,134,64
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Bates,Maddy Miller,Maddy,Miller,,50,Maddy Miller,0,0BATES,28,27,,,25,4,4,5,1,0,0,5,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0.300,5,30,0,.000,.160,.200,67,38,3,0,0,0,0,2,0,108,.972,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,4,"2,11",0.18,2,11,"3,16",0.19,3,16,"3,11",0.27,3,11,0,0,0,0,0,0,0,0,"3,9","1,1","6,17",1,0,0,0,0,0,0,0,4,16,0,,,,,,,,,Bates,BATES,0,True,,,-2.5676191006586437,135,63
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Colby,Kat Xiong,Kat,Xiong,,151,Kat Xiong,0,0COLBY,9,3,,,6,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,1,8,0,.000,.167,.167,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,"0,1",0,0,1,"1,3",0.33,1,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,"1,3",0,"2,3",0,0,0,0,11,0,0,0,1,2,0,,,,,,,,,Colby,COLBY,0,True,,,-2.588979481268531,136,63
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,K. Vadnais,K.,Vadnais,,267,K. Vadnais,0,0HAMILTON,10,7,,,18,4,3,3,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.286,4,21,0,.000,.167,.222,39,5,0,2,0,7,2,0,0,44,1.000,9,.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,7,"1,5",0.20,1,5,"2,11",0.18,2,11,"0,6",0,0,6,"0,1",0,0,1,0,0,0,0,"1,4","1,2","6,13",0,0,0,0,0,0,0,0,0,5,0,,,,,,,,,Hamilton,HAMILTON,0,True,,,-2.6375817103445707,137,63
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,H. Rogers,H.,Rogers,,267,H. Rogers,0,0HAMILTON,27,21,,,47,6,9,1,1,0,0,1,0,2,6,0,1,0,0,0,0,0,0,2,0,4,0,0.240,10,50,1,1.000,.191,.213,149,6,0,0,0,0,0,10,0,155,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15,16,"3,18",0.17,3,18,"3,29",0.10,3,29,"2,18",0.11,2,18,"2,6",0.33,2,6,0,0,0,0,"5,8","0,2","10,31",12,0,0,0,10,0,0,0,5,19,0,,,,,,,,,Hamilton,HAMILTON,0,True,,,-2.689970227165085,138,63
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Colby,Katelyn Hays,Katelyn,Hays,,151,Katelyn Hays,0,0COLBY,28,27,,,58,1,14,3,1,0,0,10,0,0,3,0,0,0,4,0,0,0,0,2,0,2,0,0.353,15,72,0,.000,.241,.259,116,14,1,4,1,45,7,3,0,131,.992,52,.865,5,1,1,1,0,0,0,0,0,0,8.0,4,3,2,4,1,0,0,2.63,28,30,1,0,0,0,0,0,0,2,.179,2,2,21,22,"9,26",0.35,9,26,"5,27",0.19,5,27,"3,17",0.18,3,17,"1,5",0.20,1,5,0,0,0,0,"4,10","0,3","16,35",0,0,0,0,0,0,0,0,7,13,0,7,12,0,"2,9","1,4",0,0,"2,10",Colby,COLBY,0,True,,,-2.7057799724801876,139,62
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,Alexis Amante,Alexis,Amante,,764,Alexis Amante,0,0WESLEYAN,38,36,,,8,0,1,2,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.462,1,13,0,.000,.125,.125,180,12,2,6,0,26,7,0,0,194,.990,33,.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,"1,5",0.20,1,5,"1,3",0.33,1,3,"1,3",0.33,1,3,"0,3",0,0,3,0,0,0,0,"2,3","0,1","1,3",6,0,0,0,6,0,0,0,0,1,0,,,,,,,,,Wesleyan,WESLEYAN,0,True,,,-2.7958252985980527,140,62
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,Al Jankowsk,Al,Jankowsk,,420,Al Jankowsk,0,0MIDSOFT,19,9,,,19,2,4,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.250,4,20,1,1.000,.211,.211,6,1,1,0,0,0,0,0,0,8,.875,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,8,"0,7",0,0,7,"0,7",0,0,7,"0,3",0,0,3,"0,1",0,0,1,0,0,0,0,"4,7","0,1","1,7",0,0,0,0,"1,1",1.00,1,1,0,4,0,,,,,,,,,Middlebury,MIDSOFT,1126-6131,True,,,-2.805714462873586,141,62
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Callie Smith,Callie,Smith,,69,Callie Smith,0,0BOWDOIN,17,4,,,16,4,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.278,3,18,0,.000,.188,.188,3,12,1,0,0,0,0,0,0,16,.938,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,5,"2,8",0.25,2,8,"1,10",0.10,1,10,"0,5",0,0,5,"0,1",0,0,1,0,0,0,0,"1,4","0,1","2,10",1,0,0,0,15,0,0,0,0,7,0,,,,,,,,,Bowdoin,BOWDOIN,0,True,,,-2.934924319395266,142,62
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Bates,Delaney Rankin,Delaney,Rankin,,50,Delaney Rankin,0,0BATES,22,21,,,56,5,4,2,1,0,0,4,0,0,8,1,0,0,1,0,0,0,0,1,0,2,0,0.133,5,61,0,.000,.071,.089,6,15,0,0,0,14,3,2,0,21,1.000,17,.824,96,1,18,11,7,0,16,3,0,0,119.0,39,31,36,100,22,5,9,1.82,434,488,2,5,0,2,11,0,0,27,.221,4,2,18,23,"2,22",0.09,2,22,"2,25",0.08,2,25,"1,14",0.07,1,14,"0,5",0,0,5,0,0,0,0,"2,13","0,1","9,28",1,0,0,0,7,0,0,0,2,17,0,164,81,0,"2,6","1,5","9,32",0,"1,7",Bates,BATES,0,True,,,-3.1851133996181917,143,61
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Colby,Colleen Mcav,Colleen,Mcav,,151,Colleen Mcav,0,0COLBY,19,14,,,35,2,7,3,0,0,1,2,0,0,6,3,0,0,3,0,0,0,0,3,0,3,0,0.243,10,40,0,.000,.200,.286,35,1,2,0,0,1,0,4,0,38,.947,1,1.000,2,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0.00,4,4,0,0,0,0,0,0,0,0,.500,1,1,18,6,"4,15",0.27,4,15,"5,23",0.22,5,23,"4,10",0.40,4,10,"0,3",0,0,3,0,0,0,0,"3,9","0,3","9,26",0,0,0,0,9,0,0,0,4,11,0,0,1,0,0,"2,4",0,0,0,Colby,COLBY,0,True,,,-3.2289581770518203,144,61
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,Ella Decrescenzo,Ella,Decrescenzo,,764,Ella Decrescenzo,0,0WESLEYAN,17,10,,,32,2,7,3,0,1,0,1,0,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0.265,9,34,2,.500,.219,.281,11,2,1,0,0,0,0,0,0,14,.929,0,.000,3,1,0,0,0,0,0,0,0,0,3.1,2,2,0,0,2,0,0,4.20,12,14,0,0,0,0,2,0,0,0,.250,1,1,4,12,"4,11",0.36,4,11,"3,17",0.18,3,17,"3,12",0.25,3,12,"0,6",0,0,6,0,0,0,0,"4,9","0,3","3,17",0,0,0,0,1,0,0,0,0,6,0,2,8,0,"2,3","1,5","1,2",0,"2,6",Wesleyan,WESLEYAN,0,True,,,-3.3106034497332626,145,61
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,K. Dever,K.,Dever,,420,K. Dever,0,0MIDSOFT,31,25,,,38,7,5,4,0,0,0,5,0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0.250,5,44,0,.000,.132,.132,21,0,1,0,0,0,0,0,0,22,.955,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,8,"0,10",0,0,10,"3,23",0.13,3,23,"2,15",0.13,2,15,"1,3",0.33,1,3,0,0,0,0,"3,10","3,6","9,25",6,0,0,0,2,0,0,0,2,9,0,,,,,,,,,Middlebury,MIDSOFT,1126-5940,True,,,-3.3481041623816097,146,61
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,S. Wong,S.,Wong,,420,S. Wong,0,0MIDSOFT,30,27,,,31,6,4,4,2,0,0,2,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0.206,6,35,0,.000,.129,.194,23,4,3,0,0,0,0,0,0,30,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,7,"1,7",0.14,1,7,"2,11",0.18,2,11,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"0,7","3,2","7,14",22,0,0,0,0,0,0,0,4,5,0,,,,,,,,,Middlebury,MIDSOFT,1126-5939,True,,,-3.364016029819013,147,60
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,O. Aitkin,O.,Aitkin,,24,O. Aitkin,0,0AMHERST,35,35,,,81,5,10,5,2,1,0,7,0,0,19,3,2,1,4,1,0,0,0,0,0,0,0,0.191,14,93,3,.667,.123,.173,66,1,3,0,0,0,0,0,0,70,.957,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,37,18,"3,26",0.12,3,26,"5,44",0.11,5,44,"2,27",0.07,2,27,"0,6",0,0,6,0,0,0,0,"6,17","3,9","23,51",14,0,0,0,0,0,0,0,13,30,0,,,,,,,,,Amherst,AMHERST,0,True,,,-3.3829968481939043,148,60
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Tufts,Emma Wingate,Emma,Wingate,,717,Emma Wingate,0,0TUFTS,17,8,,,24,4,3,3,1,0,0,2,0,1,7,3,1,0,0,0,0,0,0,0,0,0,0,0.222,4,27,1,1.000,.125,.167,1,0,1,0,0,0,0,0,0,2,.500,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,11,"2,11",0.18,2,11,"3,15",0.20,3,15,"3,11",0.27,3,11,"0,3",0,0,3,0,0,0,0,"1,6","0,1","5,17","0,1",0,0,1,2,0,0,0,0,11,0,,,,,,,,,Tufts,TUFTS,0,True,,,-3.5461650031916694,149,60
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Williams,E. Borrazzo,E.,Borrazzo,,789,E. Borrazzo,0,0WILLIAMS,28,11,,,35,7,6,1,1,0,0,4,0,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0.275,7,40,1,1.000,.171,.200,12,14,1,0,0,0,0,0,0,27,.963,0,.000,9,1,1,0,1,0,0,0,0,0,7.1,4,4,1,2,3,0,1,3.82,31,33,0,0,0,0,1,0,0,1,.290,0,0,8,14,"1,14",0.07,1,14,"4,21",0.19,4,21,"2,13",0.15,2,13,"1,2",0.50,1,2,0,0,0,0,"2,5","0,2","5,21",0,0,0,0,52,0,0,0,1,10,0,6,14,0,"0,1","1,1",0,0,"0,1",Williams,WILLIAMS,0,True,,,-3.8935360082569477,150,60
2025-26,softball,New England Small College Athletic Conference (NESCAC),nescac,Trinity,Annika Haley,Annika,Haley,,713,Annika Haley,0,0TRINITY,16,4,,,11,6,1,0,0,0,0,2,0,0,6,3,4,1,0,0,0,0,0,0,0,0,0,0.231,1,13,5,.800,.091,.091,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,"0,4",0,0,4,"0,6",0,0,6,"0,2",0,0,2,0,0,0,0,0,0,0,0,"1,4",0,"0,6",0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,Trinity,TRINITY,0,True,,,-3.980933096519672,151,59
