season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Blaszkowski,William",William,Blaszkowski,,1036,"Blaszkowski,William","BLASZKOWSKI,WILLIAM",Concordia Wisconsin,CUW,1959-5795,1,0,56,56,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Arellano,Luis",Luis,Arellano,,1036,"Arellano,Luis","ARELLANO,LUIS",Concordia Wisconsin,CUW,1959-2520,1,1,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Jones,Colby",Colby,Jones,,1036,"Jones,Colby","JONES,COLBY",Concordia Wisconsin,CUW,1959-2547,1,1,61,61,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Bertelson,Ethan",Ethan,Bertelson,,1036,"Bertelson,Ethan","BERTELSON,ETHAN",Concordia Wisconsin,CUW,1959-5472,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Price,Tanner",Tanner,Price,,1036,"Price,Tanner","PRICE,TANNER",Concordia Wisconsin,CUW,1959-5509,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Garcia,Jose Luis",Jose Luis,Garcia,,1036,"Garcia,Jose Luis","GARCIA,JOSE LUIS",Concordia Wisconsin,CUW,1959-5487,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Pierre,Kam'Ron",Kam'Ron,Pierre,,1036,"Pierre,Kam'Ron","PIERRE,KAM'RON",Concordia Wisconsin,CUW,1959-5507,1,0,80,80,0,WR,0,0,,,7,96,1,21,13.7,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,1,-1,0,1,0,0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Allen,Drew",Drew,Allen,,1036,"Allen,Drew","ALLEN,DREW",Concordia Wisconsin,CUW,1959-5467,1,1,84,84,0,0,LB,0,,,5,37,0,20,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Clark,Gavin",Gavin,Clark,,1036,"Clark,Gavin","CLARK,GAVIN",Concordia Wisconsin,CUW,1959-5478,1,0,88,88,0,WR,0,0,,,3,20,0,13,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Lewis,Jadon",Jadon,Lewis,,1036,"Lewis,Jadon","LEWIS,JADON",Concordia Wisconsin,CUW,1959-5494,1,1,90,90,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Krych,Cole",Cole,Krych,,1036,"Krych,Cole","KRYCH,COLE",Concordia Wisconsin,CUW,1959-2552,1,0,92,92,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Vizcarra,Diego",Diego,Vizcarra,,1036,"Vizcarra,Diego","VIZCARRA,DIEGO",Concordia Wisconsin,CUW,1959-5519,1,0,93,93,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Turner,Darrian",Darrian,Turner,,1036,"Turner,Darrian","TURNER,DARRIAN",Concordia Wisconsin,CUW,1959-5518,1,1,94,94,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Dable,Logan",Logan,Dable,,1036,"Dable,Logan","DABLE,LOGAN",Concordia Wisconsin,CUW,1959-5481,1,1,97,97,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Moore,Ty",Ty,Moore,,1036,"Moore,Ty","MOORE,TY",Concordia Wisconsin,CUW,1959-6224,1,0,98,98,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Abercrombie,Bryce",Bryce,Abercrombie,,8911,"Abercrombie,Bryce","ABERCROMBIE,BRYCE",Wisconsin Lutheran,WLC,1092-3710,1,0,19,19,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Amaya,DeAngelo",DeAngelo,Amaya,,8911,"Amaya,DeAngelo","AMAYA,DEANGELO",Wisconsin Lutheran,WLC,1092-3286,1,1,97,97,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Bryant,Landon",Landon,Bryant,,8911,"Bryant,Landon","BRYANT,LANDON",Wisconsin Lutheran,WLC,1092-3714,1,1,33,33,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Ehlke,Sam",Sam,Ehlke,,8911,"Ehlke,Sam","EHLKE,SAM",Wisconsin Lutheran,WLC,1092-3591,1,1,30,30,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Enter,Liam",Liam,Enter,,8911,"Enter,Liam","ENTER,LIAM",Wisconsin Lutheran,WLC,1092-3899,1,0,55,55,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Gordon,Jamil",Jamil,Gordon,,8911,"Gordon,Jamil","GORDON,JAMIL",Wisconsin Lutheran,WLC,1092-3124,1,1,18,18,0,WR,0,0,,,2,22,0,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Gordon,Malik",Malik,Gordon,,8911,"Gordon,Malik","GORDON,MALIK",Wisconsin Lutheran,WLC,1092-3127,1,1,26,26,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Hase,Jakota",Jakota,Hase,,8911,"Hase,Jakota","HASE,JAKOTA",Wisconsin Lutheran,WLC,1092-3725,1,1,17,17,0,WR,0,0,,,2,33,1,34,16.5,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Heiges,Liam",Liam,Heiges,,8911,"Heiges,Liam","HEIGES,LIAM",Wisconsin Lutheran,WLC,1092-3480,1,1,11,11,0,RB,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,2,0,0,0,0,0,0,0,12,12,12,29,181,181,0,2,28,6.2,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Hill Jr.,Anthony",Anthony,Hill Jr.,,8911,"Hill Jr.,Anthony","HILL JR.,ANTHONY",Wisconsin Lutheran,WLC,1092-3727,1,1,57,57,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,20,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Johnson,Keith",Keith,Johnson,,8911,"Johnson,Keith","JOHNSON,KEITH",Wisconsin Lutheran,WLC,1092-3169,1,1,0,0,0,TE,0,0,,,5,85,1,42,17.0,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Koehler,Carson",Carson,Koehler,,8911,"Koehler,Carson","KOEHLER,CARSON",Wisconsin Lutheran,WLC,1092-3484,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,44,45,1,0,12,3.4,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Korb,Chris",Chris,Korb,,8911,"Korb,Chris","KORB,CHRIS",Wisconsin Lutheran,WLC,1092-3328,1,1,8,8,0,0,LB,0,,,,,,,,,,,,,,,,,,,,15,4,1,5,5,1.0,.0,.0,1,0,5,1,1,0,5,1,0,1,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,15,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Krueger,Dylan",Dylan,Krueger,,8911,"Krueger,Dylan","KRUEGER,DYLAN",Wisconsin Lutheran,WLC,1092-3728,1,0,39,39,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,31,0,0,0,0,0,31.0
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Krueger,Jay",Jay,Krueger,,8911,"Krueger,Jay","KRUEGER,JAY",Wisconsin Lutheran,WLC,1092-3729,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Loehr,Devin",Devin,Loehr,,8911,"Loehr,Devin","LOEHR,DEVIN",Wisconsin Lutheran,WLC,1092-3731,1,0,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,5,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,264,0,0,52.8,0,1,0,1,.0,5,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Lucht,Gordon",Gordon,Lucht,,8911,"Lucht,Gordon","LUCHT,GORDON",Wisconsin Lutheran,WLC,1092-3732,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Manning-Davis Jr.,Patrick",Patrick,Manning-Davis Jr.,,8911,"Manning-Davis Jr.,Patrick","MANNING-DAVIS JR.,PATRICK",Wisconsin Lutheran,WLC,1092-3327,1,1,2,2,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Monplaisir,Richard",Richard,Monplaisir,,8911,"Monplaisir,Richard","MONPLAISIR,RICHARD",Wisconsin Lutheran,WLC,1092-3737,1,1,3,3D,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Morales,Roman",Roman,Morales,,8911,"Morales,Roman","MORALES,ROMAN",Wisconsin Lutheran,WLC,1092-3738,1,1,5,5,0,QB,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,6,3,21,18,1,10,.5,3.0,18,1,42,2,160,1,23,10,121.9,6.96,16.00,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Muchka,Isaiah",Isaiah,Muchka,,8911,"Muchka,Isaiah","MUCHKA,ISAIAH",Wisconsin Lutheran,WLC,1092-3912,1,0,37,37,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,18,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Namutenda,Brightson",Brightson,Namutenda,,8911,"Namutenda,Brightson","NAMUTENDA,BRIGHTSON",Wisconsin Lutheran,WLC,1092-3323,1,1,0,0D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Nash,Nate",Nate,Nash,,8911,"Nash,Nate","NASH,NATE",Wisconsin Lutheran,WLC,1092-3494,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Nevad,Trey",Trey,Nevad,,8911,"Nevad,Trey","NEVAD,TREY",Wisconsin Lutheran,WLC,1092-3925,1,0,10,10,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Palmer,Jaylan",Jaylan,Palmer,,8911,"Palmer,Jaylan","PALMER,JAYLAN",Wisconsin Lutheran,WLC,1092-3914,1,0,40,40,0,0,DB,0,,,,,,,,,,,,,,,,,,,,23,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,23,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Reader,Benett",Benett,Reader,,8911,"Reader,Benett","READER,BENETT",Wisconsin Lutheran,WLC,1092-3318,1,1,14,14,0,WR,0,0,,,1,20,0,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Robinson,Jalen",Jalen,Robinson,,8911,"Robinson,Jalen","ROBINSON,JALEN",Wisconsin Lutheran,WLC,1092-3918,1,0,25,25,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Ross,Noah",Noah,Ross,,8911,"Ross,Noah","ROSS,NOAH",Wisconsin Lutheran,WLC,1092-3499,1,1,5,5D,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,3.0,.0,.0,3,0,11,1,1,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Salas,Noah",Noah,Salas,,8911,"Salas,Noah","SALAS,NOAH",Wisconsin Lutheran,WLC,1092-3500,1,0,32,32,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
