season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Kelly,Liam",Liam,Kelly,,685,"Kelly,Liam","KELLY,LIAM",Susquehanna,SUS,1054-3975,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127,75
2026-27,football,Landmark Conference,landmark_conference,Juniata,Kelvyn Cordero,Kelvyn,Cordero,,325,Kelvyn Cordero,"CORDERO,KELVYN",Juniata,JUNIATA,0,1,0,58,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,128,75
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Krieg,James",James,Krieg,,770,"Krieg,James","KRIEG,JAMES",Western Connecticut,WCT,1074-2710,1,0,27,2H,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,129,75
2026-27,football,Landmark Conference,landmark_conference,Juniata,Kyle Lamb,Kyle,Lamb,,325,Kyle Lamb,"LAMB,KYLE",Juniata,JUNIATA,0,1,0,16,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130,75
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Labossiere,Marquis",Marquis,Labossiere,,443,"Labossiere,Marquis","LABOSSIERE,MARQUIS",Moravian,MOR,0,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,131,75
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Liggio,Matt",Matt,Liggio,,685,"Liggio,Matt","LIGGIO,MATT",Susquehanna,SUS,1054-4496,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,132,75
2026-27,football,Landmark Conference,landmark_conference,Juniata,Lincoln Miller,Lincoln,Miller,,325,Lincoln Miller,"MILLER,LINCOLN",Juniata,JUNIATA,0,1,0,54,54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,133,74
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Lonczak,Matt",Matt,Lonczak,,443,"Lonczak,Matt","LONCZAK,MATT",Moravian,MOR,0,1,0,42,42,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,134,74
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Longo,Michael",Michael,Longo,,443,"Longo,Michael","LONGO,MICHAEL",Moravian,MOR,0,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,135,74
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Ludlow,Mason",Mason,Ludlow,,443,"Ludlow,Mason","LUDLOW,MASON",Moravian,MOR,0,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,136,74
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Main,Connor",Connor,Main,,685,"Main,Connor","MAIN,CONNOR",Susquehanna,SUS,1054-3983,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,137,74
2026-27,football,Landmark Conference,landmark_conference,Juniata,Makih Hunt,Makih,Hunt,,325,Makih Hunt,"HUNT,MAKIH",Juniata,JUNIATA,0,1,1,9,9,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,138,74
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Maugeri,Alex",Alex,Maugeri,,770,"Maugeri,Alex","MAUGERI,ALEX",Western Connecticut,WCT,1074-2464,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,139,73
2026-27,football,Landmark Conference,landmark_conference,Catholic,"McDonald,Dan",Dan,McDonald,,124,"McDonald,Dan","MCDONALD,DAN",Catholic,CUA,1049-3491,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140,73
2026-27,football,Landmark Conference,landmark_conference,Juniata,Mikey Chisolm,Mikey,Chisolm,,325,Mikey Chisolm,"CHISOLM,MIKEY",Juniata,JUNIATA,0,1,0,36,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,141,73
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Morris,Ethan",Ethan,Morris,,770,"Morris,Ethan","MORRIS,ETHAN",Western Connecticut,WCT,1074-2987,1,0,6,6,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142,73
2026-27,football,Landmark Conference,landmark_conference,Juniata,Noah Lucko,Noah,Lucko,,325,Noah Lucko,"LUCKO,NOAH",Juniata,JUNIATA,0,1,0,30,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,143,73
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Osborne,Elijah",Elijah,Osborne,,373,"Osborne,Elijah","OSBORNE,ELIJAH",Lycoming,LYC,996-9059,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,144,73
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Pawlak,Quinn",Quinn,Pawlak,,770,"Pawlak,Quinn","PAWLAK,QUINN",Western Connecticut,WCT,1074-2683,1,0,55,55,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145,72
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Pinkerton,Seamus",Seamus,Pinkerton,,124,"Pinkerton,Seamus","PINKERTON,SEAMUS",Catholic,CUA,1049-3486,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,146,72
2026-27,football,Landmark Conference,landmark_conference,Juniata,Riley Clevenger,Riley,Clevenger,,325,Riley Clevenger,"CLEVENGER,RILEY",Juniata,JUNIATA,0,1,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,147,72
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Ritacca,Nico",Nico,Ritacca,,124,"Ritacca,Nico","RITACCA,NICO",Catholic,CUA,1049-2899,1,1,16,1E,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,148,72
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Rosa,Ezra",Ezra,Rosa,,770,"Rosa,Ezra","ROSA,EZRA",Western Connecticut,WCT,1074-2934,1,0,95,9F,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,149,72
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Rudd,De'Marcus",De'Marcus,Rudd,,124,"Rudd,De'Marcus","RUDD,DE'MARCUS",Catholic,CUA,1049-3469,1,1,48,48,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,150,72
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Scholl,Kenneth",Kenneth,Scholl,,770,"Scholl,Kenneth","SCHOLL,KENNETH",Western Connecticut,WCT,1074-2478,1,0,16,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,151,71
2026-27,football,Landmark Conference,landmark_conference,Juniata,Seth Kimmel,Seth,Kimmel,,325,Seth Kimmel,"KIMMEL,SETH",Juniata,JUNIATA,0,1,0,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152,71
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Shala,Altin",Altin,Shala,,770,"Shala,Altin","SHALA,ALTIN",Western Connecticut,WCT,1074-2970,1,1,58,5I,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,153,71
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Speller,Quinn",Quinn,Speller,,770,"Speller,Quinn","SPELLER,QUINN",Western Connecticut,WCT,1074-3143,1,0,13,1D,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,154,71
2026-27,football,Landmark Conference,landmark_conference,Juniata,Spencer Cachara,Spencer,Cachara,,325,Spencer Cachara,"CACHARA,SPENCER",Juniata,JUNIATA,0,1,0,6D,6D,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,155,71
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"St. Louis,Jake",Jake,St. Louis,,770,"St. Louis,Jake","ST. LOUIS,JAKE",Western Connecticut,WCT,1074-2933,1,0,14,1E,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156,71
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Stolarik,Blake",Blake,Stolarik,,124,"Stolarik,Blake","STOLARIK,BLAKE",Catholic,CUA,1049-2918,1,1,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,157,70
2026-27,football,Landmark Conference,landmark_conference,Juniata,Talan Middleton,Talan,Middleton,,325,Talan Middleton,"MIDDLETON,TALAN",Juniata,JUNIATA,0,1,0,1I,1I,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,158,70
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Taylor,Amari",Amari,Taylor,,770,"Taylor,Amari","TAYLOR,AMARI",Western Connecticut,WCT,1074-2717,1,1,4,44,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,159,70
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Terilli,Anthony",Anthony,Terilli,,770,"Terilli,Anthony","TERILLI,ANTHONY",Western Connecticut,WCT,1074-3252,1,0,56,56,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,160,70
2026-27,football,Landmark Conference,landmark_conference,Juniata,Trevor Minalda,Trevor,Minalda,,325,Trevor Minalda,"MINALDA,TREVOR",Juniata,JUNIATA,0,1,0,5O,5O,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,161,70
2026-27,football,Landmark Conference,landmark_conference,Juniata,Tyler Davis,Tyler,Davis,,325,Tyler Davis,"DAVIS,TYLER",Juniata,JUNIATA,0,1,1,62,62,0,C,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,162,70
2026-27,football,Landmark Conference,landmark_conference,Juniata,Vaughn Phelps,Vaughn,Phelps,,325,Vaughn Phelps,"PHELPS,VAUGHN",Juniata,JUNIATA,0,1,1,70,70,0,LT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,163,69
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Via,Kooper",Kooper,Via,,124,"Via,Kooper","VIA,KOOPER",Catholic,CUA,1049-3771,1,1,14,1C,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164,69
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Watts,Avery",Avery,Watts,,770,"Watts,Avery","WATTS,AVERY",Western Connecticut,WCT,1074-2940,1,0,91,9B,0,0,DT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,165,69
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Waylee,Johnny",Johnny,Waylee,,373,"Waylee,Johnny","WAYLEE,JOHNNY",Lycoming,LYC,996-9566,1,1,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166,69
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Williams Jr.,Antoine",Antoine,Williams Jr.,,770,"Williams Jr.,Antoine","WILLIAMS JR.,ANTOINE",Western Connecticut,WCT,1074-3222,1,0,22,22,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,167,69
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Wilson,Taysean",Taysean,Wilson,,770,"Wilson,Taysean","WILSON,TAYSEAN",Western Connecticut,WCT,1074-3219,1,0,18,1I,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,168,68
2026-27,football,Landmark Conference,landmark_conference,Juniata,Caleb Hicks,Caleb,Hicks,,325,Caleb Hicks,"HICKS,CALEB",Juniata,JUNIATA,0,1,1,10,10,0,0,SAF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005468065695501373,169,68
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Chromy,Evan",Evan,Chromy,,124,"Chromy,Evan","CHROMY,EVAN",Catholic,CUA,1049-3452,1,0,12,1B,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005468065695501373,170,68
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Kratzer,Cael",Cael,Kratzer,,443,"Kratzer,Cael","KRATZER,CAEL",Moravian,MOR,0,1,0,9,9O,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,0,21,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029004438649547076,171,68
2026-27,football,Landmark Conference,landmark_conference,Juniata,Garett Forrest,Garett,Forrest,,325,Garett Forrest,"FORREST,GARETT",Juniata,JUNIATA,0,1,0,49,49,0,0,0,0,,,,4,156,45,0,1,2,0,1,39.0,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04638113120317683,172,68
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Atsou,Daniel",Daniel,Atsou,,373,"Atsou,Daniel","ATSOU,DANIEL",Lycoming,LYC,996-9198,1,1,6,6,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07509739594488837,173,68
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Eyer,Stiles",Stiles,Eyer,,373,"Eyer,Stiles","EYER,STILES",Lycoming,LYC,996-9362,1,1,10,10,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,4,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07509739594488837,174,67
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Moore,Daniel",Daniel,Moore,,124,"Moore,Daniel","MOORE,DANIEL",Catholic,CUA,1049-3170,1,0,50,50,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14472672619427546,175,67
2026-27,football,Landmark Conference,landmark_conference,Juniata,Alex Eaton,Alex,Eaton,,325,Alex Eaton,"EATON,ALEX",Juniata,JUNIATA,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,48,50,2,0,20,5.3,48.0,2,52,0,29,26.0,,,,,,,,,,,,,,,,,,1,1,,,,,-0.21907657561278185,176,67
