conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,global_rank,rating
aec,Atlantic East Conference (AEC),2025-26,wsoc,Marywood,"Dias, Samantha",0,,34.0,15,5,0.0,0.0,8.0,15.0,5.0,1.0,2.0,0.0,0.0,1.0,0.53,0.33,0.133,0.067,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,644:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.4838143514782594,-0.3816427271025709,-0.07834215231130172,1.013327116103574,1780,74
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,Edgewood,"Kerkman, Kayla",0,,23.0,20,8,0.0,0.0,8.0,14.0,5.0,1.0,2.0,0.0,0.0,0.7,0.4,0.25,0.1,0.05,6.0,0.0,0.0,0.0,2.0,2.0,2.0,0.1,3.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,,503:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.4838143514782594,-0.3816427271025709,-0.07834215231130172,1.013327116103574,1781,74
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wsoc,Salem,Olivia Slayton,0,,13.0,16,11,0.0,0.0,8.0,11.0,5.0,1.0,2.0,0.0,0.0,0.69,0.5,0.31,0.125,0.063,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,,1198:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.4838143514782594,-0.3816427271025709,-0.07834215231130172,1.013327116103574,1782,74
aec,Atlantic East Conference (AEC),2025-26,wsoc,Marywood,"Wright, Bella",0,,24.0,10,2,0.0,0.0,3.0,5.0,6.0,0.0,3.0,0.0,0.0,0.5,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,282:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.8879905019950958,-0.48952120200813487,0.5798690851448746,-0.19024500414714102,-0.3816427271025709,-0.07834215231130172,1.0017682893512916,1783,74
ccc,The Commonwealth Coast Conference (CCC),2025-26,wsoc,Gordon College,"Fyden, Tia",0,,2.0,18,13,0.0,0.0,3.0,7.0,6.0,0.0,3.0,0.0,0.0,0.39,0.17,0.33,0.167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.056,9.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1021:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.8879905019950958,-0.48952120200813487,0.5798690851448746,-0.19024500414714102,-0.3816427271025709,-0.07834215231130172,1.0017682893512916,1784,74
uaa,University Athletic Association (UAA),2025-26,wsoc,Carnegie Mellon,"Chang, Kiera",0,,11.0,18,2,0.0,0.0,12.0,25.0,4.0,2.0,1.0,0.0,0.0,1.39,0.67,0.22,0.056,0.111,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,,616:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,0.8090364320455103,0.21616787005040455,1.0230618359785797,-0.3816427271025709,-0.07834215231130172,0.9979235686308403,1785,74
uaa,University Athletic Association (UAA),2025-26,wsoc,Rochester,Femke Laudy,0,,19.0,19,19,0.0,0.0,12.0,20.0,4.0,2.0,1.0,0.0,0.0,1.05,0.63,0.21,0.053,0.105,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,,1321:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,0.8090364320455103,0.21616787005040455,1.0230618359785797,-0.3816427271025709,-0.07834215231130172,0.9979235686308403,1786,74
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wsoc,UW-La Crosse,"Kurtz, Kaitlyn",0,,12.0,21,0,0.0,0.0,12.0,27.0,4.0,2.0,1.0,0.0,0.0,1.29,0.57,0.19,0.048,0.095,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,,642:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,0.8090364320455103,0.21616787005040455,1.0230618359785797,-0.3816427271025709,-0.07834215231130172,0.9979235686308403,1787,74
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,California Lutheran,"Frye, Sawyer",0,,17.0,23,1,0.0,0.0,12.0,23.0,4.0,2.0,1.0,0.0,0.0,1.0,0.52,0.17,0.043,0.087,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,,929:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,0.8090364320455103,0.21616787005040455,1.0230618359785797,-0.3816427271025709,-0.07834215231130172,0.9979235686308403,1788,74
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Hope,"Folkert, Claudia",0,,20.0,18,2,0.0,0.0,12.0,27.0,6.0,0.0,3.0,0.0,0.0,1.5,0.67,0.33,0.167,0.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.28,0.06,0.0,0.0,0.0,,651:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.8879905019950958,-0.48952120200813487,0.5798690851448746,1.0230618359785797,1.2924342660160681,-0.07834215231130172,0.9933181084086399,1789,74
e8,Empire 8 (E8),2025-26,wsoc,Elmira,"Chunco, Anna",0,,2.0,17,14,0.0,0.0,7.0,11.0,5.0,1.0,2.0,0.0,0.0,0.65,0.41,0.29,0.118,0.059,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.059,5.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,,997:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1790,74
odac,Old Dominion Athletic Conference (ODAC),2025-26,wsoc,Virginia Wesleyan,"Bissell, Paige",0,,21.0,21,17,0.0,0.0,7.0,12.0,5.0,1.0,2.0,0.0,0.0,0.57,0.33,0.24,0.095,0.048,5.0,0.0,0.0,0.0,2.0,1.0,2.0,0.095,4.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,,1287:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1791,74
landmark_conference,Landmark Conference,2025-26,wsoc,Scranton,"Masterson, Libby",0,,18.0,21,6,0.0,0.0,7.0,19.0,5.0,1.0,2.0,0.0,0.0,0.9,0.33,0.24,0.095,0.048,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,,880:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1792,74
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,MSOE,"Trent, Maddox",0,,5.0,16,0,0.0,0.0,7.0,12.0,5.0,1.0,2.0,0.0,0.0,0.75,0.44,0.31,0.125,0.063,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,,335:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1793,74
ncac,North Coast Athletic Conference (NCAC),2025-26,wsoc,Wooster,"Martin, Caitlin",0,,18.0,17,6,0.0,0.0,7.0,20.0,5.0,1.0,2.0,0.0,0.0,1.18,0.41,0.29,0.118,0.059,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,552:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1794,74
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Spalding,"Salihovic, Lejla",0,,10.0,16,0,0.0,0.0,7.0,10.0,5.0,1.0,2.0,0.0,0.0,0.63,0.44,0.31,0.125,0.063,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,,378:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1795,74
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wsoc,Millikin,"Schafman, Hailie",0,,5.0,12,3,0.0,0.0,7.0,11.0,5.0,1.0,2.0,0.0,0.0,0.92,0.58,0.42,0.167,0.083,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.083,5.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,,471:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1796,74
nwc,Northwest Conference (NWC),2025-26,wsoc,Whitworth,"Santa Monica, Maia",0,,3.0,17,13,0.0,0.0,7.0,16.0,5.0,1.0,2.0,0.0,0.0,0.94,0.41,0.29,0.118,0.059,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,,1028:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1797,74
ll,Liberty League (LL),2025-26,wsoc,St. Lawrence,"D'Anza, Kiki",0,,6.0,18,17,0.0,0.0,7.0,10.0,5.0,1.0,2.0,0.0,0.0,0.56,0.39,0.28,0.111,0.056,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.056,6.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,,1374:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1798,74
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wsoc,UW-La Crosse,"Carrillo, Anya",0,,5.0,21,0,0.0,0.0,7.0,15.0,5.0,1.0,2.0,0.0,0.0,0.71,0.33,0.24,0.095,0.048,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.048,11.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,,646:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1799,74
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Augsburg,"Rosebur, Abby",0,,17.0,17,4,0.0,0.0,7.0,14.0,5.0,1.0,2.0,0.0,0.0,0.82,0.41,0.29,0.118,0.059,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,,757:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1800,74
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wsoc,UW-Platteville,"Kukuck, Elise",0,,18.0,20,7,0.0,0.0,7.0,15.0,5.0,1.0,2.0,1.0,1.0,0.75,0.35,0.25,0.1,0.05,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,,982:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1801,74
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Russo, Sofia",0,,3.0,20,1,0.0,0.0,7.0,10.0,5.0,1.0,2.0,0.0,0.0,0.5,0.35,0.25,0.1,0.05,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,,509:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1802,74
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,Rockford,"McLaughlin, Sofia",0,,2.0,10,10,0.0,0.0,7.0,12.0,5.0,1.0,2.0,0.0,0.0,1.2,0.7,0.5,0.2,0.1,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.1,8.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,785:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1803,74
lec,Little East Conference (LEC),2025-26,wsoc,Plymouth State,"McDonough, Emily",0,,13.0,18,9,0.0,0.0,7.0,10.0,5.0,1.0,2.0,0.0,0.0,0.56,0.39,0.28,0.111,0.056,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.111,5.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,,806:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1804,74
landmark_conference,Landmark Conference,2025-26,wsoc,Scranton,"Daly, Linda",0,,14.0,21,21,0.0,0.0,7.0,14.0,5.0,1.0,2.0,0.0,0.0,0.67,0.33,0.24,0.095,0.048,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.048,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,,950:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1805,74
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Lyon,Zoe Papazoglou,0,,6.0,14,13,0.0,0.0,7.0,13.0,5.0,1.0,2.0,0.0,0.0,0.93,0.5,0.36,0.143,0.071,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,,1052:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1806,74
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,Concordia Chicago,"Flores, Natalie",0,,3.0,18,11,0.0,0.0,7.0,19.0,5.0,1.0,2.0,1.0,1.0,1.06,0.39,0.28,0.111,0.056,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.056,20.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,,998:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1807,74
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Hamilton,Diana Baffor,0,,23.0,15,0,0.0,0.0,7.0,16.0,5.0,1.0,2.0,0.0,0.0,1.07,0.47,0.33,0.133,0.067,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.133,10.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,,640:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1808,74
ncac,North Coast Athletic Conference (NCAC),2025-26,wsoc,Kenyon,"Granetzke, Julianna",0,,14.0,17,16,0.0,0.0,7.0,11.0,5.0,1.0,2.0,0.0,0.0,0.65,0.41,0.29,0.118,0.059,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.059,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,,592:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1809,74
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Greenville,"Rahden, Avery",0,,15.0,20,0,0.0,0.0,7.0,18.0,5.0,1.0,2.0,0.0,0.0,0.9,0.35,0.25,0.1,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,,729:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1810,74
centennial_conference,Centennial Conference,2025-26,wsoc,Johns Hopkins,"Olbrys, Lena",0,,14.0,19,3,0.0,0.0,7.0,19.0,5.0,1.0,2.0,0.0,0.0,1.0,0.37,0.26,0.105,0.053,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,,584:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.3490024803531793,-0.3816427271025709,-0.07834215231130172,0.986364741878558,1811,74
oac,Ohio Athletic Conference (OAC),2025-26,wsoc,Capital,"Duff, Taylor",0,,8.0,18,18,0.0,0.0,16.0,41.0,5.0,1.0,2.0,0.0,0.0,2.28,0.89,0.28,0.111,0.056,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0,0.0,1.22,0.06,0.0,0.0,0.0,,1525:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,1.5623093204789,1.2924342660160681,-0.07834215231130172,0.9779145609359065,1812,74
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Rutgers-Newark,"Cottell, Keliah",0,,23.0,-8,-8,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,,-720:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.7294924886474613,-0.3816427271025709,-0.07834215231130172,0.9769697058181492,1813,74
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Colby,Eloisa Luczkow,0,,10.0,19,3,0.0,0.0,11.0,18.0,4.0,2.0,1.0,0.0,0.0,0.95,0.58,0.21,0.053,0.105,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.053,6.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,,614:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,0.8090364320455103,0.21616787005040455,0.8882499648534996,-0.3816427271025709,-0.07834215231130172,0.9709611944058243,1814,74
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Principia,"Smith, Kiara",0,,8.0,13,12,0.0,0.0,11.0,26.0,4.0,2.0,1.0,0.0,0.0,2.0,0.85,0.31,0.077,0.154,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1039:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,0.8090364320455103,0.21616787005040455,0.8882499648534996,-0.3816427271025709,-0.07834215231130172,0.9709611944058243,1815,74
saa,Southern Athletic Association (SAA),2025-26,wsoc,Berry,"Ries, Mia",0,,24.0,16,16,0.0,0.0,11.0,20.0,4.0,2.0,1.0,0.0,0.0,1.25,0.69,0.25,0.063,0.125,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,,716:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,0.8090364320455103,0.21616787005040455,0.8882499648534996,-0.3816427271025709,-0.07834215231130172,0.9709611944058243,1816,74
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wsoc,Salem,Valente-arreola Alexia,0,,9.0,16,13,0.0,0.0,11.0,23.0,4.0,2.0,1.0,0.0,0.0,1.44,0.69,0.25,0.063,0.125,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,1126:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,0.8090364320455103,0.21616787005040455,0.8882499648534996,-0.3816427271025709,-0.07834215231130172,0.9709611944058243,1817,74
oac,Ohio Athletic Conference (OAC),2025-26,wsoc,Baldwin Wallace,"Mudge, Sydni",0,,13.0,19,6,0.0,0.0,11.0,22.0,6.0,0.0,3.0,1.0,0.0,1.16,0.58,0.32,0.158,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,0.0,0.47,0.05,0.0,0.0,0.0,,646:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.8879905019950958,-0.48952120200813487,0.5798690851448746,0.8882499648534996,1.2924342660160681,-0.07834215231130172,0.9663557341836239,1818,74
e8,Empire 8 (E8),2025-26,wsoc,Alfred,Sidney Khuns,0,,10.0,19,19,0.0,0.0,11.0,31.0,6.0,0.0,3.0,0.0,0.0,1.63,0.58,0.32,0.158,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.37,0.05,0.0,0.0,0.0,,1674:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.8879905019950958,-0.48952120200813487,0.5798690851448746,0.8882499648534996,1.2924342660160681,-0.07834215231130172,0.9663557341836239,1819,74
uaa,University Athletic Association (UAA),2025-26,wsoc,Brandeis,"Kenkelen, Abby",0,,13.0,17,8,0.0,0.0,11.0,25.0,6.0,0.0,3.0,0.0,0.0,1.47,0.65,0.35,0.176,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.059,13.0,0.0,1.0,0.0,0.76,0.06,0.0,0.0,0.0,,982:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.8879905019950958,-0.48952120200813487,0.5798690851448746,0.8882499648534996,1.2924342660160681,-0.07834215231130172,0.9663557341836239,1820,74
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Delaware Valley,"Rogers, Marissa",0,,12.0,18,18,0.0,0.0,11.0,18.0,6.0,0.0,3.0,0.0,0.0,1.0,0.61,0.33,0.167,0.0,8.0,0.0,0.0,0.0,1.0,3.0,2.0,0.111,6.0,0.0,1.0,0.0,0.33,0.06,0.0,0.0,0.0,,1552:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.8879905019950958,-0.48952120200813487,0.5798690851448746,0.8882499648534996,1.2924342660160681,-0.07834215231130172,0.9663557341836239,1821,74
e8,Empire 8 (E8),2025-26,wsoc,Hartwick,Olivia Farnham,0,,18.0,19,18,0.0,0.0,11.0,15.0,6.0,0.0,3.0,0.0,0.0,0.79,0.58,0.32,0.158,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.053,16.0,0.0,1.0,0.0,0.84,0.05,0.0,0.0,0.0,,1537:00,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.667,1.0,2.0,1.0,90:00,1.0,1.0,0.05,0.667,0.0,0.11,0.8879905019950958,-0.48952120200813487,0.5798690851448746,0.8882499648534996,1.2924342660160681,-0.07834215231130172,0.9663557341836239,1822,74
e8,Empire 8 (E8),2025-26,wsoc,Utica,"Kogut, Samantha",0,,11.0,19,19,0.0,0.0,3.0,6.0,4.0,4.0,0.0,0.0,0.0,0.32,0.16,0.21,0.0,0.211,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.58,0.05,0.0,0.0,0.0,,1596:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,2.1075940660991557,0.21616787005040455,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,0.962688204466943,1823,74
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Arcadia,"Lindsay, Payton",0,,3.0,15,8,0.0,0.0,6.0,13.0,5.0,1.0,2.0,0.0,0.0,0.87,0.4,0.33,0.133,0.067,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,574:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,0.1597576150186877,0.3980184775976396,0.21419060922809924,-0.3816427271025709,-0.07834215231130172,0.959402367653542,1824,74
