season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumble_stats_number,fumble_stats_number_lost
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Judkins,Morgan",Morgan,Judkins,,1133,"Judkins,Morgan","JUDKINS,MORGAN",Husson University,HUS,1201-4776,1,0,39,39,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Trott,Dominic",Dominic,Trott,,1133,"Trott,Dominic","TROTT,DOMINIC",Husson University,HUS,1201-4235,1,1,42,42,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"McNulty,Gavin",Gavin,McNulty,,1133,"McNulty,Gavin","MCNULTY,GAVIN",Husson University,HUS,1201-4199,1,0,53,53,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Snyder,Noah",Noah,Snyder,,1133,"Snyder,Noah","SNYDER,NOAH",Husson University,HUS,1201-4392,1,0,54,54,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Quirion,Matt",Matt,Quirion,,1133,"Quirion,Matt","QUIRION,MATT",Husson University,HUS,1201-4206,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Hanson,Shane",Shane,Hanson,,1133,"Hanson,Shane","HANSON,SHANE",Husson University,HUS,1201-4737,1,0,55,5C,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Charitopoulos,Panos",Panos,Charitopoulos,,1133,"Charitopoulos,Panos","CHARITOPOULOS,PANOS",Husson University,HUS,1201-4180,1,1,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Nee,Daniel",Daniel,Nee,,1133,"Nee,Daniel","NEE,DANIEL",Husson University,HUS,1201-4446,1,0,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Ramos,CJ",CJ,Ramos,,1133,"Ramos,CJ","RAMOS,CJ",Husson University,HUS,1201-4432,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Perry,Aidan",Aidan,Perry,,1133,"Perry,Aidan","PERRY,AIDAN",Husson University,HUS,1201-4430,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Tolliver,Jeremiah",Jeremiah,Tolliver,,1133,"Tolliver,Jeremiah","TOLLIVER,JEREMIAH",Husson University,HUS,1201-4447,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Bickford,Jeff",Jeff,Bickford,,1133,"Bickford,Jeff","BICKFORD,JEFF",Husson University,HUS,1201-4177,1,1,77,77,0,OL,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Waterman,Shane",Shane,Waterman,,1133,"Waterman,Shane","WATERMAN,SHANE",Husson University,HUS,1201-4442,1,0,92,92,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Egan,Patrick",Patrick,Egan,,1133,"Egan,Patrick","EGAN,PATRICK",Husson University,HUS,1201-4727,1,0,95,95,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Henry,Alexander",Alexander,Henry,,1133,"Henry,Alexander","HENRY,ALEXANDER",Husson University,HUS,1201-4390,1,0,97,97,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Roy,Ben",Ben,Roy,,467,"Roy,Ben","ROY,BEN",New England College,NEC,694-3687,1,0,0,0,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0,1,-21,0,21,0,0,-21.0,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,136,43,0,0,1,0,0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Anderson,Fire",Fire,Anderson,,467,"Anderson,Fire","ANDERSON,FIRE",New England College,NEC,694-3673,1,0,1,1,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,.0,15,50,54,4,1,11,3.3,50.0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Taylor,CJ",CJ,Taylor,,467,"Taylor,CJ","TAYLOR,CJ",New England College,NEC,694-3660,1,1,2,2,0,0,DB,0,,,,,,,,0,3,2,5,5,1.0,.0,.0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Roy,Dylan",Dylan,Roy,,467,"Roy,Dylan","ROY,DYLAN",New England College,NEC,694-3661,1,1,3,3,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Turner,Isaiah",Isaiah,Turner,,467,"Turner,Isaiah","TURNER,ISAIAH",New England College,NEC,694-3667,1,1,3,3A,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,9,0,7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Jones,Jayman",Jayman,Jones,,467,"Jones,Jayman","JONES,JAYMAN",New England College,NEC,694-3675,1,1,4,4,0,0,DL,0,,,,,,,,0,2,5,7,7,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Madison,Kaevryel",Kaevryel,Madison,,467,"Madison,Kaevryel","MADISON,KAEVRYEL",New England College,NEC,694-3663,1,1,5,5,0,0,DB,0,,,,,,,,0,2,3,5,5,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Lombardo,Jack",Jack,Lombardo,,467,"Lombardo,Jack","LOMBARDO,JACK",New England College,NEC,694-3668,1,1,6,6,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,4,0,6,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,7,0,35,0,12,8,91.2,2.92,4.38,35.0,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Philbrook,Gavin",Gavin,Philbrook,,467,"Philbrook,Gavin","PHILBROOK,GAVIN",New England College,NEC,694-3892,1,1,7,7,0,0,DB,0,,,,,,,,0,5,3,8,8,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Cenesca,Ethan",Ethan,Cenesca,,467,"Cenesca,Ethan","CENESCA,ETHAN",New England College,NEC,694-3665,1,1,8,8,0,0,LB,0,,,,,,,,7,7,6,13,13,4.5,.0,.0,4,1,11,1,1,0,3,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Jones,Hollis",Hollis,Jones,,467,"Jones,Hollis","JONES,HOLLIS",New England College,NEC,694-4173,1,0,9,9,0,0,LB,0,,,,,,,,0,1,1,2,2,1.0,.0,.0,1,0,3,1,1,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Hughes,Aidan",Aidan,Hughes,,467,"Hughes,Aidan","HUGHES,AIDAN",New England College,NEC,694-3887,1,0,10,10,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,1,-7,0,7,0,0,-7.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,18,1,63,2,11,7,105.4,5.73,9.00,63.0,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Lago,Conrado",Conrado,Lago,,467,"Lago,Conrado","LAGO,CONRADO",New England College,NEC,694-3712,1,1,11,11,0,WR,0,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,49,1,18,8.2,1,3,3,0,0,3,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Auger,Gavin",Gavin,Auger,,467,"Auger,Gavin","AUGER,GAVIN",New England College,NEC,694-3669,1,1,14,14,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,0,7,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,0,8,0,2,1,83.6,4.00,8.00,8.0,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Ortiz,Alexys",Alexys,Ortiz,,467,"Ortiz,Alexys","ORTIZ,ALEXYS",New England College,NEC,694-4186,1,0,20,20,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Brien,Spencer",Spencer,Brien,,467,"Brien,Spencer","BRIEN,SPENCER",New England College,NEC,694-3902,1,0,21,21,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,3,69,0,37,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Fairfax,DaShawn",DaShawn,Fairfax,,467,"Fairfax,DaShawn","FAIRFAX,DASHAWN",New England College,NEC,694-4196,1,1,22,22,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Kimball,Kody",Kody,Kimball,,467,"Kimball,Kody","KIMBALL,KODY",New England College,NEC,694-4175,1,0,23,23,0,WR,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Borkush,Jackson",Jackson,Borkush,,467,"Borkush,Jackson","BORKUSH,JACKSON",New England College,NEC,694-3678,1,1,25,25,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,21,1,0,6,2.9,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"McDonough,Owen",Owen,McDonough,,467,"McDonough,Owen","MCDONOUGH,OWEN",New England College,NEC,694-3990,1,0,29,29,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Madison,Levi",Levi,Madison,,467,"Madison,Levi","MADISON,LEVI",New England College,NEC,694-3684,1,1,32,32,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Szynal,Lucas",Lucas,Szynal,,467,"Szynal,Lucas","SZYNAL,LUCAS",New England College,NEC,694-3899,1,0,34,34,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Burgio,Johnathon",Johnathon,Burgio,,467,"Burgio,Johnathon","BURGIO,JOHNATHON",New England College,NEC,694-4158,1,0,40,40,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"VanPembrook,Brayden",Brayden,VanPembrook,,467,"VanPembrook,Brayden","VANPEMBROOK,BRAYDEN",New England College,NEC,694-4194,1,0,42,42,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Sadia,Nate",Nate,Sadia,,467,"Sadia,Nate","SADIA,NATE",New England College,NEC,694-3900,1,1,44,44,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Sohn,Brayden",Brayden,Sohn,,467,"Sohn,Brayden","SOHN,BRAYDEN",New England College,NEC,694-3910,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Gourley,Brady",Brady,Gourley,,467,"Gourley,Brady","GOURLEY,BRADY",New England College,NEC,694-3709,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Tapia,Jared",Jared,Tapia,,467,"Tapia,Jared","TAPIA,JARED",New England College,NEC,694-4192,1,0,57,57,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Jones,David",David,Jones,,467,"Jones,David","JONES,DAVID",New England College,NEC,694-3928,1,0,59,59,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Madera,Christian",Christian,Madera,,467,"Madera,Christian","MADERA,CHRISTIAN",New England College,NEC,694-4182,1,0,60,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Allen,Ethan",Ethan,Allen,,467,"Allen,Ethan","ALLEN,ETHAN",New England College,NEC,694-4155,1,0,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Domond,Joshua",Joshua,Domond,,467,"Domond,Joshua","DOMOND,JOSHUA",New England College,NEC,694-4197,1,1,65,65,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Dickerson,Holden",Holden,Dickerson,,467,"Dickerson,Holden","DICKERSON,HOLDEN",New England College,NEC,694-4162,1,1,66,66,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Healey,James",James,Healey,,467,"Healey,James","HEALEY,JAMES",New England College,NEC,694-3918,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Lavallee,Alex",Alex,Lavallee,,467,"Lavallee,Alex","LAVALLEE,ALEX",New England College,NEC,694-4177,1,0,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,New England College,"Maldonado,Miguel",Miguel,Maldonado,,467,"Maldonado,Miguel","MALDONADO,MIGUEL",New England College,NEC,694-3919,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
