season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Newton,Drevon",Drevon,Newton,,707,"Newton,Drevon","NEWTON,DREVON",Thiel,THL,1316-5568,1,1,0,0,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,37,0,17,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Simpkins,Dwayne",Dwayne,Simpkins,,707,"Simpkins,Dwayne","SIMPKINS,DWAYNE",Thiel,THL,1316-5595,1,1,1,1,0,0,LB,0,,,,,,,,0,3,0,3,3,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Paserk,Ben",Ben,Paserk,,707,"Paserk,Ben","PASERK,BEN",Thiel,THL,1316-5859,1,0,3,3,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Phillips,Devin",Devin,Phillips,,707,"Phillips,Devin","PHILLIPS,DEVIN",Thiel,THL,1316-5860,1,1,4,4,0,RB,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,31,32,1,0,12,4.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Cleary,Spencer",Spencer,Cleary,,707,"Cleary,Spencer","CLEARY,SPENCER",Thiel,THL,1316-5827,1,0,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,191,35,0,0,2,0,0,27.3,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Howard,Na'Jier",Na'Jier,Howard,,707,"Howard,Na'Jier","HOWARD,NA'JIER",Thiel,THL,1316-5839,1,1,7,7,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,28,4,32,1,144,1,30,13,88.0,4.80,11.08,144.0,,,,,,,,,,,,,,,,,6,-5,15,20,0,9,-.8,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Alexander,Aubrey",Aubrey,Alexander,,707,"Alexander,Aubrey","ALEXANDER,AUBREY",Thiel,THL,1316-5811,1,1,8,8,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Baker,Deangelo",Deangelo,Baker,,707,"Baker,Deangelo","BAKER,DEANGELO",Thiel,THL,1316-5816,1,1,10,1C,0,0,LB,0,,,,,,,,0,10,2,12,12,1.5,.0,.0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Hazard,Cooper",Cooper,Hazard,,707,"Hazard,Cooper","HAZARD,COOPER",Thiel,THL,1316-6034,1,0,10,1F,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Jackson,Landen",Landen,Jackson,,707,"Jackson,Landen","JACKSON,LANDEN",Thiel,THL,1316-5875,1,1,11,11,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,14,14.0,1,3,0,3,3.0,2,22,0,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Mazey,Zach",Zach,Mazey,,707,"Mazey,Zach","MAZEY,ZACH",Thiel,THL,1316-5562,1,1,12,1B,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Shaw,Aamiir",Aamiir,Shaw,,707,"Shaw,Aamiir","SHAW,AAMIIR",Thiel,THL,1316-5866,1,1,13,13,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,17,0,17,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Ayala,Caleb",Caleb,Ayala,,707,"Ayala,Caleb","AYALA,CALEB",Thiel,THL,1316-5815,1,1,14,14,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,0,43,43.0,,,,,,2,18,0,13,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Carroll,Mekhi",Mekhi,Carroll,,707,"Carroll,Mekhi","CARROLL,MEKHI",Thiel,THL,1316-5316,1,1,15,1D,0,0,DL,0,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Doyle,Robert",Robert,Doyle,,707,"Doyle,Robert","DOYLE,ROBERT",Thiel,THL,1316-5537,1,0,15,1E,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Dorion,Owen",Owen,Dorion,,707,"Dorion,Owen","DORION,OWEN",Thiel,THL,1316-6082,1,1,16,16,0,0,DB,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Straub,Gavin",Gavin,Straub,,707,"Straub,Gavin","STRAUB,GAVIN",Thiel,THL,1316-6069,1,0,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,195,0,0,48.8,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Gibbs,Brayden",Brayden,Gibbs,,707,"Gibbs,Brayden","GIBBS,BRAYDEN",Thiel,THL,1316-6028,1,0,18,18,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Dente,Braxton",Braxton,Dente,,707,"Dente,Braxton","DENTE,BRAXTON",Thiel,THL,1316-6022,1,0,19,19,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,0,6,1,5,1,-9.9,1.20,6.00,6.0,,,,,,,,,,,,,,,,,1,4,4,0,0,4,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Matos,Jayden",Jayden,Matos,,707,"Matos,Jayden","MATOS,JAYDEN",Thiel,THL,1316-5348,1,0,20,2X,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Webber,Uriah",Uriah,Webber,,707,"Webber,Uriah","WEBBER,URIAH",Thiel,THL,1316-6076,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,20,4,0,8,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Chennis,Timothy",Timothy,Chennis,,707,"Chennis,Timothy","CHENNIS,TIMOTHY",Thiel,THL,1316-6016,1,0,21,21,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,33,34,1,0,18,4.7,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Sanford III,Thomas",Thomas,Sanford III,,707,"Sanford III,Thomas","SANFORD III,THOMAS",Thiel,THL,1316-6063,1,1,22,22,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Madry,Tyrese",Tyrese,Madry,,707,"Madry,Tyrese","MADRY,TYRESE",Thiel,THL,1316-6042,1,0,23,23,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7,171,1,92,24.4,,,,,,0,0,0,0,.0,,4,7,9,2,0,9,1.8,7.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Wheeler,Ty'Keem",Ty'Keem,Wheeler,,707,"Wheeler,Ty'Keem","WHEELER,TY'KEEM",Thiel,THL,1316-6077,1,0,25,25,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"McLean,Malyk",Malyk,McLean,,707,"McLean,Malyk","MCLEAN,MALYK",Thiel,THL,1316-6045,1,0,26,26,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Miller,Von",Von,Miller,,707,"Miller,Von","MILLER,VON",Thiel,THL,1316-6046,1,0,27,27,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Knapp,Ashton",Ashton,Knapp,,707,"Knapp,Ashton","KNAPP,ASHTON",Thiel,THL,1316-6039,1,0,30,30,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Daniels,Khalil",Khalil,Daniels,,707,"Daniels,Khalil","DANIELS,KHALIL",Thiel,THL,1316-6020,1,0,31,31,0,0,DB,0,,,,,,,,0,5,3,8,8,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Williams,Ja'Juan",Ja'Juan,Williams,,707,"Williams,Ja'Juan","WILLIAMS,JA'JUAN",Thiel,THL,1316-6079,1,0,32,32,0,0,DB,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Walker,Jamal",Jamal,Walker,,707,"Walker,Jamal","WALKER,JAMAL",Thiel,THL,1316-6074,1,0,33,33,0,0,DB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"James,Shaquanny",Shaquanny,James,,707,"James,Shaquanny","JAMES,SHAQUANNY",Thiel,THL,1316-5840,1,0,34,34,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Scott,Treyvon",Treyvon,Scott,,707,"Scott,Treyvon","SCOTT,TREYVON",Thiel,THL,1316-6065,1,0,35,35,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Pool,Ke’Mari",Ke’Mari,Pool,,707,"Pool,Ke’Mari","POOL,KE’MARI",Thiel,THL,1316-6054,1,0,36,36,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Short,Paxton",Paxton,Short,,707,"Short,Paxton","SHORT,PAXTON",Thiel,THL,1316-6067,1,0,39,39,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Myers Jr.,Shane",Shane,Myers Jr.,,707,"Myers Jr.,Shane","MYERS JR.,SHANE",Thiel,THL,1316-5856,1,1,44,44,0,0,DL,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Berch,John",John,Berch,,707,"Berch,John","BERCH,JOHN",Thiel,THL,1316-6014,1,0,45,45,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Walters,Andrew",Andrew,Walters,,707,"Walters,Andrew","WALTERS,ANDREW",Thiel,THL,1316-6075,1,0,47,47,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Robinson,Lorenzo",Lorenzo,Robinson,,707,"Robinson,Lorenzo","ROBINSON,LORENZO",Thiel,THL,1316-6061,1,0,50,50,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Sturgeon-Jadro,Cayden",Cayden,Sturgeon-Jadro,,707,"Sturgeon-Jadro,Cayden","STURGEON-JADRO,CAYDEN",Thiel,THL,1316-6070,1,0,54,54,0,0,LB,0,,,,,,,,0,4,1,5,5,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Mares,Austin",Austin,Mares,,707,"Mares,Austin","MARES,AUSTIN",Thiel,THL,1316-6043,1,0,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Curry,J'Marcus",J'Marcus,Curry,,707,"Curry,J'Marcus","CURRY,J'MARCUS",Thiel,THL,1316-6019,1,0,59,59,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Carter,Immanuel",Immanuel,Carter,,707,"Carter,Immanuel","CARTER,IMMANUEL",Thiel,THL,1316-6015,1,1,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Gonzalez,Felix",Felix,Gonzalez,,707,"Gonzalez,Felix","GONZALEZ,FELIX",Thiel,THL,1316-6031,1,0,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Ealy,Camden",Camden,Ealy,,707,"Ealy,Camden","EALY,CAMDEN",Thiel,THL,1316-5834,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Naviglia,James",James,Naviglia,,707,"Naviglia,James","NAVIGLIA,JAMES",Thiel,THL,1316-5857,1,0,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Rini,Ben",Ben,Rini,,707,"Rini,Ben","RINI,BEN",Thiel,THL,1316-6060,1,1,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Presidents Athletic Conference (PAC),pac,Thiel,"Massimiano Jr.,Anthony",Anthony,Massimiano Jr.,,707,"Massimiano Jr.,Anthony","MASSIMIANO JR.,ANTHONY",Thiel,THL,1316-6044,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
