season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Eastern,Joe Paradise,Joe,Paradise,,8968,Joe Paradise,0,0EASTERN,21,19,,,53,15,13,10,1,0,0,12,0,5,17,5,0,0,2,0,0,0,0,1,0,1,0,0.429,14,72,0,.000,.245,.264,128,10,1,0,0,0,0,9,0,139,.993,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,16,4,"2,13",0.15,2,13,"7,28",0.25,7,28,"6,16",0.38,6,16,"6,14",0.43,6,14,0,0,0,0,"7,16","3,5","23,36",57,0,0,0,0,0,0,0,10,4,0,,,,,,,,,Eastern,EASTERN,0,False,,,,,,-2.6982517244254143,154,63,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Stevens,Aaron Wong,Aaron,Wong,,679,Aaron Wong,0,0STEVENS,28,17,,,63,17,16,11,2,1,0,10,0,4,14,1,6,1,2,1,0,0,0,1,1,1,0,0.385,20,80,7,.857,.254,.317,117,29,6,1,0,22,6,0,0,152,.961,28,.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,17,18,"3,20",0.15,3,20,"13,38",0.34,13,38,"9,31",0.29,9,31,"3,7",0.43,3,7,0,0,0,0,"4,14","5,11","26,45",101,0,0,0,"0,1",0,0,1,7,20,0,,,,,,,,,Stevens,STEVENS,0,False,,,,,,-2.7022106969070068,155,63,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Kameron Wetzel,Kameron,Wetzel,,351,Kameron Wetzel,0,0LVC,27,17,,,64,14,16,12,2,1,1,5,0,5,17,1,4,1,1,3,0,0,0,0,2,0,0,0.338,23,78,5,.800,.250,.359,9,32,9,0,0,0,0,3,0,50,.820,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,12,20,"4,18",0.22,4,18,"8,28",0.29,8,28,"4,18",0.22,4,18,"1,5",0.20,1,5,0,0,0,0,"7,18","7,4","22,38",30,0,0,0,5,0,0,0,11,12,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,,-2.7203705795444497,156,62,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Misericordia,Owen Cordner,Owen,Cordner,,16142,Owen Cordner,0,0MISERICO,27,26,,,70,16,15,10,3,0,1,15,0,9,13,2,12,1,4,0,0,0,0,0,0,0,0,0.415,21,98,13,.923,.214,.300,30,54,3,0,0,0,0,13,0,87,.966,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,23,20,"1,17",0.06,1,17,"9,33",0.27,9,33,"8,26",0.31,8,26,"4,9",0.44,4,9,0,0,0,0,"11,24","3,7","21,42",16,0,0,0,0,0,0,0,5,19,0,,,,,,,,,Misericordia,MISERICO,0,False,,,,,,-2.7664838887077647,157,62,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Hood,Amrit Brown,Amrit,Brown,,8404,Amrit Brown,0,0HOOD,23,12,,,49,6,11,13,3,2,0,9,0,3,3,2,1,0,1,1,0,0,0,2,1,3,0,0.371,18,63,1,1.000,.224,.367,6,3,0,0,0,0,0,1,0,9,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,15,22,"6,20",0.30,6,20,"7,29",0.24,7,29,"6,22",0.27,6,22,"0,10",0,0,10,0,0,0,0,"4,14","5,7","15,34",23,0,0,0,85,0,0,0,9,19,0,,,,,,,,,Hood,HOOD,0,False,,,,,,-2.819866711121849,158,62,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,John Rorick,John,Rorick,,20,John Rorick,0,0DESALES,33,23,,,77,22,18,15,3,0,1,11,0,4,20,6,10,3,5,0,1,0,0,1,0,1,0,0.359,24,98,13,.769,.234,.312,54,61,7,0,0,0,0,11,0,122,.943,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,25,15,"4,18",0.22,4,18,"10,43",0.23,10,43,"8,26",0.31,8,26,"4,9",0.44,4,9,0,0,0,0,"12,28","8,10","24,50",49,0,0,0,2,0,0,0,13,21,0,,,,,,,,,DeSales,DESALES,0,False,,,,,,-2.8372466324523185,159,62,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Ness, Owen",Owen,Ness,,336,"Ness, Owen",0,0KINGSBB,27,22,,,81,18,20,15,1,0,1,9,0,4,22,6,4,0,0,0,0,0,0,1,0,1,0,0.351,24,94,4,1.000,.247,.296,35,45,8,0,0,0,0,6,0,88,.909,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,18,17,"2,19",0.11,2,19,"11,46",0.24,11,46,"8,31",0.26,8,31,"0,3",0,0,3,0,0,0,0,"6,10","9,13","21,51",81,0,0,0,0,0,0,0,4,21,0,,,,,,,,,King's,KINGSBB,0,False,,,,,,-2.9005181576848225,160,61,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Dylan Mennillo,Dylan,Mennillo,,351,Dylan Mennillo,0,0LVC,39,36,,,118,24,31,14,3,0,0,15,0,3,24,3,7,2,4,1,0,0,0,2,0,2,0,0.358,34,141,9,.778,.263,.288,66,68,6,0,0,0,0,14,0,140,.957,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,39,22,"9,41",0.22,9,41,"16,67",0.24,16,67,"11,49",0.22,11,49,"1,11",0.09,1,11,0,0,0,0,"10,26","5,15","35,77",85,0,0,0,0,0,0,0,13,34,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,,-3.0334237727619535,161,61,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Eastern,Brock Langlotz,Brock,Langlotz,,8968,Brock Langlotz,0,0EASTERN,22,16,,,56,10,13,9,0,0,1,10,0,4,8,2,0,0,0,0,0,0,0,0,0,1,0,0.386,16,70,0,.000,.232,.286,14,1,0,0,0,0,0,0,0,15,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,15,20,"2,18",0.11,2,18,"10,29",0.34,10,29,"4,17",0.24,4,17,"2,15",0.13,2,15,0,0,0,0,"5,19","6,7","23,39",39,0,0,0,2,0,0,0,2,18,0,,,,,,,,,Eastern,EASTERN,0,False,,,,,,-3.170881908026146,162,61,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Messiah,"Isanogle, Dustin",Dustin,Isanogle,,411,"Isanogle, Dustin",0,0MESSIAH,49,43,,,141,31,31,20,7,1,0,29,0,4,13,6,5,2,4,1,0,0,0,0,0,0,0,0.366,40,179,7,.714,.220,.284,359,28,5,7,0,35,9,0,0,392,.987,44,.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,30,65,"12,50",0.24,12,50,"17,75",0.23,17,75,"10,51",0.20,10,51,"6,23",0.26,6,23,0,0,0,0,"15,32","7,15","47,92",5,0,0,0,4,0,0,0,20,24,0,,,,,,,,,Messiah,MESSIAH,0,False,,,,,,-3.1796546777959005,163,61,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Justin Ranker,Justin,Ranker,,351,Justin Ranker,0,0LVC,24,11,,,47,9,12,8,2,0,0,5,0,5,11,4,5,0,1,2,0,0,0,0,0,0,0,0.373,14,60,5,1.000,.255,.298,18,16,6,0,0,1,0,1,0,40,.850,1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,14,12,"5,17",0.29,5,17,"7,27",0.26,7,27,"4,17",0.24,4,17,"1,5",0.20,1,5,0,0,0,0,"3,10","4,5","17,36",71,0,0,0,90,0,0,0,4,17,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,,-3.3326542851795087,164,61,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Widener,Chris Mckenna,Chris,Mckenna,,783,Chris Mckenna,0,0WIDENER,35,35,,,121,15,27,17,8,0,2,5,0,6,13,0,-2,2,5,1,0,0,0,1,2,3,0,0.286,41,138,0,.000,.223,.339,25,71,2,0,0,0,0,4,0,98,.980,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,45,38,"7,29",0.24,7,29,"15,61",0.25,15,61,"9,39",0.23,9,39,"6,30",0.20,6,30,0,0,0,0,"7,27","6,14","33,69",4,0,0,0,0,0,0,0,12,24,0,,,,,,,,,Widener,WIDENER,0,False,,,,,,-3.4880473747315053,165,60,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Hood,James Gruenf,James,Gruenf,,8404,James Gruenf,0,0HOOD,26,25,,,76,9,18,10,4,0,1,5,0,6,30,9,0,1,1,1,0,0,0,0,0,0,0,0.330,25,89,1,.000,.237,.329,39,5,2,5,0,29,4,0,0,46,.957,33,.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,18,10,"5,24",0.21,5,24,"7,41",0.17,7,41,"7,26",0.27,7,26,"3,18",0.17,3,18,0,0,0,0,"7,15","5,9","15,45",87,0,0,0,1,0,0,0,6,23,0,,,,,,,,,Hood,HOOD,0,False,,,,,,-3.5496926062358116,166,60,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Stevenson,Matthew Perri,Matthew,Perri,,21852,Matthew Perri,0,0STEVENSO,28,18,,,62,3,16,5,3,0,0,3,0,7,12,2,1,0,3,0,0,0,0,1,1,1,0,0.361,19,75,1,1.000,.258,.306,132,19,3,8,0,36,13,2,0,154,.981,49,.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,24,"3,21",0.14,3,21,"6,27",0.22,6,27,"2,14",0.14,2,14,"3,13",0.23,3,13,0,0,0,0,"2,11","2,3","16,35",1,0,0,0,1,0,0,0,6,16,0,,,,,,,,,Stevenson,STEVENSO,0,False,,,,,,-3.666797482363445,167,60,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Liam Martin,Liam,Martin,,179,Liam Martin,0,0DELAWARE,33,32,,,124,12,33,13,5,2,0,4,0,1,21,4,2,0,2,1,0,0,0,0,0,1,0,0.292,42,132,2,1.000,.266,.339,50,2,2,0,0,0,0,0,0,54,.963,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,47,22,"12,39",0.31,12,39,"18,77",0.23,18,77,"8,44",0.18,8,44,"8,27",0.30,8,27,0,0,0,0,"3,11","6,9","46,84",13,0,0,0,"0,1",0,0,1,24,23,0,,,,,,,,,Delaware Valley,DELAWARE,0,False,,,,,,-3.714491180055021,168,60,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Hood,Rhett Robbin,Rhett,Robbin,,8404,Rhett Robbin,0,0HOOD,32,28,,,104,18,26,10,2,1,0,11,0,4,13,2,7,1,1,0,0,0,0,1,0,2,0,0.345,30,120,8,.875,.250,.288,199,9,3,0,0,0,0,7,0,211,.986,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,37,26,"4,25",0.16,4,25,"12,51",0.24,12,51,"6,31",0.19,6,31,"6,24",0.25,6,24,0,0,0,0,"8,28","6,9","22,55",20,0,0,0,5,0,0,0,5,27,0,,,,,,,,,Hood,HOOD,0,False,,,,,,-3.8305620544438606,169,59,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Eric Shandler,Eric,Shandler,,966,Eric Shandler,0,0AUBB,28,27,,,75,10,14,16,2,1,0,7,0,20,17,2,1,1,4,0,0,0,0,0,0,2,0,0.402,18,106,2,.500,.187,.240,27,53,2,0,0,0,0,8,0,82,.976,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,26,19,"10,27",0.37,10,27,"12,46",0.26,12,46,"9,35",0.26,9,35,"1,10",0.10,1,10,0,0,0,0,"6,16","7,10","38,64",30,0,0,0,0,0,0,0,11,17,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,,-3.9081044995987884,170,59,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Ryan Johnston,Ryan,Johnston,,221,Ryan Johnston,0,0FDU-FLOR,28,18,,,73,10,16,10,1,1,1,5,0,8,7,1,4,1,0,0,0,0,0,0,0,2,0,0.337,22,86,5,.800,.219,.301,9,1,0,0,0,0,0,0,0,10,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,32,15,"4,30",0.13,4,30,"10,42",0.24,10,42,"6,30",0.20,6,30,"2,11",0.18,2,11,0,0,0,0,"2,8","6,10","23,48",55,0,0,0,90,0,0,0,7,35,0,,,,,,,,,FDU - Florham,FDU-FLOR,0,False,,,,,,-4.017333909690094,171,59,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Stevens,Evan Pravato,Evan,Pravato,,679,Evan Pravato,0,0STEVENS,21,18,,,52,12,10,6,2,0,1,14,0,3,10,2,8,1,3,0,0,0,0,0,0,0,0,0.391,15,72,9,.889,.192,.288,22,31,4,0,0,0,0,9,0,57,.930,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,21,12,"6,21",0.29,6,21,"6,23",0.26,6,23,"5,16",0.31,5,16,"0,3",0,0,3,0,0,0,0,"3,12","0,4","17,30",16,0,0,0,0,0,0,0,4,13,0,,,,,,,,,Stevens,STEVENS,0,False,,,,,,-4.028863539071195,172,59,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Widener,Jon Aman,Jon,Aman,,783,Jon Aman,0,0WIDENER,37,37,,,124,25,28,11,7,2,0,18,0,3,26,10,5,4,9,1,0,0,0,2,3,4,0,0.336,39,155,9,.556,.226,.315,78,-4,-1,0,0,0,0,0,0,73,1.014,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,39,38,"12,42",0.29,12,42,"8,53",0.15,8,53,"7,41",0.17,7,41,"8,28",0.29,8,28,0,0,0,0,"7,31","5,9","25,69",9,0,0,0,0,0,0,0,10,39,0,,,,,,,,,Widener,WIDENER,0,False,,,,,,-4.063680573819915,173,58,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,DeSales,Eric Wert,Eric,Wert,,20,Eric Wert,0,0DESALES,31,17,,,68,17,16,7,4,0,0,10,0,2,16,8,4,2,0,1,0,0,0,0,1,0,0,0.346,20,81,6,.667,.235,.294,41,2,2,0,0,0,0,0,0,45,.956,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,21,12,"3,22",0.14,3,22,"9,40",0.23,9,40,"5,27",0.19,5,27,"2,8",0.25,2,8,0,0,0,0,"7,13","6,8","20,47",38,0,0,0,6,0,0,0,3,22,0,,,,,,,,,DeSales,DESALES,0,False,,,,,,-4.2772932718175705,174,58,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Gabe Trevena,Gabe,Trevena,,815,Gabe Trevena,0,0YC,30,22,,,89,18,19,11,6,3,0,12,0,2,25,8,6,0,2,2,0,0,0,0,0,1,0,0.314,31,107,6,1.000,.213,.348,23,5,6,0,0,0,0,0,0,34,.824,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,25,23,"3,24",0.13,3,24,"8,51",0.16,8,51,"4,35",0.11,4,35,"3,16",0.19,3,16,0,0,0,0,"5,12","9,10","31,64",11,0,0,0,27,0,0,0,14,20,0,,,,,,,,,York,YC,0,False,,,,,,-4.354896542224778,175,58,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Ryan Murphy,Ryan,Murphy,,351,Ryan Murphy,0,0LVC,18,11,,,42,9,10,6,1,0,0,5,0,4,5,1,3,2,0,2,0,0,0,0,0,0,0,0.358,11,53,5,.600,.238,.262,31,3,3,0,0,0,0,0,0,37,.919,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10,18,"5,15",0.33,5,15,"9,24",0.38,9,24,"4,17",0.24,4,17,"1,3",0.33,1,3,0,0,0,0,"1,8","3,4","16,30",8,0,0,0,5,0,0,0,2,12,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,,-4.411701509940458,176,58,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Griffin Murphy,Griffin,Murphy,,966,Griffin Murphy,0,0AUBB,24,19,,,71,11,15,13,3,0,1,11,0,0,13,4,0,0,0,2,0,0,0,2,1,2,0,0.310,21,84,0,.000,.211,.296,118,17,1,1,0,18,9,1,0,136,.993,27,.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,16,27,"6,28",0.21,6,28,"8,46",0.17,8,46,"7,34",0.21,7,34,"3,18",0.17,3,18,0,0,0,0,"7,14","6,11","20,52",19,0,0,0,0,0,0,0,5,29,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,,-4.416981555371367,177,58,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Andrew Schneider,Andrew,Schneider,,179,Andrew Schneider,0,0DELAWARE,19,15,,,60,3,15,5,1,0,1,3,0,1,11,2,0,1,0,0,0,0,0,1,0,1,0,0.297,19,64,1,.000,.250,.317,82,11,2,4,0,43,6,0,0,95,.979,49,.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,13,19,"6,27",0.22,6,27,"7,36",0.19,7,36,"2,20",0.10,2,20,"3,13",0.23,3,13,0,0,0,0,"5,13","2,1","11,37",3,0,0,0,5,0,0,0,3,23,0,,,,,,,,,Delaware Valley,DELAWARE,0,False,,,,,,-4.434896015191543,178,57,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,John Dzielawa,John,Dzielawa,,179,John Dzielawa,0,0DELAWARE,18,11,,,43,4,8,10,1,0,2,4,0,2,22,10,2,1,0,0,0,0,0,0,0,0,0,0.286,15,49,3,.667,.186,.349,38,2,3,0,0,0,0,2,0,43,.930,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,6,"1,6",0.17,1,6,"7,24",0.29,7,24,"6,15",0.40,6,15,"3,11",0.27,3,11,0,0,0,0,"1,10","2,4","12,28","0,1",0,0,1,131,0,0,0,1,5,0,,,,,,,,,Delaware Valley,DELAWARE,0,False,,,,,,-4.644772605814061,179,57,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Hood,Keegan Brenn,Keegan,Brenn,,8404,Keegan Brenn,0,0HOOD,37,37,,,120,20,25,13,3,0,0,19,0,7,42,14,8,4,2,0,0,0,0,0,0,0,0,0.349,28,148,12,.667,.208,.233,102,5,0,0,0,0,0,2,0,107,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,15,34,"6,31",0.19,6,31,"12,63",0.19,12,63,"8,42",0.19,8,42,"6,29",0.21,6,29,0,0,0,0,"17,38","4,13","25,71",136,0,0,0,0,0,0,0,6,30,0,,,,,,,,,Hood,HOOD,0,False,,,,,,-4.778176352687959,180,57,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Alvernia,Debalko Gerald,Debalko,Gerald,,938,Debalko Gerald,0,0ALV,25,8,,,38,8,9,4,1,0,0,4,0,2,9,6,1,1,1,0,0,0,0,0,0,0,0,0.341,10,45,2,.500,.237,.263,17,20,6,0,0,0,0,4,0,43,.860,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,10,11,"0,11",0,0,11,"4,21",0.19,4,21,"4,16",0.25,4,16,"2,5",0.40,2,5,0,0,0,0,"6,11","4,6","9,24",34,0,0,0,9,0,0,0,5,12,0,,,,,,,,,Alvernia,ALV,0,False,,,,,,-4.8849960870178455,181,57,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Daniel Murphy,Daniel,Murphy,,179,Daniel Murphy,0,0DELAWARE,26,23,,,66,9,15,4,1,0,0,11,0,2,17,2,1,0,0,0,0,0,0,3,1,5,0,0.354,16,79,1,1.000,.227,.242,30,39,9,0,0,0,0,10,0,78,.885,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,22,10,"2,17",0.12,2,17,"5,33",0.15,5,33,"4,19",0.21,4,19,"3,13",0.23,3,13,0,0,0,0,"6,19","1,5","13,37","0,1",0,0,1,0,0,0,0,3,22,0,,,,,,,,,Delaware Valley,DELAWARE,0,False,,,,,,-5.039858210751436,182,56,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Stevenson,Brandon Perillo,Brandon,Perillo,,21852,Brandon Perillo,0,0STEVENSO,33,31,,,90,10,19,10,4,0,0,11,0,4,23,1,7,1,4,2,0,0,0,0,0,1,0,0.318,23,111,8,.875,.211,.256,17,51,5,0,0,0,0,3,0,73,.932,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,18,33,"6,18",0.33,6,18,"5,31",0.16,5,31,"4,25",0.16,4,25,"2,22",0.09,2,22,0,0,0,0,"6,25","4,10","18,42",5,0,0,0,7,0,0,0,7,10,0,,,,,,,,,Stevenson,STEVENSO,0,False,,,,,,-5.2959124402456235,183,56,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Tyler Mellinger,Tyler,Mellinger,,179,Tyler Mellinger,0,0DELAWARE,12,8,,,32,6,7,1,2,0,1,1,0,1,12,4,0,0,1,0,0,0,0,0,0,0,0,0.265,12,35,0,.000,.219,.375,43,7,1,2,0,17,3,0,0,51,.980,20,.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,10,"1,12",0.08,1,12,"3,13",0.23,3,13,"2,9",0.22,2,9,"1,3",0.33,1,3,0,0,0,0,"3,8",0,"5,14",7,0,0,0,2,0,0,0,2,10,0,,,,,,,,,Delaware Valley,DELAWARE,0,False,,,,,,-5.318094163588752,184,56,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Duncan Weir,Duncan,Weir,,351,Duncan Weir,0,0LVC,26,12,,,45,12,8,6,2,0,0,12,0,3,8,3,1,1,1,0,0,0,0,2,1,3,0,0.383,10,61,2,.500,.178,.222,23,-1,0,0,0,0,0,0,0,22,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,21,6,"1,12",0.08,1,12,"4,19",0.21,4,19,"3,15",0.20,3,15,"0,4",0,0,4,0,0,0,0,"4,21","3,5","17,24",18,0,0,0,20,0,0,0,9,8,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,,-5.426208549788778,185,56,batting
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Noah Stennett,Noah,Stennett,,966,Noah Stennett,0,0AUBB,39,16,,,64,17,12,13,2,1,1,5,0,3,22,10,6,2,4,1,0,0,0,0,0,0,0,0.274,19,77,8,.750,.188,.297,51,0,1,0,0,0,0,0,0,52,.981,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,16,16,"5,21",0.24,5,21,"9,40",0.23,9,40,"8,28",0.29,8,28,"1,7",0.14,1,7,0,0,0,0,"1,15","7,11","21,49",4,0,0,0,0,0,0,0,8,21,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,,-5.436292171828482,186,55,batting
